,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,True
1,1.0,20.0,1.0,1.0,2.0,14.0,7.0,8.0,False
2,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,True
3,2.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,True
4,1.0,25.0,2.0,1.0,3.0,19.0,119.0,34.0,False
5,1.67,6.0,2.0,2.0,0.0,0.52,625.0,183.0,False
6,1.22,23.0,2.0,1.0,6.0,6.0,211.0,181.0,False
7,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,True
8,0.0,117.0,1.0,1.0,0.0,35.0,2.0,2.0,False
9,1.0,80.0,1.0,1.0,7.0,53.0,9.0,2.0,False
10,1.0,25.0,1.0,1.0,36.0,20.0,35.0,13.0,False
11,6.0,169.0,1.0,1.0,0.0,75.0,2.0,2.0,False
12,6.0,35.0,3.0,1.0,5.33,24.0,17.0,7.0,False
13,3.0,177.0,1.0,1.0,37.0,82.0,6.0,0.0,False
14,3.67,39.0,2.0,1.0,14.0,32.0,33.0,1.0,False
15,9.0,191.0,1.0,1.0,0.0,89.0,2.0,2.0,False
16,2.5,48.0,1.0,1.0,1.0,40.0,69.0,33.0,False
17,0.0,213.0,1.0,1.0,0.0,5.0,140.0,0.0,False
18,1.0,189.0,1.0,1.0,61.0,119.0,6.0,5.0,False
19,1.0,40.0,1.0,1.0,63.0,27.0,3.0,1.0,False
20,3.5,227.0,2.0,1.0,1.0,144.0,8.0,2.0,False
21,1.0,229.0,1.0,1.0,2.5,145.0,144.0,1.0,False
22,4.0,232.0,1.0,1.0,0.0,148.0,2.0,2.0,False
23,0.67,241.0,2.0,1.0,0.0,154.0,204.0,23.0,False
24,1.0,264.0,1.0,1.0,0.0,170.0,87.0,26.0,False
25,7.5,280.0,1.0,1.0,0.0,182.0,20.0,59.0,False
26,6.36,296.0,6.0,1.0,7.09,192.0,103.0,46.0,False
27,2.0,317.0,1.0,1.0,2.0,208.0,2.0,1.0,False
28,4.0,59.0,2.0,2.0,40.0,0.06,3.0,1.0,False
29,4.0,329.0,1.0,1.0,27.0,161.0,1.0,0.0,False
30,17.0,335.0,1.0,1.0,0.0,166.0,0.0,1.0,False
31,8.0,343.0,1.0,1.0,19.0,170.0,1.0,0.0,False
32,6.0,327.0,1.0,1.0,14.0,217.0,1.0,1.0,False
33,7.0,368.0,2.0,1.0,18.0,22.0,4.0,1.0,False
34,0.0,370.0,2.0,1.0,0.0,181.0,36.0,0.0,False
35,3.0,373.0,1.0,1.0,13.0,183.0,2.0,1.0,False
36,10.0,375.0,1.0,1.0,2.0,185.0,1.0,0.0,False
37,0.0,342.0,1.0,1.0,0.0,230.0,29.0,0.0,False
38,9.11,380.0,6.0,4.0,12.56,0.25,13.0,24.0,False
39,3.0,92.0,1.0,1.0,4.0,81.0,3.0,1.0,False
40,1.0,347.0,1.0,1.0,95.0,235.0,10.0,4.0,False
41,2.0,101.0,1.0,1.0,16.0,90.0,5.0,1.0,False
42,2.0,398.0,1.0,1.0,24.0,198.0,12.0,3.0,False
43,18.0,414.0,1.0,1.0,0.0,210.0,11.0,8.0,False
44,7.0,360.0,1.0,1.0,3.0,4.0,6.0,1.0,False
45,5.67,365.0,1.0,1.0,30.33,5.0,102.0,72.0,False
46,10.0,431.0,1.0,1.0,0.0,221.0,4.0,5.0,False
47,2.67,384.0,1.0,1.0,51.67,251.0,20.0,9.0,False
48,4.0,426.0,1.0,1.0,67.0,274.0,0.0,1.0,False
49,2.0,463.0,2.0,1.0,106.0,40.0,20.0,10.0,False
50,12.0,473.0,1.0,1.0,16.0,248.0,1.0,1.0,False
51,10.5,7.0,1.0,1.0,52.5,1.0,7.0,0.0,False
52,6.07,456.0,5.0,1.0,65.79,295.0,296.0,35.0,False
53,1.2,105.0,2.0,1.0,3.2,30.0,103.0,40.0,False
54,10.0,507.0,1.0,1.0,18.0,271.0,13.0,1.0,False
55,0.57,512.0,1.0,1.0,0.0,276.0,207.0,130.0,False
56,3.0,136.0,1.0,1.0,0.0,121.0,154.0,0.0,False
57,4.0,508.0,1.0,1.0,114.0,326.0,16.0,12.0,False
58,2.5,544.0,2.0,1.0,2.0,356.0,90.0,1.0,False
59,0.0,591.0,4.0,1.0,0.0,0.0,0.0,263.0,False
60,20.0,587.0,1.0,1.0,13.0,379.0,25.0,17.0,False
61,9.83,596.0,2.0,1.0,18.67,388.0,443.0,93.0,False
62,1.0,192.0,1.0,1.0,25.0,169.0,0.0,127.0,False
63,8.0,197.0,1.0,1.0,3.0,174.0,2.0,1.0,False
64,46.0,86.0,2.0,1.0,58.5,18.0,9.0,10.0,False
65,27.5,654.0,4.0,3.0,3.0,0.69,184.0,6.0,False
66,5.0,214.0,1.0,1.0,3.0,191.0,5.0,0.0,False
67,2.0,158.0,1.0,1.0,146.0,53.0,5.0,5.0,False
68,69.0,228.0,1.0,1.0,28.0,205.0,51.0,10.0,False
69,9.0,241.0,1.0,1.0,34.0,218.0,25.0,2.0,False
70,0.0,279.0,1.0,1.0,0.0,256.0,62.0,0.0,False
71,2.75,665.0,4.0,1.0,22.0,29.0,39.0,11.0,False
72,1.0,292.0,1.0,1.0,33.0,0.0,7.0,0.0,False
73,9.0,295.0,1.0,1.0,11.0,270.0,2.0,2.0,False
74,3.67,296.0,1.0,1.0,45.0,271.0,72.0,80.0,False
75,2.17,312.0,1.0,1.0,2.17,287.0,215.0,5.0,False
76,15.85,689.0,9.0,3.0,111.31,0.69,26.0,26.0,False
77,27.0,322.0,1.0,1.0,7.0,297.0,1.0,1.0,False
78,37.0,331.0,1.0,1.0,3.0,306.0,40.0,9.0,False
79,22.0,346.0,1.0,1.0,1.0,321.0,4.0,1.0,False
80,5.0,370.0,1.0,1.0,0.0,344.0,1.0,1.0,False
81,2.3,790.0,3.0,1.0,96.4,502.0,254.0,104.0,False
82,30.0,394.0,1.0,1.0,114.0,366.0,8.0,9.0,False
83,4.8,406.0,1.0,1.0,220.4,2.0,17.0,17.0,False
84,20.15,443.0,4.0,1.0,95.1,406.0,367.0,127.0,False
