,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,1.0,8.0,1.0,1.0,0.0,6.0,28.0,0.0,False
1,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,True
2,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,True
3,2.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,True
4,0.0,2.0,2.0,1.0,0.0,0.0,268.0,0.0,False
5,2.5,36.0,1.0,1.0,0.0,14.0,68.0,8.0,False
6,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,True
7,5.0,115.0,1.0,1.0,0.0,33.0,2.0,0.0,False
8,1.0,135.0,1.0,1.0,6.0,48.0,13.0,2.0,False
9,1.0,18.0,1.0,1.0,8.0,12.0,2.0,1.0,False
10,1.67,115.0,1.0,1.0,4.67,69.0,32.0,11.0,False
11,4.0,151.0,1.0,1.0,5.0,62.0,12.0,6.0,False
12,2.0,119.0,1.0,1.0,7.0,70.0,3.0,0.0,False
13,4.0,126.0,1.0,1.0,26.0,75.0,29.0,0.0,False
14,1.0,19.0,1.0,1.0,34.0,15.0,2.0,1.0,False
15,1.0,32.0,1.0,1.0,41.0,0.0,20.0,1.0,False
16,2.33,34.0,1.0,1.0,15.0,27.0,105.0,183.0,False
17,5.0,165.0,1.0,1.0,6.0,71.0,4.0,4.0,False
18,5.5,40.0,2.0,1.0,3.5,33.0,19.0,0.0,False
19,2.0,131.0,1.0,1.0,31.0,79.0,51.0,9.0,False
20,7.0,198.0,1.0,1.0,4.0,94.0,33.0,8.0,False
21,9.0,142.0,1.0,1.0,1.0,90.0,15.0,3.0,False
22,4.75,210.0,2.0,1.0,2.0,97.0,102.0,6.0,False
23,11.0,47.0,1.0,1.0,1.0,39.0,71.0,15.0,False
24,3.0,157.0,1.0,1.0,21.0,103.0,3.0,0.0,False
25,2.75,66.0,1.0,1.0,0.0,57.0,96.0,9.0,False
26,0.5,211.0,2.0,1.0,0.5,129.0,150.0,2.0,False
27,3.0,212.0,1.0,1.0,1.0,130.0,25.0,3.0,False
28,1.0,213.0,1.0,1.0,0.0,131.0,137.0,2.0,False
29,1.0,41.0,1.0,1.0,63.0,0.0,21.0,11.0,False
30,0.25,72.0,1.0,1.0,16.75,62.0,152.0,6.0,False
31,1.0,240.0,1.0,1.0,0.0,153.0,5.0,1.0,False
32,0.67,241.0,2.0,1.0,0.0,154.0,204.0,23.0,False
33,3.0,265.0,1.0,1.0,7.0,10.0,2.0,2.0,False
34,5.33,269.0,3.0,1.0,3.0,174.0,71.0,12.0,False
35,5.67,51.0,3.0,2.0,1.67,0.06,2.0,9.0,False
36,2.0,317.0,1.0,1.0,2.0,208.0,2.0,1.0,False
37,4.0,59.0,2.0,2.0,40.0,0.06,3.0,1.0,False
38,2.0,331.0,1.0,1.0,76.0,163.0,4.0,1.0,False
39,1.0,347.0,1.0,1.0,84.0,173.0,3.0,1.0,False
40,1.0,337.0,1.0,1.0,0.0,225.0,116.0,31.0,False
41,2.0,343.0,1.0,1.0,27.0,231.0,7.0,3.0,False
42,4.0,383.0,1.0,1.0,6.0,188.0,0.0,1.0,False
43,18.0,102.0,1.0,1.0,10.0,91.0,0.0,1.0,False
44,20.0,104.0,1.0,1.0,5.0,93.0,2.0,2.0,False
45,4.0,108.0,1.0,1.0,26.0,97.0,8.0,2.0,False
46,2.5,408.0,1.0,1.0,44.0,204.0,15.0,12.0,False
47,7.0,418.0,1.0,1.0,13.0,212.0,26.0,0.0,False
48,2.33,125.0,3.0,1.0,0.0,111.0,233.0,83.0,False
