,nuc,aexp,age,asexp,la,ld,target
0,0.3,23.0,0.24,11.0,416.0,1061.0,1
1,0.0,29.0,0.0,16.0,66.0,0.0,1
2,2.79,47.0,13.47,29.0,195.0,2124.0,1
3,1.0,51.0,0.0,33.0,99.0,5.0,1
4,0.75,62.0,4.88,0.0,347.0,13.0,1
5,3.25,73.0,0.0,0.0,61.0,11.0,1
6,3.25,78.0,0.12,0.0,120.0,41.0,1
7,0.0,89.0,0.0,15.0,1219.0,0.0,1
8,6.0,112.0,0.0,32.0,0.0,1299.0,1
9,12.5,143.0,2.5,53.0,23.0,2.0,1
10,14.14,148.0,1.29,0.0,99.0,18.0,1
11,14.0,153.0,0.67,57.0,5.0,5.0,1
12,9.0,168.0,0.0,49.0,5.0,2.0,1
13,18.5,171.0,6.0,0.0,6.0,1.0,1
14,2.0,179.0,0.0,69.0,1.0,1.0,1
15,9.33,184.0,4.56,0.0,54.0,71.0,1
16,6.0,250.0,2.0,8.0,1.0,1.0,1
17,0.0,84.0,0.0,38.0,94.0,62.0,1
18,8.0,90.0,15.0,17.0,49.0,40.0,1
19,0.0,305.0,0.0,89.0,108.0,0.0,1
20,15.0,309.0,0.0,0.06,230.0,0.0,1
21,24.0,98.0,6.0,19.0,31.0,28.0,1
22,3.38,101.0,4.62,0.56,284.0,229.0,1
23,8.0,315.0,7.0,24.0,0.0,2.0,0
24,9.5,102.0,0.0,50.0,20.0,29.0,1
25,7.0,326.0,0.0,0.0,18.0,2.0,1
26,4.0,332.0,0.0,0.0,11.0,17.0,1
27,20.67,333.0,0.67,0.0,213.0,141.0,1
28,0.67,334.0,0.67,4.0,40.0,6.0,1
29,11.0,344.0,13.0,0.0,6.0,6.0,1
30,9.0,346.0,4.0,110.0,15.0,2.0,1
31,2.0,400.0,3.75,130.0,39.0,16.0,1
32,0.0,415.0,0.0,140.0,87.0,8.0,1
33,7.0,431.0,31.0,114.0,13.0,2.0,1
34,8.5,432.0,41.5,0.0,12.0,10.0,1
35,26.33,435.0,6.33,0.06,24.0,16.0,1
36,3.0,450.0,14.0,162.0,0.0,2.0,0
37,1.0,455.0,69.0,17.0,0.0,42.0,0
38,8.33,495.0,17.89,0.0,228.0,19.0,1
39,1.0,503.0,75.0,6.0,4.0,6.0,1
40,6.67,52.0,0.0,0.0,10.0,9.0,1
41,12.0,55.0,7.67,0.0,37.0,38.0,1
42,12.0,513.0,1.0,132.0,11.0,0.0,1
43,18.7,524.0,57.0,0.0,79.0,10.0,1
44,1.0,535.0,0.0,143.0,71.0,12.0,1
45,3.5,545.0,0.5,0.0,91.0,29.0,1
46,6.5,553.0,0.5,0.0,62.0,8.0,1
47,1.0,577.0,223.0,195.0,0.0,30.0,0
48,7.67,587.0,1.67,0.0,18.0,9.0,1
49,8.25,603.0,0.0,0.0,25.0,2.0,1
50,2.0,610.0,7.0,201.0,3.0,2.0,1
51,0.0,625.0,0.0,209.0,79.0,0.0,1
52,12.17,647.0,0.0,0.0,117.0,8.0,1
53,16.67,695.0,11.67,0.0,11.0,13.0,1
54,21.33,703.0,9.33,0.0,43.0,22.0,1
55,4.0,721.0,21.0,219.0,5.0,0.0,1
56,20.0,1.0,0.0,1.0,0.0,2.0,1
57,23.0,777.0,0.0,60.0,9.0,1.0,1
58,5.79,849.0,26.57,0.0,373.0,197.0,1
59,20.5,857.0,1.33,0.0,6.0,59.0,1
60,21.57,2.0,2.29,0.84,147.0,33.0,1
61,23.0,7.0,0.33,0.76,20.0,11.0,1
62,13.83,866.0,5.67,0.0,145.0,17.0,1
63,20.4,894.0,10.0,246.0,126.0,106.0,1
64,11.0,903.0,0.0,75.0,39.0,30.0,1
65,36.0,923.0,0.0,79.0,31.0,12.0,1
66,12.0,935.0,0.0,88.0,2.0,0.0,1
67,14.67,940.0,0.0,91.0,28.0,6.0,1
68,23.0,24.0,0.0,3.0,2.0,0.0,1
69,25.0,0.0,1.0,0.0,8.0,1.0,1
70,10.37,954.0,6.6,0.0,225.0,27.0,1
71,10.64,960.0,8.91,0.0,222.0,87.0,1
72,3.0,962.0,5.25,5.0,404.0,512.0,1
73,9.25,968.0,27.25,0.0,24.0,3.0,1
74,20.4,975.0,4.0,0.0,41.0,35.0,1
75,14.33,990.0,3.67,0.0,31.0,3.0,1
76,12.0,992.0,1.0,16.0,4.0,1.0,1
77,20.0,998.0,2.0,109.0,57.0,41.0,1
78,22.0,1002.0,5.0,0.0,6.0,21.0,1
79,38.67,1020.0,0.0,117.0,17.0,31.0,1
80,28.0,1.0,10.0,0.0,42.0,18.0,1
81,14.67,2.0,44.17,0.11,42.0,7.0,1
82,6.0,0.0,144.75,0.0,33.0,9.0,1
83,0.5,1038.0,1.5,26.0,64.0,1.0,1
84,1.5,1042.0,10.0,28.0,33.0,11.0,1
85,27.0,1047.0,33.0,0.01,212.0,137.0,1
86,14.83,0.0,16.17,0.0,553.0,11.0,1
87,3.0,0.0,31.0,0.0,12.0,14.0,1
88,2.0,6.0,43.0,0.0,1.0,0.0,1
89,11.25,1080.0,5.25,0.44,197.0,38.0,1
90,4.38,48.0,20.0,0.49,40.0,9.0,1
91,2.5,2.0,26.5,0.25,3.0,2.0,1
92,1.0,3.0,10.0,0.0,3.0,1.0,1
93,6.33,1104.0,115.0,0.0,126.0,26.0,1
94,9.86,5.0,16.29,0.51,78.0,9.0,1
95,1.0,2.0,208.0,0.0,2.0,1.0,1
96,4.0,1119.0,36.75,0.0,70.0,7.0,1
97,1.0,3.0,5.5,1.0,122.0,1.0,1
98,20.89,14.0,67.89,0.0,34.0,25.0,1
99,3.4,0.0,18.2,0.0,120.0,7.0,1
100,1.8,19.0,0.0,4.0,676.0,178.0,1
101,7.4,4.0,3.2,0.88,460.0,15.0,1
102,2.75,49.0,76.29,0.0,0.0,80.0,0
103,5.59,23.0,63.41,0.0,239.0,157.0,1
104,2.5,1.0,50.0,1.0,0.0,8.0,0
105,5.77,53.0,11.88,0.0,717.0,157.0,1
106,17.0,0.0,7.8,0.0,284.0,49.0,1
107,14.78,1138.0,0.94,0.0,1217.0,6.0,1
108,9.58,1.0,55.08,0.25,377.0,110.0,1
