,nuc,aexp,age,asexp,la,ld,target
0,0.0,8.0,0.0,0.0,65.0,0.0,1
1,1.0,17.0,0.0,0.0,92.0,17.0,1
2,2.08,36.0,8.92,0.0,399.0,47.0,1
3,3.29,37.0,0.0,0.01,51.0,29.0,1
4,2.86,46.0,8.71,28.0,251.0,121.0,1
5,0.0,48.0,0.0,30.0,36.0,0.0,1
6,4.0,53.0,0.0,34.0,0.0,775.0,1
7,2.75,58.0,0.0,39.0,1.0,17.0,1
8,2.4,75.0,0.1,0.0,123.0,156.0,1
9,0.0,79.0,0.0,8.0,7.0,1.0,1
10,10.25,136.0,1.5,48.0,74.0,21.0,1
11,9.86,139.0,2.71,0.52,829.0,19.0,1
12,6.79,150.0,2.68,0.0,478.0,68.0,1
13,8.83,162.0,0.5,0.0,58.0,27.0,1
14,1.5,22.0,0.0,4.0,5.0,3.0,1
15,7.83,23.0,5.5,4.0,74.0,114.0,1
16,6.67,180.0,1.33,70.0,71.0,25.0,1
17,8.0,202.0,32.0,75.0,1.0,1.0,1
18,6.38,218.0,9.81,0.0,374.0,380.0,1
19,7.5,224.0,0.5,67.0,3.0,1.0,1
20,30.33,260.0,0.0,0.0,32.0,18.0,1
21,3.0,272.0,61.0,84.0,5.0,1.0,1
22,0.0,82.0,0.0,36.0,2.0,16.0,1
23,0.0,88.0,0.0,40.0,7.0,5.0,1
24,0.0,304.0,0.0,88.0,48.0,0.0,1
25,0.0,307.0,0.0,4.0,937.0,0.0,1
26,24.0,98.0,6.0,19.0,31.0,28.0,1
27,8.33,99.0,0.0,20.0,47.0,43.0,1
28,3.38,101.0,4.62,0.56,284.0,229.0,1
29,8.0,315.0,7.0,24.0,0.0,2.0,0
30,8.4,320.0,0.0,0.0,38.0,39.0,1
31,9.5,102.0,0.0,50.0,20.0,29.0,1
32,5.33,323.0,0.0,0.0,139.0,40.0,1
33,2.0,335.0,1.0,103.0,14.0,1.0,1
34,11.5,336.0,0.0,100.0,86.0,1.0,1
