,nuc,aexp,age,asexp,la,ld,target
0,0.0,20.0,0.0,8.0,0.0,80.0,1
1,1.5,25.0,0.5,13.0,26.0,18.0,1
2,0.0,29.0,0.0,16.0,66.0,0.0,1
3,2.43,34.0,1.21,0.03,522.0,60.0,1
4,4.0,53.0,0.0,34.0,0.0,775.0,1
5,3.38,54.0,0.0,35.0,407.0,82.0,1
6,1.8,70.0,2.0,0.0,242.0,13.0,1
7,3.0,81.0,0.0,21.0,15.0,12.0,1
8,0.0,89.0,0.0,15.0,1219.0,0.0,1
9,6.0,102.0,0.86,0.0,40.0,26.0,1
10,10.25,136.0,1.5,48.0,74.0,21.0,1
11,8.0,137.0,1.5,49.0,3.0,1.0,1
12,8.83,162.0,0.5,0.0,58.0,27.0,1
13,1.5,22.0,0.0,4.0,5.0,3.0,1
14,7.83,23.0,5.5,4.0,74.0,114.0,1
15,10.0,189.0,3.0,57.0,2.0,2.0,1
16,14.0,197.0,23.0,59.0,12.0,10.0,1
17,5.56,213.0,5.22,0.0,951.0,864.0,1
18,1.6,225.0,21.0,68.0,91.0,52.0,1
19,1.8,235.0,3.0,5.0,381.0,76.0,1
20,10.67,236.0,6.67,0.0,91.0,0.0,1
21,17.5,259.0,3.0,73.0,45.0,9.0,1
22,3.0,272.0,61.0,84.0,5.0,1.0,1
23,7.0,276.0,0.0,80.0,2.0,2.0,1
24,8.0,277.0,0.0,81.0,23.0,3.0,1
25,21.0,89.0,1.0,16.0,52.0,60.0,1
26,8.0,90.0,15.0,17.0,49.0,40.0,1
27,0.0,305.0,0.0,89.0,108.0,0.0,1
28,1.0,95.0,6.0,45.0,2.0,16.0,1
29,8.33,99.0,0.0,20.0,47.0,43.0,1
30,8.0,315.0,7.0,24.0,0.0,2.0,0
31,3.5,317.0,0.0,0.0,5.0,9.0,1
32,6.5,103.0,0.0,0.56,9.0,20.0,1
33,7.0,325.0,0.0,95.0,13.0,5.0,1
34,20.67,333.0,0.67,0.0,213.0,141.0,1
35,9.0,346.0,4.0,110.0,15.0,2.0,1
36,8.0,347.0,1.0,111.0,19.0,0.0,1
37,5.67,354.0,0.0,117.0,10.0,5.0,1
38,6.0,355.0,1.5,0.0,31.0,5.0,1
39,14.0,357.0,5.0,106.0,23.0,6.0,1
40,29.0,366.0,0.0,109.0,6.0,4.0,1
41,2.5,404.0,1.5,133.0,4.0,2.0,1
42,0.0,413.0,0.0,138.0,91.0,0.0,1
43,7.0,417.0,1.0,142.0,6.0,0.0,1
44,6.33,421.0,2.33,146.0,36.0,8.0,1
45,10.0,430.0,5.0,150.0,9.0,1.0,1
46,3.0,439.0,0.0,156.0,3.0,3.0,1
47,31.0,21.0,0.0,2.0,19.0,9.0,1
48,1.5,449.0,27.0,0.0,21.0,0.0,1
49,3.0,450.0,14.0,162.0,0.0,2.0,0
50,8.0,454.0,0.0,16.0,2.0,21.0,1
51,1.0,455.0,69.0,17.0,0.0,42.0,0
52,27.0,472.0,16.0,168.0,1.0,1.0,1
53,18.0,494.0,22.0,127.0,4.0,4.0,1
54,3.0,53.0,23.0,22.0,6.0,6.0,1
55,11.4,56.0,5.6,24.0,389.0,0.0,1
56,5.67,527.0,0.0,0.0,360.0,4.0,1
57,19.0,528.0,0.0,0.06,193.0,3.0,1
58,1.0,535.0,0.0,143.0,71.0,12.0,1
59,26.5,61.0,0.5,0.0,85.0,4.0,1
60,0.0,538.0,0.0,145.0,31.0,0.0,1
61,2.57,540.0,0.57,0.0,322.0,39.0,1
62,7.1,566.0,33.77,0.11,353.0,602.0,1
63,7.2,567.0,0.0,0.0,14.0,17.0,1
64,1.0,577.0,223.0,195.0,0.0,30.0,0
65,8.25,603.0,0.0,0.0,25.0,2.0,1
66,4.5,618.0,0.0,0.0,12.0,5.0,1
67,5.53,629.0,1.18,0.0,212.0,18.0,1
68,6.0,631.0,2.5,39.0,24.0,5.0,1
69,12.17,647.0,0.0,0.0,117.0,8.0,1
70,20.0,683.0,2.67,0.0,111.0,9.0,1
71,7.75,684.0,4.25,0.0,63.0,4.0,1
72,23.0,1.0,3.0,0.0,3.0,1.0,1
73,8.0,709.0,11.0,54.0,10.0,24.0,1
74,20.0,1.0,0.0,1.0,0.0,2.0,1
75,16.33,816.0,0.0,0.0,59.0,15.0,1
76,8.0,852.0,0.0,0.0,111.0,21.0,1
77,21.57,2.0,2.29,0.84,147.0,33.0,1
78,23.0,7.0,0.33,0.76,20.0,11.0,1
79,0.0,872.0,0.0,192.0,29.0,0.0,1
80,29.5,884.0,1.0,197.0,6.0,6.0,1
81,11.71,901.0,32.53,0.0,169.0,122.0,1
82,13.0,928.0,0.0,82.0,6.0,8.0,1
83,21.0,18.0,1.0,1.0,6.0,3.0,1
84,7.0,945.0,3.0,94.0,124.0,110.0,1
85,3.0,962.0,5.25,5.0,404.0,512.0,1
86,20.4,975.0,4.0,0.0,41.0,35.0,1
87,17.75,978.0,1.75,0.0,51.0,12.0,1
88,17.67,979.0,0.0,104.0,252.0,11.0,1
89,3.0,983.0,2.0,0.0,1117.0,88.0,1
90,6.67,996.0,3.67,0.0,13.0,3.0,1
91,36.67,1013.0,2.0,114.0,95.0,26.0,1
92,56.0,1018.0,0.0,116.0,6.0,1.0,1
93,37.0,1022.0,0.0,119.0,2.0,0.0,1
94,28.0,1.0,10.0,0.0,42.0,18.0,1
95,14.67,2.0,44.17,0.11,42.0,7.0,1
96,8.0,1055.0,1.0,133.0,3.0,0.0,1
97,17.7,0.0,1.0,0.0,1244.0,2.0,1
98,5.33,1061.0,22.67,0.0,31.0,5.0,1
99,3.0,0.0,31.0,0.0,12.0,14.0,1
100,32.33,1.0,2.0,0.0,655.0,2.0,1
101,4.67,0.0,40.33,0.0,151.0,19.0,1
102,8.45,1073.0,11.45,0.0,204.0,4.0,1
103,3.62,0.0,7.62,0.0,76.0,27.0,1
104,0.67,126.0,8.67,24.0,79.0,87.0,1
105,4.5,1083.0,11.5,0.0,103.0,1.0,1
106,8.0,39.0,14.5,2.0,540.0,128.0,1
107,1.8,0.0,69.2,0.0,72.0,5.0,1
108,5.6,4.0,20.2,0.5,67.0,8.0,1
109,1.0,3.0,10.0,0.0,3.0,1.0,1
110,11.67,0.0,16.0,0.0,6.0,5.0,1
111,6.0,45.0,29.0,3.0,49.0,20.0,1
112,15.8,2.0,49.2,0.2,24.0,7.0,1
113,6.4,8.0,17.7,1.0,667.0,10.0,1
114,13.0,3.0,21.0,1.0,137.0,3.0,1
115,7.4,4.0,3.2,0.88,460.0,15.0,1
116,2.75,49.0,76.29,0.0,0.0,80.0,0
117,12.25,6.0,3.0,0.22,74.0,0.0,1
118,10.17,50.0,18.83,0.33,83.0,73.0,1
119,6.0,5.0,56.0,0.0,20.0,14.0,1
120,21.0,51.0,0.0,8.0,4.0,0.0,1
121,2.5,1.0,50.0,1.0,0.0,8.0,0
122,2.0,2.0,19.0,2.0,14.0,0.0,1
123,21.77,0.0,70.46,0.0,568.0,738.0,1
124,9.69,8.0,5.56,0.61,546.0,8.0,1
125,2.0,56.0,15.0,5.0,22.0,18.0,1
126,3.0,0.0,0.0,0.0,37.0,9.0,1
127,5.0,0.0,21.0,0.0,21.0,4.0,1
128,21.0,4.0,8.0,1.0,2.0,1.0,1
129,11.8,1150.0,12.2,0.0,179.0,1.0,1
130,25.29,4.0,16.71,0.01,2274.0,30.0,1
131,7.0,0.0,22.5,0.0,13.0,3.0,1
132,18.0,10.0,65.0,8.0,83.0,2.0,1
133,11.5,0.0,30.0,0.0,79.0,12.0,1
134,18.0,38.0,3.5,0.02,6.0,2.0,1
135,30.83,0.0,18.33,0.0,215.0,85.0,1
136,36.0,1158.0,14.0,156.0,7.0,0.0,1
137,5.67,6.0,3.0,0.56,21.0,21.0,1
138,8.08,0.0,30.0,0.0,231.0,36.0,1
139,27.5,13.0,9.0,4.0,41.0,0.0,1
140,4.0,147.0,0.0,1.0,2.0,2.0,1
141,1.83,51.0,4.5,1.0,107.0,79.0,1
142,27.75,53.0,88.75,0.0,0.0,398.0,0
143,12.0,1165.0,58.0,242.0,2.0,1.0,1
144,9.5,57.0,3.75,22.0,47.0,51.0,1
145,2.0,1.0,4.25,0.0,117.0,54.0,1
146,18.0,57.0,9.07,0.0,376.0,485.0,1
147,42.5,58.0,2.0,0.19,12.0,5.0,1
148,1.5,26.0,3.5,1.0,24.0,12.0,1
149,5.6,67.0,5.8,0.0,114.0,1.0,1
150,1.0,2.0,11.0,1.0,17.0,1.0,1
151,5.5,4.0,14.5,0.0,88.0,69.0,1
152,4.33,10.0,6.67,0.0,232.0,0.0,1
153,19.5,67.0,11.0,20.0,6.0,23.0,1
154,20.0,36.0,15.0,2.0,10.0,2.0,1
155,22.0,1.0,10.6,0.5,424.0,2.0,1
156,15.25,4.0,133.25,0.46,15.0,28.0,1
157,24.5,19.0,30.0,1.0,6.0,2.0,1
158,34.79,2.0,10.93,0.16,947.0,12.0,1
159,1.0,1.0,105.0,0.0,1.0,0.0,1
160,49.25,0.0,23.5,0.0,7.0,7.0,1
161,2.83,33.0,14.83,2.0,377.0,3.0,1
162,1.0,2.0,191.33,0.0,37.0,26.0,1
163,2.0,1.0,1.0,0.0,52.0,15.0,1
164,9.2,0.0,119.14,0.0,213.0,219.0,1
165,15.0,119.0,4.75,0.0,230.0,4.0,1
166,1.33,31.0,147.0,24.0,4.0,4.0,1
167,27.8,17.0,24.4,0.0,75.0,41.0,1
168,12.0,1.0,0.0,1.0,8.0,1.0,1
169,20.23,82.0,25.18,0.2,203.0,38.0,1
170,19.5,1194.0,2.67,0.0,370.0,40.0,1
171,50.0,37.0,6.0,7.0,1.0,1.0,1
172,14.43,22.0,24.57,0.0,249.0,46.0,1
173,65.0,52.0,8.0,5.0,10.0,2.0,1
174,24.0,54.0,4.0,4.0,0.0,8.0,0
175,43.33,59.0,14.5,0.26,62.0,5.0,1
176,22.33,3.0,12.0,0.88,64.0,25.0,1
177,5.0,3.0,71.5,0.0,47.0,28.0,1
178,25.0,62.0,23.0,3.0,14.0,5.0,1
179,2.0,1203.0,2.25,0.0,15.0,21.0,1
180,7.0,63.0,4.0,12.0,8.0,8.0,1
181,27.88,1212.0,8.25,0.0,181.0,52.0,1
182,28.0,89.0,15.0,12.0,8.0,2.0,1
183,5.93,5.0,45.71,1.3,1251.0,217.0,1
184,29.0,39.0,11.0,1.0,1.0,1.0,1
185,2.5,1.0,0.5,1.0,55.0,17.0,1
186,1.0,0.0,107.0,0.0,48.0,10.0,1
187,1.0,1.0,124.0,0.0,23.0,2.0,1
188,10.0,76.0,38.67,0.0,79.0,15.0,1
189,25.75,4.0,167.0,0.25,111.0,30.0,1
190,6.0,56.0,0.0,11.0,2.0,1.0,1
191,22.78,9.0,13.44,0.78,136.0,31.0,1
192,18.25,103.0,251.75,0.0,68.0,42.0,1
193,9.0,104.0,12.5,36.0,11.0,3.0,1
194,14.0,0.0,79.0,0.0,22.0,4.0,1
195,14.5,7.0,160.5,6.0,1.0,2.0,1
196,46.0,0.0,24.0,0.0,5.0,0.0,1
197,70.67,97.0,40.67,0.25,7.0,3.0,1
198,1.0,0.0,403.0,0.0,0.0,2.0,0
199,6.0,1.0,6.0,0.0,3.0,1.0,1
200,4.5,0.0,54.0,0.0,92.0,29.0,1
201,1.5,4.0,6.5,0.94,74.0,0.0,1
202,50.0,0.0,60.0,0.0,68.0,3.0,1
203,97.5,2.0,33.5,0.44,10.0,11.0,1
204,32.25,2.0,66.0,0.04,194.0,8.0,1
205,28.04,116.0,97.92,0.48,194.0,105.0,1
206,6.67,3.0,77.0,0.12,35.0,4.0,1
207,15.14,5.0,312.57,0.0,46.0,44.0,1
208,3.0,1.0,73.0,0.0,51.0,4.0,1
209,19.27,526.5,0.75,99.46,31.75,16.4,1
210,9.28,177.47,0.51,4.22,56.89,26.55,1
211,12.35,284.76,0.59,33.5,49.16,23.43,1
212,9.62,189.56,0.52,7.52,56.01,26.2,1
213,14.7,367.06,0.64,55.95,43.23,21.04,1
214,12.54,291.62,0.59,35.37,48.66,23.23,1
215,13.81,335.8,0.62,47.42,45.48,21.94,1
216,12.82,301.26,0.6,38.0,47.97,22.95,1
217,18.2,489.27,0.73,89.3,34.43,17.48,1
218,16.57,432.37,0.69,73.77,38.53,19.14,1
219,25.1,730.27,0.89,155.06,17.07,10.47,1
220,16.82,440.89,0.69,76.1,37.91,18.89,1
221,9.43,182.77,0.51,5.67,56.5,26.4,1
222,19.49,534.25,0.76,101.57,31.19,16.17,1
223,11.53,256.27,0.57,25.72,51.21,24.26,1
224,22.73,647.47,0.84,132.46,23.04,12.88,1
225,18.75,508.41,0.74,94.52,33.05,16.92,1
226,18.8,510.34,0.74,95.05,32.91,16.87,1
227,10.14,207.82,0.53,12.5,54.7,25.67,1
228,27.36,809.39,0.95,176.64,11.37,8.17,1
229,18.28,492.05,0.73,90.06,34.23,17.4,1
230,27.65,819.2,0.96,179.32,10.67,7.88,1
231,17.27,456.58,0.7,80.38,36.78,18.43,1
232,11.81,266.07,0.57,28.4,50.5,23.97,1
233,12.75,298.77,0.59,37.32,48.15,23.02,1
234,20.71,577.04,0.79,113.25,28.11,14.93,1
235,15.19,384.25,0.65,60.64,41.99,20.54,1
236,29.05,868.14,0.99,192.67,7.14,6.46,1
237,25.88,757.38,0.91,162.45,15.12,9.68,1
238,10.56,222.35,0.54,16.47,53.65,25.24,1
239,23.29,666.93,0.85,137.77,21.63,12.31,1
240,20.79,579.78,0.79,113.99,27.91,14.85,1
241,20.53,570.46,0.78,111.45,28.58,15.12,1
