,nuc,aexp,age,asexp,la,ld,target
0,0.31,18.0,0.0,0.0,105.0,101.0,1
1,1.5,25.0,0.5,13.0,26.0,18.0,1
2,1.33,28.0,0.22,15.0,193.0,35.0,1
3,2.08,36.0,8.92,0.0,399.0,47.0,1
4,3.38,54.0,0.0,35.0,407.0,82.0,1
5,0.75,62.0,4.88,0.0,347.0,13.0,1
6,1.4,69.0,0.8,0.0,43.0,36.0,1
7,3.32,90.0,1.68,0.0,416.0,126.0,1
8,5.0,108.0,1.88,28.0,188.0,87.0,1
9,6.0,112.0,0.0,32.0,0.0,1299.0,1
10,10.25,136.0,1.5,48.0,74.0,21.0,1
11,8.0,137.0,1.5,49.0,3.0,1.0,1
12,12.5,143.0,2.5,53.0,23.0,2.0,1
13,7.62,25.0,7.0,0.5,111.0,77.0,1
14,6.38,218.0,9.81,0.0,374.0,380.0,1
15,0.2,228.0,0.2,1.0,324.0,0.0,1
16,1.0,231.0,5.0,2.0,60.0,11.0,1
17,3.0,233.0,0.0,4.0,0.0,1.0,1
18,5.86,244.0,17.29,0.0,168.0,5.0,1
19,0.0,84.0,0.0,38.0,94.0,62.0,1
20,4.0,92.0,6.0,42.0,2.0,0.0,1
21,1.0,93.0,6.0,43.0,7.0,20.0,1
22,1.0,94.0,6.0,44.0,1.0,1.0,1
23,1.0,95.0,6.0,45.0,2.0,16.0,1
24,5.0,97.0,0.0,47.0,22.0,5.0,1
25,3.38,101.0,4.62,0.56,284.0,229.0,1
26,5.3,313.0,1.25,0.0,414.0,1459.0,1
27,8.0,315.0,7.0,24.0,0.0,2.0,0
28,5.33,323.0,0.0,0.0,139.0,40.0,1
29,0.67,334.0,0.67,4.0,40.0,6.0,1
30,8.0,347.0,1.0,111.0,19.0,0.0,1
31,6.0,355.0,1.5,0.0,31.0,5.0,1
32,17.89,359.0,1.44,0.0,38.0,89.0,1
33,8.0,364.0,0.0,122.0,4.0,26.0,1
34,10.5,367.0,0.0,124.0,33.0,2.0,1
35,10.0,369.0,0.0,125.0,1.0,11.0,1
36,0.5,398.0,6.0,128.0,7.0,5.0,1
37,4.5,410.0,4.0,136.0,11.0,2.0,1
38,0.0,413.0,0.0,138.0,91.0,0.0,1
39,0.0,415.0,0.0,140.0,87.0,8.0,1
40,0.0,416.0,0.0,141.0,2.0,1.0,1
41,3.0,450.0,14.0,162.0,0.0,2.0,0
42,5.33,453.0,66.0,15.0,198.0,193.0,1
43,1.0,455.0,69.0,17.0,0.0,42.0,0
44,8.5,458.0,0.0,19.0,11.0,2.0,1
45,11.0,459.0,0.0,20.0,1.0,0.0,1
46,17.0,44.0,0.0,14.0,22.0,1.0,1
47,27.0,472.0,16.0,168.0,1.0,1.0,1
48,6.67,52.0,0.0,0.0,10.0,9.0,1
49,10.38,510.0,106.38,0.0,22.0,6.0,1
50,28.0,511.0,35.0,171.0,1.0,1.0,1
51,15.0,512.0,0.0,131.0,3.0,3.0,1
52,0.0,526.0,0.0,175.0,30.0,0.0,1
53,19.0,528.0,0.0,0.06,193.0,3.0,1
54,0.0,538.0,0.0,145.0,31.0,0.0,1
55,3.0,547.0,15.3,0.0,487.0,26.0,1
56,5.67,554.0,0.0,0.0,10.0,8.0,1
57,9.67,558.0,0.0,0.0,18.0,4.0,1
58,9.75,571.0,0.0,193.0,26.0,9.0,1
59,12.0,75.0,0.0,34.0,138.0,115.0,1
60,1.0,577.0,223.0,195.0,0.0,30.0,0
61,8.2,598.0,32.0,0.0,93.0,132.0,1
62,1.0,606.0,0.0,200.0,4.0,1.0,1
63,8.43,635.0,1.0,0.0,112.0,114.0,1
64,5.14,663.0,3.0,0.0,73.0,67.0,1
65,20.0,683.0,2.67,0.0,111.0,9.0,1
66,5.0,694.0,0.0,49.0,5.0,1.0,1
67,16.67,695.0,11.67,0.0,11.0,13.0,1
68,21.33,703.0,9.33,0.0,43.0,22.0,1
69,8.0,709.0,11.0,54.0,10.0,24.0,1
70,13.0,2.0,0.0,1.25,8.0,4.0,1
71,33.8,0.0,10.0,0.0,63.0,19.0,1
72,19.8,813.0,30.6,0.0,211.0,52.0,1
73,16.33,816.0,0.0,0.0,59.0,15.0,1
74,7.0,163.0,30.0,0.0,79.0,76.0,1
75,26.5,855.0,2.0,186.0,57.0,0.0,1
76,2.33,856.0,6.33,0.0,34.0,9.0,1
77,23.0,7.0,0.33,0.76,20.0,11.0,1
78,5.67,867.0,0.67,0.0,50.0,13.0,1
79,13.38,882.0,3.0,0.0,94.0,22.0,1
80,8.75,883.0,2.33,0.0,251.0,60.0,1
81,13.0,928.0,0.0,82.0,6.0,8.0,1
82,29.0,16.0,5.5,0.0,23.0,1.0,1
83,14.67,940.0,0.0,91.0,28.0,6.0,1
84,7.0,945.0,3.0,94.0,124.0,110.0,1
85,25.0,0.0,1.0,0.0,8.0,1.0,1
86,28.0,2.0,8.25,0.44,25.0,0.0,1
87,3.0,964.0,2.86,7.0,2014.0,32.0,1
88,18.0,976.0,6.0,101.0,12.0,11.0,1
89,24.75,977.0,10.25,0.0,180.0,1.0,1
90,17.75,978.0,1.75,0.0,51.0,12.0,1
91,12.0,992.0,1.0,16.0,4.0,1.0,1
92,6.67,996.0,3.67,0.0,13.0,3.0,1
93,14.0,997.0,0.0,20.0,1.0,1.0,1
94,7.0,1025.0,2.0,121.0,4.0,0.0,1
95,9.0,1035.0,9.5,123.0,39.0,3.0,1
96,2.25,0.0,6.25,0.0,64.0,45.0,1
97,12.33,0.0,2.25,0.0,3439.0,2.0,1
98,11.3,1040.0,9.6,0.0,479.0,139.0,1
99,1.5,1042.0,10.0,28.0,33.0,11.0,1
100,7.67,34.0,27.67,0.0,21.0,8.0,1
101,27.0,1047.0,33.0,0.01,212.0,137.0,1
102,23.0,1048.0,23.23,0.0,624.0,1130.0,1
103,17.67,25.0,14.83,0.02,117.0,27.0,1
104,7.33,1067.0,13.0,0.0,13.0,11.0,1
105,13.0,0.0,3.0,0.0,1.0,1.0,1
106,14.83,0.0,16.17,0.0,553.0,11.0,1
107,3.33,0.0,0.33,0.0,486.0,50.0,1
108,3.83,1076.0,45.0,0.0,48.0,3.0,1
109,1.0,13.0,2.0,4.0,3.0,1.0,1
110,4.5,1083.0,11.5,0.0,103.0,1.0,1
111,2.0,8.0,53.0,3.0,25.0,0.0,1
112,5.6,4.0,20.2,0.5,67.0,8.0,1
113,7.67,41.0,59.33,1.0,21.0,28.0,1
114,9.86,5.0,16.29,0.51,78.0,9.0,1
115,13.0,3.0,21.0,1.0,137.0,3.0,1
116,14.38,0.0,4.06,0.0,1048.0,2.0,1
117,2.75,49.0,76.29,0.0,0.0,80.0,0
118,0.88,1.0,5.12,1.0,132.0,40.0,1
119,10.17,50.0,18.83,0.33,83.0,73.0,1
120,20.32,0.0,11.0,0.0,557.0,65.0,1
121,2.5,1.0,50.0,1.0,0.0,8.0,0
122,5.77,53.0,11.88,0.0,717.0,157.0,1
123,9.5,25.0,2.0,1.0,2.0,1.0,1
124,2.0,2.0,19.0,2.0,14.0,0.0,1
125,1.0,1136.0,3.0,0.0,2.0,2.0,1
126,31.11,0.0,1.22,0.0,476.0,2.0,1
127,3.0,16.0,8.0,0.0,3.0,3.0,1
128,11.0,3.0,4.0,0.0,12.0,20.0,1
129,25.44,0.0,11.67,0.0,494.0,3.0,1
130,2.0,0.0,22.5,0.0,73.0,14.0,1
131,22.17,9.0,11.96,0.4,1186.0,117.0,1
132,11.0,0.0,17.37,0.0,572.0,45.0,1
133,4.8,32.0,19.6,11.0,71.0,159.0,1
134,29.2,2.0,1.6,0.0,28.0,6.0,1
135,1.0,8.0,29.0,0.0,3.0,0.0,1
136,11.38,1152.0,34.05,0.0,352.0,132.0,1
137,5.4,12.0,108.0,0.5,149.0,39.0,1
138,18.0,38.0,3.5,0.02,6.0,2.0,1
139,28.21,41.0,30.64,0.26,97.0,815.0,1
140,27.5,13.0,9.0,4.0,41.0,0.0,1
141,26.67,5.0,15.78,0.74,157.0,9.0,1
142,76.0,17.0,7.33,0.04,15.0,0.0,1
143,2.5,149.0,1.83,0.0,147.0,71.0,1
144,12.88,86.0,9.12,1.0,81.0,97.0,1
145,27.75,53.0,88.75,0.0,0.0,398.0,0
146,22.75,55.0,15.38,0.01,144.0,101.0,1
147,2.0,1.0,4.25,0.0,117.0,54.0,1
148,52.0,32.0,5.5,0.05,6.0,1.0,1
149,1.5,1.0,19.5,0.0,8.0,4.0,1
150,48.0,10.0,0.0,4.0,1.0,4.0,1
151,20.33,33.0,9.67,0.51,144.0,70.0,1
152,69.0,34.0,19.0,5.0,15.0,7.0,1
153,1.0,110.0,1.0,6.0,11.0,11.0,1
154,57.0,0.0,0.0,0.0,15.0,0.0,1
155,1.0,0.0,58.5,0.0,10.0,3.0,1
156,1.0,71.0,195.0,0.0,67.0,28.0,1
157,34.36,34.0,73.27,0.5,137.0,10.0,1
158,12.33,6.0,11.67,1.12,155.0,46.0,1
159,21.0,126.0,3.0,25.0,4.0,3.0,1
160,65.0,52.0,8.0,5.0,10.0,2.0,1
161,21.0,9.0,4.33,0.11,95.0,4.0,1
162,24.0,54.0,4.0,4.0,0.0,8.0,0
163,22.9,6.0,9.9,0.25,402.0,10.0,1
164,4.5,41.0,59.0,14.0,25.0,3.0,1
165,19.09,42.0,17.82,0.33,17.0,94.0,1
166,9.0,2.0,24.0,1.0,9.0,24.0,1
167,11.0,41.0,1.0,30.0,3.0,1.0,1
168,18.0,4.0,27.0,1.0,1.0,1.0,1
169,56.5,0.0,5.0,0.0,37.0,38.0,1
170,29.5,55.0,2.5,0.25,136.0,16.0,1
171,39.71,56.0,22.29,0.0,73.0,15.0,1
