,nuc,aexp,age,asexp,la,ld,target
0,0.1,6.0,2.19,2.0,176.0,78.0,1
1,0.5,19.0,0.5,0.11,11.0,4.0,1
2,0.75,21.0,0.5,0.17,157.0,228.0,1
3,0.83,24.0,1.0,0.11,360.0,14.0,1
4,1.33,28.0,0.22,15.0,193.0,35.0,1
5,3.2,31.0,0.2,17.0,83.0,28.0,1
6,2.5,33.0,0.0,19.0,88.0,6.0,1
7,3.33,39.0,11.33,0.11,17.0,19.0,1
8,3.38,54.0,0.0,35.0,407.0,82.0,1
9,0.0,68.0,0.0,12.0,593.0,0.0,1
10,3.25,73.0,0.0,0.0,61.0,11.0,1
11,3.25,78.0,0.12,0.0,120.0,41.0,1
12,3.0,81.0,0.0,21.0,15.0,12.0,1
13,4.67,95.0,0.2,0.0,128.0,59.0,1
14,5.0,107.0,3.0,27.0,26.0,2.0,1
15,8.0,109.0,0.29,0.01,1330.0,7.0,1
16,8.0,137.0,1.5,49.0,3.0,1.0,1
17,14.0,153.0,0.67,57.0,5.0,5.0,1
18,8.83,162.0,0.5,0.0,58.0,27.0,1
19,7.83,23.0,5.5,4.0,74.0,114.0,1
20,14.0,197.0,23.0,59.0,12.0,10.0,1
21,6.0,40.0,22.0,25.0,28.0,9.0,1
22,0.0,206.0,0.0,76.0,2.0,2.0,1
23,1.0,231.0,5.0,2.0,60.0,11.0,1
24,10.67,236.0,6.67,0.0,91.0,0.0,1
25,3.0,272.0,61.0,84.0,5.0,1.0,1
26,7.0,276.0,0.0,80.0,2.0,2.0,1
27,9.0,278.0,0.0,82.0,2.0,3.0,1
28,8.0,90.0,15.0,17.0,49.0,40.0,1
29,0.0,303.0,0.0,87.0,143.0,0.0,1
30,5.0,97.0,0.0,47.0,22.0,5.0,1
31,8.0,315.0,7.0,24.0,0.0,2.0,0
32,3.5,317.0,0.0,0.0,5.0,9.0,1
33,13.14,318.0,2.57,0.0,37.0,17.0,1
34,8.4,320.0,0.0,0.0,38.0,39.0,1
35,20.67,333.0,0.67,0.0,213.0,141.0,1
36,11.5,336.0,0.0,100.0,86.0,1.0,1
37,6.0,341.0,0.0,0.0,29.0,45.0,1
38,11.0,344.0,13.0,0.0,6.0,6.0,1
39,10.0,369.0,0.0,125.0,1.0,11.0,1
40,5.5,406.0,8.5,134.0,4.0,2.0,1
41,0.0,415.0,0.0,140.0,87.0,8.0,1
42,0.0,416.0,0.0,141.0,2.0,1.0,1
43,6.0,422.0,0.0,147.0,17.0,17.0,1
44,7.0,431.0,31.0,114.0,13.0,2.0,1
45,9.0,436.0,0.0,116.0,0.0,3.0,1
46,14.33,438.0,10.33,0.0,5.0,12.0,1
47,8.0,445.0,44.33,159.0,18.0,8.0,1
48,11.0,448.0,3.0,121.0,11.0,1.0,1
49,3.0,450.0,14.0,162.0,0.0,2.0,0
50,1.0,455.0,69.0,17.0,0.0,42.0,0
51,8.5,458.0,0.0,19.0,11.0,2.0,1
52,18.0,494.0,22.0,127.0,4.0,4.0,1
53,8.33,495.0,17.89,0.0,228.0,19.0,1
54,5.67,527.0,0.0,0.0,360.0,4.0,1
55,26.5,61.0,0.5,0.0,85.0,4.0,1
56,2.57,540.0,0.57,0.0,322.0,39.0,1
57,4.67,550.0,0.0,0.0,88.0,19.0,1
58,3.47,552.0,0.88,0.0,528.0,67.0,1
59,10.0,557.0,0.0,0.0,6.0,5.0,1
60,35.5,563.0,0.0,159.0,5.0,0.0,1
61,7.1,566.0,33.77,0.11,353.0,602.0,1
62,7.2,567.0,0.0,0.0,14.0,17.0,1
63,0.0,570.0,0.0,1.0,78.0,0.0,1
64,2.0,70.0,298.0,31.0,4.0,0.0,1
65,1.0,577.0,223.0,195.0,0.0,30.0,0
66,1.0,579.0,4.0,24.0,2.0,0.0,1
67,8.25,603.0,0.0,0.0,25.0,2.0,1
68,3.0,612.0,0.0,202.0,2.0,2.0,1
69,20.0,683.0,2.67,0.0,111.0,9.0,1
70,15.0,713.0,6.67,0.0,9.0,2.0,1
71,4.0,721.0,21.0,219.0,5.0,0.0,1
72,29.33,749.0,4.0,0.0,21.0,19.0,1
73,9.5,0.0,13.5,0.0,23.0,2.0,1
74,22.5,154.0,48.0,6.0,2.0,1.0,1
75,10.88,850.0,6.25,0.0,83.0,56.0,1
76,8.0,911.0,19.5,0.0,42.0,19.0,1
77,36.0,923.0,0.0,79.0,31.0,12.0,1
78,29.0,16.0,5.5,0.0,23.0,1.0,1
79,44.0,114.0,0.0,0.0,14.0,2.0,1
80,11.49,956.0,16.66,0.0,5024.0,240.0,1
81,10.5,958.0,10.75,0.0,318.0,32.0,1
82,10.64,960.0,8.91,0.0,222.0,87.0,1
83,8.08,973.0,6.5,0.0,120.0,73.0,1
84,14.33,990.0,3.67,0.0,31.0,3.0,1
85,5.6,993.0,0.8,17.0,115.0,19.0,1
86,62.5,0.0,10.5,0.0,4.0,1.0,1
87,36.67,1013.0,2.0,114.0,95.0,26.0,1
88,56.0,1018.0,0.0,116.0,6.0,1.0,1
89,58.0,1023.0,1.0,120.0,23.0,13.0,1
90,7.5,1027.0,1.0,122.0,17.0,8.0,1
91,59.0,115.0,10.0,1.0,8.0,8.0,1
92,9.0,1035.0,9.5,123.0,39.0,3.0,1
93,11.3,1040.0,9.6,0.0,479.0,139.0,1
94,2.5,1046.0,21.0,30.0,54.0,2.0,1
95,7.67,34.0,27.67,0.0,21.0,8.0,1
96,5.33,1061.0,22.67,0.0,31.0,5.0,1
97,30.33,0.0,3.83,0.0,536.0,2.0,1
98,2.0,6.0,43.0,0.0,1.0,0.0,1
99,5.06,2.0,6.38,0.44,1078.0,34.0,1
100,29.2,1081.0,6.4,0.31,97.0,78.0,1
101,5.6,4.0,20.2,0.5,67.0,8.0,1
102,1.0,3.0,10.0,0.0,3.0,1.0,1
103,21.0,5.0,2.0,0.0,1.0,0.0,1
104,20.6,0.0,27.0,0.0,21.0,4.0,1
105,1.0,3.0,5.5,1.0,122.0,1.0,1
106,14.38,0.0,4.06,0.0,1048.0,2.0,1
107,2.75,49.0,76.29,0.0,0.0,80.0,0
108,0.88,1.0,5.12,1.0,132.0,40.0,1
109,3.5,0.0,76.0,0.0,3.0,1.0,1
110,5.0,14.0,6.0,0.0,1.0,1.0,1
111,2.5,1.0,50.0,1.0,0.0,8.0,0
112,5.77,53.0,11.88,0.0,717.0,157.0,1
113,6.0,5.0,8.0,5.0,1.0,1.0,1
114,9.65,1137.0,60.92,0.0,911.0,261.0,1
115,31.11,0.0,1.22,0.0,476.0,2.0,1
116,2.0,0.0,22.5,0.0,73.0,14.0,1
117,7.13,1145.0,34.57,0.0,2300.0,651.0,1
118,23.0,1.0,11.85,0.75,853.0,818.0,1
119,21.0,4.0,8.0,1.0,2.0,1.0,1
120,7.0,1148.0,29.39,0.0,1787.0,48.0,1
121,30.77,1.0,16.23,0.5,385.0,131.0,1
122,27.83,0.0,3.5,0.0,1077.0,1.0,1
123,11.8,1150.0,12.2,0.0,179.0,1.0,1
124,8.9,35.0,11.4,0.5,254.0,12.0,1
125,11.38,1152.0,34.05,0.0,352.0,132.0,1
126,2.0,1156.0,39.0,155.0,2.0,2.0,1
127,6.0,44.0,24.0,1.0,29.0,21.0,1
128,9.0,47.0,3.0,1.0,18.0,18.0,1
129,22.25,11.0,4.5,0.02,232.0,5.0,1
130,5.2,13.0,79.9,9.0,145.0,92.0,1
131,2.67,26.0,3.0,0.0,60.0,53.0,1
132,27.75,53.0,88.75,0.0,0.0,398.0,0
133,12.25,2.0,1.0,1.0,28.0,19.0,1
134,18.0,57.0,9.07,0.0,376.0,485.0,1
135,8.5,60.0,38.75,0.0,18.0,106.0,1
136,16.0,25.0,22.0,1.0,6.0,2.0,1
137,16.0,0.0,16.5,0.0,2.0,2.0,1
138,8.5,18.0,17.5,0.0,32.0,5.0,1
139,5.6,67.0,5.8,0.0,114.0,1.0,1
140,28.0,31.0,1.0,7.0,28.0,1.0,1
141,7.67,69.0,9.33,5.0,98.0,48.0,1
142,45.0,6.0,5.0,1.0,17.0,0.0,1
143,20.29,0.0,7.0,0.0,1082.0,6.0,1
144,20.33,33.0,9.67,0.51,144.0,70.0,1
145,32.71,2.0,8.57,0.0,109.0,10.0,1
146,61.0,21.0,4.0,8.0,13.0,2.0,1
147,20.0,36.0,15.0,2.0,10.0,2.0,1
148,3.0,0.0,12.0,0.0,2.0,0.0,1
149,15.25,4.0,133.25,0.46,15.0,28.0,1
150,48.33,2.0,7.67,1.25,44.0,3.0,1
151,1.0,0.0,58.5,0.0,10.0,3.0,1
152,1.0,71.0,195.0,0.0,67.0,28.0,1
153,72.0,5.0,19.0,4.0,33.0,23.0,1
154,18.75,36.0,9.75,0.33,53.0,11.0,1
155,20.25,37.0,36.12,0.88,111.0,107.0,1
156,34.36,34.0,73.27,0.5,137.0,10.0,1
157,46.75,6.0,9.75,0.49,83.0,85.0,1
158,12.33,6.0,11.67,1.12,155.0,46.0,1
159,50.0,37.0,6.0,7.0,1.0,1.0,1
160,24.0,54.0,4.0,4.0,0.0,8.0,0
161,22.9,6.0,9.9,0.25,402.0,10.0,1
162,44.17,0.0,34.67,0.0,88.0,2.0,1
163,19.09,42.0,17.82,0.33,17.0,94.0,1
164,94.0,39.0,0.0,16.0,5.0,2.0,1
165,2.0,0.0,91.5,0.0,19.0,12.0,1
166,7.0,44.0,6.0,15.0,7.0,2.0,1
167,11.0,41.0,1.0,30.0,3.0,1.0,1
168,2.0,0.0,3.0,0.0,45.0,2.0,1
169,22.33,3.0,12.0,0.88,64.0,25.0,1
170,7.0,52.0,5.0,0.0,58.0,23.0,1
171,39.71,56.0,22.29,0.0,73.0,15.0,1
172,11.2,1209.0,54.6,55.0,79.0,4.0,1
173,0.85,1211.0,53.85,56.0,434.0,3.0,1
174,3.0,1214.0,210.0,58.0,4.0,0.0,1
175,5.5,69.0,55.0,0.29,8.0,21.0,1
176,5.0,1221.0,14.0,313.0,90.0,28.0,1
177,38.5,82.0,3.5,29.0,11.0,1.0,1
178,9.5,70.0,6.5,18.0,80.0,7.0,1
179,12.71,83.0,133.94,0.0,121.0,138.0,1
180,16.77,45.0,16.38,0.24,1093.0,200.0,1
181,30.5,99.0,38.33,0.0,30.0,15.0,1
182,25.75,4.0,167.0,0.25,111.0,30.0,1
183,5.0,54.0,3.0,37.0,3.0,0.0,1
184,39.5,5.0,6.0,2.0,4.0,3.0,1
185,22.86,79.0,73.29,0.33,52.0,40.0,1
186,20.0,60.0,37.1,0.46,513.0,270.0,1
187,67.5,19.0,4.5,1.06,48.0,4.0,1
188,17.71,44.0,10.29,0.19,75.0,24.0,1
189,12.93,85.0,90.9,0.48,929.0,343.0,1
190,47.5,89.0,11.0,0.0,15.0,9.0,1
191,81.33,0.0,25.67,0.0,17.0,1.0,1
192,46.6,7.0,146.2,0.41,200.0,76.0,1
193,58.0,107.0,27.0,0.02,8.0,4.0,1
194,8.5,0.0,9.0,0.0,92.0,0.0,1
195,33.17,3.0,49.17,2.0,37.0,10.0,1
196,7.0,0.0,16.0,0.0,44.0,4.0,1
197,29.36,98.0,81.29,0.01,1754.0,84.0,1
198,1.0,0.0,403.0,0.0,0.0,2.0,0
199,125.0,1245.0,0.0,261.0,22.0,17.0,1
200,4.5,0.0,54.0,0.0,92.0,29.0,1
201,52.67,2.0,10.17,0.94,143.0,2.0,1
202,24.67,2.0,52.0,0.0,97.0,34.0,1
203,1.5,4.0,6.5,0.94,74.0,0.0,1
204,20.2,104.0,68.5,0.0,508.0,39.0,1
205,1.5,112.0,19.5,0.25,4.0,2.0,1
206,8.67,115.0,75.0,0.0,47.0,1.0,1
207,52.0,118.0,12.0,0.11,9.0,8.0,1
208,6.67,3.0,77.0,0.12,35.0,4.0,1
209,10.63,867.49,14.97,2.12,4517.34,216.94,1
210,6.12,402.46,6.12,13.28,1855.23,95.76,1
211,7.64,559.43,9.11,9.52,2753.83,136.67,1
212,10.71,876.25,15.14,1.91,4567.45,219.22,1
213,10.91,896.29,15.52,1.43,4682.2,224.44,1
214,7.06,500.11,7.98,10.94,2414.22,121.21,1
215,3.63,145.5,1.23,19.45,384.25,28.81,1
216,9.16,716.01,12.09,5.76,3650.13,177.46,1
217,7.61,556.22,9.05,9.59,2735.42,135.83,1
218,7.08,501.73,8.01,10.9,2423.49,121.63,1
219,6.53,445.14,6.93,12.26,2099.52,106.88,1
220,10.1,813.43,13.94,3.42,4207.87,202.85,1
221,6.58,450.15,7.03,12.14,2128.21,108.19,1
222,3.4,122.16,0.78,20.01,250.62,22.73,1
223,4.18,202.84,2.32,18.08,712.5,43.75,1
224,7.67,563.02,9.18,9.43,2774.37,137.6,1
225,5.92,382.4,5.74,13.77,1740.37,90.54,1
226,10.29,832.88,14.31,2.96,4319.18,207.92,1
227,5.1,297.29,4.12,15.81,1253.16,68.36,1
228,3.54,136.18,1.05,19.68,330.89,26.38,1
229,10.63,867.62,14.97,2.12,4518.07,216.97,1
230,7.68,563.55,9.19,9.42,2777.37,137.74,1
231,10.88,893.15,15.46,1.51,4664.21,223.62,1
232,6.35,425.97,6.57,12.72,1989.78,101.89,1
233,7.08,501.69,8.01,10.9,2423.27,121.62,1
234,4.85,271.91,3.63,16.42,1107.91,61.75,1
235,7.01,494.56,7.87,11.07,2382.45,119.76,1
236,9.07,706.51,11.91,5.99,3595.79,174.99,1
237,10.17,820.16,14.07,3.26,4246.35,204.6,1
238,6.46,438.08,6.8,12.43,2059.11,105.04,1
239,11.48,955.55,16.65,0.01,5021.44,239.88,1
240,10.8,885.35,15.31,1.7,4619.56,221.59,1
241,7.06,499.28,7.96,10.96,2409.46,120.99,1
242,5.52,340.89,4.95,14.76,1502.74,79.72,1
243,7.34,528.61,8.52,10.26,2577.35,128.63,1
244,3.75,158.28,1.47,19.15,457.41,32.14,1
245,6.47,438.35,6.8,12.42,2060.65,105.11,1
246,6.53,444.76,6.92,12.27,2097.36,106.78,1
247,10.09,812.2,13.92,3.45,4200.8,202.53,1
248,3.3,111.86,0.59,20.26,191.67,20.04,1
249,5.66,355.73,5.23,14.41,1587.74,83.59,1
250,7.94,589.98,9.69,8.78,2928.68,144.63,1
251,7.55,550.19,8.93,9.74,2700.94,134.26,1
252,6.15,405.91,6.19,13.2,1874.97,96.66,1
253,9.25,725.05,12.26,5.54,3701.9,179.82,1
254,9.28,728.15,12.32,5.47,3719.64,180.63,1
255,9.81,782.97,13.36,4.15,4033.49,194.91,1
256,5.11,298.37,4.14,15.78,1259.33,68.64,1
257,8.72,670.44,11.22,6.85,3389.27,165.59,1
258,10.31,834.56,14.35,2.91,4328.79,208.36,1
259,8.19,615.86,10.18,8.16,3076.84,151.37,1
260,10.38,841.8,14.48,2.74,4370.23,210.24,1
261,4.73,259.65,3.4,16.71,1037.69,58.55,1
262,9.96,798.92,13.67,3.77,4124.81,199.07,1
263,11.11,916.92,15.91,0.94,4800.3,229.82,1
264,3.66,149.13,1.3,19.36,405.02,29.75,1
265,3.02,82.79,0.03,20.96,25.23,12.47,1
266,10.14,817.21,14.02,3.33,4229.5,203.84,1
267,5.22,309.87,4.36,15.51,1325.17,71.64,1
268,3.4,122.53,0.79,20.0,252.75,22.82,1
269,6.71,464.03,7.29,11.81,2207.69,111.81,1
270,10.97,902.99,15.65,1.27,4720.56,226.19,1
271,3.29,111.19,0.57,20.28,187.83,19.87,1
272,3.74,156.9,1.44,19.18,449.49,31.78,1
273,4.86,273.12,3.66,16.39,1114.81,62.06,1
274,9.02,701.32,11.81,6.11,3566.08,173.64,1
275,4.15,199.07,2.25,18.17,690.9,42.77,1
276,10.64,868.44,14.99,2.1,4522.78,217.19,1
277,10.64,868.92,15.0,2.09,4525.48,217.31,1
278,3.2,101.4,0.39,20.51,131.8,17.32,1
279,7.44,538.49,8.71,10.02,2633.93,131.21,1
280,5.74,363.87,5.38,14.21,1634.28,85.71,1
281,6.22,412.91,6.32,13.03,1915.02,98.49,1
282,11.41,948.1,16.51,0.19,4978.79,237.94,1
283,8.17,614.39,10.15,8.2,3068.46,150.99,1
284,6.62,454.37,7.11,12.04,2152.4,109.29,1
285,5.37,325.61,4.66,15.13,1415.26,75.74,1
286,7.77,572.94,9.36,9.19,2831.12,140.18,1
287,8.2,617.41,10.21,8.13,3085.7,151.77,1
288,8.92,691.89,11.63,6.34,3512.1,171.18,1
289,5.22,309.73,4.35,15.51,1324.38,71.6,1
290,3.1,91.01,0.19,20.76,72.28,14.61,1
291,7.7,566.03,9.23,9.36,2791.57,138.38,1
292,3.31,113.01,0.61,20.23,198.25,20.34,1
293,4.77,263.04,3.47,16.63,1057.12,59.44,1
294,9.73,775.15,13.21,4.34,3988.71,192.88,1
295,7.33,527.44,8.5,10.29,2570.67,128.33,1
296,8.11,608.19,10.04,8.35,3032.94,149.37,1
297,5.63,352.18,5.16,14.49,1567.39,82.66,1
298,9.53,754.72,12.83,4.83,3871.79,187.55,1
299,7.33,527.23,8.49,10.29,2569.49,128.28,1
300,11.19,925.63,16.08,0.73,4850.14,232.09,1
301,9.07,707.27,11.92,5.97,3600.12,175.19,1
302,3.77,160.37,1.51,19.1,469.35,32.68,1
303,9.09,708.73,11.95,5.93,3608.47,175.57,1
304,9.45,745.86,12.66,5.04,3821.02,185.24,1
305,10.16,819.65,14.06,3.27,4243.46,204.47,1
306,10.67,872.24,15.06,2.01,4544.49,218.17,1
307,3.06,86.85,0.11,20.86,48.49,13.52,1
308,7.16,509.93,8.17,10.71,2470.46,123.77,1
309,9.99,801.55,13.72,3.71,4139.81,199.75,1
310,4.6,245.83,3.14,17.04,958.56,54.95,1
311,7.59,554.37,9.01,9.64,2724.86,135.35,1
312,8.14,611.04,10.09,8.28,3049.26,150.11,1
313,6.92,485.18,7.69,11.3,2328.77,117.32,1
314,7.97,593.01,9.75,8.71,2946.06,145.42,1
315,9.73,774.79,13.21,4.35,3986.67,192.78,1
316,6.26,417.62,6.41,12.92,1942.0,99.71,1
317,9.14,714.1,12.05,5.81,3639.23,176.97,1
318,3.28,110.38,0.56,20.29,183.17,19.65,1
319,10.31,835.14,14.36,2.9,4332.12,208.51,1
320,7.45,539.45,8.73,10.0,2639.41,131.46,1
321,8.34,631.48,10.48,7.79,3166.25,155.44,1
322,5.75,364.3,5.39,14.2,1636.79,85.82,1
323,4.76,262.88,3.46,16.63,1056.21,59.39,1
