,nuc,aexp,age,asexp,la,ld,target
0,0.0,8.0,0.0,0.0,65.0,0.0,1
1,2.43,34.0,1.21,0.03,522.0,60.0,1
2,1.0,51.0,0.0,33.0,99.0,5.0,1
3,2.33,55.0,0.0,36.0,18.0,0.0,1
4,0.0,80.0,0.0,9.0,10.0,1.0,1
5,5.0,107.0,3.0,27.0,26.0,2.0,1
6,6.0,112.0,0.0,32.0,0.0,1299.0,1
7,10.0,142.0,2.5,52.0,64.0,3.0,1
8,7.62,25.0,7.0,0.5,111.0,77.0,1
9,7.06,173.0,0.62,0.0,473.0,138.0,1
10,5.0,193.0,3.0,73.0,1.0,1.0,1
11,6.0,40.0,22.0,25.0,28.0,9.0,1
12,0.2,228.0,0.2,1.0,324.0,0.0,1
13,6.0,250.0,2.0,8.0,1.0,1.0,1
14,27.33,70.0,1.67,1.08,95.0,0.0,1
15,3.0,272.0,61.0,84.0,5.0,1.0,1
16,8.0,277.0,0.0,81.0,23.0,3.0,1
17,0.0,84.0,0.0,38.0,94.0,62.0,1
18,8.0,311.0,8.0,90.0,6.0,2.0,1
19,8.33,99.0,0.0,20.0,47.0,43.0,1
20,8.0,315.0,7.0,24.0,0.0,2.0,0
21,18.0,337.0,1.0,104.0,0.0,1.0,1
22,14.0,357.0,5.0,106.0,23.0,6.0,1
23,17.89,359.0,1.44,0.0,38.0,89.0,1
24,4.5,410.0,4.0,136.0,11.0,2.0,1
25,7.0,417.0,1.0,142.0,6.0,0.0,1
26,6.33,421.0,2.33,146.0,36.0,8.0,1
27,6.0,422.0,0.0,147.0,17.0,17.0,1
28,7.0,423.0,0.0,148.0,1.0,1.0,1
29,9.0,426.0,31.0,113.0,19.0,0.0,1
30,3.0,428.0,6.0,149.0,16.0,10.0,1
31,4.0,433.0,0.0,152.0,13.0,8.0,1
32,1.0,24.0,0.0,5.0,19.0,3.0,1
33,17.0,446.0,18.0,0.0,7.0,0.0,1
34,1.5,449.0,27.0,0.0,21.0,0.0,1
35,3.0,450.0,14.0,162.0,0.0,2.0,0
36,1.0,455.0,69.0,17.0,0.0,42.0,0
37,11.0,459.0,0.0,20.0,1.0,0.0,1
38,12.0,464.0,1.0,21.0,0.0,12.0,1
39,27.0,472.0,16.0,168.0,1.0,1.0,1
40,17.0,497.0,0.0,0.0,5.0,4.0,1
41,0.5,58.0,1.5,26.0,59.0,89.0,1
42,15.0,512.0,0.0,131.0,3.0,3.0,1
43,12.0,513.0,1.0,132.0,11.0,0.0,1
44,7.0,60.0,61.33,0.0,23.0,23.0,1
45,13.0,516.0,102.0,133.0,2.0,1.0,1
46,0.0,538.0,0.0,145.0,31.0,0.0,1
47,5.67,554.0,0.0,0.0,10.0,8.0,1
48,9.0,68.0,0.0,30.0,4.0,3.0,1
49,11.46,561.0,130.54,0.0,49.0,2344.0,1
50,5.6,77.0,0.0,0.0,44.0,5.0,1
51,1.0,577.0,223.0,195.0,0.0,30.0,0
52,8.2,598.0,32.0,0.0,93.0,132.0,1
53,1.0,606.0,0.0,200.0,4.0,1.0,1
54,7.9,617.0,4.76,0.0,255.0,219.0,1
55,15.0,666.0,0.0,45.0,3.0,1.0,1
56,20.0,683.0,2.67,0.0,111.0,9.0,1
57,23.0,1.0,3.0,0.0,3.0,1.0,1
58,5.0,694.0,0.0,49.0,5.0,1.0,1
59,16.67,695.0,11.67,0.0,11.0,13.0,1
60,21.33,703.0,9.33,0.0,43.0,22.0,1
61,18.0,710.0,3.0,55.0,10.0,2.0,1
62,9.5,0.0,13.5,0.0,23.0,2.0,1
63,10.75,780.0,18.0,0.0,37.0,7.0,1
64,5.0,819.0,1.0,229.0,29.0,0.0,1
65,7.0,163.0,30.0,0.0,79.0,76.0,1
66,8.0,852.0,0.0,0.0,111.0,21.0,1
67,14.67,854.0,30.33,67.0,30.0,40.0,1
68,20.5,857.0,1.33,0.0,6.0,59.0,1
69,18.4,876.0,13.73,0.0,291.0,63.0,1
70,11.71,901.0,32.53,0.0,169.0,122.0,1
71,36.0,923.0,0.0,79.0,31.0,12.0,1
72,13.14,938.0,4.86,0.0,631.0,0.0,1
73,32.5,22.0,2.0,2.0,6.0,6.0,1
74,15.0,957.0,8.92,0.0,1734.0,34.0,1
75,10.5,958.0,10.75,0.0,318.0,32.0,1
76,10.64,960.0,8.91,0.0,222.0,87.0,1
77,15.0,963.0,0.0,0.0,1.0,5.0,1
78,9.25,968.0,27.25,0.0,24.0,3.0,1
79,12.17,970.0,1.17,0.0,59.0,7.0,1
80,8.08,973.0,6.5,0.0,120.0,73.0,1
81,6.67,996.0,3.67,0.0,13.0,3.0,1
82,6.0,1007.0,1.0,112.0,19.0,9.0,1
83,14.67,2.0,44.17,0.11,42.0,7.0,1
