,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.33,0.0,8.0,3.0,32.43,0.0,42.0,31.0,True
1,2.4,2.0,5.17,1.0,5.17,0.0,313.0,3.0,False
2,1.7,0.0,8.0,1.0,8.0,0.0,35.0,1.0,True
3,1.86,4.0,6.5,1.0,3.83,1.0,90.0,19.0,True
4,1.54,37.0,4.75,2.0,33.0,0.5,358.0,334.0,True
5,2.34,32.0,8.5,2.0,3.67,0.02,159.0,4.0,False
6,2.46,2.0,8.33,2.0,15.33,0.0,223.0,17.0,False
7,1.88,1.0,11.0,2.0,6.75,0.0,8.0,5.0,True
8,2.22,9.0,8.86,2.0,13.71,0.91,656.0,16.0,True
9,1.55,13.0,10.25,1.0,8.0,6.0,216.0,128.0,True
10,2.46,43.0,10.0,2.0,16.0,0.15,115.0,1.0,False
11,2.19,172.0,4.81,3.0,15.62,0.0,186.0,223.0,True
12,2.99,71.0,4.11,3.0,63.56,0.35,21.0,18.0,False
13,2.43,13.0,3.2,2.0,31.3,0.5,87.0,36.0,False
14,2.16,83.0,7.75,2.0,48.12,0.96,310.0,106.0,True
15,1.88,150.0,6.38,2.0,2.25,1.0,319.0,22.0,True
16,2.38,0.0,3.0,2.0,95.17,0.0,240.0,38.0,False
17,2.39,194.0,8.71,2.0,5.29,1.53,269.0,172.0,False
18,2.1,0.0,11.4,3.0,19.0,0.0,21.0,5.0,True
19,2.81,114.0,7.21,4.0,38.57,0.58,254.0,75.0,True
20,1.49,3.0,9.5,3.0,11.25,0.0,69.0,125.0,True
21,1.43,0.0,4.25,2.0,84.25,0.0,322.0,91.0,True
22,1.79,3.0,7.25,1.0,5.5,0.0,180.0,59.0,False
23,2.78,19.0,4.0,2.0,5.3,0.0,149.0,46.0,False
24,2.19,373.0,7.43,2.0,57.86,0.0,147.0,33.0,True
25,2.56,5.0,13.0,3.0,49.33,0.0,15.0,3.0,True
26,3.24,88.0,4.27,3.0,40.0,0.49,147.0,192.0,False
27,1.92,4.0,8.4,3.0,17.4,0.51,5.0,27.0,True
28,2.25,135.0,6.8,1.0,94.0,35.0,56.0,8.0,True
29,2.11,47.0,6.71,2.0,1.0,0.91,185.0,20.0,True
30,1.5,49.0,11.33,2.0,0.0,0.91,119.0,6.0,True
31,2.35,103.0,5.25,2.0,2.75,0.01,136.0,14.0,True
32,3.13,9.0,6.5,1.0,14.33,8.0,59.0,15.0,True
33,2.6,9.0,4.38,3.0,0.0,0.17,261.0,2.0,True
34,2.31,10.0,5.5,3.0,0.0,0.17,109.0,13.0,True
35,3.1,9.0,6.53,4.0,56.4,0.27,394.0,17.0,False
36,1.61,41.0,11.0,2.0,30.0,0.01,57.0,15.0,True
37,1.79,25.0,9.4,2.0,15.0,0.62,309.0,0.0,True
38,1.93,118.0,3.85,3.0,70.23,0.49,221.0,36.0,True
39,2.78,0.0,6.38,3.0,18.56,0.0,574.0,64.0,False
40,2.06,124.0,7.17,3.0,45.5,0.61,48.0,27.0,True
41,1.78,142.0,4.75,2.0,24.25,0.91,39.0,13.0,True
42,1.95,201.0,9.75,2.0,53.75,0.97,28.0,10.0,True
43,1.58,39.0,6.4,2.0,14.4,0.52,204.0,1.0,True
44,2.77,8.0,5.4,3.0,6.9,0.5,175.0,80.0,False
45,3.41,11.0,4.38,3.0,51.95,0.46,327.0,135.0,False
46,2.84,7.0,5.25,2.0,59.25,0.33,18.0,12.0,False
47,1.58,51.0,8.0,2.0,2.5,0.0,165.0,0.0,True
48,2.18,208.0,11.8,2.0,11.2,0.5,49.0,42.0,True
49,2.33,14.0,7.43,3.0,32.29,0.33,69.0,74.0,False
50,3.13,181.0,7.58,3.0,11.83,0.49,84.0,64.0,False
51,3.54,28.0,5.15,1.0,6.4,23.0,322.0,122.0,False
52,2.44,271.0,4.71,2.0,9.0,0.5,205.0,37.0,False
53,2.43,4.0,10.25,3.0,33.12,0.0,22.0,239.0,False
54,1.55,52.0,6.33,2.0,5.67,0.52,133.0,0.0,True
55,1.61,175.0,6.0,2.0,27.0,0.0,31.0,66.0,True
56,2.14,1.0,5.29,2.0,15.0,0.0,195.0,53.0,True
57,2.62,4.0,11.89,3.0,109.11,0.35,13.0,158.0,False
58,2.49,0.0,8.88,3.0,28.0,0.0,35.0,20.0,False
59,1.74,1.0,6.71,1.0,30.71,0.0,157.0,114.0,True
60,2.23,10.0,9.2,3.0,23.4,0.35,9.0,7.0,True
61,2.21,10.0,10.5,2.0,37.75,0.52,324.0,46.0,True
62,2.96,11.0,4.8,3.0,30.2,0.23,39.0,39.0,False
63,2.88,81.0,7.17,1.0,15.42,76.0,132.0,111.0,True
64,2.03,255.0,6.0,2.0,51.17,0.91,186.0,14.0,True
65,2.46,175.0,3.78,2.0,46.89,0.54,87.0,50.0,False
66,2.19,190.0,7.71,3.0,39.43,0.61,38.0,24.0,True
67,2.31,5.0,5.88,1.0,21.25,4.0,76.0,6.0,True
68,2.89,5.0,11.36,3.0,25.18,0.12,91.0,117.0,False
69,2.0,13.0,7.0,1.0,10.8,13.0,31.0,10.0,True
70,1.75,4.0,5.75,2.0,35.75,0.12,38.0,18.0,True
71,3.12,9.0,3.0,2.0,32.42,0.97,60.0,12.0,False
72,2.34,6.0,4.22,1.0,6.33,5.0,427.0,128.0,False
73,2.2,3.0,4.43,1.0,71.29,0.0,192.0,156.0,False
74,2.69,33.0,14.62,3.0,51.5,0.46,72.0,8.0,True
75,1.69,3.0,4.75,1.0,27.62,3.0,326.0,119.0,True
76,2.02,53.0,2.67,2.0,24.67,0.22,311.0,138.0,True
77,2.6,0.0,11.0,3.0,32.56,0.0,246.0,73.0,False
78,1.88,39.0,6.6,2.0,49.0,0.02,152.0,4.0,True
79,1.55,0.0,8.33,2.0,2.0,0.0,208.0,0.0,True
80,2.53,0.0,12.56,2.0,48.44,0.0,689.0,37.0,False
81,2.3,1.0,5.2,2.0,0.6,0.0,436.0,0.0,True
82,2.03,142.0,5.0,2.0,92.2,1.0,27.0,8.0,True
83,2.07,192.0,5.6,2.0,72.2,0.07,19.0,9.0,True
84,2.1,21.0,4.44,1.0,58.56,15.0,230.0,91.0,True
85,2.27,2.0,14.33,2.0,2.83,1.25,533.0,0.0,True
86,2.89,2.0,8.0,3.0,92.94,0.0,407.0,83.0,False
87,3.53,183.0,6.33,2.0,90.52,1.0,189.0,201.0,False
88,1.56,24.0,9.0,2.0,40.67,0.62,247.0,82.0,True
89,1.66,10.0,13.11,3.0,50.44,0.5,235.0,12.0,True
90,2.04,75.0,6.4,3.0,7.0,0.5,244.0,1.0,False
91,3.19,36.0,4.25,1.0,56.75,36.0,221.0,20.0,True
92,1.79,140.0,6.23,1.0,93.54,3.0,516.0,29.0,True
93,2.93,11.0,8.76,3.0,108.88,0.5,254.0,47.0,False
94,2.04,33.0,10.0,2.0,16.33,0.23,93.0,1.0,True
95,1.3,6.0,10.33,1.0,41.0,4.0,83.0,12.0,True
96,2.48,46.0,10.44,2.0,38.22,0.02,132.0,13.0,False
97,2.0,36.0,4.25,1.0,21.25,30.0,221.0,0.0,True
98,2.95,20.0,5.0,2.0,29.45,1.0,108.0,45.0,False
99,1.85,21.0,3.6,2.0,52.0,1.02,70.0,27.0,True
100,2.3,1.0,10.89,1.0,53.33,0.0,144.0,11.0,True
101,1.47,0.0,8.25,1.0,64.5,0.0,131.0,4.0,True
102,2.07,57.0,6.4,3.0,31.6,0.15,256.0,7.0,True
103,2.38,11.0,9.8,2.0,55.5,0.5,554.0,32.0,True
104,2.57,171.0,13.14,2.0,107.57,1.0,67.0,7.0,True
105,1.89,3.0,6.0,3.0,60.43,0.48,124.0,35.0,False
106,3.31,65.0,7.53,2.0,40.53,0.13,417.0,73.0,False
107,2.56,143.0,5.9,1.0,88.4,4.0,237.0,27.0,True
108,2.12,22.0,10.5,2.0,50.0,0.97,50.0,11.0,True
109,2.09,17.0,12.6,1.0,4.2,9.0,164.0,8.0,False
110,1.98,10.0,8.25,2.0,1.0,0.0,250.0,0.0,True
111,2.92,21.0,6.33,1.0,22.33,12.0,78.0,37.0,True
112,2.53,168.86,9.34,2.33,20.59,0.5,80.97,90.93,False
113,3.06,107.9,5.52,2.83,35.22,0.49,130.75,167.12,False
114,3.06,108.18,5.53,2.83,35.16,0.49,130.52,166.77,False
115,3.07,107.04,5.46,2.84,35.43,0.49,131.45,168.2,False
