,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,3.51,92.0,1.12,2.0,12.5,0.73,133.0,51.0,True
1,3.79,108.0,1.82,3.0,3.64,0.0,626.0,170.0,False
2,3.84,60.0,1.96,5.0,11.65,0.5,109.0,80.0,True
3,4.21,1.0,0.18,4.0,17.43,0.0,120.0,108.0,True
4,3.39,29.0,2.47,3.0,114.21,0.0,250.0,110.0,False
5,4.65,25.0,0.28,2.0,13.05,1.0,423.0,385.0,True
6,3.53,58.0,2.4,5.0,13.6,0.25,33.0,135.0,False
7,2.33,0.0,8.0,3.0,32.43,0.0,42.0,31.0,True
8,4.0,0.0,0.35,2.0,24.6,0.0,203.0,121.0,True
9,3.18,54.0,4.36,3.0,8.18,0.5,29.0,19.0,False
10,2.72,1.0,1.86,2.0,22.0,0.5,2.0,8.0,True
11,4.01,26.0,0.49,4.0,16.79,0.25,390.0,329.0,True
12,4.64,12.0,0.72,4.0,0.62,0.32,69.0,72.0,True
13,3.85,48.0,0.95,1.0,55.79,22.0,330.0,70.0,True
14,3.49,51.0,4.29,4.0,69.71,0.33,195.0,87.0,False
15,3.6,188.0,4.19,3.0,29.76,0.84,588.0,134.0,False
16,2.99,71.0,4.11,3.0,63.56,0.35,21.0,18.0,False
17,2.43,13.0,3.2,2.0,31.3,0.5,87.0,36.0,False
18,3.03,144.0,3.67,4.0,12.25,0.33,78.0,32.0,False
19,3.04,0.0,2.11,1.0,104.89,0.0,83.0,8.0,True
20,2.38,0.0,3.0,2.0,95.17,0.0,240.0,38.0,False
21,3.39,153.0,3.12,3.0,8.0,0.5,104.0,64.0,False
22,3.1,88.0,6.21,4.0,40.43,0.25,45.0,32.0,False
23,4.03,206.0,2.04,5.0,58.65,0.45,216.0,232.0,True
24,3.92,212.0,4.64,3.0,47.24,0.72,168.0,48.0,False
25,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,False
26,2.81,114.0,7.21,4.0,38.57,0.58,254.0,75.0,True
27,3.75,171.0,3.53,3.0,18.43,0.43,483.0,405.0,False
28,2.86,58.0,2.83,3.0,32.92,0.0,502.0,311.0,False
29,3.35,14.0,5.43,4.0,48.22,0.33,488.0,81.0,False
30,2.78,19.0,4.0,2.0,5.3,0.0,149.0,46.0,False
31,4.84,192.0,0.38,2.0,6.13,0.51,452.0,213.0,True
32,3.24,88.0,4.27,3.0,40.0,0.49,147.0,192.0,False
33,4.61,166.0,2.0,3.0,20.53,0.61,272.0,172.0,True
34,3.69,294.0,6.06,2.0,9.75,0.73,243.0,26.0,False
35,3.71,199.0,1.2,2.0,13.35,0.02,444.0,135.0,True
36,4.23,200.0,1.92,3.0,16.21,0.5,459.0,473.0,True
37,3.01,305.0,2.08,3.0,17.83,0.39,112.0,65.0,True
38,4.22,77.0,2.03,2.0,6.88,0.91,430.0,181.0,False
39,3.1,9.0,6.53,4.0,56.4,0.27,394.0,17.0,False
40,3.04,63.0,1.5,3.0,29.71,0.0,265.0,40.0,False
41,4.85,16.0,0.73,2.0,24.76,0.02,138.0,22.0,True
42,3.01,3.0,2.33,4.0,12.44,0.0,19.0,19.0,False
43,3.35,40.0,0.45,1.0,79.45,34.0,35.0,30.0,True
44,3.82,16.0,4.4,2.0,34.2,0.2,80.0,27.0,False
45,3.66,280.0,0.47,3.0,26.0,0.11,265.0,189.0,True
46,3.45,115.0,6.4,5.0,58.53,0.25,128.0,61.0,False
47,2.73,3.0,1.58,4.0,58.33,0.33,485.0,52.0,False
48,4.21,89.0,1.19,3.0,61.54,0.34,79.0,130.0,True
49,3.12,8.0,2.74,2.0,102.87,0.06,84.0,50.0,False
50,2.77,8.0,5.4,3.0,6.9,0.5,175.0,80.0,False
51,3.37,152.0,1.78,2.0,24.06,0.91,374.0,192.0,True
52,3.41,11.0,4.38,3.0,51.95,0.46,327.0,135.0,False
53,4.89,154.0,0.38,2.0,61.3,0.91,589.0,307.0,True
54,3.42,12.0,4.43,3.0,2.81,0.46,329.0,135.0,True
55,2.84,7.0,5.25,2.0,59.25,0.33,18.0,12.0,False
56,2.33,14.0,7.43,3.0,32.29,0.33,69.0,74.0,False
57,3.13,181.0,7.58,3.0,11.83,0.49,84.0,64.0,False
58,3.54,28.0,5.15,1.0,6.4,23.0,322.0,122.0,False
59,2.69,14.0,3.9,4.0,64.4,0.31,431.0,298.0,False
60,4.17,283.0,4.76,4.0,0.79,0.08,78.0,69.0,True
61,3.02,285.0,4.06,3.0,1.71,0.17,40.0,54.0,True
62,3.44,419.0,4.86,3.0,78.86,0.72,135.0,73.0,False
63,2.49,0.0,8.88,3.0,28.0,0.0,35.0,20.0,False
64,3.24,240.0,2.45,3.0,32.09,0.37,16.0,14.0,False
65,2.96,11.0,4.8,3.0,30.2,0.23,39.0,39.0,False
66,3.83,354.0,3.1,4.0,40.95,0.0,86.0,110.0,False
67,2.46,175.0,3.78,2.0,46.89,0.54,87.0,50.0,False
68,4.6,74.0,0.1,2.0,4.33,0.28,63.0,71.0,False
69,2.47,27.0,1.12,3.0,25.38,0.02,143.0,80.0,True
70,3.17,421.0,6.69,3.0,47.12,0.11,145.0,106.0,False
71,5.04,32.0,2.0,2.0,127.56,0.12,279.0,146.0,False
72,3.42,0.0,2.27,3.0,51.18,0.0,12.0,12.0,False
73,3.18,255.0,4.0,2.0,62.06,0.7,63.0,62.0,False
74,2.89,5.0,11.36,3.0,25.18,0.12,91.0,117.0,False
75,2.93,257.0,6.0,4.0,20.25,0.0,15.0,6.0,True
76,3.35,32.0,1.4,2.0,23.33,0.94,178.0,79.0,True
77,3.03,283.0,5.33,4.0,19.0,0.33,54.0,36.0,False
78,2.86,7.0,1.11,3.0,107.11,0.34,373.0,114.0,True
79,3.12,9.0,3.0,2.0,32.42,0.97,60.0,12.0,False
80,3.92,197.0,10.12,4.0,27.81,0.26,40.0,42.0,False
81,4.74,289.0,1.0,2.0,50.37,0.5,29.0,27.0,True
82,3.57,5.0,1.72,2.0,44.28,1.47,639.0,80.0,True
83,2.52,27.0,1.71,2.0,75.0,0.88,255.0,7.0,True
84,5.46,74.0,1.75,2.0,81.39,0.91,343.0,347.0,True
85,2.97,8.0,2.3,3.0,38.9,0.06,252.0,144.0,False
86,3.9,0.0,4.83,3.0,121.29,0.0,689.0,5.0,False
87,2.89,2.0,8.0,3.0,92.94,0.0,407.0,83.0,False
88,3.53,183.0,6.33,2.0,90.52,1.0,189.0,201.0,False
89,3.44,10.0,6.74,4.0,23.37,0.83,439.0,94.0,False
90,4.82,78.0,6.49,5.0,124.95,0.25,289.0,115.0,False
91,4.27,35.0,4.43,5.0,107.07,0.24,68.0,71.0,False
92,3.52,0.0,6.62,1.0,119.77,0.0,22.0,29.0,False
93,3.19,36.0,4.25,1.0,56.75,36.0,221.0,20.0,True
94,2.38,77.0,1.88,3.0,77.62,0.5,310.0,18.0,True
95,2.93,11.0,8.76,3.0,108.88,0.5,254.0,47.0,False
96,3.78,279.0,7.05,3.0,67.71,0.09,42.0,101.0,False
97,3.49,222.0,1.86,4.0,17.5,0.21,16.0,30.0,False
98,2.95,20.0,5.0,2.0,29.45,1.0,108.0,45.0,False
99,3.31,65.0,7.53,2.0,40.53,0.13,417.0,73.0,False
100,4.16,54.0,6.18,2.0,115.64,0.5,117.0,50.0,False
101,3.08,265.0,2.18,3.0,7.27,0.22,24.0,22.0,False
102,3.17,19.0,7.88,3.0,159.35,0.5,233.0,29.0,False
103,3.94,23.0,2.3,2.0,22.48,1.13,265.0,297.0,False
104,4.35,21.0,0.64,2.0,27.86,1.0,172.0,156.0,True
105,5.15,22.0,0.83,2.0,2.61,1.0,64.0,61.0,True
106,2.89,25.0,1.22,2.0,24.33,1.13,65.0,28.0,True
107,2.88,80.0,3.17,2.0,79.33,0.23,391.0,408.0,False
108,3.05,9.82,1.84,2.0,29.17,0.55,43.18,48.94,True
109,4.86,58.02,1.77,2.0,68.4,0.82,268.37,272.81,True
110,3.01,8.54,1.85,2.0,28.14,0.54,37.24,43.04,True
111,2.83,3.85,1.85,2.0,24.32,0.52,15.31,21.23,False
112,4.67,52.76,1.78,2.0,64.11,0.79,243.78,248.36,True
113,4.01,35.24,1.81,2.0,49.86,0.69,161.95,167.01,True
114,5.11,64.47,1.76,2.0,73.64,0.86,298.49,302.75,True
115,4.52,48.97,1.78,2.0,61.03,0.77,226.09,230.77,True
116,5.33,70.41,1.75,2.0,78.47,0.89,326.23,330.33,True
117,3.06,10.11,1.84,2.0,29.42,0.55,44.57,50.32,True
118,5.07,63.62,1.76,2.0,72.95,0.86,294.51,298.79,True
119,4.34,44.06,1.79,2.0,57.03,0.74,203.13,207.95,True
120,4.98,61.23,1.77,2.0,71.01,0.84,283.37,287.72,True
121,5.04,62.75,1.76,2.0,72.24,0.85,290.46,294.77,True
122,5.32,70.16,1.75,2.0,78.27,0.89,325.05,329.16,True
123,5.37,71.48,1.75,2.0,79.34,0.9,331.21,335.28,True
124,5.05,62.88,1.76,2.0,72.35,0.85,291.05,295.36,True
125,3.71,27.22,1.82,2.0,43.33,0.65,124.49,129.77,True
126,2.96,7.38,1.85,2.0,27.19,0.54,31.82,37.64,True
127,4.03,35.74,1.8,2.0,50.26,0.7,164.27,169.32,True
128,4.85,57.59,1.77,2.0,68.04,0.82,266.33,270.78,True
129,2.78,2.5,1.85,2.0,23.22,0.51,9.01,14.97,True
130,2.85,4.45,1.85,2.0,24.81,0.52,18.11,24.01,True
131,3.76,28.72,1.82,2.0,44.55,0.66,131.47,136.71,True
132,5.41,72.51,1.75,2.0,80.18,0.91,336.03,340.07,True
133,4.47,47.64,1.79,2.0,59.95,0.76,219.86,224.58,True
134,3.77,28.99,1.81,2.0,44.77,0.66,132.73,137.96,True
135,2.9,5.73,1.85,2.0,25.85,0.53,24.1,29.97,True
136,5.28,69.04,1.75,2.0,77.36,0.89,319.84,323.98,True
137,4.0,34.95,1.81,2.0,49.63,0.69,160.61,165.68,True
138,3.13,11.92,1.84,2.0,30.89,0.56,53.02,58.72,True
139,5.43,73.09,1.75,2.0,80.66,0.91,338.76,342.78,True
140,4.3,42.92,1.79,2.0,56.11,0.74,197.83,202.68,True
141,5.25,68.24,1.76,2.0,76.71,0.88,316.08,320.24,True
142,3.69,26.71,1.82,2.0,42.92,0.65,122.1,127.39,True
143,2.83,3.95,1.85,2.0,24.4,0.52,15.78,21.7,True
144,3.68,26.61,1.82,2.0,42.84,0.65,121.63,126.93,True
145,3.75,28.3,1.82,2.0,44.21,0.65,129.53,134.78,True
146,4.78,55.87,1.77,2.0,66.65,0.81,258.33,262.83,True
147,3.94,33.33,1.81,2.0,48.31,0.68,153.03,158.14,True
148,4.81,56.73,1.77,2.0,67.34,0.82,262.33,266.8,True
149,3.15,12.46,1.84,2.0,31.33,0.57,55.55,61.24,True
150,3.56,23.41,1.82,2.0,40.23,0.63,106.67,112.06,True
151,3.55,23.03,1.82,2.0,39.93,0.62,104.92,110.32,True
152,3.47,21.03,1.83,2.0,38.3,0.61,95.57,101.02,True
153,4.72,54.22,1.78,2.0,65.3,0.8,250.6,255.14,True
154,4.21,40.53,1.8,2.0,54.17,0.72,186.68,191.59,True
155,4.59,50.77,1.78,2.0,62.49,0.78,234.47,239.11,True
156,3.61,24.62,1.82,2.0,41.22,0.63,112.33,117.68,True
157,3.91,32.74,1.81,2.0,47.83,0.68,150.28,155.41,True
158,4.11,37.88,1.8,2.0,52.01,0.71,174.3,179.29,True
159,5.26,68.46,1.75,2.0,76.88,0.88,317.11,321.26,True
160,5.17,66.07,1.76,2.0,74.94,0.87,305.95,310.16,True
161,4.54,49.31,1.78,2.0,61.3,0.77,227.65,232.33,True
162,3.82,30.32,1.81,2.0,45.85,0.67,138.94,144.14,True
163,2.85,4.32,1.85,2.0,24.7,0.52,17.52,23.42,True
164,4.3,43.04,1.79,2.0,56.21,0.74,198.39,203.24,True
165,4.01,35.37,1.81,2.0,49.97,0.69,162.56,167.61,True
166,4.82,56.76,1.77,2.0,67.36,0.82,262.45,266.92,True
167,3.52,22.36,1.82,2.0,39.38,0.62,101.76,107.17,True
168,3.34,17.4,1.83,2.0,35.35,0.59,78.63,84.18,True
169,3.54,22.73,1.82,2.0,39.68,0.62,103.49,108.9,True
170,3.31,16.66,1.83,2.0,34.74,0.59,75.15,80.72,True
171,3.14,12.04,1.84,2.0,30.98,0.56,53.56,59.26,True
172,2.85,4.48,1.85,2.0,24.83,0.52,18.26,24.16,True
173,3.32,16.94,1.83,2.0,34.97,0.59,76.45,82.01,True
174,4.78,55.68,1.77,2.0,66.49,0.81,257.44,261.94,True
175,3.37,18.33,1.83,2.0,36.1,0.6,82.95,88.48,True
176,4.67,53.0,1.78,2.0,64.31,0.79,244.9,249.48,True
177,3.95,33.76,1.81,2.0,48.65,0.69,155.03,160.13,True
178,3.83,30.52,1.81,2.0,46.02,0.67,139.9,145.09,True
179,4.86,58.06,1.77,2.0,68.42,0.82,268.53,272.97,True
180,5.14,65.48,1.76,2.0,74.46,0.87,303.18,307.41,True
181,2.86,4.69,1.85,2.0,25.0,0.52,19.24,25.14,True
182,4.77,55.64,1.77,2.0,66.45,0.81,257.22,261.73,True
183,4.04,35.97,1.8,2.0,50.45,0.7,165.35,170.39,True
184,4.57,50.18,1.78,2.0,62.01,0.78,231.73,236.38,True
185,4.1,37.64,1.8,2.0,51.81,0.71,173.18,178.17,True
186,5.06,63.14,1.76,2.0,72.56,0.85,292.29,296.59,True
187,2.79,2.72,1.85,2.0,23.4,0.51,10.03,15.98,True
188,4.8,56.36,1.77,2.0,67.04,0.81,260.58,265.07,True
189,4.91,59.22,1.77,2.0,69.37,0.83,273.94,278.35,True
190,4.7,53.55,1.78,2.0,64.76,0.8,247.49,252.05,True
191,3.33,17.15,1.83,2.0,35.14,0.59,77.44,83.0,True
192,2.96,7.23,1.85,2.0,27.07,0.54,31.12,36.95,True
193,5.11,64.6,1.76,2.0,73.75,0.86,299.11,303.37,True
194,4.52,48.78,1.78,2.0,60.88,0.77,225.21,229.9,True
195,3.23,14.52,1.84,2.0,33.0,0.58,65.15,70.78,True
196,4.71,54.04,1.78,2.0,65.16,0.8,249.78,254.33,True
197,4.05,36.38,1.8,2.0,50.79,0.7,167.29,172.32,True
198,3.27,15.5,1.84,2.0,33.8,0.58,69.75,75.36,True
199,4.46,47.23,1.79,2.0,59.61,0.76,217.93,222.67,True
200,5.01,62.01,1.76,2.0,71.64,0.85,287.0,291.33,True
201,3.62,25.04,1.82,2.0,41.56,0.64,114.28,119.62,True
202,2.76,2.13,1.86,2.0,22.92,0.51,7.28,13.24,True
203,4.65,52.41,1.78,2.0,63.83,0.79,242.17,246.76,True
204,3.21,13.87,1.84,2.0,32.47,0.57,62.12,67.77,True
205,5.15,65.57,1.76,2.0,74.54,0.87,303.64,307.87,True
206,4.13,38.56,1.8,2.0,52.56,0.71,177.47,182.44,True
207,5.24,67.96,1.76,2.0,76.48,0.88,314.8,318.97,True
208,4.24,41.54,1.8,2.0,54.99,0.73,191.39,196.28,True
209,3.55,23.14,1.82,2.0,40.01,0.63,105.43,110.82,True
210,3.17,13.03,1.84,2.0,31.79,0.57,58.2,63.87,True
211,4.87,58.31,1.77,2.0,68.63,0.83,269.71,274.14,True
212,3.65,25.78,1.82,2.0,42.16,0.64,117.76,123.08,True
213,4.41,45.93,1.79,2.0,58.55,0.75,211.86,216.63,True
214,4.6,50.93,1.78,2.0,62.62,0.78,235.22,239.86,True
215,3.54,22.77,1.82,2.0,39.71,0.62,103.69,109.09,True
216,3.66,26.0,1.82,2.0,42.34,0.64,118.77,124.09,True
217,5.35,71.0,1.75,2.0,78.95,0.9,328.97,333.06,True
218,3.07,10.18,1.84,2.0,29.47,0.55,44.86,50.61,True
219,4.45,46.93,1.79,2.0,59.37,0.76,216.54,221.29,True
220,4.71,53.97,1.78,2.0,65.1,0.8,249.45,254.0,True
221,3.87,31.61,1.81,2.0,46.9,0.67,144.97,150.13,True
222,4.31,43.18,1.79,2.0,56.31,0.74,199.01,203.86,True
223,3.25,15.19,1.84,2.0,33.55,0.58,68.29,73.91,True
224,2.78,2.49,1.85,2.0,23.22,0.51,8.98,14.94,True
225,4.67,52.82,1.78,2.0,64.16,0.79,244.08,248.66,True
226,5.22,67.56,1.76,2.0,76.16,0.88,312.94,317.11,True
227,3.02,8.99,1.85,2.0,28.5,0.55,39.34,45.12,True
228,4.44,46.81,1.79,2.0,59.27,0.76,215.99,220.74,True
229,3.24,14.78,1.84,2.0,33.21,0.58,66.37,71.99,True
230,3.67,26.23,1.82,2.0,42.53,0.64,119.86,125.17,True
231,3.05,9.67,1.84,2.0,29.06,0.55,42.51,48.27,True
232,5.35,70.89,1.75,2.0,78.86,0.9,328.48,332.56,True
233,5.33,70.4,1.75,2.0,78.46,0.89,326.17,330.27,True
234,3.88,31.82,1.81,2.0,47.08,0.67,145.97,151.13,True
235,4.2,40.47,1.8,2.0,54.11,0.72,186.36,191.28,True
236,3.04,9.57,1.84,2.0,28.97,0.55,42.04,47.8,True
237,4.52,48.92,1.78,2.0,60.99,0.77,225.84,230.53,True
238,3.8,29.76,1.81,2.0,45.4,0.66,136.33,141.55,True
239,3.21,13.93,1.84,2.0,32.52,0.57,62.39,68.04,True
240,4.21,40.69,1.8,2.0,54.3,0.73,187.42,192.33,True
241,4.45,46.89,1.79,2.0,59.34,0.76,216.35,221.1,True
242,4.01,35.4,1.8,2.0,49.99,0.7,162.7,167.76,True
243,2.79,2.71,1.85,2.0,23.39,0.51,10.0,15.95,True
244,4.86,58.0,1.77,2.0,68.37,0.82,268.24,272.68,True
245,2.79,2.77,1.85,2.0,23.44,0.51,10.27,16.22,True
246,4.16,39.39,1.8,2.0,53.24,0.72,181.34,186.29,True
247,4.48,47.94,1.79,2.0,60.19,0.77,221.26,225.98,True
248,4.27,42.25,1.79,2.0,55.56,0.73,194.7,199.57,True
249,3.81,29.87,1.81,2.0,45.49,0.66,136.87,142.08,True
250,2.81,3.47,1.85,2.0,24.01,0.51,13.52,19.45,True
251,4.04,36.02,1.8,2.0,50.49,0.7,165.57,170.61,True
252,2.77,2.34,1.86,2.0,23.09,0.51,8.26,14.22,True
253,3.59,24.21,1.82,2.0,40.88,0.63,110.4,115.76,True
254,3.49,21.34,1.83,2.0,38.55,0.62,97.0,102.45,True
255,3.25,15.09,1.84,2.0,33.47,0.58,67.83,73.45,True
256,4.44,46.7,1.79,2.0,59.18,0.76,215.48,220.23,True
257,4.42,46.25,1.79,2.0,58.82,0.76,213.39,218.15,True
258,5.06,63.29,1.76,2.0,72.68,0.85,292.99,297.28,True
259,5.02,62.09,1.76,2.0,71.7,0.85,287.35,291.67,True
260,4.61,51.2,1.78,2.0,62.85,0.78,236.5,241.13,True
261,4.4,45.73,1.79,2.0,58.39,0.75,210.95,215.72,True
262,2.83,3.8,1.85,2.0,24.28,0.52,15.09,21.01,False
263,4.1,37.78,1.8,2.0,51.92,0.71,173.8,178.79,True
264,2.98,7.84,1.85,2.0,27.57,0.54,33.97,39.78,True
265,3.4,19.06,1.83,2.0,36.69,0.6,86.35,91.86,True
266,3.59,24.04,1.82,2.0,40.74,0.63,109.6,114.97,True
267,3.42,19.47,1.83,2.0,37.02,0.6,88.26,93.76,True
268,3.74,28.12,1.82,2.0,44.07,0.65,128.69,133.94,True
269,3.84,30.66,1.81,2.0,46.14,0.67,140.57,145.76,True
270,5.26,68.63,1.75,2.0,77.03,0.88,317.92,322.07,True
271,4.24,41.33,1.8,2.0,54.81,0.73,190.37,195.27,True
272,2.97,7.69,1.85,2.0,27.45,0.54,33.27,39.09,True
273,2.95,7.01,1.85,2.0,26.89,0.53,30.05,35.89,True
274,3.95,33.58,1.81,2.0,48.51,0.68,154.19,159.3,True
275,4.04,36.08,1.8,2.0,50.54,0.7,165.87,170.91,True
276,4.94,60.11,1.77,2.0,70.09,0.84,278.11,282.49,True
277,2.89,5.49,1.85,2.0,25.65,0.53,22.97,28.85,True
278,3.95,33.59,1.81,2.0,48.52,0.68,154.25,159.36,True
279,4.31,43.26,1.79,2.0,56.38,0.74,199.4,204.25,True
280,4.19,40.01,1.8,2.0,53.74,0.72,184.2,189.13,True
281,5.23,67.76,1.76,2.0,76.31,0.88,313.83,318.01,True
282,4.67,52.83,1.78,2.0,64.17,0.79,244.12,248.7,True
283,4.34,44.11,1.79,2.0,57.07,0.74,203.36,208.18,True
284,3.58,23.8,1.82,2.0,40.55,0.63,108.49,113.87,True
285,3.22,14.35,1.84,2.0,32.86,0.58,64.35,69.99,True
286,5.15,65.66,1.76,2.0,74.61,0.87,304.04,308.27,True
287,4.14,38.84,1.8,2.0,52.79,0.71,178.76,183.72,True
288,3.16,12.53,1.84,2.0,31.38,0.57,55.87,61.56,True
289,4.49,48.05,1.79,2.0,60.28,0.77,221.78,226.49,True
290,4.47,47.51,1.79,2.0,59.84,0.76,219.24,223.96,True
291,3.56,23.36,1.82,2.0,40.19,0.63,106.45,111.84,True
292,4.0,35.12,1.81,2.0,49.76,0.69,161.37,166.44,True
293,3.64,25.39,1.82,2.0,41.84,0.64,115.91,121.24,True
294,5.09,64.15,1.76,2.0,73.38,0.86,296.97,301.24,True
295,4.07,36.84,1.8,2.0,51.16,0.7,169.42,174.43,True
296,4.01,35.26,1.81,2.0,49.88,0.69,162.05,167.12,True
297,2.73,1.32,1.86,2.0,22.26,0.5,3.52,9.51,True
298,5.39,72.01,1.75,2.0,79.78,0.9,333.71,337.77,True
299,5.13,65.05,1.76,2.0,74.11,0.86,301.18,305.43,True
300,4.7,53.65,1.78,2.0,64.84,0.8,247.95,252.51,True
301,2.93,6.61,1.85,2.0,26.57,0.53,28.21,34.06,True
302,2.93,6.52,1.85,2.0,26.49,0.53,27.78,33.63,True
303,4.71,53.91,1.78,2.0,65.05,0.8,249.16,253.71,True
304,3.15,12.29,1.84,2.0,31.19,0.56,54.76,60.45,True
305,3.84,30.68,1.81,2.0,46.15,0.67,140.64,145.82,True
306,4.7,53.61,1.78,2.0,64.8,0.8,247.74,252.3,True
307,2.78,2.59,1.85,2.0,23.29,0.51,9.41,15.36,True
308,5.42,72.75,1.75,2.0,80.37,0.91,337.15,341.18,True
309,4.71,54.04,1.78,2.0,65.16,0.8,249.78,254.33,True
310,2.79,2.88,1.85,2.0,23.53,0.51,10.77,16.72,True
311,2.88,5.16,1.85,2.0,25.38,0.52,21.41,27.3,True
312,4.36,44.66,1.79,2.0,57.53,0.75,205.96,210.77,True
313,3.12,11.66,1.84,2.0,30.67,0.56,51.8,57.51,True
314,3.71,27.27,1.82,2.0,43.37,0.65,124.7,129.98,True
315,3.09,10.9,1.84,2.0,30.05,0.56,48.24,53.97,True
316,3.73,27.89,1.82,2.0,43.88,0.65,127.61,132.87,True
317,4.04,36.08,1.8,2.0,50.54,0.7,165.86,170.9,True
318,4.87,58.27,1.77,2.0,68.59,0.82,269.51,273.94,True
319,2.88,5.34,1.85,2.0,25.53,0.52,22.26,28.14,True
320,4.85,57.72,1.77,2.0,68.15,0.82,266.96,271.41,True
321,3.48,21.21,1.83,2.0,38.44,0.61,96.4,101.84,True
322,4.19,39.99,1.8,2.0,53.72,0.72,184.12,189.05,True
323,3.68,26.6,1.82,2.0,42.83,0.65,121.57,126.87,True
