,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.69,4.0,1.25,2.0,1.62,1.44,25.0,25.0,True
1,1.54,41.0,3.0,2.0,1.25,0.03,190.0,1.0,True
2,1.88,15.0,1.6,2.0,15.8,0.82,44.0,25.0,True
3,1.35,41.0,6.25,1.0,11.5,6.0,14.0,17.0,True
4,2.33,0.0,8.0,3.0,32.43,0.0,42.0,31.0,True
5,2.48,228.0,2.4,2.0,34.6,0.99,159.0,117.0,False
6,1.68,129.0,2.4,2.0,14.4,1.0,39.0,9.0,True
7,1.43,130.0,4.33,2.0,0.67,1.0,22.0,12.0,True
8,2.11,134.0,4.6,2.0,2.6,0.0,75.0,0.0,True
9,2.4,2.0,5.17,1.0,5.17,0.0,313.0,3.0,False
10,1.7,0.0,8.0,1.0,8.0,0.0,35.0,1.0,True
11,1.86,4.0,6.5,1.0,3.83,1.0,90.0,19.0,True
12,3.18,54.0,4.36,3.0,8.18,0.5,29.0,19.0,False
13,2.72,1.0,1.86,2.0,22.0,0.5,2.0,8.0,True
14,2.62,24.0,6.38,4.0,4.12,0.33,179.0,2.0,False
15,2.34,32.0,8.5,2.0,3.67,0.02,159.0,4.0,False
16,2.46,2.0,8.33,2.0,15.33,0.0,223.0,17.0,False
17,1.88,1.0,11.0,2.0,6.75,0.0,8.0,5.0,True
18,2.22,9.0,8.86,2.0,13.71,0.91,656.0,16.0,True
19,1.55,13.0,10.25,1.0,8.0,6.0,216.0,128.0,True
20,2.46,43.0,10.0,2.0,16.0,0.15,115.0,1.0,False
21,2.19,172.0,4.81,3.0,15.62,0.0,186.0,223.0,True
22,2.43,13.0,3.2,2.0,31.3,0.5,87.0,36.0,False
23,2.16,83.0,7.75,2.0,48.12,0.96,310.0,106.0,True
24,1.7,148.0,4.83,2.0,2.33,1.0,79.0,26.0,True
25,1.88,150.0,6.38,2.0,2.25,1.0,319.0,22.0,True
26,2.39,194.0,8.71,2.0,5.29,1.53,269.0,172.0,False
27,2.1,0.0,11.4,3.0,19.0,0.0,21.0,5.0,True
28,1.52,37.0,11.86,3.0,7.29,0.49,69.0,55.0,True
29,1.27,53.0,6.0,1.0,2.67,47.0,17.0,13.0,True
