,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,3.57,0.0,0.52,3.0,3.44,0.0,1761.0,4.0,True
1,2.07,48.0,0.2,1.0,0.8,14.0,359.0,100.0,True
2,1.77,53.0,0.2,1.0,2.0,18.0,617.0,32.0,True
3,2.9,167.0,0.5,1.0,13.17,79.0,693.0,452.0,True
4,3.19,2.0,1.5,3.0,12.29,0.44,795.0,56.0,True
5,3.79,108.0,1.82,3.0,3.64,0.0,626.0,170.0,False
6,2.67,2.0,0.62,1.0,0.75,0.0,713.0,176.0,True
7,2.9,120.0,0.7,1.0,10.4,24.0,347.0,228.0,True
8,3.23,216.0,0.55,2.0,21.64,0.99,529.0,33.0,True
9,2.33,217.0,0.62,2.0,3.0,0.99,424.0,179.0,True
10,3.38,616.0,0.0,1.0,0.0,0.0,984.0,0.0,True
11,3.72,10.0,3.25,4.0,28.95,0.25,930.0,397.0,False
12,4.46,12.0,0.4,3.0,49.32,0.33,926.0,591.0,True
13,2.19,323.0,0.9,2.0,18.1,0.0,476.0,35.0,True
14,1.36,130.0,1.43,2.0,45.29,1.0,1222.0,32.0,True
15,3.85,48.0,0.95,1.0,55.79,22.0,330.0,70.0,True
16,2.22,9.0,8.86,2.0,13.71,0.91,656.0,16.0,True
17,4.41,89.0,0.55,2.0,8.53,0.25,1861.0,19.0,True
18,2.4,61.0,0.5,1.0,89.67,14.0,425.0,2.0,True
19,3.6,188.0,4.19,3.0,29.76,0.84,588.0,134.0,False
20,2.88,1.0,6.8,1.0,22.8,0.0,892.0,5.0,True
21,3.17,86.0,2.3,2.0,9.9,0.0,573.0,56.0,False
22,3.77,19.0,1.75,1.0,5.29,0.0,620.0,146.0,False
23,4.14,145.0,2.22,4.0,6.49,0.33,1257.0,392.0,False
24,2.62,20.0,0.86,2.0,2.57,1.31,462.0,206.0,True
25,2.37,149.0,0.12,2.0,3.19,1.0,668.0,45.0,True
26,4.13,151.0,0.93,2.0,2.1,1.0,640.0,284.0,True
27,3.23,260.0,1.27,1.0,104.47,74.0,766.0,376.0,True
28,4.6,96.0,0.7,2.0,8.03,0.51,2425.0,16.0,True
29,2.38,44.0,2.6,3.0,25.1,0.0,651.0,143.0,False
30,2.46,25.0,1.74,4.0,22.26,0.4,1140.0,182.0,True
31,2.5,27.0,0.94,3.0,8.65,0.62,1205.0,24.0,True
