,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,3.57,0.0,0.52,3.0,3.44,0.0,1761.0,4.0,True
1,2.9,167.0,0.5,1.0,13.17,79.0,693.0,452.0,True
2,3.19,2.0,1.5,3.0,12.29,0.44,795.0,56.0,True
3,3.79,108.0,1.82,3.0,3.64,0.0,626.0,170.0,False
4,2.67,2.0,0.62,1.0,0.75,0.0,713.0,176.0,True
5,2.9,120.0,0.7,1.0,10.4,24.0,347.0,228.0,True
6,4.65,25.0,0.28,2.0,13.05,1.0,423.0,385.0,True
7,3.23,216.0,0.55,2.0,21.64,0.99,529.0,33.0,True
8,4.32,273.0,0.26,2.0,2.71,0.0,383.0,646.0,True
9,3.38,616.0,0.0,1.0,0.0,0.0,984.0,0.0,True
10,3.72,10.0,3.25,4.0,28.95,0.25,930.0,397.0,False
11,4.46,12.0,0.4,3.0,49.32,0.33,926.0,591.0,True
12,1.36,130.0,1.43,2.0,45.29,1.0,1222.0,32.0,True
13,3.85,48.0,0.95,1.0,55.79,22.0,330.0,70.0,True
14,2.22,9.0,8.86,2.0,13.71,0.91,656.0,16.0,True
15,4.41,89.0,0.55,2.0,8.53,0.25,1861.0,19.0,True
16,3.6,188.0,4.19,3.0,29.76,0.84,588.0,134.0,False
17,2.88,1.0,6.8,1.0,22.8,0.0,892.0,5.0,True
18,3.17,86.0,2.3,2.0,9.9,0.0,573.0,56.0,False
19,3.77,19.0,1.75,1.0,5.29,0.0,620.0,146.0,False
20,4.14,145.0,2.22,4.0,6.49,0.33,1257.0,392.0,False
21,2.62,20.0,0.86,2.0,2.57,1.31,462.0,206.0,True
22,2.37,149.0,0.12,2.0,3.19,1.0,668.0,45.0,True
23,4.13,151.0,0.93,2.0,2.1,1.0,640.0,284.0,True
24,3.23,260.0,1.27,1.0,104.47,74.0,766.0,376.0,True
25,4.6,96.0,0.7,2.0,8.03,0.51,2425.0,16.0,True
26,2.38,44.0,2.6,3.0,25.1,0.0,651.0,143.0,False
27,3.34,104.0,0.65,2.0,16.65,0.51,382.0,437.0,True
28,2.46,25.0,1.74,4.0,22.26,0.4,1140.0,182.0,True
29,2.5,27.0,0.94,3.0,8.65,0.62,1205.0,24.0,True
30,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,False
31,2.63,35.0,0.0,2.0,0.0,1.31,1791.0,0.0,True
32,3.91,37.0,1.31,3.0,7.31,0.62,1753.0,156.0,True
33,3.08,353.0,0.29,2.0,13.47,0.0,1048.0,262.0,True
34,4.35,52.0,1.65,2.0,2.38,0.63,1357.0,350.0,True
35,3.75,171.0,3.53,3.0,18.43,0.43,483.0,405.0,False
36,2.67,151.0,7.82,2.0,0.09,0.51,1308.0,1.0,True
37,2.86,58.0,2.83,3.0,32.92,0.0,502.0,311.0,False
38,2.04,5.0,3.06,2.0,18.76,0.97,929.0,461.0,True
39,2.02,49.0,0.78,1.0,18.22,30.0,818.0,19.0,True
40,3.98,50.0,0.61,2.0,14.03,1.31,2426.0,263.0,True
41,4.24,52.0,0.26,2.0,13.13,1.31,2658.0,174.0,True
42,2.22,11.0,3.44,1.0,7.0,0.0,1259.0,1.0,False
43,3.51,365.0,1.23,2.0,14.14,0.0,686.0,207.0,True
44,3.72,55.0,0.64,2.0,7.32,1.31,593.0,274.0,True
45,3.12,10.0,4.38,4.0,16.56,0.0,635.0,111.0,False
46,3.43,78.0,1.59,2.0,54.26,0.91,1070.0,106.0,True
47,5.3,179.0,0.27,2.0,18.98,0.51,671.0,805.0,True
48,4.84,192.0,0.38,2.0,6.13,0.51,452.0,213.0,True
49,2.4,86.0,2.31,1.0,1.15,83.0,807.0,7.0,True
50,3.33,261.0,1.41,1.0,10.53,153.0,738.0,423.0,True
51,4.61,166.0,2.0,3.0,20.53,0.61,272.0,172.0,True
52,5.53,225.0,0.48,2.0,19.94,0.51,350.0,55.0,True
53,4.0,178.0,2.0,1.0,10.1,37.0,299.0,575.0,True
54,2.92,180.0,1.6,1.0,3.2,38.0,615.0,311.0,False
55,2.49,97.0,3.86,2.0,0.86,0.87,1202.0,24.0,True
56,2.63,142.0,2.77,1.0,55.38,95.0,684.0,28.0,True
57,3.71,199.0,1.2,2.0,13.35,0.02,444.0,135.0,True
58,4.23,200.0,1.92,3.0,16.21,0.5,459.0,473.0,True
59,3.3,103.0,5.08,1.0,11.0,99.0,389.0,20.0,True
