,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.5,0.0,0.33,4.0,140.89,0.0,8.0,425.0,True
1,1.78,154.0,2.0,2.0,73.0,0.99,18.0,5.0,True
2,2.46,135.0,0.88,1.0,60.12,76.0,85.0,118.0,True
3,3.39,29.0,2.47,3.0,114.21,0.0,250.0,110.0,False
4,2.48,228.0,2.4,2.0,34.6,0.99,159.0,117.0,False
5,1.51,7.0,3.67,1.0,54.67,2.0,52.0,21.0,True
6,2.47,30.0,1.17,1.0,27.0,16.0,76.0,2.0,True
7,1.7,1.0,2.6,2.0,52.6,1.0,147.0,16.0,True
8,3.85,48.0,0.95,1.0,55.79,22.0,330.0,70.0,True
9,0.95,50.0,3.5,1.0,72.5,13.0,100.0,19.0,True
10,1.08,39.0,3.67,1.0,71.67,2.0,293.0,35.0,True
11,2.4,61.0,0.5,1.0,89.67,14.0,425.0,2.0,True
12,1.9,4.0,1.25,2.0,39.5,0.06,103.0,5.0,True
13,2.99,71.0,4.11,3.0,63.56,0.35,21.0,18.0,False
14,2.43,13.0,3.2,2.0,31.3,0.5,87.0,36.0,False
15,2.16,83.0,7.75,2.0,48.12,0.96,310.0,106.0,True
16,3.04,0.0,2.11,1.0,104.89,0.0,83.0,8.0,True
17,3.23,260.0,1.27,1.0,104.47,74.0,766.0,376.0,True
18,2.38,0.0,3.0,2.0,95.17,0.0,240.0,38.0,False
19,1.18,98.0,6.33,1.0,83.0,56.0,53.0,53.0,True
20,1.16,98.0,2.33,1.0,98.33,13.0,204.0,5.0,True
21,1.79,5.0,0.4,1.0,66.0,1.0,622.0,4.0,True
22,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,False
23,3.22,0.0,0.4,1.0,109.47,0.0,12.0,28.0,True
24,1.43,0.0,4.25,2.0,84.25,0.0,322.0,91.0,True
25,2.28,57.0,1.0,1.0,44.43,5.0,364.0,10.0,True
26,1.51,160.0,0.57,1.0,79.57,13.0,375.0,18.0,True
27,1.48,61.0,1.0,1.0,171.67,0.0,44.0,24.0,True
28,0.88,189.0,0.5,1.0,101.5,112.0,87.0,4.0,True
29,1.0,379.0,2.0,1.0,234.0,2.0,268.0,237.0,True
30,2.25,135.0,6.8,1.0,94.0,35.0,56.0,8.0,True
31,1.7,5.0,0.6,1.0,27.4,4.0,258.0,4.0,True
32,2.37,0.0,1.5,2.0,59.67,0.0,21.0,12.0,True
33,2.63,142.0,2.77,1.0,55.38,95.0,684.0,28.0,True
34,3.35,40.0,0.45,1.0,79.45,34.0,35.0,30.0,True
35,3.57,43.0,0.79,1.0,196.43,37.0,71.0,74.0,True
36,1.93,118.0,3.85,3.0,70.23,0.49,221.0,36.0,True
37,1.52,72.0,2.5,1.0,89.5,21.0,54.0,52.0,True
38,3.21,83.0,0.7,1.0,43.5,26.0,42.0,39.0,True
39,2.04,48.0,1.0,1.0,115.22,0.0,337.0,75.0,True
40,1.42,195.0,2.25,1.0,100.0,1.0,84.0,83.0,True
41,3.53,140.0,0.5,1.0,96.5,14.0,1196.0,29.0,True
42,2.59,139.0,3.56,2.0,128.78,1.0,118.0,25.0,False
43,1.13,36.0,3.0,1.0,106.33,22.0,35.0,7.0,True
44,2.5,1.0,0.88,1.0,27.5,1.0,22.0,7.0,True
45,2.27,6.0,1.33,2.0,130.33,0.31,81.0,15.0,True
46,3.12,8.0,2.74,2.0,102.87,0.06,84.0,50.0,False
47,1.5,147.0,1.0,1.0,142.67,16.0,51.0,3.0,True
48,3.41,11.0,4.38,3.0,51.95,0.46,327.0,135.0,False
49,1.89,45.0,1.8,2.0,52.8,1.0,96.0,27.0,True
50,2.84,7.0,5.25,2.0,59.25,0.33,18.0,12.0,False
51,1.85,29.0,13.8,2.0,170.8,0.06,325.0,13.0,True
52,1.49,119.0,2.67,1.0,127.0,61.0,205.0,3.0,True
53,2.58,0.0,1.33,1.0,181.0,0.0,6.0,0.0,True
54,2.71,3.0,2.0,1.0,236.5,0.0,16.0,534.0,False
55,1.39,161.0,2.33,1.0,178.0,87.0,163.0,1.0,True
56,2.03,255.0,6.0,2.0,51.17,0.91,186.0,14.0,True
57,2.46,175.0,3.78,2.0,46.89,0.54,87.0,50.0,False
58,1.79,2.0,2.5,1.0,33.5,2.0,110.0,22.0,True
59,3.54,31.0,2.0,1.0,168.0,17.0,28.0,37.0,True
60,5.04,32.0,2.0,2.0,127.56,0.12,279.0,146.0,False
61,3.42,0.0,2.27,3.0,51.18,0.0,12.0,12.0,False
62,3.18,255.0,4.0,2.0,62.06,0.7,63.0,62.0,False
63,1.88,15.0,1.75,2.0,154.0,0.03,10.0,33.0,True
64,2.86,7.0,1.11,3.0,107.11,0.34,373.0,114.0,True
65,1.96,117.0,9.0,1.0,153.0,23.0,58.0,8.0,True
66,1.82,47.0,3.0,1.0,44.75,46.0,47.0,14.0,True
67,0.87,20.0,1.0,1.0,78.0,20.0,53.0,2.0,True
68,3.12,9.0,3.0,2.0,32.42,0.97,60.0,12.0,False
69,1.82,0.0,2.5,2.0,62.5,0.0,150.0,17.0,True
70,0.99,0.0,2.0,2.0,130.0,0.0,208.0,31.0,True
71,2.2,3.0,4.43,1.0,71.29,0.0,192.0,156.0,False
72,2.66,37.0,0.67,1.0,83.58,7.0,49.0,38.0,True
73,2.82,15.0,1.1,1.0,22.9,13.0,40.0,39.0,True
74,2.48,4.0,0.89,1.0,93.33,0.0,55.0,45.0,True
75,1.69,3.0,4.75,1.0,27.62,3.0,326.0,119.0,True
76,2.02,53.0,2.67,2.0,24.67,0.22,311.0,138.0,True
77,3.57,5.0,1.72,2.0,44.28,1.47,639.0,80.0,True
78,1.99,17.0,3.67,2.0,93.83,0.62,631.0,151.0,True
79,2.52,27.0,1.71,2.0,75.0,0.88,255.0,7.0,True
80,1.88,39.0,6.6,2.0,49.0,0.02,152.0,4.0,True
81,3.23,275.0,4.59,2.0,36.41,0.25,597.0,111.0,False
82,1.95,3.0,6.75,2.0,111.5,0.88,710.0,8.0,True
83,2.97,8.0,2.3,3.0,38.9,0.06,252.0,144.0,False
84,2.03,142.0,5.0,2.0,92.2,1.0,27.0,8.0,True
85,3.9,0.0,4.83,3.0,121.29,0.0,689.0,5.0,False
86,2.07,192.0,5.6,2.0,72.2,0.07,19.0,9.0,True
87,2.1,21.0,4.44,1.0,58.56,15.0,230.0,91.0,True
88,0.2,4.0,5.0,1.0,132.0,3.0,64.0,1.0,False
89,4.34,1.0,2.67,2.0,136.08,0.0,950.0,235.0,False
90,0.96,244.0,5.0,1.0,166.0,30.0,78.0,13.0,True
91,2.89,2.0,8.0,3.0,92.94,0.0,407.0,83.0,False
