,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.42,3.0,0.17,1.0,2.0,2.0,90.0,43.0,True
1,1.55,7.0,0.2,1.0,2.2,5.0,83.0,3.0,True
2,1.54,41.0,3.0,2.0,1.25,0.03,190.0,1.0,True
3,2.07,48.0,0.2,1.0,0.8,14.0,359.0,100.0,True
4,1.77,53.0,0.2,1.0,2.0,18.0,617.0,32.0,True
5,1.97,58.0,0.2,1.0,0.4,23.0,78.0,78.0,True
6,1.41,99.0,2.33,1.0,3.33,52.0,51.0,4.0,True
7,2.69,65.0,1.6,1.0,14.7,57.0,78.0,24.0,True
8,2.13,109.0,0.5,1.0,2.83,49.0,21.0,11.0,True
9,1.16,17.0,5.67,1.0,18.0,10.0,31.0,3.0,True
10,1.88,15.0,1.6,2.0,15.8,0.82,44.0,25.0,True
11,1.49,51.0,3.0,1.0,17.67,40.0,52.0,0.0,True
12,2.8,162.0,1.9,1.0,17.1,86.0,129.0,112.0,True
13,1.52,58.0,0.75,1.0,18.5,46.0,58.0,45.0,True
14,2.67,2.0,0.62,1.0,0.75,0.0,713.0,176.0,True
15,1.35,41.0,6.25,1.0,11.5,6.0,14.0,17.0,True
16,2.9,120.0,0.7,1.0,10.4,24.0,347.0,228.0,True
17,1.84,3.0,0.75,1.0,1.25,3.0,5.0,4.0,True
18,1.41,25.0,0.33,1.0,1.67,0.0,296.0,54.0,True
19,1.37,32.0,2.67,1.0,2.33,26.0,5.0,5.0,True
20,2.44,35.0,1.43,1.0,0.0,29.0,13.0,15.0,True
21,2.33,217.0,0.62,2.0,3.0,0.99,424.0,179.0,True
22,2.48,228.0,2.4,2.0,34.6,0.99,159.0,117.0,False
23,1.68,129.0,2.4,2.0,14.4,1.0,39.0,9.0,True
24,1.43,130.0,4.33,2.0,0.67,1.0,22.0,12.0,True
25,1.51,7.0,3.67,1.0,54.67,2.0,52.0,21.0,True
26,2.11,134.0,4.6,2.0,2.6,0.0,75.0,0.0,True
27,2.4,2.0,5.17,1.0,5.17,0.0,313.0,3.0,False
28,1.7,0.0,8.0,1.0,8.0,0.0,35.0,1.0,True
29,1.86,4.0,6.5,1.0,3.83,1.0,90.0,19.0,True
30,2.19,323.0,0.9,2.0,18.1,0.0,476.0,35.0,True
31,1.84,65.0,3.2,1.0,8.2,53.0,17.0,22.0,True
32,2.47,30.0,1.17,1.0,27.0,16.0,76.0,2.0,True
33,1.54,37.0,4.75,2.0,33.0,0.5,358.0,334.0,True
34,2.34,32.0,8.5,2.0,3.67,0.02,159.0,4.0,False
35,2.46,2.0,8.33,2.0,15.33,0.0,223.0,17.0,False
36,2.22,9.0,8.86,2.0,13.71,0.91,656.0,16.0,True
37,2.77,132.0,5.43,1.0,9.86,107.0,222.0,11.0,True
38,1.08,39.0,3.67,1.0,71.67,2.0,293.0,35.0,True
39,1.52,55.0,0.6,1.0,2.0,28.0,91.0,10.0,True
40,0.81,11.0,2.0,2.0,1.0,0.31,399.0,69.0,True
41,2.46,43.0,10.0,2.0,16.0,0.15,115.0,1.0,False
42,1.9,4.0,1.25,2.0,39.5,0.06,103.0,5.0,True
43,1.17,170.0,8.71,1.0,14.71,63.0,284.0,131.0,True
44,2.34,3.0,0.67,1.0,1.0,0.0,265.0,15.0,True
45,2.43,13.0,3.2,2.0,31.3,0.5,87.0,36.0,False
46,2.16,83.0,7.75,2.0,48.12,0.96,310.0,106.0,True
47,2.88,1.0,6.8,1.0,22.8,0.0,892.0,5.0,True
48,3.17,86.0,2.3,2.0,9.9,0.0,573.0,56.0,False
49,3.77,19.0,1.75,1.0,5.29,0.0,620.0,146.0,False
50,2.62,20.0,0.86,2.0,2.57,1.31,462.0,206.0,True
51,1.7,148.0,4.83,2.0,2.33,1.0,79.0,26.0,True
52,2.37,149.0,0.12,2.0,3.19,1.0,668.0,45.0,True
53,2.38,44.0,2.6,3.0,25.1,0.0,651.0,143.0,False
54,2.39,194.0,8.71,2.0,5.29,1.53,269.0,172.0,False
55,1.86,0.0,1.8,1.0,22.0,0.0,59.0,0.0,True
56,1.79,5.0,0.4,1.0,66.0,1.0,622.0,4.0,True
57,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,False
58,1.44,0.0,0.0,1.0,0.0,0.0,634.0,0.0,True
59,1.54,9.0,0.33,1.0,0.67,1.0,170.0,15.0,True
60,1.27,53.0,6.0,1.0,2.67,47.0,17.0,13.0,True
61,1.59,138.0,4.25,2.0,0.75,0.02,216.0,0.0,True
62,1.58,0.0,1.0,1.0,15.67,0.0,221.0,1.0,True
63,2.28,57.0,1.0,1.0,44.43,5.0,364.0,10.0,True
64,2.02,49.0,0.78,1.0,18.22,30.0,818.0,19.0,True
65,1.79,65.0,3.8,2.0,14.4,0.0,71.0,11.0,True
66,1.79,3.0,7.25,1.0,5.5,0.0,180.0,59.0,False
67,2.36,363.0,5.0,2.0,18.0,0.99,503.0,61.0,True
68,2.36,366.0,5.0,2.0,3.43,0.99,503.0,61.0,False
69,1.88,18.0,4.0,1.0,0.4,5.0,256.0,5.0,True
70,2.78,19.0,4.0,2.0,5.3,0.0,149.0,46.0,False
71,2.1,21.0,2.0,2.0,2.14,0.0,157.0,5.0,True
72,2.0,3.0,3.0,2.0,21.17,0.88,104.0,27.0,True
73,2.25,23.0,2.67,2.0,1.5,0.0,130.0,26.0,True
74,1.52,11.0,1.25,1.0,6.0,9.0,438.0,74.0,True
75,2.43,24.0,2.83,2.0,0.0,0.0,160.0,31.0,True
76,1.41,59.0,1.67,1.0,3.33,38.0,4.0,4.0,True
