,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,3.79,108.0,1.82,3.0,3.64,0.0,626.0,170.0,False
1,3.39,29.0,2.47,3.0,114.21,0.0,250.0,110.0,False
2,2.33,0.0,8.0,3.0,32.43,0.0,42.0,31.0,True
3,4.0,0.0,0.35,2.0,24.6,0.0,203.0,121.0,True
4,3.18,54.0,4.36,3.0,8.18,0.5,29.0,19.0,False
5,3.85,48.0,0.95,1.0,55.79,22.0,330.0,70.0,True
6,3.49,51.0,4.29,4.0,69.71,0.33,195.0,87.0,False
7,3.6,188.0,4.19,3.0,29.76,0.84,588.0,134.0,False
8,2.99,71.0,4.11,3.0,63.56,0.35,21.0,18.0,False
9,2.16,83.0,7.75,2.0,48.12,0.96,310.0,106.0,True
10,3.17,86.0,2.3,2.0,9.9,0.0,573.0,56.0,False
11,3.04,0.0,2.11,1.0,104.89,0.0,83.0,8.0,True
12,2.38,0.0,3.0,2.0,95.17,0.0,240.0,38.0,False
13,3.39,153.0,3.12,3.0,8.0,0.5,104.0,64.0,False
14,2.38,44.0,2.6,3.0,25.1,0.0,651.0,143.0,False
15,3.1,88.0,6.21,4.0,40.43,0.25,45.0,32.0,False
16,4.03,206.0,2.04,5.0,58.65,0.45,216.0,232.0,True
17,3.92,212.0,4.64,3.0,47.24,0.72,168.0,48.0,False
18,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,False
19,2.81,114.0,7.21,4.0,38.57,0.58,254.0,75.0,True
20,3.75,171.0,3.53,3.0,18.43,0.43,483.0,405.0,False
21,3.22,0.0,0.4,1.0,109.47,0.0,12.0,28.0,True
22,2.86,58.0,2.83,3.0,32.92,0.0,502.0,311.0,False
23,3.35,14.0,5.43,4.0,48.22,0.33,488.0,81.0,False
24,3.12,10.0,4.38,4.0,16.56,0.0,635.0,111.0,False
25,3.43,78.0,1.59,2.0,54.26,0.91,1070.0,106.0,True
26,3.24,88.0,4.27,3.0,40.0,0.49,147.0,192.0,False
27,4.61,166.0,2.0,3.0,20.53,0.61,272.0,172.0,True
28,3.69,294.0,6.06,2.0,9.75,0.73,243.0,26.0,False
29,3.71,199.0,1.2,2.0,13.35,0.02,444.0,135.0,True
30,4.22,77.0,2.03,2.0,6.88,0.91,430.0,181.0,False
31,3.1,9.0,6.53,4.0,56.4,0.27,394.0,17.0,False
32,3.04,63.0,1.5,3.0,29.71,0.0,265.0,40.0,False
33,1.93,118.0,3.85,3.0,70.23,0.49,221.0,36.0,True
34,2.78,0.0,6.38,3.0,18.56,0.0,574.0,64.0,False
35,3.82,16.0,4.4,2.0,34.2,0.2,80.0,27.0,False
36,2.06,124.0,7.17,3.0,45.5,0.61,48.0,27.0,True
37,3.66,280.0,0.47,3.0,26.0,0.11,265.0,189.0,True
38,3.45,115.0,6.4,5.0,58.53,0.25,128.0,61.0,False
39,2.59,139.0,3.56,2.0,128.78,1.0,118.0,25.0,False
40,2.27,6.0,1.33,2.0,130.33,0.31,81.0,15.0,True
41,2.73,3.0,1.58,4.0,58.33,0.33,485.0,52.0,False
42,4.21,89.0,1.19,3.0,61.54,0.34,79.0,130.0,True
43,3.12,8.0,2.74,2.0,102.87,0.06,84.0,50.0,False
44,2.77,8.0,5.4,3.0,6.9,0.5,175.0,80.0,False
45,3.37,152.0,1.78,2.0,24.06,0.91,374.0,192.0,True
46,3.41,11.0,4.38,3.0,51.95,0.46,327.0,135.0,False
47,4.89,154.0,0.38,2.0,61.3,0.91,589.0,307.0,True
48,3.42,12.0,4.43,3.0,2.81,0.46,329.0,135.0,True
49,2.84,7.0,5.25,2.0,59.25,0.33,18.0,12.0,False
50,2.33,14.0,7.43,3.0,32.29,0.33,69.0,74.0,False
51,3.13,181.0,7.58,3.0,11.83,0.49,84.0,64.0,False
52,2.92,307.0,4.26,2.0,28.52,1.0,281.0,246.0,False
53,2.69,14.0,3.9,4.0,64.4,0.31,431.0,298.0,False
54,3.13,3.0,1.62,3.0,40.12,0.41,715.0,447.0,False
55,3.44,419.0,4.86,3.0,78.86,0.72,135.0,73.0,False
