,ent,aexp,ndev,ns,age,asexp,la,ld,target
0,2.42,3.0,0.17,1.0,2.0,2.0,90.0,43.0,True
1,2.07,48.0,0.2,1.0,0.8,14.0,359.0,100.0,True
2,1.77,53.0,0.2,1.0,2.0,18.0,617.0,32.0,True
3,3.51,92.0,1.12,2.0,12.5,0.73,133.0,51.0,True
4,2.69,65.0,1.6,1.0,14.7,57.0,78.0,24.0,True
5,2.9,167.0,0.5,1.0,13.17,79.0,693.0,452.0,True
6,2.84,170.0,0.78,2.0,3.56,0.0,231.0,189.0,True
7,3.48,175.0,0.44,1.0,5.78,86.0,208.0,97.0,True
8,3.19,2.0,1.5,3.0,12.29,0.44,795.0,56.0,True
9,2.8,162.0,1.9,1.0,17.1,86.0,129.0,112.0,True
10,3.79,108.0,1.82,3.0,3.64,0.0,626.0,170.0,False
11,2.67,2.0,0.62,1.0,0.75,0.0,713.0,176.0,True
12,2.9,120.0,0.7,1.0,10.4,24.0,347.0,228.0,True
13,2.44,35.0,1.43,1.0,0.0,29.0,13.0,15.0,True
14,3.23,216.0,0.55,2.0,21.64,0.99,529.0,33.0,True
15,2.33,217.0,0.62,2.0,3.0,0.99,424.0,179.0,True
16,2.48,228.0,2.4,2.0,34.6,0.99,159.0,117.0,False
17,2.4,2.0,5.17,1.0,5.17,0.0,313.0,3.0,False
18,1.86,4.0,6.5,1.0,3.83,1.0,90.0,19.0,True
19,2.19,323.0,0.9,2.0,18.1,0.0,476.0,35.0,True
20,2.47,30.0,1.17,1.0,27.0,16.0,76.0,2.0,True
21,2.34,32.0,8.5,2.0,3.67,0.02,159.0,4.0,False
22,2.46,2.0,8.33,2.0,15.33,0.0,223.0,17.0,False
23,3.85,48.0,0.95,1.0,55.79,22.0,330.0,70.0,True
24,2.22,9.0,8.86,2.0,13.71,0.91,656.0,16.0,True
25,2.77,132.0,5.43,1.0,9.86,107.0,222.0,11.0,True
26,3.23,17.0,0.33,1.0,0.58,14.0,108.0,118.0,True
27,1.83,4.0,0.86,1.0,1.0,4.0,162.0,4.0,True
28,2.4,61.0,0.5,1.0,89.67,14.0,425.0,2.0,True
29,2.34,3.0,0.67,1.0,1.0,0.0,265.0,15.0,True
30,3.6,188.0,4.19,3.0,29.76,0.84,588.0,134.0,False
31,2.43,13.0,3.2,2.0,31.3,0.5,87.0,36.0,False
32,2.16,83.0,7.75,2.0,48.12,0.96,310.0,106.0,True
33,2.88,1.0,6.8,1.0,22.8,0.0,892.0,5.0,True
34,3.17,86.0,2.3,2.0,9.9,0.0,573.0,56.0,False
35,3.77,19.0,1.75,1.0,5.29,0.0,620.0,146.0,False
36,2.62,20.0,0.86,2.0,2.57,1.31,462.0,206.0,True
37,2.37,149.0,0.12,2.0,3.19,1.0,668.0,45.0,True
38,1.88,150.0,6.38,2.0,2.25,1.0,319.0,22.0,True
39,4.13,151.0,0.93,2.0,2.1,1.0,640.0,284.0,True
40,2.38,44.0,2.6,3.0,25.1,0.0,651.0,143.0,False
41,2.39,194.0,8.71,2.0,5.29,1.53,269.0,172.0,False
42,1.79,5.0,0.4,1.0,66.0,1.0,622.0,4.0,True
43,1.37,0.0,1.0,1.0,41.75,0.0,868.0,43.0,True
44,3.4,3.0,3.0,1.0,41.39,1.0,375.0,33.0,False
45,1.44,0.0,0.0,1.0,0.0,0.0,634.0,0.0,True
46,3.64,123.0,2.58,1.0,18.42,74.0,160.0,119.0,True
47,1.83,1.0,1.25,1.0,0.5,1.0,287.0,66.0,True
48,2.67,151.0,7.82,2.0,0.09,0.51,1308.0,1.0,True
49,1.58,0.0,1.0,1.0,15.67,0.0,221.0,1.0,True
50,2.28,57.0,1.0,1.0,44.43,5.0,364.0,10.0,True
51,2.86,58.0,2.83,3.0,32.92,0.0,502.0,311.0,False
52,2.02,49.0,0.78,1.0,18.22,30.0,818.0,19.0,True
53,1.79,3.0,7.25,1.0,5.5,0.0,180.0,59.0,False
54,2.36,363.0,5.0,2.0,18.0,0.99,503.0,61.0,True
55,2.22,11.0,3.44,1.0,7.0,0.0,1259.0,1.0,False
56,3.51,365.0,1.23,2.0,14.14,0.0,686.0,207.0,True
57,2.36,366.0,5.0,2.0,3.43,0.99,503.0,61.0,False
58,3.72,55.0,0.64,2.0,7.32,1.31,593.0,274.0,True
59,1.88,18.0,4.0,1.0,0.4,5.0,256.0,5.0,True
60,2.78,19.0,4.0,2.0,5.3,0.0,149.0,46.0,False
61,2.1,21.0,2.0,2.0,2.14,0.0,157.0,5.0,True
62,3.43,78.0,1.59,2.0,54.26,0.91,1070.0,106.0,True
63,2.25,23.0,2.67,2.0,1.5,0.0,130.0,26.0,True
64,1.52,11.0,1.25,1.0,6.0,9.0,438.0,74.0,True
65,2.43,24.0,2.83,2.0,0.0,0.0,160.0,31.0,True
66,2.17,0.0,0.2,1.0,16.8,0.0,471.0,8.0,True
67,1.55,67.0,1.0,2.0,2.25,1.0,351.0,32.0,True
68,2.4,86.0,2.31,1.0,1.15,83.0,807.0,7.0,True
69,2.91,69.0,1.0,1.0,10.85,47.0,284.0,19.0,True
70,3.29,168.0,1.36,1.0,5.07,29.0,141.0,129.0,False
71,2.72,176.0,1.0,2.0,8.2,0.02,139.0,135.0,True
72,2.92,180.0,1.6,1.0,3.2,38.0,615.0,311.0,False
73,1.89,2.0,3.5,1.0,2.0,1.0,98.0,2.0,True
74,1.7,5.0,0.6,1.0,27.4,4.0,258.0,4.0,True
75,1.81,3.0,3.75,1.0,0.25,2.0,108.0,0.0,True
76,2.11,47.0,6.71,2.0,1.0,0.91,185.0,20.0,True
77,2.49,97.0,3.86,2.0,0.86,0.87,1202.0,24.0,True
78,2.63,142.0,2.77,1.0,55.38,95.0,684.0,28.0,True
79,2.17,55.0,2.71,1.0,9.43,51.0,50.0,74.0,True
80,2.67,196.0,1.82,1.0,3.55,48.0,266.0,72.0,False
81,2.35,103.0,5.25,2.0,2.75,0.01,136.0,14.0,True
82,1.75,34.0,3.6,1.0,2.0,22.0,400.0,8.0,True
83,3.69,294.0,6.06,2.0,9.75,0.73,243.0,26.0,False
84,3.13,9.0,6.5,1.0,14.33,8.0,59.0,15.0,True
85,3.71,199.0,1.2,2.0,13.35,0.02,444.0,135.0,True
86,3.3,103.0,5.08,1.0,11.0,99.0,389.0,20.0,True
87,2.38,73.0,2.25,1.0,1.0,69.0,50.0,14.0,True
88,1.86,15.0,1.8,1.0,7.8,13.0,348.0,104.0,True
89,4.22,77.0,2.03,2.0,6.88,0.91,430.0,181.0,False
90,3.34,205.0,1.7,1.0,1.65,56.0,237.0,125.0,True
91,2.6,9.0,4.38,3.0,0.0,0.17,261.0,2.0,True
92,2.07,211.0,3.5,2.0,1.62,0.02,243.0,27.0,True
93,3.0,79.0,1.25,2.0,0.62,0.91,1295.0,31.0,True
94,2.67,82.0,2.36,1.0,3.09,78.0,80.0,108.0,False
95,3.35,216.0,3.31,1.0,6.25,67.0,122.0,50.0,False
96,2.71,217.0,1.4,2.0,7.6,0.02,183.0,61.0,True
97,2.41,259.0,2.25,2.0,18.0,1.0,184.0,22.0,True
98,1.79,25.0,9.4,2.0,15.0,0.62,309.0,0.0,True
99,1.76,85.0,2.5,2.0,3.33,1.08,199.0,76.0,True
100,2.27,51.0,2.8,1.0,20.0,34.0,99.0,3.0,True
101,1.61,19.0,0.0,1.0,0.0,8.0,256.0,0.0,True
102,2.78,0.0,6.38,3.0,18.56,0.0,574.0,64.0,False
103,2.4,108.0,1.25,1.0,36.08,104.0,950.0,84.0,True
104,2.34,260.0,1.58,1.0,7.0,97.0,352.0,266.0,True
105,2.95,117.0,1.8,1.0,9.4,113.0,174.0,192.0,True
106,2.58,269.0,2.43,1.0,1.57,105.0,291.0,132.0,True
107,2.94,24.0,1.44,2.0,3.0,0.0,480.0,209.0,False
108,2.45,124.0,5.38,1.0,1.38,120.0,257.0,0.0,True
109,2.94,1.0,1.75,2.0,6.5,0.0,391.0,207.0,False
110,2.82,2.0,0.62,2.0,3.5,0.0,387.0,161.0,True
111,1.82,136.0,5.88,1.0,5.5,131.0,644.0,12.0,True
112,1.99,86.0,3.0,2.0,9.4,0.0,281.0,0.0,True
113,2.53,0.0,0.14,2.0,10.86,0.0,527.0,330.0,True
114,1.91,2.0,3.25,2.0,6.25,0.5,221.0,135.0,True
115,1.59,45.0,0.0,1.0,0.0,9.0,841.0,0.0,True
116,1.85,200.0,0.0,1.0,0.0,61.0,665.0,0.0,True
117,2.57,27.0,1.12,2.0,0.88,0.0,438.0,247.0,True
118,2.98,284.0,6.25,1.0,26.5,60.0,402.0,52.0,True
119,2.94,29.0,0.56,2.0,0.44,0.0,491.0,210.0,True
