,nuc,arexp,ent,ndev,age,asexp,la,ld
5592,7.19090909090909,112.0,0.15080027188690945,5.16666666666667,44.3333333333333,0.0123463099797415,147.0,19
5593,38.3809523809524,51.5,0.12162635791571595,3.619047619047621,21.4375,0.0873819539169745,270.5,40
5505,59.1224489795918,102.0,0.12162635791571595,0.15219907407407401,41.081632653061206,0.0326647110414402,270.5,10.0
5633,14.1,164.833333333334,0.0611797111256826,5.16666666666667,13.933333333333302,0.2,197.5,34
5477,43.3076923076923,176.333333333334,0.12162635791571595,2.78571428571429,0.873015873015873,0.31772334998215,147.0,27
5600,39.3142857142857,130.0,0.12162635791571595,0.7513821138211385,13.542857142857098,0.0791056167945688,233.5,63.5
5553,85.6666666666667,109.833333333333,0.12162635791571595,1.2962962962963,50.1666666666667,0.0039062649202768,233.5,3.0
5596,53.0,159.333333333334,0.12162635791571595,1.05555555555556,14.875,0.5,197.5,3.0
5599,33.6428571428571,849.500000000004,1.08063896380968,2.3421052631578902,385.0,0.408741233361692,281,66
5547,26.4,116.0,0.210994720318174,2.3421052631578902,11.0,0.4087412333616981,147.0,14.0
5635,49.0,146.0,0.12162635791571595,0.3571428571428571,12.0740740740741,0.152319920297676,233.5,24.0
5637,35.0810810810811,148.0,0.12162635791571595,0.15219907407407401,11.7837837837838,0.152319920297676,233.5,3.0
5932,21.2222222222222,92.4999999999998,0.12162635791571595,0.935483870967742,9.605555555555554,0.500035752140192,270.5,411
5777,14.666666666666698,180.666666666668,0.0611797111256826,2.08695652173913,13.1111111111111,0.0009918213073092,197.5,2.5
5730,46.8636363636364,173.0,0.12162635791571595,0.818181818181818,25.1818181818182,0.329106827518748,161.5,17.0
5867,174.77777777777803,194.0,0.0611797111256826,1.8421052631578896,32.0,0.156435154378654,147.0,63.5
6011,52.375,130.0,0.0611797111256826,0.6,12.125,0.201600000819525,310.5,17.0
6097,31.1818181818182,16.25,0.12162635791571595,2.0227272727272703,7.27272727272727,0.0791058701143091,348.0,63.5
5970,149.666666666667,215.5,0.12162635791571595,2.78571428571429,37.3333333333333,0.156435154378654,17.5,63.5
5842,15.125,258.7083333333345,0.12162635791571595,0.935483870967742,3.625,2.5804800524288e-06,17.5,7
6353,483.75,84.0,2.23805629971033,2.18965517241379,54.3275862068966,0.195242362152385,348.0,727
5866,,,,,,,,
5899,,,,,,,,
5942,15.857142857142902,182.500000000001,0.0611797111256826,2.3421052631578902,21.4375,0.5,147.0,12
6427,2.6,51.5,0.210994720318174,0.935483870967742,35.8,0.0,140,14.0
6467,38.5555555555556,51.5,0.0611797111256826,5.16666666666667,51.4444444444444,0.0,214,14.0
6484,1.0,258.7083333333345,0.934907767406004,19.0,63.84615384615379,0.0,207,14.0
6207,31.1,132.416666666666,0.12162635791571595,0.818181818181818,35.8,0.201600000819525,197.5,63.5
6358,25.7285714285714,124.5,0.12162635791571595,0.935483870967742,60.57142857142861,0.211633671514788,197.5,17.0
5794,73.75,120.0,0.210994720318174,5.16666666666667,5.428571428571429,149.0,147.0,2
6043,,,,,,,,
6071,,,,,,,,
5615,113.5,116.166666666666,0.210994720318174,5.16666666666667,21.4375,136.0,147.0,3
6385,25.720930232558107,130.433333333333,0.12162635791571595,0.935483870967742,110.116279069767,0.200771505693999,161.5,38.0
6144,29.4285714285714,232.250000000001,0.12162635791571595,0.6525862068965516,34.8285714285714,0.333333334264656,53.5,3.0
5651,49.8333333333333,63.3333333333333,0.910358320713879,5.16666666666667,385.0,216.0,96,3
5639,31.3333333333333,107.9166666666665,0.361947453274963,5.16666666666667,0.0,63.0,87.5,3
5687,3.3333333333333304,182.833333333335,1.3305165242534152,19.0,21.4375,0.847108694371853,147.0,3
5710,72.6666666666667,51.5,0.210994720318174,5.16666666666667,10.6666666666667,0.0,147.0,3
6805,7.19090909090909,51.5,0.35172549307093903,2.3421052631578902,224.6,0.216772079467773,81,14
5663,86.2,51.5,0.210994720318174,5.16666666666667,14.8,0.17969694997327,147.0,3
5809,76.6,120.666666666666,0.0611797111256826,5.16666666666667,5.428571428571429,150.0,348.0,3
5815,37.3333333333333,107.9166666666665,0.15080027188690945,5.16666666666667,4.66666666666667,0.0009862863379499,147.0,3
5849,0.0,51.5,0.509222918122055,1.27619047619048,385.0,0.96484375,338,3
5928,54.0,107.9166666666665,0.15080027188690945,5.16666666666667,16.0,0.5778646261387621,147.0,3
5986,51.0,219.0,0.027835391800187848,5.16666666666667,6.816666666666665,13.0,147.0,3
5711,7.19090909090909,183.166666666668,0.0611797111256826,0.935483870967742,17.25,0.847108694371853,87.5,3
5791,86.4166666666667,51.5,0.0611797111256826,5.16666666666667,21.4375,0.250064896,327,3
6033,4.611111111111111,356.0833333333331,2.23805629971033,19.0,6.5,0.484487863996407,147.0,3
6360,3.5,5.166666666666665,1.14423237470745,4.618055555555555,385.0,0.3166552196508689,103,2
5798,335.75,107.9166666666665,0.639362771715145,0.2007672634271095,0.25,0.3166552196508689,89.5,2
6115,18.5357142857143,52.0,0.7704530146544895,5.16666666666667,385.0,0.051695869542023,331,3
6231,,,,,,,,
6141,1.0,107.9166666666665,0.3920900045508625,1.27619047619048,8.0,50.0,87.5,3
6162,53.075,107.9166666666665,0.12162635791571595,5.16666666666667,30.9090909090909,0.281255739088792,190,3
5627,232.4,144.0,0.027835391800187848,0.6,9.605555555555554,0.489785633150941,423.0,3
6369,88.1428571428571,92.6666666666666,0.027835391800187848,5.16666666666667,11.666666666666698,0.5013962039107489,310.5,3
6308,247.833333333333,60.8333333333335,0.12162635791571595,5.16666666666667,63.84615384615379,0.388886937803609,147.0,3
6459,1.0,107.9166666666665,0.210994720318174,1.27619047619048,22.0,0.577864626142072,147.0,3
6694,4.0,51.5,0.027835391800187848,1.27619047619048,13.0,8.0,423.0,3
6775,24.5,51.5,0.210994720318174,5.16666666666667,15.0,0.333995902834143,147.0,3
5524,,,,,,,,
6013,149.0,258.7083333333345,0.0611797111256826,0.6,1.6666666666666698,0.500000069691719,87.5,3
6049,,,,,,,,
5482,170.5,123.666666666667,0.33207632063262493,0.935483870967742,40.5,0.999992349867478,80.5,14.0
6042,,,,,,,,
5475,20.585714285714303,122.666666666667,0.12162635791571595,0.935483870967742,316.814814814815,0.0833333333333333,348.0,63.5
6077,,,,,,,,
5491,102.111111111111,110.916666666666,0.12162635791571595,0.122041920216362,0.873015873015873,0.0039062649202768,348.0,24.0
6126,,,,,,,,
5494,36.8666666666667,44.50000000000011,0.0611797111256826,2.3421052631578902,21.4375,1.00000002235653,348.0,63.5
5485,1.90909090909091,99.0,0.0611797111256826,5.17647058823529,0.873015873015873,0.156435154378654,310.5,38.0
5499,139.666666666667,180.333333333334,0.0611797111256826,5.16666666666667,28.0,0.0042676430199872,89.5,14.0
5511,57.1666666666667,50.0,0.0611797111256826,5.16666666666667,0.0,34.5,348.0,63.5
6409,,,,,,,,
5513,85.2,51.5,0.210994720318174,5.16666666666667,63.84615384615379,10.0,87.5,15
5515,18.5357142857143,159.333333333334,0.210994720318174,5.16666666666667,5.428571428571429,208.0,348.0,2
5516,10.5,182.333333333335,2.23805629971033,43.0,16.970588235294098,0.4589942991605539,348.0,63.5
5518,7.0,258.7083333333345,0.8113238234436866,19.0,1.0,60.0,348.0,63.5
5519,20.585714285714303,258.7083333333345,0.027835391800187848,5.16666666666667,3.3333333333333304,61.0,155,63.5
5474,1.90909090909091,174.333333333334,0.12162635791571595,2.3421052631578902,44.5,0.847108694371853,125.5,14.0
5495,11.066666666666698,51.5,0.12162635791571595,2.3,17.5555555555556,9.0,334,0.5
5525,14.9642857142857,107.9166666666665,0.12162635791571595,0.935483870967742,34.25,94.0,348.0,63.5
5498,19.3333333333333,179.333333333334,0.210994720318174,2.3421052631578902,385.0,0.463109525498002,423.0,63.5
5480,,,,,,,,
5484,,,,,,,,
5523,61.288888888888906,163.666666666667,0.12162635791571595,0.2509661835748795,2.084967320261435,1.0,233.5,10.0
5502,,,,,,,,
5514,,,,,,,,
5521,,,,,,,,
5546,28.1764705882353,107.9166666666665,0.0611797111256826,0.935483870967742,35.3235294117647,95.0,348.0,63.5
5551,281.5,51.5,0.027835391800187848,5.16666666666667,43.1666666666667,0.0005281341741324,423.0,1
5549,20.585714285714303,51.50000000000011,0.12162635791571595,0.818181818181818,2.084967320261435,0.5464617156882651,348.0,40
5536,8.59090909090909,107.9166666666665,0.12162635791571595,0.8461538461538459,32.113636363636395,7.39442491821764e-27,233.5,63.5
5558,130.4375,118.0,0.0611797111256826,5.16666666666667,0.873015873015873,0.4399988638917371,233.5,51.5
5527,,,,,,,,
5532,15.666666666666698,37.0,0.210994720318174,0.935483870967742,3.105555555555555,0.4087412333616981,266,63.5
5530,66.3,108.0,0.12162635791571595,2.3421052631578902,63.84615384615379,0.485822814860239,147.0,14.0
5564,80.3571428571429,51.5,0.12162635791571595,1.54545454545455,13.9642857142857,0.4555297362533801,348.0,24.0
5554,1.17857142857143,122.166666666667,0.0611797111256826,2.3,2.084967320261435,0.4999999690219079,299,10.0
5557,25.3333333333333,107.9166666666665,0.12162635791571595,1.05555555555556,43.72222222222221,1.4208993912303352,197.5,255
5577,256.5,107.9166666666665,0.557605459787054,5.16666666666667,385.0,0.0097732543945313,118,14.0
5578,53.075,107.9166666666665,0.0611797111256826,5.16666666666667,10.4,1.71232806411219,270.5,21
5574,45.1333333333333,84.0,0.12162635791571595,1.8085106382978704,22.533333333333307,74.0,348.0,63.5
5531,,,,,,,,
5579,90.7058823529412,8.0,0.12162635791571595,0.818181818181818,63.84615384615379,0.43359375,348.0,63.5
5585,132.333333333333,51.5,0.557605459787054,5.16666666666667,385.0,0.91358024691358,219,37.0
5586,35.4705882352941,845.500000000004,0.361947453274963,2.3421052631578902,3.23529411764706,1001.0,348.0,2
5540,2.9142857142857097,107.9166666666665,0.361947453274963,1.05555555555556,1.0,56.0,147.0,18
