,nuc,arexp,nd,ns,age,la,ld,target
0,1.67,7.0,3.0,1.0,0.17,14.0,13.0,True
1,2.57,13.0,1.0,1.0,2.14,15.0,77.0,True
2,2.0,21.0,4.0,1.0,0.0,15.0,22.0,True
3,4.0,16.0,1.0,1.0,0.0,19.0,8.0,True
4,2.0,27.0,2.0,1.0,6.0,2.0,2.0,True
5,6.0,55.0,1.0,1.0,1.0,13.0,19.0,True
6,1.57,61.0,3.0,1.0,0.86,127.0,103.0,True
7,6.0,25.0,1.0,1.0,0.0,1.0,1.0,True
8,4.0,74.0,1.0,1.0,0.0,1.0,1.0,True
9,2.0,2.0,1.0,1.0,2.0,1.0,0.0,True
10,5.5,54.0,6.0,1.0,0.0,25.0,44.0,True
11,2.5,96.0,2.0,1.0,0.0,20.0,16.0,True
12,3.0,15.0,1.0,1.0,6.0,16.0,6.0,True
13,19.0,98.0,1.0,1.0,1.0,3.0,3.0,True
14,11.0,104.0,1.0,1.0,12.0,10.0,3.0,True
15,5.0,34.0,1.0,1.0,0.0,0.0,2.0,True
16,12.0,72.0,1.0,1.0,0.0,1.0,1.0,True
17,8.0,144.0,2.0,1.0,7.5,10.0,2.0,True
18,12.0,92.0,1.0,1.0,1.0,1.0,1.0,True
19,6.5,122.0,5.0,1.0,5.58,56.0,40.0,True
20,0.5,118.0,2.0,1.0,13.0,13.0,5.0,True
21,1.38,143.0,7.0,1.0,0.0,39.0,58.0,True
22,7.0,151.0,1.0,1.0,0.0,1.0,2.0,True
23,2.0,152.0,1.0,1.0,0.0,4.0,2.0,True
24,15.0,105.0,1.0,1.0,18.0,1.0,1.0,True
25,10.0,181.0,1.0,1.0,0.0,1.0,3.0,True
26,0.5,60.0,1.0,1.0,0.0,17.0,15.0,True
27,2.0,51.0,1.0,1.0,1.0,6.0,4.0,True
28,0.0,1.0,1.0,1.0,0.0,0.0,7.0,False
29,0.0,169.0,1.0,1.0,0.0,270.0,0.0,True
30,1.62,8.0,3.0,1.0,1.88,132.0,23.0,True
31,2.0,230.0,4.0,1.0,1.8,5.0,2.0,True
32,3.67,15.0,3.0,1.0,0.44,116.0,210.0,True
33,0.33,174.0,1.0,1.0,0.0,43.0,2.0,True
34,5.25,241.0,4.0,1.0,4.25,16.0,4.0,True
35,0.0,166.0,1.0,1.0,0.0,243.0,58.0,True
36,6.0,150.0,1.0,1.0,6.0,1.0,1.0,True
37,3.75,267.0,3.0,1.0,3.25,26.0,46.0,True
38,1.0,389.0,3.0,1.0,0.8,19.0,8.0,True
39,1.75,299.0,2.0,1.0,0.75,289.0,26.0,True
40,1.0,55.0,1.0,1.0,0.0,1.0,1.0,True
41,28.0,299.0,1.0,1.0,5.0,9.0,8.0,True
42,2.0,347.0,2.0,1.0,0.0,4.0,1.0,True
43,10.0,315.0,1.0,1.0,0.0,37.0,24.0,True
44,11.0,316.0,1.0,1.0,0.0,20.0,1.0,True
45,4.75,212.0,3.0,1.0,19.75,17.0,1.0,True
46,4.78,395.0,4.0,1.0,9.78,228.0,179.0,True
47,12.0,433.0,3.0,1.0,0.0,3.0,9.0,True
48,3.17,131.0,3.0,1.0,0.0,235.0,7.0,True
49,6.0,238.0,3.0,1.0,0.6,12.0,21.0,True
50,6.0,434.0,3.0,1.0,0.0,10.0,19.0,True
51,19.6,441.0,4.0,1.0,0.0,17.0,9.0,True
52,1.18,213.0,2.0,1.0,2.09,200.0,72.0,True
53,4.77,124.0,4.0,1.0,1.05,123.0,121.0,True
54,4.95,236.0,6.0,1.0,0.0,165.0,127.0,True
55,14.2,157.0,4.0,1.0,4.0,69.0,4.0,True
56,12.0,160.0,1.0,1.0,1.0,15.0,0.0,True
57,6.04,93.0,8.0,1.0,12.54,163.0,84.0,True
58,2.0,384.0,1.0,1.0,0.5,193.0,43.0,True
59,21.33,329.0,3.0,1.0,6.0,41.0,32.0,True
60,15.33,190.0,3.0,1.0,7.0,18.0,18.0,True
61,7.0,221.0,1.0,1.0,0.0,3.0,0.0,True
62,4.5,439.0,2.0,1.0,0.0,69.0,27.0,True
63,5.0,335.0,1.0,1.0,0.0,45.0,30.0,True
64,4.78,242.0,4.0,1.0,13.44,391.0,133.0,True
65,10.25,569.0,2.0,1.0,0.0,49.0,33.0,True
66,8.21,244.0,5.0,1.0,13.14,604.0,217.0,True
67,9.25,471.0,1.0,1.0,0.0,271.0,152.0,True
68,12.0,235.0,1.0,1.0,1.0,19.0,25.0,True
69,4.0,361.0,2.0,1.0,0.0,54.0,0.0,True
70,10.0,2.0,1.0,1.0,0.0,1.0,1.0,False
71,12.5,150.0,2.0,1.0,0.5,4.0,14.0,True
72,12.67,382.0,2.0,1.0,0.0,7.0,2.0,True
73,11.29,7.0,3.0,1.0,1.29,40.0,28.0,True
74,1.0,24.0,5.0,1.0,8.29,37.0,11.0,True
75,11.58,581.0,8.0,1.0,12.0,269.0,2.0,True
76,2.27,122.0,11.0,1.0,33.82,23.0,13.0,True
77,11.5,419.0,2.0,1.0,0.5,6.0,5.0,True
78,12.5,445.0,2.0,1.0,10.0,15.0,13.0,True
79,6.5,152.0,1.0,1.0,6.0,59.0,6.0,True
80,11.0,591.0,2.0,1.0,5.0,111.0,7.0,True
81,0.0,450.0,1.0,1.0,0.0,111.0,0.0,True
82,3.5,276.0,1.0,1.0,46.0,168.0,65.0,True
83,15.0,451.0,1.0,1.0,5.0,63.0,6.0,True
84,6.5,454.0,2.0,1.0,5.0,4.0,2.0,True
85,7.0,459.0,3.0,1.0,8.0,48.0,54.0,True
86,6.17,465.0,5.0,1.0,25.5,234.0,104.0,True
87,19.2,297.0,4.0,1.0,50.6,41.0,11.0,True
88,12.75,256.0,3.0,1.0,4.0,6.0,4.0,True
89,14.83,8.0,4.0,1.0,8.67,87.0,0.0,True
90,18.79,672.0,9.0,1.0,6.58,1209.0,428.0,True
91,5.5,20.0,1.0,1.0,0.0,44.0,0.0,True
92,30.0,87.0,1.0,1.0,0.0,171.0,24.0,True
93,17.33,108.0,7.0,1.0,0.0,11.0,11.0,True
94,10.0,44.0,1.0,1.0,0.0,1.0,1.0,True
95,31.5,545.0,2.0,1.0,1.0,10.0,3.0,True
96,6.0,53.0,1.0,1.0,35.0,45.0,4.0,True
97,2.0,54.0,1.0,1.0,6.0,16.0,24.0,True
98,7.0,74.0,1.0,1.0,7.0,3.0,44.0,True
99,17.75,291.0,3.0,1.0,11.67,195.0,90.0,True
100,6.52,689.0,14.0,1.0,3.64,406.0,157.0,True
