,nuc,arexp,nd,ns,age,la,ld,target
0,5.0,1.0,1.0,1.0,0.0,19.0,15.0,True
1,4.0,6.0,1.0,1.0,0.0,3.0,0.0,True
2,3.0,28.0,2.0,1.0,3.0,56.0,28.0,True
3,3.0,39.0,1.0,1.0,4.0,20.0,12.0,True
4,1.75,51.0,2.0,1.0,0.75,91.0,1.0,True
5,5.0,56.0,1.0,1.0,0.0,4.0,1.0,True
6,7.75,59.0,3.0,1.0,0.0,35.0,55.0,True
7,3.0,46.0,1.0,1.0,1.0,160.0,9.0,True
8,1.0,48.0,1.0,1.0,0.0,11.0,7.0,True
9,9.0,8.0,1.0,1.0,0.0,1.0,1.0,True
10,0.5,79.0,2.0,1.0,0.0,157.0,2.0,True
11,0.0,61.0,2.0,1.0,0.0,16.0,1.0,True
12,8.0,50.0,2.0,1.0,4.5,2.0,2.0,True
13,3.5,123.0,2.0,1.0,0.0,11.0,11.0,True
14,13.5,88.0,1.0,1.0,9.25,8.0,20.0,True
15,1.5,123.0,2.0,1.0,24.0,1.0,121.0,True
16,0.0,207.0,1.0,1.0,0.0,53.0,47.0,True
17,5.0,218.0,1.0,1.0,0.0,50.0,31.0,True
18,0.79,4.0,7.0,1.0,0.0,72.0,39.0,True
19,2.0,164.0,1.0,1.0,0.0,15.0,0.0,True
20,2.5,42.0,1.0,1.0,0.0,61.0,17.0,True
21,1.0,44.0,1.0,1.0,0.0,101.0,4.0,True
22,0.0,59.0,1.0,1.0,0.0,15.0,2.0,True
23,2.8,142.0,3.0,1.0,0.0,362.0,4.0,True
24,5.2,302.0,3.0,1.0,5.0,57.0,24.0,True
25,0.0,1.0,1.0,1.0,0.0,0.0,7.0,False
26,2.0,212.0,2.0,1.0,24.0,3.0,2.0,True
27,3.67,57.0,2.0,1.0,0.78,84.0,65.0,True
28,16.5,152.0,2.0,1.0,0.0,149.0,9.0,True
29,16.67,69.0,2.0,1.0,0.0,25.0,7.0,True
30,9.78,70.0,4.0,1.0,0.11,282.0,105.0,True
31,3.0,73.0,2.0,1.0,0.0,30.0,5.0,True
32,1.75,223.0,1.0,1.0,2.0,16.0,4.0,True
33,2.0,230.0,4.0,1.0,1.8,5.0,2.0,True
34,4.0,234.0,3.0,1.0,0.0,11.0,5.0,True
35,4.0,244.0,1.0,1.0,13.0,1.0,1.0,True
36,3.29,197.0,3.0,1.0,2.29,207.0,43.0,True
37,5.11,202.0,2.0,1.0,0.22,21.0,24.0,True
38,2.14,36.0,5.0,1.0,3.23,443.0,187.0,True
39,1.0,41.0,1.0,1.0,1.0,4.0,2.0,True
40,5.33,188.0,3.0,1.0,0.33,91.0,89.0,True
41,12.57,297.0,2.0,1.0,0.0,35.0,42.0,True
42,2.67,309.0,2.0,1.0,0.0,56.0,59.0,True
43,4.6,336.0,3.0,1.0,0.0,8.0,6.0,True
44,2.0,256.0,1.0,1.0,5.0,51.0,0.0,True
45,3.0,32.0,1.0,1.0,0.0,6.0,8.0,True
46,2.33,93.0,5.0,1.0,3.78,84.0,52.0,True
47,4.78,395.0,4.0,1.0,9.78,228.0,179.0,True
48,11.4,281.0,2.0,1.0,2.2,118.0,289.0,True
49,1.0,99.0,1.0,1.0,0.0,17.0,24.0,True
50,1.0,447.0,1.0,1.0,0.0,95.0,40.0,True
51,6.3,43.0,7.0,1.0,6.1,253.0,214.0,True
52,8.17,459.0,6.0,1.0,2.67,7.0,30.0,True
53,2.8,207.0,2.0,1.0,3.2,12.0,12.0,True
54,8.38,227.0,4.0,1.0,0.0,24.0,24.0,True
55,5.76,464.0,10.0,1.0,2.76,1359.0,160.0,True
56,0.33,357.0,1.0,1.0,0.0,54.0,3.0,True
57,1.75,381.0,1.0,1.0,2.25,625.0,358.0,True
58,3.33,214.0,1.0,1.0,0.0,14.0,7.0,True
59,49.0,200.0,1.0,1.0,13.0,47.0,22.0,True
60,1.67,435.0,1.0,1.0,0.0,284.0,60.0,True
61,4.5,439.0,2.0,1.0,0.0,69.0,27.0,True
62,6.49,442.0,7.0,1.0,0.77,49.0,42.0,True
63,5.0,335.0,1.0,1.0,0.0,45.0,30.0,True
64,9.0,226.0,1.0,1.0,0.0,15.0,0.0,True
65,4.33,249.0,2.0,1.0,0.0,12.0,10.0,True
66,5.5,464.0,5.0,1.0,2.0,186.0,143.0,True
67,3.67,239.0,3.0,1.0,22.67,31.0,4.0,True
68,10.0,2.0,1.0,1.0,0.0,1.0,1.0,False
69,8.4,559.0,3.0,1.0,6.0,32.0,2.0,True
70,17.41,176.0,7.0,1.0,0.36,33.0,73.0,True
71,1.0,24.0,5.0,1.0,8.29,37.0,11.0,True
72,10.0,396.0,2.0,1.0,24.0,61.0,35.0,True
73,6.25,119.0,12.0,1.0,63.94,190.0,19.0,True
74,29.5,434.0,2.0,1.0,0.0,34.0,10.0,True
75,0.78,340.0,1.0,1.0,0.0,802.0,3.0,True
76,0.73,343.0,5.0,1.0,0.0,282.0,17.0,True
77,4.0,42.0,1.0,1.0,1.0,6.0,2.0,True
78,22.16,543.0,8.0,1.0,14.05,271.0,454.0,True
79,22.47,771.0,10.0,1.0,12.68,205.0,68.0,True
80,22.11,553.0,4.0,1.0,6.22,90.0,23.0,True
