,nuc,arexp,nd,ns,age,la,ld,target
0,6.0,3.0,1.0,1.0,0.0,37.0,28.0,True
1,0.0,18.0,2.0,1.0,0.0,29.0,170.0,True
2,3.33,16.0,3.0,1.0,0.33,5.0,9.0,True
3,4.0,24.0,1.0,1.0,0.0,7.0,2.0,True
4,2.0,52.0,1.0,1.0,0.0,1.0,1.0,True
5,4.67,35.0,1.0,1.0,3.83,59.0,80.0,True
6,4.33,32.0,2.0,1.0,0.0,6.0,6.0,True
7,8.0,38.0,1.0,1.0,0.0,4.0,4.0,True
8,1.0,81.0,1.0,1.0,1.0,0.0,4.0,True
9,8.0,67.0,1.0,1.0,0.0,87.0,82.0,True
10,4.77,7.0,11.0,2.0,1.0,68.0,33.0,True
11,6.31,14.0,11.0,2.0,1.0,12.0,15.0,True
12,14.5,49.0,2.0,1.0,1.0,22.0,18.0,True
13,0.0,109.0,1.0,1.0,0.0,1.0,2.0,True
14,4.2,64.0,3.0,1.0,0.0,1.0,171.0,True
15,22.0,113.0,1.0,1.0,0.0,15.0,16.0,True
16,10.95,184.0,6.0,1.0,5.74,196.0,98.0,True
17,37.0,93.0,1.0,1.0,2.0,50.0,15.0,True
18,6.0,144.0,1.0,1.0,12.0,12.0,6.0,True
19,15.0,105.0,1.0,1.0,18.0,1.0,1.0,True
20,7.0,123.0,2.0,1.0,0.0,40.0,11.0,True
21,10.0,141.0,1.0,1.0,0.0,5.0,1.0,True
22,7.0,50.0,1.0,1.0,0.0,0.0,5.0,True
23,7.0,163.0,7.0,3.0,0.0,136.0,55.0,True
24,0.0,1.0,1.0,1.0,0.0,0.0,7.0,False
25,1.0,136.0,1.0,1.0,0.0,2.0,1.0,True
26,0.0,169.0,2.0,1.0,0.0,6.0,6.0,True
27,2.0,247.0,2.0,1.0,5.0,0.0,2.0,True
28,2.83,209.0,6.0,1.0,1.33,181.0,31.0,True
29,3.0,44.0,2.0,1.0,0.33,49.0,10.0,True
30,2.33,364.0,3.0,1.0,3.0,12.0,16.0,True
