,nuc,aexp,age,asexp,la,ld,target
0,4.67,95.0,0.2,0.0,128.0,59.0,True
1,6.0,102.0,0.86,0.0,40.0,26.0,True
2,6.14,105.0,2.0,0.06,254.0,24.0,True
3,6.33,132.0,1.33,0.0,27.0,13.0,True
4,8.83,162.0,0.5,0.0,58.0,27.0,True
5,9.8,163.0,1.8,0.0,58.0,114.0,True
6,9.42,169.0,3.5,0.0,292.0,6.0,True
7,9.33,184.0,4.56,0.0,54.0,71.0,True
8,9.44,186.0,1.22,0.0,87.0,11.0,True
9,4.33,212.0,12.33,0.0,60.0,6.0,True
10,1.0,231.0,5.0,2.0,60.0,11.0,True
11,2.0,232.0,0.0,3.0,81.0,5.0,True
12,3.0,233.0,0.0,4.0,0.0,1.0,True
13,10.67,236.0,6.67,0.0,91.0,0.0,True
14,2.75,237.0,0.0,0.0,144.0,8.0,True
15,5.86,244.0,17.29,0.0,168.0,5.0,True
16,4.31,245.0,4.06,0.0,405.0,66.0,True
17,6.0,250.0,2.0,8.0,1.0,1.0,True
18,15.67,274.0,7.33,0.0,46.0,30.0,True
19,14.0,287.0,30.25,0.0,25.0,9.0,True
20,3.25,81.0,13.15,0.23,64.0,24.0,True
21,8.0,90.0,15.0,17.0,49.0,40.0,True
22,8.0,315.0,7.0,24.0,0.0,2.0,False
23,3.5,317.0,0.0,0.0,5.0,9.0,True
24,13.14,318.0,2.57,0.0,37.0,17.0,True
25,8.4,320.0,0.0,0.0,38.0,39.0,True
26,5.33,323.0,0.0,0.0,139.0,40.0,True
27,7.0,326.0,0.0,0.0,18.0,2.0,True
28,4.0,332.0,0.0,0.0,11.0,17.0,True
29,5.0,339.0,0.75,0.0,5.0,8.0,True
30,6.0,341.0,0.0,0.0,29.0,45.0,True
31,7.2,342.0,0.8,0.0,78.0,30.0,True
32,11.0,344.0,13.0,0.0,6.0,6.0,True
33,11.58,351.0,0.75,0.0,132.0,67.0,True
34,9.0,353.0,0.0,0.0,62.0,22.0,True
35,6.0,355.0,1.5,0.0,31.0,5.0,True
36,2.17,356.0,1.56,0.0,48.0,29.0,True
37,7.0,163.0,30.0,0.0,79.0,76.0,True
38,4.38,48.0,20.0,0.49,40.0,9.0,True
39,15.2,134.0,16.0,0.56,64.0,75.0,True
40,10.17,50.0,18.83,0.33,83.0,73.0,True
41,8.9,35.0,11.4,0.5,254.0,12.0,True
42,6.0,44.0,24.0,1.0,29.0,21.0,True
43,9.5,144.0,12.25,0.5,9.0,8.0,True
44,1.17,146.0,10.83,0.0,67.0,80.0,True
45,2.5,149.0,1.83,0.0,147.0,71.0,True
46,5.5,150.0,3.5,3.0,96.0,118.0,True
47,11.4,151.0,5.4,0.0,121.0,19.0,True
48,5.6,67.0,5.8,0.0,114.0,1.0,True
49,10.43,153.0,10.0,0.05,427.0,46.0,True
50,7.67,69.0,9.33,5.0,98.0,48.0,True
51,6.0,59.0,19.0,9.0,97.0,42.0,True
52,6.5,60.0,6.67,0.0,264.0,50.0,True
53,10.45,65.0,24.27,0.0,297.0,88.0,True
54,2.72,94.0,10.28,0.0,63.0,24.0,True
55,3.5,110.0,25.5,0.02,21.0,0.0,True
56,1.5,112.0,19.5,0.25,4.0,2.0,True
57,7.3,113.0,25.6,0.88,10.0,114.0,True
58,7.37,354.09,0.82,0.0,45.12,12.74,True
59,8.33,353.45,0.33,0.0,55.08,18.21,True
60,6.42,354.72,1.29,0.0,35.29,7.35,True
61,7.65,353.9,0.68,0.0,48.04,14.35,True
62,8.28,353.48,0.36,0.0,54.59,17.94,True
