,nuc,aexp,age,asexp,la,ld,target
0,5.0,43.0,9.12,26.0,46.0,61.0,True
1,4.67,95.0,0.2,0.0,128.0,59.0,True
2,8.83,98.0,0.33,0.0,40.0,62.0,True
3,9.0,99.0,0.0,22.0,2.0,21.0,True
4,6.0,102.0,0.86,0.0,40.0,26.0,True
5,8.5,115.0,1.5,33.0,8.0,2.0,True
6,6.33,132.0,1.33,0.0,27.0,13.0,True
7,12.5,143.0,2.5,53.0,23.0,2.0,True
8,21.0,156.0,1.0,59.0,2.0,2.0,True
9,14.0,157.0,0.0,60.0,7.0,3.0,True
10,9.8,163.0,1.8,0.0,58.0,114.0,True
11,9.42,169.0,3.5,0.0,292.0,6.0,True
12,11.09,172.0,1.73,0.0,442.0,71.0,True
13,7.83,23.0,5.5,4.0,74.0,114.0,True
14,9.33,184.0,4.56,0.0,54.0,71.0,True
15,9.44,186.0,1.22,0.0,87.0,11.0,True
16,6.0,40.0,22.0,25.0,28.0,9.0,True
17,14.0,209.0,1.0,62.0,2.0,1.0,True
18,5.86,244.0,17.29,0.0,168.0,5.0,True
19,27.33,70.0,1.67,1.08,95.0,0.0,True
20,23.29,72.0,0.43,0.51,362.0,53.0,True
21,17.5,259.0,3.0,73.0,45.0,9.0,True
22,30.33,260.0,0.0,0.0,32.0,18.0,True
23,14.0,287.0,30.25,0.0,25.0,9.0,True
24,15.0,309.0,0.0,0.06,230.0,0.0,True
25,8.0,315.0,7.0,24.0,0.0,2.0,False
26,13.14,318.0,2.57,0.0,37.0,17.0,True
27,11.58,351.0,0.75,0.0,132.0,67.0,True
28,17.89,359.0,1.44,0.0,38.0,89.0,True
29,10.0,397.0,12.0,21.0,8.0,19.0,True
30,26.33,435.0,6.33,0.06,24.0,16.0,True
31,30.0,18.0,33.0,1.0,42.0,14.0,True
32,36.0,33.0,2.0,10.0,6.0,2.0,True
33,16.0,42.0,36.0,13.0,66.0,41.0,True
34,6.67,52.0,0.0,0.0,10.0,9.0,True
35,9.0,68.0,0.0,30.0,4.0,3.0,True
36,11.5,86.0,1.0,37.0,26.0,3.0,True
37,20.0,1.0,0.0,1.0,0.0,2.0,True
38,9.5,0.0,13.5,0.0,23.0,2.0,True
39,25.0,0.0,32.38,0.0,277.0,36.0,True
40,60.0,15.0,31.0,0.0,6.0,4.0,True
41,21.0,18.0,1.0,1.0,6.0,3.0,True
42,32.5,22.0,2.0,2.0,6.0,6.0,True
43,25.0,0.0,1.0,0.0,8.0,1.0,True
44,26.0,1.0,0.0,1.0,2.0,2.0,True
45,28.0,2.0,8.25,0.44,25.0,0.0,True
46,32.0,4.0,1.0,4.0,4.0,1.0,True
47,28.0,1.0,10.0,0.0,42.0,18.0,True
48,9.0,9.0,15.0,0.0,5.0,2.0,True
49,10.4,1.0,4.0,0.5,308.0,0.0,True
50,30.33,0.0,3.83,0.0,536.0,2.0,True
51,13.0,0.0,3.0,0.0,1.0,1.0,True
52,32.33,1.0,2.0,0.0,655.0,2.0,True
53,4.09,1.0,10.36,0.67,110.0,15.0,True
54,18.62,7.0,6.12,0.29,543.0,8.0,True
55,5.5,2.0,5.5,1.0,96.0,30.0,True
56,4.38,48.0,20.0,0.49,40.0,9.0,True
57,11.67,49.0,7.33,0.94,42.0,54.0,True
58,5.6,4.0,20.2,0.5,67.0,8.0,True
59,11.67,0.0,16.0,0.0,6.0,5.0,True
60,9.86,5.0,16.29,0.51,78.0,9.0,True
61,20.89,14.0,67.89,0.0,34.0,25.0,True
62,13.0,3.0,21.0,1.0,137.0,3.0,True
63,10.17,50.0,18.83,0.33,83.0,73.0,True
64,21.71,0.0,4.07,0.0,826.0,2.0,True
65,21.0,51.0,0.0,8.0,4.0,0.0,True
66,20.32,0.0,11.0,0.0,557.0,65.0,True
67,6.0,5.0,8.0,5.0,1.0,1.0,True
68,9.5,25.0,2.0,1.0,2.0,1.0,True
69,25.9,33.0,14.7,0.02,883.0,1.0,True
70,31.11,0.0,1.22,0.0,476.0,2.0,True
71,26.0,34.0,19.0,6.0,6.0,1.0,True
72,5.0,0.0,21.0,0.0,21.0,4.0,True
73,11.0,0.0,17.37,0.0,572.0,45.0,True
74,21.0,4.0,8.0,1.0,2.0,1.0,True
75,18.0,1.0,8.0,0.0,106.0,27.0,True
76,31.0,0.0,2.0,0.0,1.0,1.0,True
77,30.77,1.0,16.23,0.5,385.0,131.0,True
78,59.67,141.0,1.0,0.3,7.0,7.0,True
79,7.0,0.0,22.5,0.0,13.0,3.0,True
80,39.0,36.0,5.5,0.02,18.0,12.0,True
81,17.0,14.0,41.5,0.88,24.0,2.0,True
82,8.0,9.0,25.0,1.0,44.0,38.0,True
83,18.0,10.0,65.0,8.0,83.0,2.0,True
84,10.75,0.0,7.25,0.0,165.0,27.0,True
85,29.0,8.0,8.0,2.0,2.0,5.0,True
86,11.5,0.0,30.0,0.0,79.0,12.0,True
87,22.0,4.0,10.33,1.38,18.0,0.0,True
88,31.0,10.0,13.0,3.0,3.0,3.0,True
89,5.67,6.0,3.0,0.56,21.0,21.0,True
90,14.0,13.0,21.6,1.0,552.0,28.0,True
91,22.25,11.0,4.5,0.02,232.0,5.0,True
92,8.08,0.0,30.0,0.0,231.0,36.0,True
93,19.67,48.0,6.17,10.0,153.0,8.0,True
94,5.0,49.0,8.67,2.0,59.0,2.0,True
95,17.5,18.0,3.0,5.0,5.0,5.0,True
96,33.0,85.0,4.0,10.0,4.0,4.0,True
97,13.2,56.0,10.8,1.0,121.0,22.0,True
98,9.5,57.0,3.75,22.0,47.0,51.0,True
99,8.86,21.0,10.57,0.01,334.0,16.0,True
100,42.5,58.0,2.0,0.19,12.0,5.0,True
101,26.33,59.0,6.0,0.0,6.0,2.0,True
102,26.0,61.0,0.0,17.0,10.0,4.0,True
103,16.0,0.0,16.5,0.0,2.0,2.0,True
104,10.0,63.0,0.0,3.0,3.0,1.0,True
105,12.5,65.0,17.5,1.0,20.0,34.0,True
106,6.0,30.0,4.0,2.0,1.0,0.0,True
107,28.8,15.0,13.56,0.0,730.0,241.0,True
108,10.0,17.0,26.0,13.0,2.0,37.0,True
109,26.43,18.0,6.86,0.83,51.0,3.0,True
110,7.67,69.0,9.33,5.0,98.0,48.0,True
111,5.5,4.0,14.5,0.0,88.0,69.0,True
112,45.0,6.0,5.0,1.0,17.0,0.0,True
113,14.29,7.0,42.71,0.07,176.0,15.0,True
114,47.0,8.0,5.0,3.0,8.0,5.0,True
115,19.5,67.0,11.0,20.0,6.0,23.0,True
116,32.71,2.0,8.57,0.0,109.0,10.0,True
117,61.0,21.0,4.0,8.0,13.0,2.0,True
118,20.0,36.0,15.0,2.0,10.0,2.0,True
119,19.93,0.0,42.27,0.0,148.0,110.0,True
120,25.0,19.0,21.67,0.25,22.0,0.0,True
121,10.5,76.0,0.0,8.0,43.0,41.0,True
122,54.0,25.0,14.0,9.0,31.0,0.0,True
123,26.0,27.0,13.0,0.88,42.0,28.0,True
124,18.52,108.0,34.17,0.08,398.0,157.0,True
125,8.69,0.0,24.81,0.0,579.0,43.0,True
126,13.5,43.0,13.0,0.0,105.0,99.0,True
127,26.64,26.0,34.82,1.51,169.0,32.0,True
128,57.0,0.0,0.0,0.0,15.0,0.0,True
129,42.0,36.0,23.83,0.0,22.0,8.0,True
130,41.0,46.0,9.0,11.0,1.0,0.0,True
131,26.25,4.0,38.25,0.31,27.0,1.0,True
132,49.25,0.0,23.5,0.0,7.0,7.0,True
133,18.0,28.0,20.0,21.0,6.0,2.0,True
134,38.67,81.0,4.83,0.02,42.0,40.0,True
135,24.86,6.0,17.0,0.89,122.0,6.0,True
136,39.33,13.0,34.0,0.0,5.0,1.0,True
137,18.75,36.0,9.75,0.33,53.0,11.0,True
138,19.0,33.0,9.0,0.93,30.0,8.0,True
139,15.0,119.0,4.75,0.0,230.0,4.0,True
140,27.8,17.0,24.4,0.0,75.0,41.0,True
141,32.86,32.0,55.86,1.51,90.0,15.0,True
142,20.23,82.0,25.18,0.2,203.0,38.0,True
143,46.75,6.0,9.75,0.49,83.0,85.0,True
144,17.0,0.0,20.0,0.0,2.0,6.0,True
145,21.0,126.0,3.0,25.0,4.0,3.0,True
146,19.0,38.0,22.0,0.63,141.0,22.0,True
147,22.9,6.0,9.9,0.25,402.0,10.0,True
148,7.0,44.0,6.0,15.0,7.0,2.0,True
149,18.0,4.0,27.0,1.0,1.0,1.0,True
150,44.25,1.0,10.75,0.33,68.0,1.0,True
151,56.5,0.0,5.0,0.0,37.0,38.0,True
152,25.17,75.0,24.67,0.0,206.0,140.0,True
153,47.0,76.0,2.0,0.0,11.0,10.0,True
154,40.83,44.0,9.5,0.5,15.0,14.0,True
155,20.5,1.0,5.5,0.0,4.0,15.0,True
156,7.0,63.0,4.0,12.0,8.0,8.0,True
157,28.0,89.0,15.0,12.0,8.0,2.0,True
158,36.71,0.0,13.71,0.0,53.0,1.0,True
159,27.87,1.0,32.16,0.2,569.0,74.0,True
160,29.0,39.0,11.0,1.0,1.0,1.0,True
161,16.0,91.0,39.0,13.0,59.0,11.0,True
162,55.5,4.0,9.5,0.02,407.0,4.0,True
163,38.5,82.0,3.5,29.0,11.0,1.0,True
164,27.0,0.0,5.0,0.0,1.0,1.0,True
165,9.5,70.0,6.5,18.0,80.0,7.0,True
166,18.75,0.0,38.5,0.0,81.0,12.0,True
167,14.0,73.0,12.0,19.0,3.0,2.0,True
168,20.0,2.0,6.75,1.0,111.0,19.0,True
169,10.0,76.0,38.67,0.0,79.0,15.0,True
170,31.0,0.0,4.0,0.0,160.0,1.0,True
171,6.0,56.0,0.0,11.0,2.0,1.0,True
172,32.0,75.0,4.0,4.0,31.0,4.0,True
173,7.0,91.0,4.0,36.0,5.0,3.0,True
174,24.86,78.0,71.71,0.08,33.0,7.0,True
175,10.5,5.0,33.5,2.0,64.0,0.0,True
176,34.0,45.0,8.5,9.0,11.0,3.0,True
177,22.78,9.0,13.44,0.78,136.0,31.0,True
178,9.0,104.0,12.5,36.0,11.0,3.0,True
179,14.5,0.0,19.0,0.0,11.0,0.0,True
180,13.88,11.0,30.0,0.78,386.0,274.0,True
181,7.5,2.0,4.5,2.0,7.0,6.0,True
