,nuc,aexp,age,asexp,la,ld,target
0,0.0,7.0,0.0,3.0,171.0,0.0,True
1,0.31,18.0,0.0,0.0,105.0,101.0,True
2,3.2,31.0,0.2,17.0,83.0,28.0,True
3,2.5,33.0,0.0,19.0,88.0,6.0,True
4,3.33,39.0,11.33,0.11,17.0,19.0,True
5,5.0,43.0,9.12,26.0,46.0,61.0,True
6,3.38,54.0,0.0,35.0,407.0,82.0,True
7,0.75,62.0,4.88,0.0,347.0,13.0,True
8,1.8,70.0,2.0,0.0,242.0,13.0,True
9,1.86,72.0,0.0,0.0,311.0,10.0,True
10,3.38,76.0,0.38,0.25,230.0,29.0,True
11,3.25,78.0,0.12,0.0,120.0,41.0,True
12,4.0,88.0,0.0,14.0,0.0,71.0,True
13,0.0,89.0,0.0,15.0,1219.0,0.0,True
14,3.32,90.0,1.68,0.0,416.0,126.0,True
15,2.83,92.0,0.33,0.0,91.0,12.0,True
16,8.83,98.0,0.33,0.0,40.0,62.0,True
17,9.0,99.0,0.0,22.0,2.0,21.0,True
18,4.0,101.0,1.2,20.0,263.0,4.0,True
19,6.0,102.0,0.86,0.0,40.0,26.0,True
20,5.0,107.0,3.0,27.0,26.0,2.0,True
21,8.0,109.0,0.29,0.01,1330.0,7.0,True
22,14.14,148.0,1.29,0.0,99.0,18.0,True
23,9.8,163.0,1.8,0.0,58.0,114.0,True
24,9.42,169.0,3.5,0.0,292.0,6.0,True
25,18.5,171.0,6.0,0.0,6.0,1.0,True
26,7.62,25.0,7.0,0.5,111.0,77.0,True
27,16.0,33.0,14.0,22.0,6.0,9.0,True
28,6.0,40.0,22.0,25.0,28.0,9.0,True
29,24.0,42.0,15.0,27.0,16.0,0.0,True
30,13.2,49.0,14.8,28.0,23.0,23.0,True
31,0.2,228.0,0.2,1.0,324.0,0.0,True
32,1.0,231.0,5.0,2.0,60.0,11.0,True
33,6.0,250.0,2.0,8.0,1.0,1.0,True
34,27.33,70.0,1.67,1.08,95.0,0.0,True
35,21.0,89.0,1.0,16.0,52.0,60.0,True
36,24.0,98.0,6.0,19.0,31.0,28.0,True
37,8.33,99.0,0.0,20.0,47.0,43.0,True
38,3.38,101.0,4.62,0.56,284.0,229.0,True
39,8.0,315.0,7.0,24.0,0.0,2.0,False
