,nuc,aexp,age,asexp,la,ld,target
0,8.83,98.0,0.33,0.0,40.0,62.0,True
1,9.0,99.0,0.0,22.0,2.0,21.0,True
2,8.5,115.0,1.5,33.0,8.0,2.0,True
3,9.5,116.0,0.0,34.0,2.0,2.0,True
4,10.25,136.0,1.5,48.0,74.0,21.0,True
5,12.5,143.0,2.5,53.0,23.0,2.0,True
6,14.0,153.0,0.67,57.0,5.0,5.0,True
7,21.0,156.0,1.0,59.0,2.0,2.0,True
8,8.83,162.0,0.5,0.0,58.0,27.0,True
9,9.42,169.0,3.5,0.0,292.0,6.0,True
10,18.5,171.0,6.0,0.0,6.0,1.0,True
11,7.83,23.0,5.5,4.0,74.0,114.0,True
12,14.0,197.0,23.0,59.0,12.0,10.0,True
13,10.67,236.0,6.67,0.0,91.0,0.0,True
14,23.29,72.0,0.43,0.51,362.0,53.0,True
15,30.33,260.0,0.0,0.0,32.0,18.0,True
16,15.67,274.0,7.33,0.0,46.0,30.0,True
17,14.0,287.0,30.25,0.0,25.0,9.0,True
18,21.0,89.0,1.0,16.0,52.0,60.0,True
19,8.0,90.0,15.0,17.0,49.0,40.0,True
20,15.0,309.0,0.0,0.06,230.0,0.0,True
21,8.0,315.0,7.0,24.0,0.0,2.0,False
22,9.5,102.0,0.0,50.0,20.0,29.0,True
23,11.58,351.0,0.75,0.0,132.0,67.0,True
24,17.89,359.0,1.44,0.0,38.0,89.0,True
25,13.5,370.0,0.0,0.0,11.0,0.0,True
26,10.0,397.0,12.0,21.0,8.0,19.0,True
27,26.33,435.0,6.33,0.06,24.0,16.0,True
28,31.0,21.0,0.0,2.0,19.0,9.0,True
29,32.0,26.0,0.0,6.0,20.0,1.0,True
30,17.0,446.0,18.0,0.0,7.0,0.0,True
31,16.0,42.0,36.0,13.0,66.0,41.0,True
32,11.2,49.0,45.6,0.0,61.0,30.0,True
33,9.75,50.0,0.0,0.0,16.0,10.0,True
34,6.67,52.0,0.0,0.0,10.0,9.0,True
35,10.5,565.0,42.25,0.0,15.0,33.0,True
36,11.5,86.0,1.0,37.0,26.0,3.0,True
37,20.0,683.0,2.67,0.0,111.0,9.0,True
38,23.0,1.0,3.0,0.0,3.0,1.0,True
39,21.33,703.0,9.33,0.0,43.0,22.0,True
40,16.5,727.0,18.5,0.0,18.0,1.0,True
41,13.0,2.0,0.0,1.25,8.0,4.0,True
42,9.5,0.0,13.5,0.0,23.0,2.0,True
43,33.8,0.0,10.0,0.0,63.0,19.0,True
44,41.0,6.0,2.33,0.83,35.0,40.0,True
45,21.57,2.0,2.29,0.84,147.0,33.0,True
46,60.0,15.0,31.0,0.0,6.0,4.0,True
47,32.5,22.0,2.0,2.0,6.0,6.0,True
48,26.0,1.0,0.0,1.0,2.0,2.0,True
49,31.0,2.0,0.0,2.0,3.0,10.0,True
50,62.5,0.0,10.5,0.0,4.0,1.0,True
51,28.0,1.0,10.0,0.0,42.0,18.0,True
52,9.0,9.0,15.0,0.0,5.0,2.0,True
53,30.33,0.0,3.83,0.0,536.0,2.0,True
54,33.43,0.0,17.71,0.0,284.0,17.0,True
55,3.0,0.0,31.0,0.0,12.0,14.0,True
56,4.67,0.0,40.33,0.0,151.0,19.0,True
57,18.62,7.0,6.12,0.29,543.0,8.0,True
58,3.0,16.0,50.17,5.0,68.0,10.0,True
59,6.0,45.0,29.0,3.0,49.0,20.0,True
60,9.86,5.0,16.29,0.51,78.0,9.0,True
61,11.0,3.0,1.0,0.0,1.0,1.0,True
62,20.89,14.0,67.89,0.0,34.0,25.0,True
63,10.75,132.0,77.81,0.06,503.0,84.0,True
64,13.0,3.0,21.0,1.0,137.0,3.0,True
65,15.2,134.0,16.0,0.56,64.0,75.0,True
66,12.67,7.0,48.33,0.91,7.0,12.0,True
67,3.5,0.0,76.0,0.0,3.0,1.0,True
68,24.62,22.0,21.62,0.0,220.0,151.0,True
69,9.5,25.0,2.0,1.0,2.0,1.0,True
70,14.17,2.0,8.83,0.0,70.0,14.0,True
71,7.16,30.0,18.48,0.0,309.0,109.0,True
72,22.17,9.0,11.96,0.4,1186.0,117.0,True
73,30.77,1.0,16.23,0.5,385.0,131.0,True
74,27.83,0.0,3.5,0.0,1077.0,1.0,True
75,19.25,3.0,33.17,0.52,152.0,4.0,True
76,8.9,35.0,11.4,0.5,254.0,12.0,True
77,4.5,0.0,74.25,0.0,72.0,8.0,True
78,7.0,0.0,22.5,0.0,13.0,3.0,True
79,39.0,36.0,5.5,0.02,18.0,12.0,True
80,28.5,5.0,98.17,2.0,132.0,81.0,True
81,4.67,3.0,72.0,1.26,108.0,63.0,True
82,18.0,10.0,65.0,8.0,83.0,2.0,True
83,10.75,0.0,7.25,0.0,165.0,27.0,True
84,42.0,3.0,3.0,2.0,20.0,4.0,True
85,22.0,4.0,10.33,1.38,18.0,0.0,True
86,35.0,0.0,31.0,0.0,9.0,3.0,True
87,30.83,0.0,18.33,0.0,215.0,85.0,True
88,16.94,38.0,66.31,0.02,437.0,171.0,True
89,17.33,17.0,25.67,0.05,145.0,17.0,True
90,3.33,0.0,37.33,0.0,51.0,16.0,True
91,9.0,47.0,3.0,1.0,18.0,18.0,True
92,14.0,13.0,21.6,1.0,552.0,28.0,True
93,8.08,0.0,30.0,0.0,231.0,36.0,True
94,8.0,52.0,5.0,1.0,5.0,5.0,True
95,33.0,85.0,4.0,10.0,4.0,4.0,True
96,9.5,57.0,3.75,22.0,47.0,51.0,True
97,16.0,58.0,0.0,23.0,15.0,16.0,True
98,8.86,21.0,10.57,0.01,334.0,16.0,True
99,28.0,92.0,3.0,0.0,2.0,2.0,True
100,12.8,27.0,9.2,3.0,100.0,12.0,True
101,6.0,30.0,4.0,2.0,1.0,0.0,True
102,15.78,28.0,37.89,0.99,68.0,56.0,True
103,26.43,18.0,6.86,0.83,51.0,3.0,True
104,19.92,19.0,3.92,0.83,303.0,38.0,True
105,45.0,6.0,5.0,1.0,17.0,0.0,True
106,20.29,0.0,7.0,0.0,1082.0,6.0,True
107,68.0,99.0,17.5,0.0,4.0,3.0,True
108,32.71,2.0,8.57,0.0,109.0,10.0,True
109,61.0,21.0,4.0,8.0,13.0,2.0,True
110,17.75,37.0,21.5,0.24,235.0,4.0,True
111,22.5,7.0,22.5,6.0,33.0,6.0,True
112,33.0,2.0,31.25,0.44,123.0,3.0,True
113,69.0,34.0,19.0,5.0,15.0,7.0,True
114,52.0,17.0,7.0,8.0,6.0,1.0,True
115,10.5,76.0,0.0,8.0,43.0,41.0,True
116,54.0,25.0,14.0,9.0,31.0,0.0,True
117,24.0,24.0,22.0,18.0,17.0,15.0,True
118,26.0,27.0,13.0,0.88,42.0,28.0,True
119,18.52,108.0,34.17,0.08,398.0,157.0,True
120,6.0,80.0,42.0,30.0,21.0,4.0,True
121,8.69,0.0,24.81,0.0,579.0,43.0,True
122,26.64,26.0,34.82,1.51,169.0,32.0,True
123,26.25,4.0,38.25,0.31,27.0,1.0,True
124,49.25,0.0,23.5,0.0,7.0,7.0,True
125,18.0,28.0,20.0,21.0,6.0,2.0,True
126,5.0,0.0,76.0,0.0,3.0,0.0,True
127,11.0,29.0,57.5,0.83,134.0,11.0,True
128,15.16,117.0,38.04,0.05,230.0,67.0,True
129,15.11,34.0,68.44,0.08,360.0,285.0,True
130,33.6,15.0,7.9,0.0,623.0,120.0,True
131,20.25,37.0,36.12,0.88,111.0,107.0,True
132,27.8,17.0,24.4,0.0,75.0,41.0,True
133,43.0,18.0,0.0,4.0,0.0,3.0,True
134,12.0,1.0,0.0,1.0,8.0,1.0,True
135,14.8,19.0,37.9,0.0,378.0,86.0,True
136,21.0,126.0,3.0,25.0,4.0,3.0,True
137,50.0,37.0,6.0,7.0,1.0,1.0,True
138,65.0,52.0,8.0,5.0,10.0,2.0,True
139,21.0,9.0,4.33,0.11,95.0,4.0,True
140,24.0,54.0,4.0,4.0,0.0,8.0,True
141,20.0,4.0,0.0,0.06,7.0,1.0,True
142,19.0,38.0,22.0,0.63,141.0,22.0,True
143,15.67,2.0,17.0,0.75,262.0,53.0,True
144,44.17,0.0,34.67,0.0,88.0,2.0,True
145,32.5,2.0,2.38,0.75,278.0,266.0,True
146,4.5,41.0,59.0,14.0,25.0,3.0,True
147,94.0,39.0,0.0,16.0,5.0,2.0,True
148,7.0,44.0,6.0,15.0,7.0,2.0,True
149,7.5,1.0,10.67,0.0,116.0,119.0,True
150,24.0,40.0,17.0,29.0,8.0,0.0,True
151,11.0,41.0,1.0,30.0,3.0,1.0,True
152,35.25,74.0,15.38,0.0,425.0,449.0,True
153,3.0,1.0,59.0,0.0,10.0,10.0,True
154,22.33,3.0,12.0,0.88,64.0,25.0,True
155,18.0,4.0,27.0,1.0,1.0,1.0,True
156,24.13,2.0,15.61,0.0,531.0,48.0,True
157,25.0,62.0,23.0,3.0,14.0,5.0,True
158,47.0,76.0,2.0,0.0,11.0,10.0,True
159,40.83,44.0,9.5,0.5,15.0,14.0,True
160,29.5,55.0,2.5,0.25,136.0,16.0,True
161,39.71,56.0,22.29,0.0,73.0,15.0,True
162,46.0,0.0,18.0,0.0,29.0,1.0,True
163,6.0,59.0,19.0,9.0,97.0,42.0,True
164,6.5,60.0,6.67,0.0,264.0,50.0,True
165,62.0,5.0,5.0,0.0,13.0,9.0,True
166,27.87,1.0,32.16,0.2,569.0,74.0,True
167,29.0,39.0,11.0,1.0,1.0,1.0,True
168,33.5,67.0,113.0,0.51,18.0,12.0,True
169,19.0,67.0,18.17,0.0,279.0,100.0,True
170,59.0,2.0,18.0,0.0,42.0,62.0,True
171,59.0,43.0,3.0,8.0,1.0,0.0,True
172,10.0,76.0,38.67,0.0,79.0,15.0,True
173,12.0,3.0,31.0,1.0,25.0,14.0,True
174,32.0,75.0,4.0,4.0,31.0,4.0,True
175,39.5,5.0,6.0,2.0,4.0,3.0,True
176,24.86,78.0,71.71,0.08,33.0,7.0,True
177,40.75,82.0,68.25,0.38,77.0,13.0,True
178,34.0,45.0,8.5,9.0,11.0,3.0,True
179,46.6,7.0,146.2,0.41,200.0,76.0,True
180,22.0,0.0,37.0,0.0,3.0,2.0,True
181,58.0,107.0,27.0,0.02,8.0,4.0,True
182,28.16,81.0,16.2,0.9,774.0,369.0,True
183,13.88,11.0,30.0,0.78,386.0,274.0,True
184,23.8,2.0,107.6,0.25,107.0,1.0,True
185,54.57,86.0,48.86,0.84,64.0,55.0,True
186,20.33,0.0,14.0,0.0,124.0,11.0,True
187,13.0,3.0,10.0,3.0,34.0,38.0,True
188,48.86,4.0,125.71,0.39,139.0,10.0,True
189,13.6,111.0,53.4,0.0,193.0,7.0,True
190,46.0,0.0,24.0,0.0,5.0,0.0,True
191,12.5,0.0,12.0,0.0,13.0,12.0,True
192,4.5,0.0,54.0,0.0,92.0,29.0,True
193,46.83,99.0,58.67,0.25,17.0,197.0,True
194,16.0,0.0,34.0,0.0,2.0,0.0,True
195,20.2,104.0,68.5,0.0,508.0,39.0,True
196,29.75,0.0,44.25,0.0,45.0,9.0,True
197,27.75,116.0,11.25,31.0,25.0,17.0,True
198,13.5,1.0,45.0,0.0,97.0,25.0,True
199,12.86,130.0,40.71,0.48,45.0,45.0,True
200,14.6,132.0,38.4,0.88,91.0,297.0,True
201,22.48,85.61,1.66,15.38,51.61,60.08,True
202,41.33,42.46,10.09,7.44,46.65,61.07,True
203,24.89,80.1,2.74,14.36,50.98,60.2,True
204,49.48,23.8,13.74,4.01,44.51,61.5,True
205,39.61,46.39,9.33,8.16,47.1,60.98,True
206,26.93,75.43,3.65,13.5,50.44,60.31,True
207,31.22,65.6,5.57,11.7,49.31,60.54,True
208,42.57,39.62,10.65,6.92,46.32,61.14,True
209,24.05,82.01,2.37,14.71,51.2,60.16,True
210,51.31,19.6,14.56,3.24,44.02,61.6,True
211,27.7,73.66,4.0,13.18,50.24,60.35,True
212,23.66,82.9,2.19,14.88,51.3,60.14,True
213,47.6,28.1,12.9,4.8,45.0,61.4,True
214,35.65,55.46,7.55,9.83,48.14,60.77,True
215,27.02,75.22,3.69,13.47,50.42,60.32,True
216,43.02,38.59,10.85,6.73,46.21,61.16,True
217,48.17,26.79,13.16,4.56,44.85,61.43,True
218,47.25,28.89,12.74,4.95,45.09,61.38,True
219,51.6,18.94,14.69,3.11,43.95,61.61,True
220,58.32,3.57,17.69,0.29,42.18,61.96,True
221,25.48,78.74,3.0,14.11,50.82,60.24,True
222,40.48,44.39,9.72,7.8,46.87,61.03,True
223,26.23,77.02,3.34,13.8,50.62,60.28,True
224,54.77,11.68,16.11,1.78,43.11,61.78,True
225,48.25,26.62,13.19,4.53,44.83,61.43,True
226,34.29,58.58,6.94,10.41,48.5,60.7,True
227,55.7,9.56,16.52,1.39,42.87,61.83,True
228,23.73,82.74,2.22,14.85,51.28,60.14,True
229,40.63,44.07,9.78,7.74,46.84,61.03,True
230,49.06,24.76,13.55,4.19,44.62,61.48,True
231,45.03,34.0,11.75,5.88,45.68,61.26,True
232,55.8,9.32,16.57,1.35,42.84,61.83,True
233,23.92,82.3,2.31,14.77,51.23,60.15,True
234,21.16,88.63,1.07,15.93,51.96,60.01,True
235,43.77,36.86,11.19,6.41,46.01,61.2,True
236,56.14,8.54,16.72,1.2,42.75,61.85,True
237,40.09,45.28,9.54,7.96,46.98,61.0,True
238,34.63,57.8,7.1,10.26,48.41,60.72,True
239,57.72,4.93,17.43,0.54,42.34,61.93,True
240,34.49,58.11,7.04,10.32,48.45,60.71,True
241,41.02,43.15,9.96,7.57,46.73,61.05,True
242,25.19,79.4,2.88,14.23,50.9,60.22,True
243,54.98,11.2,16.2,1.69,43.06,61.79,True
244,36.28,54.02,7.83,9.57,47.98,60.8,True
245,42.96,38.71,10.83,6.75,46.22,61.16,True
246,58.05,4.17,17.58,0.4,42.25,61.95,True
247,33.32,60.79,6.51,10.81,48.76,60.65,True
248,55.25,10.59,16.32,1.58,42.99,61.8,True
249,36.08,54.47,7.75,9.65,48.03,60.79,True
250,41.34,42.42,10.1,7.43,46.65,61.07,True
