,nuc,aexp,age,asexp,la,ld,target
0,2.3,32.0,2.3,0.11,273.0,117.0,True
1,5.0,43.0,9.12,26.0,46.0,61.0,True
2,0.75,62.0,4.88,0.0,347.0,13.0,True
3,3.32,90.0,1.68,0.0,416.0,126.0,True
4,5.0,108.0,1.88,28.0,188.0,87.0,True
5,9.8,163.0,1.8,0.0,58.0,114.0,True
6,7.62,25.0,7.0,0.5,111.0,77.0,True
7,8.0,202.0,32.0,75.0,1.0,1.0,True
8,13.2,49.0,14.8,28.0,23.0,23.0,True
9,3.38,101.0,4.62,0.56,284.0,229.0,True
10,8.0,315.0,7.0,24.0,0.0,2.0,False
11,10.0,397.0,12.0,21.0,8.0,19.0,True
12,9.0,426.0,31.0,113.0,19.0,0.0,True
13,7.0,431.0,31.0,114.0,13.0,2.0,True
14,14.33,438.0,10.33,0.0,5.0,12.0,True
15,30.0,18.0,33.0,1.0,42.0,14.0,True
16,1.0,22.0,34.0,3.0,127.0,78.0,True
17,8.0,445.0,44.33,159.0,18.0,8.0,True
18,1.0,455.0,69.0,17.0,0.0,42.0,True
19,8.33,478.0,17.67,24.0,64.0,14.0,True
20,12.0,55.0,7.67,0.0,37.0,38.0,True
21,13.0,569.0,115.75,0.0,18.0,45.0,True
22,22.5,154.0,48.0,6.0,2.0,1.0,True
23,1.0,158.0,0.0,1.0,0.0,200.0,True
24,19.8,813.0,30.6,0.0,211.0,52.0,True
25,9.0,162.0,62.0,0.0,67.0,62.0,True
26,7.0,163.0,30.0,0.0,79.0,76.0,True
27,5.79,849.0,26.57,0.0,373.0,197.0,True
28,8.0,911.0,19.5,0.0,42.0,19.0,True
29,14.14,21.0,21.43,1.0,177.0,20.0,True
30,3.0,962.0,5.25,5.0,404.0,512.0,True
31,9.0,9.0,15.0,0.0,5.0,2.0,True
32,14.67,2.0,44.17,0.11,42.0,7.0,True
33,2.25,0.0,6.25,0.0,64.0,45.0,True
34,7.67,34.0,27.67,0.0,21.0,8.0,True
35,27.0,1047.0,33.0,0.01,212.0,137.0,True
36,23.0,1048.0,23.23,0.0,624.0,1130.0,True
37,5.33,1061.0,22.67,0.0,31.0,5.0,True
38,1.33,1068.0,23.17,3.0,82.0,476.0,True
39,33.43,0.0,17.71,0.0,284.0,17.0,True
40,14.83,0.0,16.17,0.0,553.0,11.0,True
41,15.0,1072.0,16.79,0.24,303.0,415.0,True
42,3.0,0.0,31.0,0.0,12.0,14.0,True
43,6.67,11.0,30.67,2.0,90.0,50.0,True
44,1.0,12.0,18.0,3.0,21.0,48.0,True
45,5.06,2.0,6.38,0.44,1078.0,34.0,True
46,18.62,7.0,6.12,0.29,543.0,8.0,True
47,28.67,1078.0,22.5,0.14,1103.0,907.0,True
48,2.0,8.0,53.0,3.0,25.0,0.0,True
49,1.67,0.0,79.0,0.0,37.0,1.0,True
50,7.67,41.0,59.33,1.0,21.0,28.0,True
51,11.67,0.0,16.0,0.0,6.0,5.0,True
52,6.0,45.0,29.0,3.0,49.0,20.0,True
53,4.0,1.0,86.5,1.0,8.0,7.0,True
54,20.6,0.0,27.0,0.0,21.0,4.0,True
55,20.89,14.0,67.89,0.0,34.0,25.0,True
56,5.0,32.0,6.0,1.0,60.0,24.0,True
57,1.8,19.0,0.0,4.0,676.0,178.0,True
58,15.2,134.0,16.0,0.56,64.0,75.0,True
59,0.88,1.0,5.12,1.0,132.0,40.0,True
60,5.59,23.0,63.41,0.0,239.0,157.0,True
61,24.62,22.0,21.62,0.0,220.0,151.0,True
62,20.32,0.0,11.0,0.0,557.0,65.0,True
63,5.77,53.0,11.88,0.0,717.0,157.0,True
64,6.0,5.0,8.0,5.0,1.0,1.0,True
65,2.0,2.0,19.0,2.0,14.0,0.0,True
66,21.77,0.0,70.46,0.0,568.0,738.0,True
67,23.0,0.0,27.0,0.0,4.0,1.0,True
68,14.17,2.0,8.83,0.0,70.0,14.0,True
69,25.44,0.0,11.67,0.0,494.0,3.0,True
70,2.0,56.0,15.0,5.0,22.0,18.0,True
71,2.0,0.0,22.5,0.0,73.0,14.0,True
72,7.16,30.0,18.48,0.0,309.0,109.0,True
73,5.0,0.0,21.0,0.0,21.0,4.0,True
74,22.17,9.0,11.96,0.4,1186.0,117.0,True
75,11.0,0.0,17.37,0.0,572.0,45.0,True
76,10.5,2.0,8.0,1.0,17.0,8.0,True
77,8.5,3.0,7.0,1.0,5.0,0.0,True
78,18.0,1.0,8.0,0.0,106.0,27.0,True
79,22.5,33.0,11.0,9.0,33.0,1.0,True
80,8.9,35.0,11.4,0.5,254.0,12.0,True
81,17.0,14.0,41.5,0.88,24.0,2.0,True
82,8.0,9.0,25.0,1.0,44.0,38.0,True
83,4.67,3.0,72.0,1.26,108.0,63.0,True
84,22.0,4.0,10.33,1.38,18.0,0.0,True
85,3.0,37.0,95.0,0.0,1.0,7.0,True
86,24.71,1.0,39.57,0.5,39.0,13.0,True
87,30.83,0.0,18.33,0.0,215.0,85.0,True
88,3.56,18.0,152.81,0.5,325.0,116.0,True
89,1.86,42.0,30.43,0.0,380.0,24.0,True
90,18.0,46.0,78.0,3.0,1.0,2.0,True
91,7.32,12.0,85.92,0.08,840.0,140.0,True
92,12.0,14.0,19.88,0.83,400.0,315.0,True
93,1.83,51.0,4.5,1.0,107.0,79.0,True
94,12.88,86.0,9.12,1.0,81.0,97.0,True
95,27.75,53.0,88.75,0.0,0.0,398.0,True
96,11.92,1164.0,30.31,0.0,680.0,41.0,True
97,5.5,150.0,3.5,3.0,96.0,118.0,True
98,2.0,1.0,4.25,0.0,117.0,54.0,True
99,16.0,25.0,22.0,1.0,6.0,2.0,True
100,8.5,18.0,17.5,0.0,32.0,5.0,True
101,1.5,27.0,69.5,0.0,23.0,8.0,True
102,28.8,15.0,13.56,0.0,730.0,241.0,True
103,7.67,69.0,9.33,5.0,98.0,48.0,True
104,5.5,4.0,14.5,0.0,88.0,69.0,True
105,20.33,33.0,9.67,0.51,144.0,70.0,True
106,17.75,37.0,21.5,0.24,235.0,4.0,True
107,3.0,0.0,12.0,0.0,2.0,0.0,True
108,3.0,11.0,46.0,0.0,80.0,77.0,True
109,22.0,1.0,10.6,0.5,424.0,2.0,True
110,29.33,105.0,19.89,0.0,81.0,160.0,True
111,28.43,28.0,27.29,0.49,219.0,27.0,True
112,26.0,27.0,13.0,0.88,42.0,28.0,True
113,34.79,2.0,10.93,0.16,947.0,12.0,True
114,8.69,0.0,24.81,0.0,579.0,43.0,True
115,13.5,43.0,13.0,0.0,105.0,99.0,True
116,14.18,19.0,45.65,0.25,132.0,27.0,True
117,2.39,45.0,28.33,0.29,304.0,376.0,True
118,1.0,71.0,195.0,0.0,67.0,28.0,True
119,26.25,4.0,38.25,0.31,27.0,1.0,True
120,5.0,0.0,76.0,0.0,3.0,0.0,True
121,2.83,33.0,14.83,2.0,377.0,3.0,True
122,11.0,29.0,57.5,0.83,134.0,11.0,True
123,20.57,116.0,5.29,0.5,216.0,95.0,True
124,25.33,47.0,24.67,0.02,246.0,18.0,True
125,9.2,0.0,119.14,0.0,213.0,219.0,True
126,39.33,13.0,34.0,0.0,5.0,1.0,True
127,33.6,15.0,7.9,0.0,623.0,120.0,True
128,18.75,36.0,9.75,0.33,53.0,11.0,True
129,19.0,33.0,9.0,0.93,30.0,8.0,True
130,11.0,0.0,9.0,0.0,19.0,0.0,True
131,5.06,1.0,62.62,0.6,436.0,44.0,True
132,32.86,32.0,55.86,1.51,90.0,15.0,True
133,14.8,19.0,37.9,0.0,378.0,86.0,True
134,20.95,5.0,34.95,0.26,190.0,9.0,True
135,20.23,82.0,25.18,0.2,203.0,38.0,True
136,34.36,34.0,73.27,0.5,137.0,10.0,True
137,14.43,22.0,24.57,0.0,249.0,46.0,True
138,44.17,0.0,34.67,0.0,88.0,2.0,True
139,4.5,41.0,59.0,14.0,25.0,3.0,True
140,24.0,58.0,15.0,2.0,55.0,44.0,True
141,2.0,0.0,91.5,0.0,19.0,12.0,True
142,24.0,40.0,17.0,29.0,8.0,0.0,True
143,28.07,85.0,17.53,0.02,113.0,113.0,True
144,22.33,3.0,12.0,0.88,64.0,25.0,True
145,19.0,87.0,21.0,10.0,166.0,57.0,True
146,39.71,56.0,22.29,0.0,73.0,15.0,True
147,18.33,38.0,29.33,0.01,112.0,14.0,True
148,6.0,59.0,19.0,9.0,97.0,42.0,True
149,6.5,60.0,6.67,0.0,264.0,50.0,True
150,3.0,1208.0,61.0,20.0,17.0,4.0,True
151,10.45,65.0,24.27,0.0,297.0,88.0,True
152,5.93,5.0,45.71,1.3,1251.0,217.0,True
153,31.4,79.0,117.67,0.01,31.0,1460.0,True
154,33.5,67.0,113.0,0.51,18.0,12.0,True
155,16.0,91.0,39.0,13.0,59.0,11.0,True
156,6.5,8.0,216.0,1.0,26.0,35.0,True
157,23.0,72.0,50.33,0.08,24.0,3.0,True
158,24.25,1229.0,36.25,0.0,20.0,15.0,True
159,18.75,0.0,38.5,0.0,81.0,12.0,True
160,20.0,2.0,6.75,1.0,111.0,19.0,True
161,12.33,1235.0,41.5,0.0,56.0,14.0,True
162,25.75,4.0,167.0,0.25,111.0,30.0,True
163,10.75,3.0,37.75,0.62,112.0,5.0,True
164,46.6,7.0,146.2,0.41,200.0,76.0,True
165,2.72,94.0,10.28,0.0,63.0,24.0,True
166,14.5,0.0,19.0,0.0,11.0,0.0,True
167,23.8,2.0,107.6,0.25,107.0,1.0,True
168,54.57,86.0,48.86,0.84,64.0,55.0,True
169,20.33,0.0,14.0,0.0,124.0,11.0,True
170,33.17,3.0,49.17,2.0,37.0,10.0,True
171,7.0,0.0,16.0,0.0,44.0,4.0,True
172,13.0,3.0,10.0,3.0,34.0,38.0,True
173,6.5,109.0,37.5,39.0,14.0,0.0,True
174,33.2,13.0,47.9,0.07,115.0,43.0,True
175,4.0,3.0,27.0,2.0,25.0,1.0,True
176,2.5,4.0,153.0,0.0,22.0,8.0,True
177,8.4,96.0,46.6,0.46,51.0,44.0,True
178,4.62,94.0,99.38,0.0,267.0,261.0,True
179,9.82,104.0,12.79,0.84,170.0,269.0,True
180,4.5,0.0,54.0,0.0,92.0,29.0,True
181,5.17,7.0,89.75,0.65,549.0,171.0,True
182,0.93,48.0,38.29,0.0,452.0,71.0,True
183,4.0,8.0,211.33,1.0,19.0,18.0,True
184,16.0,0.0,34.0,0.0,2.0,0.0,True
185,20.2,104.0,68.5,0.0,508.0,39.0,True
186,27.78,110.0,18.03,0.12,1007.0,194.0,True
187,50.0,0.0,60.0,0.0,68.0,3.0,True
188,5.5,50.0,209.5,2.0,32.0,4.0,True
189,50.0,0.0,37.0,0.0,20.0,14.0,True
190,1.5,112.0,19.5,0.25,4.0,2.0,True
191,7.3,113.0,25.6,0.88,10.0,114.0,True
192,32.25,2.0,66.0,0.04,194.0,8.0,True
193,10.97,119.0,165.52,0.04,456.0,1161.0,True
194,15.14,5.0,312.57,0.0,46.0,44.0,True
195,3.0,125.0,171.0,0.88,96.0,120.0,True
196,25.75,7.0,45.33,0.2,778.0,10.0,True
197,18.33,8.0,107.04,0.06,1131.0,278.0,True
198,12.86,130.0,40.71,0.48,45.0,45.0,True
199,14.6,132.0,38.4,0.88,91.0,297.0,True
200,3.0,1.0,73.0,0.0,51.0,4.0,True
201,29.69,51.86,51.31,3.62,33.0,13.46,True
202,9.71,332.54,63.63,12.94,10.02,33.33,True
203,24.59,123.49,54.45,6.0,27.14,18.53,True
204,23.64,136.86,55.04,6.44,26.04,19.48,True
205,7.27,366.96,65.14,14.08,7.21,35.77,True
206,13.79,275.33,61.12,11.04,14.71,29.28,True
207,30.85,35.58,50.6,3.08,34.33,12.31,True
208,25.78,106.75,53.72,5.44,28.51,17.35,True
209,18.03,215.67,58.5,9.06,19.59,25.06,True
210,7.04,370.06,65.27,14.18,6.95,35.99,True
211,22.35,154.97,55.83,7.04,24.56,20.76,True
212,15.84,246.5,59.85,10.08,17.07,27.24,True
213,4.21,409.93,67.02,15.5,3.69,38.81,True
214,11.47,307.86,62.54,12.12,12.04,31.58,True
215,16.8,233.02,59.26,9.63,18.17,26.28,True
216,7.87,358.42,64.76,13.79,7.91,35.16,True
217,18.44,209.87,58.24,8.87,20.07,24.65,True
218,17.28,226.19,58.96,9.41,18.73,25.8,True
219,9.5,335.53,63.76,13.04,9.78,33.54,True
220,19.46,195.55,57.62,8.39,21.24,23.63,True
221,33.11,3.82,49.2,2.03,36.93,10.06,True
222,5.23,395.52,66.39,15.03,4.87,37.79,True
223,24.5,124.84,54.51,6.04,27.03,18.63,True
224,15.03,257.86,60.35,10.46,16.14,28.04,True
225,32.74,9.05,49.43,2.2,36.51,10.43,True
226,28.69,65.91,51.93,4.09,31.85,14.45,True
227,28.16,73.32,52.25,4.33,31.24,14.98,True
228,25.93,104.67,53.63,5.37,28.68,17.2,True
229,32.98,5.63,49.28,2.09,36.78,10.19,True
230,18.25,212.63,58.36,8.96,19.84,24.84,True
231,20.73,177.72,56.83,7.8,22.7,22.37,True
232,6.97,371.07,65.32,14.21,6.87,36.06,True
233,24.3,127.65,54.64,6.14,26.8,18.82,True
234,10.7,318.63,63.02,12.47,11.16,32.35,True
235,16.63,235.43,59.37,9.71,17.97,26.45,True
236,11.3,310.29,62.65,12.2,11.85,31.76,True
237,32.14,17.44,49.8,2.48,35.82,11.02,True
238,8.46,350.13,64.4,13.52,8.58,34.58,True
239,14.04,271.82,60.96,10.92,14.99,29.03,True
240,32.11,17.86,49.82,2.49,35.78,11.05,True
241,32.9,6.71,49.33,2.12,36.7,10.26,True
242,23.07,144.93,55.39,6.71,25.38,20.05,True
243,20.43,181.95,57.02,7.94,22.35,22.67,True
244,29.56,53.7,51.39,3.68,32.85,13.59,True
245,11.58,306.28,62.47,12.06,12.17,31.47,True
246,32.03,18.96,49.87,2.53,35.69,11.13,True
247,32.04,18.87,49.86,2.53,35.7,11.12,True
248,5.42,392.95,66.28,14.94,5.08,37.61,True
249,9.83,330.98,63.56,12.88,10.15,33.22,True
250,28.07,74.56,52.31,4.37,31.14,15.07,True
251,15.85,246.32,59.84,10.07,17.08,27.23,True
252,28.82,64.05,51.85,4.03,32.0,14.32,True
253,22.27,156.07,55.88,7.08,24.47,20.84,True
254,3.37,421.71,67.54,15.9,2.73,39.64,True
255,32.01,19.28,49.88,2.54,35.67,11.15,True
256,12.91,287.68,61.66,11.45,13.7,30.15,True
257,19.1,200.6,57.84,8.56,20.82,23.99,True
258,24.68,122.25,54.4,5.96,27.24,18.44,True
259,1.72,444.92,68.56,16.67,0.82,41.29,True
260,31.72,23.33,50.06,2.67,35.34,11.44,True
261,3.43,420.84,67.5,15.87,2.8,39.58,True
262,27.05,88.91,52.94,4.85,29.97,16.08,True
263,30.23,44.29,50.98,3.37,33.62,12.92,True
264,12.59,292.15,61.85,11.6,13.33,30.47,True
265,15.46,251.79,60.08,10.26,16.63,27.61,True
266,29.75,51.06,51.28,3.59,33.07,13.4,True
267,30.62,38.77,50.74,3.19,34.07,12.53,True
268,12.52,293.08,61.89,11.63,13.25,30.54,True
269,20.74,177.66,56.83,7.8,22.7,22.37,True
270,8.26,353.01,64.52,13.62,8.35,34.78,True
271,1.92,442.13,68.44,16.57,1.05,41.09,True
272,25.21,114.8,54.07,5.71,27.85,17.92,True
273,17.72,220.02,58.69,9.2,19.23,25.36,True
274,26.84,91.97,53.07,4.95,29.72,16.3,True
275,20.7,178.22,56.85,7.81,22.66,22.4,True
276,3.64,417.95,67.37,15.77,3.03,39.38,True
