,nuc,aexp,age,asexp,la,ld,target
0,6.14,105.0,2.0,0.06,254.0,24.0,True
1,14.14,148.0,1.29,0.0,99.0,18.0,True
2,17.0,161.0,0.5,0.0,44.0,5.0,True
3,8.83,162.0,0.5,0.0,58.0,27.0,True
4,9.42,169.0,3.5,0.0,292.0,6.0,True
5,11.09,172.0,1.73,0.0,442.0,71.0,True
6,16.0,33.0,14.0,22.0,6.0,9.0,True
7,10.67,236.0,6.67,0.0,91.0,0.0,True
8,5.86,244.0,17.29,0.0,168.0,5.0,True
9,27.33,70.0,1.67,1.08,95.0,0.0,True
10,17.5,259.0,3.0,73.0,45.0,9.0,True
11,30.33,260.0,0.0,0.0,32.0,18.0,True
12,21.0,89.0,1.0,16.0,52.0,60.0,True
13,15.0,309.0,0.0,0.06,230.0,0.0,True
14,3.38,101.0,4.62,0.56,284.0,229.0,True
15,8.0,315.0,7.0,24.0,0.0,2.0,False
16,13.14,318.0,2.57,0.0,37.0,17.0,True
17,7.2,342.0,0.8,0.0,78.0,30.0,True
18,9.0,353.0,0.0,0.0,62.0,22.0,True
19,13.5,370.0,0.0,0.0,11.0,0.0,True
20,10.0,397.0,12.0,21.0,8.0,19.0,True
21,8.5,432.0,41.5,0.0,12.0,10.0,True
22,31.0,21.0,0.0,2.0,19.0,9.0,True
23,11.0,459.0,0.0,20.0,1.0,0.0,True
24,36.0,33.0,2.0,10.0,6.0,2.0,True
25,16.0,42.0,36.0,13.0,66.0,41.0,True
26,20.0,48.0,0.0,17.0,41.0,0.0,True
27,11.2,49.0,45.6,0.0,61.0,30.0,True
28,9.75,50.0,0.0,0.0,16.0,10.0,True
29,19.0,528.0,0.0,0.06,193.0,3.0,True
30,8.67,537.0,24.33,0.0,177.0,107.0,True
31,11.5,86.0,1.0,37.0,26.0,3.0,True
32,8.2,598.0,32.0,0.0,93.0,132.0,True
33,7.9,617.0,4.76,0.0,255.0,219.0,True
34,8.43,635.0,1.0,0.0,112.0,114.0,True
35,12.17,647.0,0.0,0.0,117.0,8.0,True
36,20.0,683.0,2.67,0.0,111.0,9.0,True
37,23.0,1.0,3.0,0.0,3.0,1.0,True
38,21.33,703.0,9.33,0.0,43.0,22.0,True
39,15.0,713.0,6.67,0.0,9.0,2.0,True
40,29.33,749.0,4.0,0.0,21.0,19.0,True
41,33.8,0.0,10.0,0.0,63.0,19.0,True
42,22.5,154.0,48.0,6.0,2.0,1.0,True
