,nuc,aexp,age,asexp,la,ld,target
0,0.0,8.0,0.0,0.0,65.0,0.0,True
1,1.5,25.0,0.5,13.0,26.0,18.0,True
2,2.43,34.0,1.21,0.03,522.0,60.0,True
3,3.17,35.0,13.67,21.0,177.0,106.0,True
4,2.08,36.0,8.92,0.0,399.0,47.0,True
5,1.0,51.0,0.0,33.0,99.0,5.0,True
6,2.4,75.0,0.1,0.0,123.0,156.0,True
7,2.0,84.0,0.0,11.0,113.0,69.0,True
8,5.0,107.0,3.0,27.0,26.0,2.0,True
9,8.0,109.0,0.29,0.01,1330.0,7.0,True
10,8.0,137.0,1.5,49.0,3.0,1.0,True
11,6.4,141.0,0.4,51.0,98.0,18.0,True
12,8.25,145.0,2.5,54.0,84.0,57.0,True
13,17.0,161.0,0.5,0.0,44.0,5.0,True
14,8.83,162.0,0.5,0.0,58.0,27.0,True
15,9.8,163.0,1.8,0.0,58.0,114.0,True
16,9.0,168.0,0.0,49.0,5.0,2.0,True
17,18.5,171.0,6.0,0.0,6.0,1.0,True
18,9.44,186.0,1.22,0.0,87.0,11.0,True
19,16.0,33.0,14.0,22.0,6.0,9.0,True
20,13.2,49.0,14.8,28.0,23.0,23.0,True
21,2.0,232.0,0.0,3.0,81.0,5.0,True
22,6.0,250.0,2.0,8.0,1.0,1.0,True
23,23.29,72.0,0.43,0.51,362.0,53.0,True
24,14.0,287.0,30.25,0.0,25.0,9.0,True
25,3.25,81.0,13.15,0.23,64.0,24.0,True
26,0.0,82.0,0.0,36.0,2.0,16.0,True
27,0.0,88.0,0.0,40.0,7.0,5.0,True
28,21.0,89.0,1.0,16.0,52.0,60.0,True
29,0.0,303.0,0.0,87.0,143.0,0.0,True
30,4.0,92.0,6.0,42.0,2.0,0.0,True
31,1.67,96.0,4.0,46.0,58.0,37.0,True
32,24.0,98.0,6.0,19.0,31.0,28.0,True
33,3.38,101.0,4.62,0.56,284.0,229.0,True
34,8.0,315.0,7.0,24.0,0.0,2.0,False
35,3.5,317.0,0.0,0.0,5.0,9.0,True
36,9.5,102.0,0.0,50.0,20.0,29.0,True
37,5.33,323.0,0.0,0.0,139.0,40.0,True
38,4.0,332.0,0.0,0.0,11.0,17.0,True
39,20.67,333.0,0.67,0.0,213.0,141.0,True
40,0.67,334.0,0.67,4.0,40.0,6.0,True
41,6.0,355.0,1.5,0.0,31.0,5.0,True
42,16.0,42.0,36.0,13.0,66.0,41.0,True
43,17.0,44.0,0.0,14.0,22.0,1.0,True
44,9.75,50.0,0.0,0.0,16.0,10.0,True
45,6.67,52.0,0.0,0.0,10.0,9.0,True
46,12.0,55.0,7.67,0.0,37.0,38.0,True
47,13.0,533.0,0.0,0.0,57.0,6.0,True
48,3.5,542.0,0.5,0.0,69.0,3.0,True
49,40.5,564.0,1.5,0.0,152.0,26.0,True
50,1.67,74.0,0.89,0.0,523.0,445.0,True
51,12.0,75.0,0.0,34.0,138.0,115.0,True
52,8.2,598.0,32.0,0.0,93.0,132.0,True
53,5.53,629.0,1.18,0.0,212.0,18.0,True
54,20.0,683.0,2.67,0.0,111.0,9.0,True
55,23.0,1.0,3.0,0.0,3.0,1.0,True
56,13.0,2.0,0.0,1.25,8.0,4.0,True
57,33.8,0.0,10.0,0.0,63.0,19.0,True
58,0.0,153.0,0.0,0.0,200.0,0.0,True
59,9.0,162.0,62.0,0.0,67.0,62.0,True
60,8.75,883.0,2.33,0.0,251.0,60.0,True
61,29.0,16.0,5.5,0.0,23.0,1.0,True
62,14.14,21.0,21.43,1.0,177.0,20.0,True
63,10.37,954.0,6.6,0.0,225.0,27.0,True
64,28.0,2.0,8.25,0.44,25.0,0.0,True
65,10.64,960.0,8.91,0.0,222.0,87.0,True
66,24.75,977.0,10.25,0.0,180.0,1.0,True
67,3.38,1033.0,15.5,23.0,482.0,96.0,True
68,27.6,0.0,5.4,0.0,1981.0,1.0,True
