,nuc,aexp,age,asexp,la,ld,target
0,0.1,6.0,2.19,2.0,176.0,78.0,True
1,0.83,24.0,1.0,0.11,360.0,14.0,True
2,3.2,31.0,0.2,17.0,83.0,28.0,True
3,2.3,32.0,2.3,0.11,273.0,117.0,True
4,2.5,33.0,0.0,19.0,88.0,6.0,True
5,2.08,36.0,8.92,0.0,399.0,47.0,True
6,1.81,38.0,7.69,0.11,387.0,42.0,True
7,2.86,46.0,8.71,28.0,251.0,121.0,True
8,1.0,60.0,5.95,0.0,57.0,17.0,True
9,0.75,62.0,4.88,0.0,347.0,13.0,True
10,1.4,69.0,0.8,0.0,43.0,36.0,True
11,1.8,70.0,2.0,0.0,242.0,13.0,True
12,2.0,84.0,0.0,11.0,113.0,69.0,True
13,2.0,87.0,0.0,13.0,76.0,3.0,True
14,2.83,92.0,0.33,0.0,91.0,12.0,True
15,4.0,101.0,1.2,20.0,263.0,4.0,True
16,6.14,105.0,2.0,0.06,254.0,24.0,True
17,5.0,108.0,1.88,28.0,188.0,87.0,True
18,9.42,169.0,3.5,0.0,292.0,6.0,True
19,7.83,23.0,5.5,4.0,74.0,114.0,True
20,5.0,32.0,0.0,21.0,136.0,89.0,True
21,16.0,33.0,14.0,22.0,6.0,9.0,True
22,14.0,197.0,23.0,59.0,12.0,10.0,True
23,13.2,49.0,14.8,28.0,23.0,23.0,True
24,1.8,235.0,3.0,5.0,381.0,76.0,True
25,10.67,236.0,6.67,0.0,91.0,0.0,True
26,5.86,244.0,17.29,0.0,168.0,5.0,True
27,1.0,94.0,6.0,44.0,1.0,1.0,True
28,1.67,96.0,4.0,46.0,58.0,37.0,True
29,8.0,315.0,7.0,24.0,0.0,2.0,False
30,8.5,432.0,41.5,0.0,12.0,10.0,True
31,1.5,449.0,27.0,0.0,21.0,0.0,True
32,8.33,495.0,17.89,0.0,228.0,19.0,True
33,1.5,506.0,37.5,8.0,34.0,26.0,True
34,12.0,55.0,7.67,0.0,37.0,38.0,True
35,7.0,60.0,61.33,0.0,23.0,23.0,True
36,18.7,524.0,57.0,0.0,79.0,10.0,True
37,5.0,72.0,5.0,32.0,3.0,0.0,True
38,4.0,76.0,0.0,0.0,169.0,66.0,True
39,5.0,0.0,35.0,0.0,21.0,14.0,True
40,0.0,153.0,0.0,0.0,200.0,0.0,True
41,9.0,162.0,62.0,0.0,67.0,62.0,True
42,2.25,0.0,6.25,0.0,64.0,45.0,True
43,10.4,1.0,4.0,0.5,308.0,0.0,True
44,17.67,25.0,14.83,0.02,117.0,27.0,True
45,3.0,0.0,31.0,0.0,12.0,14.0,True
46,1.0,12.0,18.0,3.0,21.0,48.0,True
47,4.67,0.0,40.33,0.0,151.0,19.0,True
48,2.0,0.0,7.22,0.0,141.0,8.0,True
49,3.62,0.0,7.62,0.0,76.0,27.0,True
50,4.09,1.0,10.36,0.67,110.0,15.0,True
51,0.67,126.0,8.67,24.0,79.0,87.0,True
52,5.5,2.0,5.5,1.0,96.0,30.0,True
53,11.67,49.0,7.33,0.94,42.0,54.0,True
54,2.5,2.0,26.5,0.25,3.0,2.0,True
55,3.42,3.0,13.83,0.48,389.0,31.0,True
56,2.0,8.0,53.0,3.0,25.0,0.0,True
57,3.0,16.0,50.17,5.0,68.0,10.0,True
58,11.67,0.0,16.0,0.0,6.0,5.0,True
59,4.0,1.0,86.5,1.0,8.0,7.0,True
60,6.4,8.0,17.7,1.0,667.0,10.0,True
61,20.6,0.0,27.0,0.0,21.0,4.0,True
62,1.0,3.0,5.5,1.0,122.0,1.0,True
63,20.89,14.0,67.89,0.0,34.0,25.0,True
64,10.75,132.0,77.81,0.06,503.0,84.0,True
65,4.67,4.0,16.67,0.05,613.0,2.0,True
66,3.4,0.0,18.2,0.0,120.0,7.0,True
67,13.0,3.0,21.0,1.0,137.0,3.0,True
68,15.2,134.0,16.0,0.56,64.0,75.0,True
69,0.88,1.0,5.12,1.0,132.0,40.0,True
70,10.17,50.0,18.83,0.33,83.0,73.0,True
71,12.67,7.0,48.33,0.91,7.0,12.0,True
72,2.5,4.0,3.5,4.0,207.0,10.0,True
73,5.59,23.0,63.41,0.0,239.0,157.0,True
74,6.0,5.0,8.0,5.0,1.0,1.0,True
75,2.0,2.0,19.0,2.0,14.0,0.0,True
76,3.25,18.0,8.0,2.0,249.0,101.0,True
77,3.0,16.0,8.0,0.0,3.0,3.0,True
78,2.0,56.0,15.0,5.0,22.0,18.0,True
79,2.0,0.0,22.5,0.0,73.0,14.0,True
80,5.0,0.0,21.0,0.0,21.0,4.0,True
81,11.0,0.0,17.37,0.0,572.0,45.0,True
82,10.5,2.0,8.0,1.0,17.0,8.0,True
83,9.0,5.0,7.0,5.0,60.0,1.0,True
84,4.8,32.0,19.6,11.0,71.0,159.0,True
85,19.25,3.0,33.17,0.52,152.0,4.0,True
86,10.8,34.0,34.2,0.0,69.0,15.0,True
87,4.5,0.0,74.25,0.0,72.0,8.0,True
88,6.0,13.0,51.33,2.0,105.0,1.0,True
89,1.0,8.0,29.0,0.0,3.0,0.0,True
90,8.0,9.0,25.0,1.0,44.0,38.0,True
91,11.5,0.0,30.0,0.0,79.0,12.0,True
92,5.4,12.0,108.0,0.5,149.0,39.0,True
93,16.94,38.0,66.31,0.02,437.0,171.0,True
94,5.67,6.0,3.0,0.56,21.0,21.0,True
95,17.33,17.0,25.67,0.05,145.0,17.0,True
96,3.33,0.0,37.33,0.0,51.0,16.0,True
97,14.0,13.0,21.6,1.0,552.0,28.0,True
98,1.0,0.0,18.0,0.0,94.0,17.0,True
99,8.08,0.0,30.0,0.0,231.0,36.0,True
100,18.0,46.0,78.0,3.0,1.0,2.0,True
101,1.17,146.0,10.83,0.0,67.0,80.0,True
102,8.0,52.0,5.0,1.0,5.0,5.0,True
103,2.67,26.0,3.0,0.0,60.0,53.0,True
104,2.5,149.0,1.83,0.0,147.0,71.0,True
105,13.2,56.0,10.8,1.0,121.0,22.0,True
106,8.86,21.0,10.57,0.01,334.0,16.0,True
107,2.0,1.0,4.25,0.0,117.0,54.0,True
108,11.4,151.0,5.4,0.0,121.0,19.0,True
109,8.5,60.0,38.75,0.0,18.0,106.0,True
110,8.5,18.0,17.5,0.0,32.0,5.0,True
111,1.5,27.0,69.5,0.0,23.0,8.0,True
112,1.5,26.0,3.5,1.0,24.0,12.0,True
113,5.6,67.0,5.8,0.0,114.0,1.0,True
114,6.0,30.0,4.0,2.0,1.0,0.0,True
115,10.43,153.0,10.0,0.05,427.0,46.0,True
116,15.78,28.0,37.89,0.99,68.0,56.0,True
117,1.5,0.0,6.5,0.0,27.0,11.0,True
118,1.5,1.0,19.5,0.0,8.0,4.0,True
119,5.5,4.0,14.5,0.0,88.0,69.0,True
120,4.33,10.0,6.67,0.0,232.0,0.0,True
121,14.29,7.0,42.71,0.07,176.0,15.0,True
122,7.5,13.0,24.5,0.0,26.0,26.0,True
123,14.0,8.0,18.0,0.0,2.0,1.0,True
124,1.5,0.0,29.0,0.0,33.0,16.0,True
125,16.73,23.0,26.73,0.83,27.0,28.0,True
126,17.75,37.0,21.5,0.24,235.0,4.0,True
127,3.0,0.0,12.0,0.0,2.0,0.0,True
128,3.0,11.0,46.0,0.0,80.0,77.0,True
129,19.93,0.0,42.27,0.0,148.0,110.0,True
130,10.25,0.0,99.25,0.0,19.0,8.0,True
131,4.0,5.0,10.0,2.0,1.0,0.0,True
132,8.69,0.0,24.81,0.0,579.0,43.0,True
133,14.18,19.0,45.65,0.25,132.0,27.0,True
134,1.0,1.0,105.0,0.0,1.0,0.0,True
135,15.0,2.0,38.08,0.33,611.0,6.0,True
136,1.0,0.0,58.5,0.0,10.0,3.0,True
137,6.2,32.0,46.4,0.0,93.0,28.0,True
138,5.0,0.0,76.0,0.0,3.0,0.0,True
139,2.83,33.0,14.83,2.0,377.0,3.0,True
140,15.16,117.0,38.04,0.05,230.0,67.0,True
141,15.11,34.0,68.44,0.08,360.0,285.0,True
142,3.33,0.0,34.17,0.0,937.0,12.0,True
143,20.95,5.0,34.95,0.26,190.0,9.0,True
144,20.23,82.0,25.18,0.2,203.0,38.0,True
145,17.0,0.0,20.0,0.0,2.0,6.0,True
146,12.33,6.0,11.67,1.12,155.0,46.0,True
147,19.0,38.0,22.0,0.63,141.0,22.0,True
148,10.71,23.0,42.71,8.0,24.0,18.0,True
149,4.5,41.0,59.0,14.0,25.0,3.0,True
150,19.09,42.0,17.82,0.33,17.0,94.0,True
151,2.0,0.0,3.0,0.0,45.0,2.0,True
152,18.0,4.0,27.0,1.0,1.0,1.0,True
153,7.0,52.0,5.0,0.0,58.0,23.0,True
154,6.5,60.0,6.67,0.0,264.0,50.0,True
155,10.45,65.0,24.27,0.0,297.0,88.0,True
156,11.0,0.0,69.0,0.0,692.0,117.0,True
157,16.0,91.0,39.0,13.0,59.0,11.0,True
158,19.0,67.0,18.17,0.0,279.0,100.0,True
159,9.5,70.0,6.5,18.0,80.0,7.0,True
160,4.5,53.0,124.57,0.83,378.0,128.0,True
161,10.75,3.0,37.75,0.62,112.0,5.0,True
162,4.0,55.0,5.0,10.0,4.0,0.0,True
163,24.86,78.0,71.71,0.08,33.0,7.0,True
164,22.86,79.0,73.29,0.33,52.0,40.0,True
165,11.85,4.0,51.62,0.2,111.0,22.0,True
166,17.86,61.0,65.67,0.9,83.0,83.0,True
167,1.0,41.0,107.0,8.0,33.0,0.0,True
168,1.0,64.0,17.0,0.0,2.0,1.0,True
169,6.25,3.0,57.5,2.0,8.0,51.0,True
170,9.0,104.0,12.5,36.0,11.0,3.0,True
171,2.72,94.0,10.28,0.0,63.0,24.0,True
172,22.0,0.0,37.0,0.0,3.0,2.0,True
173,14.5,0.0,19.0,0.0,11.0,0.0,True
174,8.5,0.0,9.0,0.0,92.0,0.0,True
175,7.0,0.0,16.0,0.0,44.0,4.0,True
176,13.0,3.0,10.0,3.0,34.0,38.0,True
177,6.5,109.0,37.5,39.0,14.0,0.0,True
178,4.0,3.0,27.0,2.0,25.0,1.0,True
179,8.0,1.0,11.0,1.0,13.0,1.0,True
180,8.4,96.0,46.6,0.46,51.0,44.0,True
181,3.5,110.0,25.5,0.02,21.0,0.0,True
182,14.0,0.0,79.0,0.0,22.0,4.0,True
183,13.6,111.0,53.4,0.0,193.0,7.0,True
184,12.5,0.0,12.0,0.0,13.0,12.0,True
185,6.0,1.0,6.0,0.0,3.0,1.0,True
186,4.5,0.0,54.0,0.0,92.0,29.0,True
187,5.67,1.0,20.67,0.0,224.0,36.0,True
188,1.5,4.0,6.5,0.94,74.0,0.0,True
189,16.0,0.0,34.0,0.0,2.0,0.0,True
190,20.2,104.0,68.5,0.0,508.0,39.0,True
191,20.5,111.0,55.33,0.33,29.0,22.0,True
192,7.3,113.0,25.6,0.88,10.0,114.0,True
193,8.67,115.0,75.0,0.0,47.0,1.0,True
194,17.4,118.0,93.4,0.0,10.0,11.0,True
195,6.67,3.0,77.0,0.12,35.0,4.0,True
196,13.5,1.0,45.0,0.0,97.0,25.0,True
197,10.0,0.0,25.5,0.0,14.0,5.0,True
198,12.86,130.0,40.71,0.48,45.0,45.0,True
199,14.6,132.0,38.4,0.88,91.0,297.0,True
200,13.89,133.0,49.33,0.33,76.0,49.0,True
201,9.28,147.01,6.54,12.18,196.93,4.99,True
202,9.06,113.65,11.16,30.65,52.73,3.45,True
203,9.35,158.06,5.01,6.06,244.72,5.5,True
