,nuc,aexp,nd,ns,age,la,ld,target
0,388.0,111.0,2.0,2.0,137.0,4.0,1.0,True
1,268.33,112.0,3.0,2.0,132.33,21.0,6.0,True
2,389.0,113.0,2.0,2.0,143.5,7.0,4.0,True
3,397.5,17.0,2.0,2.0,145.5,4.0,0.0,True
4,406.0,36.0,2.0,2.0,175.0,7.0,0.0,True
5,326.5,50.0,2.0,1.0,77.5,2.0,1.0,True
6,244.33,112.0,3.0,1.0,68.0,49.0,6.0,True
7,380.0,120.0,2.0,1.0,30.5,4.0,1.0,True
8,255.33,168.0,2.0,1.0,87.33,74.0,24.0,True
9,200.5,127.0,3.0,1.0,105.25,52.0,14.0,True
10,275.0,135.0,2.0,1.0,45.33,50.0,4.0,True
11,279.67,149.0,2.0,1.0,175.67,112.0,0.0,True
12,427.0,155.0,2.0,1.0,12.0,4.0,0.0,True
13,425.5,162.0,2.0,1.0,81.0,8.0,0.0,True
14,288.33,69.0,3.0,1.0,53.0,31.0,1.0,True
15,287.0,166.0,2.0,1.0,120.0,46.0,0.0,True
16,290.33,172.0,3.0,1.0,77.67,8.0,1.0,True
17,295.33,185.0,3.0,1.0,62.0,11.0,0.0,True
18,303.33,194.0,2.0,1.0,83.67,88.0,1.0,True
19,457.0,199.0,2.0,1.0,18.0,5.0,0.0,True
20,456.5,203.0,2.0,1.0,18.5,193.0,190.0,True
21,230.5,206.0,2.0,1.0,137.0,178.0,44.0,True
22,309.0,189.0,2.0,1.0,27.0,39.0,2.0,True
23,244.75,234.0,3.0,1.0,147.0,63.0,75.0,True
24,479.5,87.0,2.0,1.0,7.0,72.0,24.0,True
25,316.33,239.0,2.0,1.0,74.67,112.0,3.0,True
26,318.0,244.0,2.0,1.0,147.67,126.0,11.0,True
27,322.33,89.0,3.0,1.0,84.0,6.0,25.0,True
28,328.0,18.0,2.0,1.0,87.67,159.0,5.0,True
29,330.67,220.0,3.0,1.0,52.33,12.0,0.0,True
30,512.0,210.0,2.0,1.0,111.0,56.0,0.0,True
31,343.67,218.0,2.0,1.0,74.67,225.0,113.0,True
32,539.0,66.0,2.0,1.0,87.0,4.0,0.0,True
33,380.33,293.0,2.0,1.0,44.67,103.0,0.0,True
34,385.33,323.0,2.0,1.0,121.0,53.0,0.0,True
35,382.0,325.0,3.0,1.0,132.0,10.0,0.0,True
36,575.0,330.0,2.0,1.0,99.0,20.0,0.0,True
37,389.33,301.0,2.0,1.0,54.33,135.0,11.0,True
38,582.0,276.0,2.0,1.0,197.5,2.0,4.0,True
39,390.67,56.0,2.0,1.0,74.33,95.0,2.0,True
40,349.61,192.85,2.0,1.0,24.66,81.4,53.76,True
41,425.01,200.01,2.0,1.0,20.31,160.12,149.87,True
42,439.43,201.38,2.0,1.0,19.48,175.18,168.25,True
43,369.24,194.72,2.0,1.0,23.53,101.9,78.78,True
44,329.84,190.98,2.0,1.0,25.8,60.76,28.56,True
45,403.72,197.99,2.0,1.0,21.54,137.9,122.73,True
46,356.56,193.51,2.0,1.0,24.26,88.66,62.62,True
47,432.95,200.76,2.0,1.0,19.86,168.41,159.98,True
48,399.51,197.59,2.0,1.0,21.78,133.5,117.36,True
49,449.83,202.37,2.0,1.0,18.88,186.04,181.5,True
50,390.02,196.69,2.0,1.0,22.33,123.59,105.27,True
51,333.83,191.36,2.0,1.0,25.57,64.92,33.65,True
52,355.39,193.4,2.0,1.0,24.33,87.43,61.12,True
53,385.99,196.31,2.0,1.0,22.56,119.39,100.13,True
54,426.72,200.17,2.0,1.0,20.22,161.9,152.04,True
55,437.49,201.2,2.0,1.0,19.6,173.16,165.78,True
56,454.93,202.85,2.0,1.0,18.59,191.36,188.0,True
57,429.52,200.44,2.0,1.0,20.05,164.83,155.62,True
58,428.58,200.35,2.0,1.0,20.11,163.85,154.41,True
59,411.17,198.7,2.0,1.0,21.11,145.68,132.23,True
60,418.61,199.4,2.0,1.0,20.68,153.44,141.7,True
61,434.81,200.94,2.0,1.0,19.75,170.35,162.35,True
62,437.09,201.16,2.0,1.0,19.62,172.74,165.27,True
63,439.22,201.36,2.0,1.0,19.5,174.96,167.97,True
64,409.56,198.54,2.0,1.0,21.21,143.99,130.17,True
65,453.79,202.74,2.0,1.0,18.66,190.17,186.54,True
66,325.42,190.56,2.0,1.0,26.05,56.15,22.93,True
67,384.02,196.12,2.0,1.0,22.68,117.33,97.62,True
68,325.61,190.58,2.0,1.0,26.04,56.35,23.18,True
69,426.43,200.15,2.0,1.0,20.23,161.61,151.68,True
70,346.23,192.53,2.0,1.0,24.85,77.87,49.45,True
71,436.49,201.1,2.0,1.0,19.65,172.11,164.5,True
72,319.48,190.0,2.0,1.0,26.4,49.95,15.36,True
73,395.24,197.19,2.0,1.0,22.03,129.04,111.92,True
74,417.18,199.27,2.0,1.0,20.77,151.94,139.88,True
75,430.4,200.52,2.0,1.0,20.0,165.75,156.73,True
76,353.1,193.19,2.0,1.0,24.46,85.05,58.21,True
77,322.97,190.33,2.0,1.0,26.2,53.58,19.8,True
78,449.88,202.37,2.0,1.0,18.88,186.09,181.56,True
79,400.96,197.73,2.0,1.0,21.7,135.01,119.2,True
80,379.75,195.72,2.0,1.0,22.92,112.87,92.17,True
