,nuc,aexp,nd,ns,age,la,ld,target
0,246.0,121.0,2.0,2.0,106.5,17.0,3.0,True
1,273.0,61.0,2.0,2.0,133.0,5.0,1.0,True
2,246.0,102.0,2.0,2.0,142.67,72.0,33.0,True
3,370.5,1.0,2.0,2.0,173.5,9.0,0.0,True
4,388.0,111.0,2.0,2.0,137.0,4.0,1.0,True
5,268.33,112.0,3.0,2.0,132.33,21.0,6.0,True
6,389.0,113.0,2.0,2.0,143.5,7.0,4.0,True
7,395.5,20.0,2.0,2.0,101.5,4.0,1.0,True
8,397.5,17.0,2.0,2.0,145.5,4.0,0.0,True
9,406.0,36.0,2.0,2.0,175.0,7.0,0.0,True
10,279.33,44.0,3.0,2.0,158.67,31.0,3.0,True
11,293.33,45.0,2.0,2.0,126.0,42.0,11.0,True
12,422.5,15.0,2.0,2.0,85.5,182.0,155.0,True
13,326.5,50.0,2.0,1.0,77.5,2.0,1.0,True
14,244.33,112.0,3.0,1.0,68.0,49.0,6.0,True
15,380.0,120.0,2.0,1.0,30.5,4.0,1.0,True
16,255.33,168.0,2.0,1.0,87.33,74.0,24.0,True
17,200.5,127.0,3.0,1.0,105.25,52.0,14.0,True
18,275.0,135.0,2.0,1.0,45.33,50.0,4.0,True
19,279.67,149.0,2.0,1.0,175.67,112.0,0.0,True
20,425.5,162.0,2.0,1.0,81.0,8.0,0.0,True
21,288.33,69.0,3.0,1.0,53.0,31.0,1.0,True
22,287.0,166.0,2.0,1.0,120.0,46.0,0.0,True
23,290.33,172.0,3.0,1.0,77.67,8.0,1.0,True
24,295.33,185.0,3.0,1.0,62.0,11.0,0.0,True
25,303.33,194.0,2.0,1.0,83.67,88.0,1.0,True
26,230.5,206.0,2.0,1.0,137.0,178.0,44.0,True
27,244.75,234.0,3.0,1.0,147.0,63.0,75.0,True
28,316.33,239.0,2.0,1.0,74.67,112.0,3.0,True
29,318.0,244.0,2.0,1.0,147.67,126.0,11.0,True
30,322.33,89.0,3.0,1.0,84.0,6.0,25.0,True
31,328.0,18.0,2.0,1.0,87.67,159.0,5.0,True
32,330.67,220.0,3.0,1.0,52.33,12.0,0.0,True
33,512.0,210.0,2.0,1.0,111.0,56.0,0.0,True
34,343.67,218.0,2.0,1.0,74.67,225.0,113.0,True
35,539.0,66.0,2.0,1.0,87.0,4.0,0.0,True
36,222.0,112.0,5.0,1.0,113.4,449.0,106.0,True
37,284.75,11.0,3.0,1.0,142.0,9.0,0.0,True
38,582.0,276.0,2.0,1.0,197.5,2.0,4.0,True
39,390.67,56.0,2.0,1.0,74.33,95.0,2.0,True
40,416.93,162.25,2.0,1.0,83.41,10.35,0.0,True
41,338.91,164.5,2.0,1.0,105.38,31.76,0.0,True
42,388.12,163.08,2.0,1.0,91.53,18.26,0.0,True
43,322.28,164.98,2.0,1.0,110.06,36.32,0.0,True
44,416.36,162.26,2.0,1.0,83.57,10.51,0.0,True
45,418.07,162.21,2.0,1.0,83.09,10.04,0.0,True
46,371.99,163.55,2.0,1.0,96.07,22.68,0.0,True
47,300.47,165.61,2.0,1.0,116.21,42.3,0.0,True
48,421.85,162.11,2.0,1.0,82.03,9.0,0.0,True
49,313.14,165.25,2.0,1.0,112.64,38.83,0.0,True
50,390.41,163.01,2.0,1.0,90.88,17.63,0.0,True
51,376.14,163.43,2.0,1.0,94.9,21.54,0.0,True
52,373.21,163.51,2.0,1.0,95.72,22.35,0.0,True
