,nuc,aexp,nd,ns,age,la,ld,target
0,141.5,82.0,2.0,1.0,1.0,56.0,95.0,True
1,157.5,73.0,2.0,1.0,12.5,42.0,10.0,True
2,164.0,87.0,2.0,1.0,14.0,7.0,0.0,True
3,123.67,102.0,3.0,1.0,0.0,171.0,2.0,True
4,139.67,113.0,3.0,1.0,7.0,147.0,50.0,True
5,113.75,123.0,3.0,1.0,0.5,530.0,26.0,True
6,148.0,125.0,2.0,1.0,24.67,48.0,0.0,True
7,151.33,126.0,3.0,1.0,5.67,338.0,4.0,True
8,217.5,114.0,2.0,1.0,3.5,21.0,14.0,True
9,186.33,148.0,2.0,1.0,0.0,43.0,5.0,True
10,269.0,152.0,2.0,1.0,7.0,12.0,8.0,True
11,184.67,149.0,2.0,1.0,0.0,59.0,4.0,True
12,190.67,64.0,2.0,1.0,13.67,8.0,3.0,True
13,198.0,71.0,2.0,1.0,0.0,34.0,2.0,True
14,208.33,75.0,2.0,1.0,24.67,82.0,27.0,True
15,222.67,39.0,2.0,1.0,11.67,39.0,4.0,True
16,224.67,62.0,2.0,1.0,22.67,61.0,0.0,True
17,186.0,35.0,2.0,1.0,8.25,101.0,12.0,True
18,242.67,77.0,2.0,1.0,5.67,81.0,5.0,True
19,356.0,87.0,2.0,1.0,4.5,6.0,1.0,True
20,242.0,93.0,2.0,1.0,54.33,71.0,73.0,True
21,271.33,124.0,3.0,1.0,9.33,61.0,36.0,True
22,202.5,127.0,3.0,1.0,0.5,16.0,70.0,True
23,201.75,132.0,2.0,1.0,40.75,87.0,5.0,True
24,275.0,135.0,2.0,1.0,45.33,50.0,4.0,True
25,284.33,143.0,3.0,1.0,7.33,70.0,6.0,True
26,280.33,61.0,2.0,1.0,2.0,239.0,28.0,True
27,210.5,63.0,2.0,1.0,24.5,299.0,26.0,True
28,231.25,66.0,2.0,1.0,27.75,74.0,2.0,True
29,213.25,46.0,2.0,1.0,1.75,202.0,15.0,True
30,177.67,162.0,2.0,1.0,3.67,20.0,3.0,True
31,186.0,171.0,2.0,1.0,4.67,179.0,30.0,True
32,295.33,51.0,2.0,1.0,15.0,417.0,179.0,True
33,307.33,61.0,2.0,1.0,6.67,65.0,6.0,True
34,324.0,64.0,2.0,1.0,20.0,110.0,0.0,True
35,265.5,33.0,4.0,1.0,26.75,192.0,3.0,True
36,182.5,110.0,2.0,1.0,48.5,638.0,215.0,True
37,304.0,105.0,3.0,1.0,4.75,26.0,12.0,True
38,290.0,50.0,2.0,1.0,14.5,237.0,3.0,True
39,301.5,48.0,2.0,1.0,27.0,337.0,220.0,True
40,213.63,117.42,2.72,1.0,15.67,31.5,70.85,True
41,223.4,109.01,2.47,1.0,28.98,45.1,71.59,True
42,222.06,110.16,2.5,1.0,27.16,43.24,71.49,True
43,234.61,99.37,2.19,1.0,44.25,60.7,72.44,True
44,214.91,116.32,2.69,1.0,17.41,33.28,70.94,True
45,241.85,93.13,2.0,1.0,54.12,70.79,72.99,True
46,236.38,97.84,2.14,1.0,46.67,63.17,72.57,True
47,234.94,99.07,2.18,1.0,44.72,61.18,72.46,True
48,220.13,111.82,2.55,1.0,24.53,40.55,71.34,True
49,211.55,119.21,2.77,1.0,12.84,28.61,70.69,True
50,202.92,126.63,2.99,1.0,1.08,16.59,70.03,True
51,223.2,109.18,2.48,1.0,28.71,44.82,71.57,True
52,211.15,119.56,2.78,1.0,12.29,28.04,70.66,True
53,225.9,106.85,2.41,1.0,32.4,48.59,71.78,True
54,230.81,102.63,2.28,1.0,39.09,55.42,72.15,True
55,209.6,120.89,2.82,1.0,10.18,25.89,70.54,True
56,235.69,98.43,2.16,1.0,45.74,62.22,72.52,True
57,205.55,124.38,2.92,1.0,4.65,20.24,70.23,True
58,217.43,114.15,2.62,1.0,20.85,36.79,71.13,True
59,238.36,96.13,2.09,1.0,49.38,65.94,72.72,True
60,219.24,112.59,2.58,1.0,23.31,39.3,71.27,True
61,212.75,118.18,2.74,1.0,14.47,30.27,70.78,True
62,214.79,116.42,2.69,1.0,17.25,33.11,70.93,True
63,232.55,101.14,2.24,1.0,41.45,57.84,72.28,True
64,209.78,120.74,2.82,1.0,10.42,26.13,70.55,True
65,239.76,94.93,2.06,1.0,51.28,67.88,72.83,True
66,208.07,122.2,2.86,1.0,8.1,23.76,70.42,True
67,214.56,116.62,2.69,1.0,16.94,32.8,70.92,True
68,233.1,100.66,2.23,1.0,42.21,58.61,72.32,True
69,237.24,97.09,2.12,1.0,47.85,64.38,72.64,True
70,233.04,100.71,2.23,1.0,42.12,58.52,72.32,True
71,233.17,100.6,2.22,1.0,42.29,58.7,72.33,True
72,211.51,119.24,2.77,1.0,12.78,28.55,70.68,True
73,225.76,106.98,2.41,1.0,32.2,48.39,71.77,True
74,236.21,97.99,2.15,1.0,46.44,62.93,72.56,True
75,222.63,109.68,2.49,1.0,27.93,44.02,71.53,True
76,226.33,106.49,2.4,1.0,32.98,49.18,71.81,True
77,205.15,124.72,2.93,1.0,4.12,19.69,70.2,True
78,213.73,117.33,2.72,1.0,15.81,31.64,70.85,True
79,234.83,99.17,2.18,1.0,44.56,61.02,72.46,True
80,232.17,101.46,2.25,1.0,40.94,57.31,72.25,True
81,205.54,124.38,2.92,1.0,4.65,20.24,70.23,True
82,235.89,98.26,2.15,1.0,46.01,62.49,72.54,True
83,226.91,105.99,2.38,1.0,33.77,49.99,71.85,True
84,220.2,111.77,2.55,1.0,24.62,40.64,71.34,True
85,235.88,98.27,2.15,1.0,45.99,62.48,72.54,True
86,227.48,105.5,2.37,1.0,34.55,50.78,71.9,True
87,206.16,123.85,2.91,1.0,5.48,21.09,70.28,True
88,238.16,96.3,2.1,1.0,49.1,65.66,72.71,True
89,225.94,106.82,2.41,1.0,32.45,48.64,71.78,True
90,217.06,114.47,2.63,1.0,20.34,36.27,71.11,True
91,219.64,112.24,2.57,1.0,23.87,39.87,71.3,True
