,nuc,aexp,nd,ns,age,la,ld,target
0,15.95,140.0,12.0,1.0,11.32,809.0,41.0,True
1,20.12,143.0,11.0,1.0,11.81,156.0,134.0,True
2,19.67,146.0,9.0,1.0,3.27,504.0,48.0,True
3,19.94,156.0,12.0,1.0,8.24,757.0,500.0,True
4,18.26,158.0,10.0,1.0,4.11,121.0,37.0,True
5,21.15,160.0,8.0,1.0,0.92,128.0,68.0,True
6,24.92,174.0,8.0,1.0,7.0,189.0,0.0,True
7,30.85,176.0,7.0,1.0,19.85,65.0,44.0,True
8,16.19,114.0,13.0,1.0,17.49,584.0,405.0,True
9,46.67,144.0,11.0,1.0,41.33,15.0,14.0,True
10,36.93,141.0,9.0,1.0,45.47,742.0,592.0,True
11,33.59,153.0,13.0,1.0,50.77,173.0,117.0,True
12,59.67,165.0,9.0,1.0,51.5,162.0,69.0,True
13,45.28,241.0,6.0,1.0,24.44,256.0,44.0,True
14,43.45,85.0,11.0,2.0,13.6,213.0,62.0,True
15,41.58,106.0,15.0,1.0,51.17,147.0,108.0,True
16,52.9,285.0,7.0,3.0,81.8,28.0,9.0,True
17,56.78,248.0,11.0,1.0,115.22,364.0,234.0,True
18,120.43,250.0,6.0,1.0,6.57,707.0,1.0,True
19,55.38,202.0,11.0,1.0,118.81,570.0,365.0,True
20,23.34,240.0,9.0,2.0,25.05,224.0,255.0,True
21,25.68,418.0,25.0,1.0,98.51,225.0,116.0,True
22,3.86,274.0,17.0,1.0,18.45,1798.0,131.0,True
23,36.53,256.0,12.0,1.0,55.94,1468.0,517.0,True
24,52.46,258.0,13.0,2.0,73.54,1064.0,208.0,True
25,94.29,272.0,8.0,1.0,52.93,236.0,25.0,True
26,171.0,285.0,6.0,2.0,26.57,62.0,5.0,True
27,17.36,237.0,7.0,1.0,17.79,523.0,171.0,True
28,132.5,240.0,5.0,2.0,24.0,98.0,34.0,True
29,29.87,245.0,24.0,2.0,55.22,453.0,420.0,True
30,42.51,277.0,22.0,2.0,32.05,284.0,131.0,True
31,83.33,285.0,11.0,2.0,17.44,174.0,64.0,True
32,91.81,286.0,12.0,2.0,19.56,75.0,29.0,True
33,65.19,291.0,12.0,1.0,33.43,342.0,324.0,True
34,62.8,311.0,12.0,1.0,75.2,123.0,119.0,True
35,15.11,106.0,22.0,2.0,61.16,218.0,398.0,True
36,149.0,344.0,5.0,1.0,3.7,75.0,79.0,True
37,45.07,307.0,10.0,2.0,3.29,18.0,96.0,True
38,24.04,313.0,10.0,2.0,1.3,55.0,68.0,True
39,20.0,366.0,21.0,2.0,2.12,1613.0,1193.0,True
40,8.98,265.07,14.9,1.26,20.18,1384.36,163.59,True
41,10.91,261.71,14.11,1.36,20.84,1228.92,175.83,True
42,16.33,252.23,11.88,1.64,22.68,790.2,210.4,True
43,15.26,254.11,12.32,1.59,22.31,877.17,203.54,True
44,18.05,249.23,11.17,1.73,23.26,651.49,221.32,True
45,15.63,253.46,12.17,1.6,22.44,847.27,205.9,True
46,12.99,258.06,13.25,1.47,21.54,1060.2,189.12,True
47,16.17,252.51,11.94,1.63,22.62,803.36,209.36,True
48,12.19,259.46,13.58,1.43,21.27,1124.94,184.02,True
49,13.75,256.74,12.94,1.51,21.8,998.95,193.95,True
50,19.4,246.87,10.62,1.8,23.71,542.22,229.93,True
51,18.67,248.15,10.92,1.76,23.47,601.24,225.28,True
52,16.86,251.31,11.66,1.67,22.85,747.67,213.75,True
53,4.31,273.23,16.82,1.02,18.6,1762.13,133.83,True
54,15.79,253.18,12.1,1.61,22.49,834.3,206.92,True
55,11.78,260.19,13.75,1.41,21.13,1158.49,181.38,True
56,21.91,242.5,9.59,1.93,24.56,339.72,245.88,True
57,4.17,273.47,16.88,1.02,18.55,1773.52,132.93,True
58,9.14,264.79,14.83,1.27,20.24,1371.69,164.58,True
59,14.45,255.52,12.65,1.54,22.04,942.59,198.39,True
60,13.76,256.72,12.93,1.51,21.8,998.18,194.01,True
61,10.11,263.09,14.43,1.32,20.57,1292.85,170.8,True
62,10.05,263.19,14.46,1.32,20.55,1297.67,170.42,True
63,6.0,270.26,16.12,1.11,19.18,1625.01,144.63,True
64,20.88,244.29,10.01,1.87,24.22,422.59,239.36,True
65,5.62,270.94,16.28,1.09,19.05,1656.14,142.18,True
66,15.93,252.94,12.04,1.62,22.54,823.02,207.81,True
67,19.39,246.9,10.62,1.8,23.71,543.24,229.85,True
68,6.01,270.26,16.12,1.11,19.18,1624.78,144.65,True
69,16.88,251.28,11.65,1.67,22.86,746.09,213.87,True
70,10.05,263.2,14.46,1.32,20.55,1297.87,170.4,True
71,19.81,246.16,10.45,1.82,23.85,509.4,232.52,True
72,12.63,258.69,13.4,1.45,21.42,1089.18,186.84,True
73,23.29,240.1,9.02,2.0,25.03,228.5,254.65,True
74,20.75,244.53,10.07,1.87,24.17,433.74,238.48,True
75,10.06,263.18,14.45,1.32,20.55,1296.98,170.47,True
76,10.14,263.04,14.42,1.32,20.58,1290.67,170.97,True
77,8.25,266.33,15.2,1.23,19.94,1443.14,158.96,True
78,16.14,252.57,11.96,1.63,22.61,805.71,209.17,True
79,4.51,272.86,16.73,1.03,18.67,1745.39,135.14,True
80,9.83,263.58,14.55,1.31,20.47,1315.58,169.0,True
81,12.04,259.73,13.64,1.42,21.22,1137.25,183.05,True
82,20.76,244.5,10.06,1.87,24.18,432.35,238.59,True
83,13.5,257.18,13.04,1.49,21.72,1019.22,192.35,True
84,14.86,254.8,12.48,1.56,22.18,909.38,201.01,True
85,16.5,251.94,11.81,1.65,22.73,776.75,211.45,True
86,21.76,242.77,9.65,1.92,24.51,352.07,244.91,True
87,18.98,247.61,10.79,1.78,23.57,576.08,227.26,True
88,22.43,241.6,9.38,1.95,24.74,298.02,249.17,True
89,20.85,244.35,10.02,1.87,24.2,425.42,239.13,True
90,8.74,265.49,15.0,1.25,20.1,1404.05,162.04,True
91,4.89,272.2,16.58,1.05,18.8,1714.9,137.55,True
92,18.6,248.27,10.95,1.76,23.44,606.74,224.85,True
93,6.62,269.2,15.87,1.14,19.38,1575.56,148.52,True
94,12.24,259.38,13.56,1.43,21.29,1121.11,184.33,True
95,21.23,243.69,9.87,1.89,24.33,394.83,241.54,True
96,22.76,241.02,9.24,1.97,24.85,271.27,251.28,True
97,13.0,258.05,13.25,1.47,21.55,1059.77,189.16,True
98,22.79,240.96,9.23,1.97,24.86,268.32,251.51,True
99,21.14,243.84,9.9,1.89,24.3,401.94,240.98,True
100,19.72,246.33,10.49,1.81,23.82,517.01,231.92,True
101,7.53,267.59,15.49,1.19,19.69,1501.46,154.36,True
102,14.55,255.34,12.61,1.55,22.07,934.35,199.04,True
103,8.43,266.03,15.12,1.23,20.0,1428.91,160.08,True
104,15.3,254.04,12.3,1.59,22.32,873.85,203.8,True
105,8.38,266.12,15.15,1.23,19.98,1433.36,159.73,True
106,21.72,242.84,9.67,1.92,24.5,355.36,244.65,True
107,14.36,255.67,12.69,1.54,22.01,949.6,197.84,True
108,22.41,241.63,9.38,1.95,24.73,299.63,249.04,True
109,6.81,268.85,15.79,1.15,19.45,1559.57,149.78,True
110,5.69,270.81,16.25,1.09,19.07,1650.34,142.63,True
111,16.8,251.43,11.69,1.66,22.83,752.97,213.33,True
112,22.41,241.63,9.38,1.95,24.73,299.56,249.05,True
113,4.73,272.49,16.64,1.04,18.74,1727.87,136.52,True
114,5.07,271.9,16.51,1.06,18.86,1700.62,138.67,True
115,13.39,257.36,13.09,1.49,21.68,1027.78,191.68,True
116,4.14,273.52,16.89,1.01,18.54,1775.62,132.76,True
117,7.55,267.56,15.49,1.19,19.7,1500.09,154.47,True
118,12.34,259.21,13.52,1.44,21.32,1113.18,184.95,True
119,10.59,262.27,14.24,1.35,20.73,1254.75,173.8,True
120,19.86,246.08,10.43,1.82,23.87,505.55,232.82,True
121,6.47,269.45,15.93,1.13,19.33,1587.28,147.6,True
122,19.61,246.52,10.53,1.81,23.78,525.89,231.22,True
123,6.76,268.94,15.81,1.15,19.43,1563.56,149.47,True
124,11.41,260.82,13.9,1.39,21.01,1188.05,179.05,True
125,5.52,271.12,16.32,1.08,19.01,1664.48,141.52,True
126,14.44,255.53,12.65,1.54,22.03,943.1,198.35,True
127,9.32,264.47,14.76,1.28,20.3,1356.7,165.77,True
128,14.16,256.03,12.77,1.53,21.94,966.15,196.53,True
129,14.41,255.59,12.67,1.54,22.02,945.68,198.15,True
130,11.9,259.97,13.7,1.41,21.17,1148.38,182.18,True
131,4.56,272.78,16.71,1.04,18.69,1741.53,135.45,True
132,15.13,254.34,12.37,1.58,22.27,887.7,202.71,True
133,14.73,255.03,12.54,1.56,22.13,919.98,200.17,True
134,7.15,268.27,15.65,1.17,19.56,1532.6,151.91,True
135,9.46,264.23,14.7,1.29,20.35,1345.55,166.64,True
136,21.37,243.45,9.81,1.9,24.38,383.55,242.43,True
137,22.41,241.63,9.38,1.95,24.73,299.29,249.07,True
138,8.25,266.35,15.2,1.23,19.94,1443.84,158.9,True
