,nuc,aexp,nd,ns,age,asexp,la,ld
9561,4.02,35,14,2,11.295031055900651,0.8528025673134925,224.0,89.0
9358,4.02,51,2,2.5,0.0,2.0,224.0,51.5
9438,,,,,,,,
9473,4.02,7,22,2.5,3.89285714285714,0.8528025673134925,224.0,89.0
9498,14.3636363636364,97.5,12,1,106.96,0.396139711141586,224.0,89.0
9403,4.02,97.5,17,1,0.9226190476190481,3.0,224.0,89.0
9450,3.375,97.5,3,1,0.9226190476190481,0.2322067492728804,224.0,6
9376,4.02,97.5,8,3,3.88888888888889,0.5123625096688621,224.0,89.0
9536,4.02,97.5,5,1,11.295031055900651,6.0,224.0,89.0
9532,14.3636363636364,97.5,6,1,147.272727272727,0.15313347115686599,224.0,66
9393,4.02,2,7,1,0.9226190476190481,0.2322067492728804,224.0,89.0
9397,0.549019607843137,2,11,2.5,0.9226190476190481,0.2322067492728804,224.0,89.0
9361,4.02,97.5,5,1,0.9226190476190481,0.2322067492728804,224.0,130
9406,4.02,97.5,12,1,0.9226190476190481,3.0,224.0,89.0
9374,4.02,97.5,11,1,191.744186046512,0.2322067492728804,224.0,117
9465,4.02,8,6,2.5,0.9226190476190481,8.0,224.0,51.5
9400,4.02,34,5,2.5,3.5833333333333304,0.2322067492728804,224.0,18.0
9356,4.02,136,3,2,37.225,0.8528025673134925,224.0,89.0
9378,4.02,29.0,20,1,0.9226190476190481,135.5,224.0,2055
9432,1.2564102564102602,1,3,2.5,0.9226190476190481,0.2322067492728804,224.0,22
9552,,,,,,,,
9370,,,,,,,,
9469,4.02,8,4,2.5,3.23529411764706,0.2322067492728804,224.0,18.0
9496,4.02,11,8,1,11.295031055900651,0.2322067492728804,224.0,89.0
9371,4.02,97.5,2,1,3.88888888888889,0.8528025673134925,224.0,0
9564,4.02,38,21,2,11.295031055900651,0.8528025673134925,224.0,89.0
9489,,,,,,,,
9523,4.02,97.5,3,2.5,4.15384615384615,1.0,224.0,306
9582,14.3636363636364,97.5,16,1,8.42424242424242,0.8528025673134925,224.0,1
9558,4.02,2,9,1,0.9226190476190481,0.8528025673134925,224.0,18.0
9533,4.02,9,3,2.5,3.11538461538462,9.0,224.0,18.0
9579,14.3636363636364,4,16,1,212.67857142857105,0.8528025673134925,224.0,18.0
9617,4.02,97.5,3,2,9.0,0.2322067492728804,224.0,203
9586,11.6818181818182,446.0,3,2,37.225,0.8528025673134925,224.0,89.0
9597,14.3636363636364,212,8,1,37.225,0.8528025673134925,106,18.0
9550,4.02,15,9,2.5,2.9047619047619,0.2322067492728804,224.0,18.0
9630,4.02,1,5,1,0.9226190476190481,0.2322067492728804,224.0,342
9704,4.02,178,19,2,11.295031055900651,0.8528025673134925,224.0,89.0
9606,,,,,,,,
9551,4.02,56,3,1,14.9285714285714,0.2322067492728804,224.0,356
9680,4.02,12,18,1,11.295031055900651,0.2322067492728804,224.0,89.0
9616,3.76,218.0,22,2,0.9226190476190481,0.2322067492728804,224.0,89.0
9753,7.941176470588241,0,2,2,0.9226190476190481,0.8528025673134925,224.0,89.0
9763,3.14285714285714,9,3,2.5,11.295031055900651,0.2322067492728804,224.0,209
9720,14.3636363636364,41,7,1,37.225,66.0,59.5,132
9806,6.628571428571429,97.5,3,1,71.5714285714286,0.2322067492728804,224.0,29
9812,14.3636363636364,97.5,5,2,0.9226190476190481,0.8528025673134925,224.0,2
9655,4.02,2,2,2,0.9226190476190481,0.2322067492728804,224.0,89.0
9781,12.5714285714286,34,22,1,0.9226190476190481,0.8528025673134925,224.0,89.0
9824,4.02,150.0,12,1,0.9226190476190481,135.5,224.0,723
9719,,,,,,,,
9844,4.02,35,1,2,1.375,0.8528025673134925,224.0,89.0
9862,,,,,,,,
9750,,,,,,,,
9822,2.5,1,5.5,1,3.88888888888889,0.2322067492728804,224.0,4
9685,4.02,97.5,4,1,0.952380952380952,1.0,224.0,18.0
9711,,,,,,,,
9864,14.3636363636364,29.0,6,2,57.0909090909091,0.2322067492728804,59.5,18.0
9911,4.02,97.5,10,2,4.73913043478261,0.8528025673134925,224.0,89.0
9841,14.3636363636364,123,5,2.5,11.295031055900651,135.5,101,4
9836,7.941176470588241,190,17,1,11.295031055900651,135.5,224.0,89.0
9955,,,,,,,,
9900,9.0,150.0,5.5,2,10.8,0.8528025673134925,59.5,51.5
9963,7.941176470588241,0,2,2.5,4.33333333333333,0.8528025673134925,59.5,14
9877,1.35714285714286,188,7,2.5,0.9226190476190481,135.5,224.0,89.0
9950,,,,,,,,
9949,4.02,1429,3,2,11.295031055900651,0.8528025673134925,224.0,89.0
10006,4.02,201,29,2,11.295031055900651,0.8528025673134925,224.0,89.0
9977,,,,,,,,
9872,4.02,97.5,11,1,0.9226190476190481,0.8528025673134925,224.0,0
10029,14.3636363636364,1335,5,2,37.225,0.8528025673134925,224.0,89.0
9979,3.9583333333333295,150.0,19,1,11.295031055900651,135.5,224.0,89.0
10060,4.02,69,3,2.5,11.295031055900651,135.5,224.0,234
10008,,,,,,,,
9982,4.375,97.5,12,1,0.9226190476190481,0.8528025673134925,224.0,89.0
9957,,,,,,,,
10089,13.7586206896552,234,7,1,0.9226190476190481,0.2322067492728804,224.0,89.0
9909,4.02,0,14,2.5,9.82608695652174,0.8528025673134925,224.0,18.0
10092,5.2,22,6,2.5,0.9226190476190481,0.2322067492728804,224.0,4
10064,4.02,205,15,2,0.9226190476190481,0.8528025673134925,224.0,89.0
10094,14.3636363636364,97.5,4,2.5,11.295031055900651,7.0,224.0,31
10105,4.02,97.5,3,2.5,2.45454545454545,3.0,224.0,118
10054,14.3636363636364,97.5,15,1,241.91836734693905,0.240336085188929,224.0,89.0
