,nuc,aexp,nd,ns,age,la,ld,target
0,5.25,16.0,4.0,1.0,5.75,954.0,73.0,True
1,23.96,0.0,7.0,2.0,43.22,1453.0,437.0,True
2,10.33,96.0,5.0,1.0,27.0,649.0,493.0,True
3,5.5,77.0,5.0,1.0,0.88,1310.0,18.0,True
4,5.36,155.0,7.0,1.0,24.04,904.0,66.0,True
5,8.83,66.0,5.0,1.0,9.92,573.0,144.0,True
6,16.0,39.0,5.0,1.0,5.5,926.0,38.0,True
7,31.36,51.0,6.0,1.0,37.55,294.0,163.0,True
8,67.67,161.0,4.0,1.0,24.11,825.0,158.0,True
9,11.42,144.0,7.0,1.0,22.77,507.0,466.0,True
10,67.13,9.0,5.0,1.0,91.53,688.0,270.0,True
11,208.14,20.0,5.0,1.0,33.71,875.0,151.0,True
12,32.75,55.0,9.0,1.0,3.35,974.0,391.0,True
13,35.56,16.0,8.0,1.0,48.52,2079.0,244.0,True
14,137.25,27.0,5.0,1.0,62.12,204.0,338.0,True
15,31.0,23.0,8.0,2.0,53.63,1152.0,213.0,True
16,20.75,24.0,7.0,1.0,6.75,1070.0,492.0,True
17,143.62,104.0,4.0,1.0,102.0,954.0,471.0,True
18,78.0,105.0,4.0,1.0,43.39,796.0,695.0,True
19,182.25,124.0,6.0,1.0,17.42,514.0,246.0,True
20,33.05,160.0,5.0,1.0,38.86,989.0,109.0,True
21,160.0,91.0,6.0,1.0,12.5,846.0,582.0,True
22,111.0,8.0,5.0,1.0,7.62,719.0,45.0,True
23,148.17,180.0,7.0,1.0,45.11,558.0,527.0,True
24,4.29,9.0,6.0,1.0,6.71,843.0,0.0,True
25,238.33,55.0,5.0,1.0,31.5,579.0,439.0,True
26,266.64,69.0,7.0,1.0,40.27,466.0,338.0,True
27,178.88,100.0,7.0,1.0,38.0,397.0,150.0,True
28,224.92,23.0,5.0,1.0,23.42,848.0,8.0,True
29,266.69,5.0,5.0,1.0,60.15,996.0,374.0,True
30,265.27,3.0,3.0,1.0,45.47,659.0,115.0,True
31,58.7,13.0,4.0,1.0,13.8,896.0,112.0,True
32,153.04,48.0,7.0,1.0,23.38,930.0,565.0,True
33,127.64,152.0,8.0,1.0,62.07,515.0,335.0,True
34,56.29,30.0,6.0,1.0,11.79,1377.0,55.0,True
35,62.09,168.0,8.0,1.0,60.44,890.0,71.0,True
36,81.12,4.0,6.0,1.0,24.5,407.0,204.0,True
37,6.8,3.0,5.0,1.0,65.9,712.0,4.0,True
38,229.67,51.0,6.0,1.0,114.83,502.0,193.0,True
39,167.75,36.0,6.0,1.0,7.35,1369.0,3.0,True
40,41.44,143.63,5.0,1.0,35.49,959.92,102.11,True
41,67.18,93.45,5.0,1.0,25.18,870.78,80.98,True
42,59.32,108.77,5.0,1.0,28.33,898.0,87.43,True
43,73.58,80.97,5.0,1.0,22.62,848.62,75.73,True
44,66.38,95.0,5.0,1.0,25.5,873.53,81.63,True
