,nuc,aexp,nd,ns,age,la,ld,target
0,157.67,266.0,2.0,1.0,115.33,28.0,6.0,True
1,175.33,344.0,2.0,1.0,57.0,18.0,1.0,True
2,73.56,363.0,4.0,1.0,49.22,174.0,91.0,True
3,77.75,364.0,4.0,1.0,80.88,99.0,26.0,True
4,158.75,303.0,2.0,1.0,64.25,44.0,6.0,True
5,95.55,382.0,3.0,1.0,57.27,85.0,71.0,True
6,81.07,334.0,3.0,1.0,62.29,42.0,37.0,True
7,206.25,467.0,3.0,1.0,39.0,232.0,72.0,True
8,281.0,408.0,3.0,1.0,41.67,8.0,7.0,True
9,151.0,411.0,3.0,1.0,41.17,34.0,33.0,True
10,98.09,349.0,3.0,1.0,50.64,181.0,128.0,True
11,187.25,479.0,2.0,1.0,112.0,127.0,30.0,True
12,341.67,291.0,3.0,1.0,71.67,15.0,2.0,True
13,126.0,402.0,4.0,1.0,85.44,36.0,143.0,True
14,278.0,403.0,3.0,1.0,40.75,116.0,13.0,True
15,329.0,300.0,3.0,1.0,81.0,48.0,1.0,True
16,149.75,429.0,5.0,1.0,86.5,13.0,23.0,True
17,254.0,303.0,4.0,1.0,108.0,23.0,12.0,True
18,131.11,435.0,6.0,1.0,78.56,52.0,36.0,True
19,18.5,446.0,3.0,1.0,97.0,245.0,57.0,True
20,211.6,328.0,4.0,1.0,63.2,213.0,3.0,True
21,100.92,342.0,4.0,1.0,158.83,247.0,111.0,True
22,365.33,388.0,2.0,1.0,96.67,24.0,24.0,True
23,284.5,514.0,3.0,1.0,97.75,46.0,0.0,True
24,555.0,397.0,2.0,1.0,69.5,4.0,0.0,True
25,437.67,401.0,3.0,1.0,89.33,134.0,147.0,True
26,176.86,522.0,4.0,1.0,43.86,307.0,29.0,True
27,169.57,423.0,2.0,1.0,137.0,57.0,3.0,True
28,94.21,370.0,6.0,1.0,80.79,411.0,7.0,True
29,306.5,546.0,2.0,1.0,101.75,352.0,5.0,True
30,321.67,320.0,2.0,1.0,102.67,33.0,5.0,True
31,258.2,385.0,4.0,1.0,104.2,152.0,21.0,True
32,377.0,466.0,3.0,1.0,95.0,94.0,78.0,True
33,553.5,505.0,3.0,1.0,64.25,33.0,42.0,True
34,360.0,413.0,5.0,1.0,133.5,175.0,2.0,True
35,355.0,283.0,4.0,1.0,121.67,439.0,42.0,True
36,257.5,370.0,5.0,1.0,84.5,48.0,8.0,True
37,60.58,270.0,3.0,1.0,113.21,220.0,182.0,True
38,318.08,358.0,3.0,1.0,84.42,166.0,48.0,True
39,372.5,361.0,4.0,1.0,71.5,307.0,14.0,True
40,268.4,350.17,3.26,1.0,75.56,143.18,10.76,True
41,224.14,332.89,3.84,1.0,65.93,197.58,4.71,True
42,363.91,387.44,2.02,1.0,96.36,25.75,23.81,True
43,274.59,352.59,3.18,1.0,76.91,135.55,11.61,True
44,213.72,328.83,3.97,1.0,63.66,210.39,3.29,True
45,258.1,346.15,3.4,1.0,73.32,155.84,9.35,True
46,264.89,348.8,3.31,1.0,74.8,147.48,10.28,True
47,226.83,333.95,3.8,1.0,66.52,194.27,5.08,True
48,343.17,379.35,2.29,1.0,91.84,51.24,20.97,True
49,288.56,358.04,3.0,1.0,79.95,118.38,13.51,True
50,212.83,328.48,3.98,1.0,63.47,211.48,3.17,True
51,266.14,349.29,3.29,1.0,75.07,145.95,10.45,True
52,278.38,354.06,3.13,1.0,77.74,130.9,12.12,True
53,313.04,367.59,2.68,1.0,85.28,88.29,16.86,True
54,223.08,332.48,3.85,1.0,65.7,198.88,4.57,True
55,231.47,335.76,3.74,1.0,67.53,188.57,5.71,True
56,365.02,387.88,2.0,1.0,96.6,24.39,23.96,True
57,244.79,340.95,3.57,1.0,70.42,172.2,7.53,True
58,227.26,334.11,3.8,1.0,66.61,193.75,5.14,True
59,231.88,335.92,3.74,1.0,67.61,188.07,5.77,True
60,214.46,329.12,3.96,1.0,63.82,209.48,3.39,True
61,243.48,340.44,3.59,1.0,70.14,173.8,7.36,True
62,258.01,346.11,3.4,1.0,73.3,155.94,9.34,True
63,269.24,350.49,3.25,1.0,75.75,142.14,10.87,True
64,240.18,339.15,3.63,1.0,69.42,177.87,6.9,True
65,285.75,356.94,3.04,1.0,79.34,121.84,13.13,True
66,264.77,348.75,3.31,1.0,74.77,147.63,10.26,True
67,337.87,377.28,2.36,1.0,90.69,57.76,20.25,True
68,313.14,367.63,2.68,1.0,85.3,88.17,16.87,True
69,301.34,363.02,2.83,1.0,82.74,102.68,15.26,True
70,291.11,359.03,2.97,1.0,80.51,115.25,13.86,True
71,349.58,381.85,2.2,1.0,93.24,43.37,21.85,True
72,268.46,350.19,3.26,1.0,75.58,143.1,10.77,True
73,359.27,385.64,2.08,1.0,95.35,31.45,23.17,True
74,353.01,383.19,2.16,1.0,93.98,39.15,22.32,True
75,241.55,339.69,3.61,1.0,69.72,176.18,7.09,True
76,270.5,350.99,3.23,1.0,76.02,140.58,11.05,True
77,356.39,384.51,2.12,1.0,94.72,35.0,22.78,True
78,352.25,382.9,2.17,1.0,93.82,40.08,22.21,True
