,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,10.5,57.0,0.95,1.0,15.0,34.0,10.0,14.0,False
1,2.5,6.0,0.32,1.0,0.0,4.0,31.0,4.0,False
2,1.0,382.0,0.0,1.0,6.0,192.0,5.0,1.0,False
3,2.0,473.0,0.0,1.0,14.0,244.0,0.0,32.0,False
4,0.0,484.0,0.0,1.0,0.0,250.0,48.0,0.0,False
5,4.95,650.0,4.08,3.0,23.0,0.05,204.0,71.0,False
6,1.0,142.0,0.0,1.0,8.0,26.0,9.0,0.0,False
7,2.5,758.0,1.0,1.0,0.0,265.0,13.0,11.0,False
8,11.67,803.0,1.23,1.0,45.0,422.0,54.0,6.0,False
9,20.0,805.0,0.0,1.0,33.0,423.0,1.0,1.0,False
10,16.0,68.0,0.0,1.0,0.0,40.0,5.0,3.0,False
11,1.0,162.0,1.3,2.0,0.0,0.42,66.0,52.0,False
12,6.5,132.0,0.44,2.0,6.5,0.99,42.0,2.0,False
13,10.0,893.5,0.0,1.0,90.0,564.0,88.0,23.0,False
14,27.67,357.0,2.97,4.0,18.4,0.33,117.0,95.0,False
15,3.5,393.0,0.76,1.0,0.0,168.0,6.0,3.0,False
16,1.0,419.0,1.99,1.0,4.0,42.0,74.0,9.0,False
17,6.25,427.0,2.23,1.0,53.75,269.0,138.0,5.0,False
18,14.4,138.0,3.75,2.0,41.13,1.25,155.0,82.0,False
19,23.0,514.0,0.0,1.0,0.0,240.0,3.0,2.0,False
20,1.67,751.5,1.11,1.0,1.33,459.0,162.0,0.0,False
21,2.0,51.0,0.0,1.0,30.0,1.0,9.0,9.0,False
22,12.4,90.0,2.04,1.0,9.2,47.0,164.0,5.0,False
23,6.87,765.0,3.35,1.0,26.93,376.0,56.0,43.0,False
24,0.0,632.0,0.92,1.0,0.0,414.0,93.0,0.0,False
25,6.4,36.0,2.17,1.0,20.6,32.0,132.0,36.0,False
26,12.46,988.0,4.57,2.0,79.06,0.99,376.0,59.0,False
27,0.5,1050.0,0.09,1.0,141.5,569.0,92.0,0.0,False
28,8.33,673.0,1.57,1.0,60.67,467.0,6.0,5.0,False
29,1.0,1228.5,0.0,1.0,104.0,728.0,0.0,6.0,False
30,37.0,790.0,0.0,1.0,5.0,595.0,3.0,2.0,False
31,14.8,1324.5,2.02,1.0,2.4,796.0,32.0,12.0,False
32,72.0,1379.0,0.0,1.0,0.0,841.0,8.0,3.0,False
33,9.0,247.0,0.0,1.0,29.0,131.0,6.0,0.0,False
34,42.5,1477.0,0.35,2.0,57.0,0.99,28.0,3.0,False
35,7.71,1498.0,2.49,1.0,196.57,967.0,417.0,21.0,False
36,17.33,1507.5,1.31,1.0,224.67,979.0,39.0,40.0,False
37,2.5,1508.5,2.0,1.0,27.5,939.0,7.0,1.0,False
38,17.5,1550.5,0.21,1.0,3.5,954.0,60.0,1.0,False
39,8.5,1556.0,1.38,1.0,144.0,957.0,57.0,25.0,False
40,4.6,878.0,2.22,1.0,51.8,731.0,115.0,6.0,False
41,13.58,1674.0,5.32,3.0,3.53,0.5,190.0,180.0,False
42,13.5,1721.5,2.41,1.0,39.5,1136.0,22.0,8.0,False
43,8.6,1767.0,1.75,1.0,40.8,1178.0,182.0,27.0,False
44,22.0,1809.0,0.0,1.0,4.0,1141.0,8.0,4.0,False
45,23.0,1820.0,0.0,1.0,3.0,1148.0,17.0,2.0,False
46,1.0,13.0,2.69,1.0,31.67,5.0,285.0,76.0,False
47,3.0,964.5,0.0,1.0,1.0,330.0,1.0,1.0,False
48,50.0,1840.0,0.57,1.0,47.0,1262.0,67.0,7.0,False
49,9.5,1006.5,0.72,1.0,0.0,855.0,5.0,0.0,False
50,36.44,1898.0,2.66,1.0,35.56,1326.0,333.0,15.0,False
51,5.94,1903.0,3.86,2.0,0.0,0.99,623.0,4.0,False
52,6.33,2005.83,2.77,2.0,2.33,0.87,389.0,15.0,False
53,2.5,2089.67,0.49,1.0,0.5,1616.0,64.0,2.0,False
54,16.88,1205.0,2.28,2.0,19.88,0.44,188.0,4.0,False
55,37.8,12.0,3.43,1.0,38.93,1.0,355.0,46.0,False
56,22.0,2288.67,3.08,2.0,5.1,0.99,54.0,23.0,False
57,45.88,2297.67,2.25,2.0,47.69,0.99,804.0,472.0,False
58,1.0,2308.17,1.83,1.0,0.0,129.0,35.0,88.0,False
59,21.6,2350.0,1.81,2.0,20.6,0.99,269.0,4.0,False
60,118.0,2367.0,0.0,1.0,13.0,1898.0,0.0,3.0,False
61,28.2,2410.67,1.38,2.0,62.8,0.99,206.0,171.0,False
62,3.0,397.75,0.0,1.0,63.0,586.0,1.0,1.0,False
63,23.22,2482.5,2.22,1.0,3.56,1993.0,78.0,215.0,False
64,0.9,69.0,3.86,2.0,4.95,0.99,1158.0,11.0,False
65,15.1,281.75,3.99,2.0,109.9,1.25,109.0,177.0,False
66,13.25,2570.33,1.93,2.0,1.0,0.99,164.0,12.0,False
67,12.67,1134.75,0.97,1.0,2.0,1326.0,117.0,3.0,False
68,7.0,4.0,0.39,1.0,19.5,1.0,50.0,2.0,False
69,37.0,5.0,2.28,2.0,38.0,1.47,322.0,0.0,False
70,65.0,2584.08,0.0,1.0,0.0,2303.0,4.0,2.0,False
71,72.0,2592.75,0.0,1.0,2.0,2307.0,9.0,4.0,False
72,18.0,2599.67,1.23,1.0,99.0,2292.0,125.0,0.0,False
73,5.73,52.0,2.89,2.0,4.91,1.0,232.0,197.0,False
74,25.4,1135.25,1.77,1.0,13.6,1387.0,93.0,26.0,False
75,29.0,303.83,2.46,2.0,46.86,1.25,26.0,12.0,False
76,5.8,107.0,1.04,2.0,88.6,1.0,535.0,509.0,False
77,0.0,149.5,1.0,1.0,0.0,199.0,139.0,0.0,False
78,2.0,162.0,2.25,1.0,57.0,116.0,112.0,3.0,False
79,2.5,166.0,0.92,1.0,0.0,8.0,5.0,7.0,False
80,1.0,46.67,0.0,1.0,0.0,53.0,2.0,13.0,False
81,11.6,1139.3,1.88,1.0,17.2,1491.0,140.0,4.0,False
82,8.0,80.0,0.92,1.0,177.0,32.0,125.0,4.0,False
83,21.67,2595.92,2.53,2.0,134.44,0.99,142.0,17.0,False
84,21.5,2611.92,2.15,1.0,7.83,196.0,342.0,0.0,False
85,113.0,2613.43,0.0,1.0,4.0,2596.0,17.0,8.0,False
86,81.6,2616.18,0.86,2.0,21.4,0.0,120.0,2.0,False
87,2.75,2622.93,1.57,1.0,48.75,2633.0,84.0,71.0,False
88,9.3,2631.97,4.5,1.0,330.96,2645.0,12.0,32.0,False
89,16.0,2658.5,0.96,1.0,170.5,2656.0,32.0,10.0,False
90,13.5,371.88,0.39,1.0,298.5,453.0,25.0,1.0,False
91,1.0,207.0,0.0,1.0,9.0,37.0,0.0,1.0,False
92,16.89,1070.22,2.77,2.0,2.44,0.01,134.0,201.0,False
