,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,2.88,30.0,2.47,2.0,0.0,1.0,74.0,163.0,False
1,12.0,191.0,0.0,1.0,0.0,112.0,5.0,0.0,False
2,2.69,255.0,3.24,2.0,1.38,0.22,595.0,36.0,False
3,2.77,364.0,3.47,1.0,3.62,181.0,846.0,119.0,False
4,0.11,466.0,2.66,2.0,3.22,0.22,257.0,4.0,False
5,5.0,495.0,1.45,1.0,0.0,255.0,32.0,34.0,False
6,4.12,579.0,2.84,2.0,7.75,0.22,115.0,51.0,False
7,5.0,643.0,0.97,1.0,9.0,327.0,263.0,0.0,False
8,1.5,707.0,0.81,1.0,30.0,230.0,3.0,1.0,False
9,11.0,169.0,1.67,1.0,3.4,74.0,64.0,12.0,False
10,2.23,723.0,3.41,2.0,11.69,0.22,140.0,408.0,False
11,12.0,173.0,0.97,1.0,3.0,78.0,6.0,4.0,False
12,2.14,879.0,1.95,1.0,5.57,328.0,49.0,32.0,False
13,1.33,33.0,1.71,1.0,18.0,16.0,76.0,3.0,False
14,12.0,8.0,1.77,2.0,9.4,0.48,125.0,3.0,False
15,0.0,26.0,2.5,1.0,0.0,4.0,390.0,0.0,False
16,5.83,101.0,2.33,1.0,0.17,19.0,45.0,21.0,False
17,6.75,948.0,1.25,3.0,51.25,0.0,119.0,42.0,False
18,6.0,148.0,2.63,1.0,1.56,96.0,38.0,19.0,False
19,3.5,175.0,0.08,1.0,31.0,73.0,94.0,0.0,False
20,29.0,905.5,0.0,1.0,74.0,552.0,10.0,0.0,False
21,50.0,266.0,0.0,1.0,26.0,76.0,3.0,0.0,False
22,17.0,307.0,0.58,1.0,11.0,87.0,104.0,4.0,False
23,3.88,359.0,4.99,1.0,99.15,194.0,72.0,46.0,False
24,3.5,387.0,0.07,1.0,3.5,210.0,109.0,1.0,False
25,0.0,410.0,0.0,1.0,0.0,218.0,61.0,0.0,False
26,14.15,431.0,3.19,2.0,0.0,0.44,87.0,49.0,False
27,19.33,759.0,1.19,1.0,54.0,445.0,14.0,29.0,False
28,2.0,563.0,0.0,1.0,3.0,186.0,8.0,2.0,False
29,1.6,12.0,1.77,1.0,0.8,9.0,40.0,25.0,False
30,0.0,755.0,4.09,1.0,0.0,379.0,1128.0,0.0,False
31,5.24,792.0,3.59,2.0,2.24,0.87,128.0,108.0,False
32,1.0,749.0,0.0,1.0,0.0,522.0,13.0,4.0,False
33,6.67,879.0,1.1,1.0,33.0,453.0,36.0,8.0,False
34,0.0,1033.5,0.0,1.0,0.0,551.0,97.0,0.0,False
35,10.15,1114.0,3.96,2.0,0.46,0.99,505.0,311.0,False
36,0.0,1197.0,0.0,1.0,0.0,679.0,168.0,0.0,False
37,6.0,748.5,3.36,1.0,103.0,549.0,57.0,22.0,False
38,9.5,1310.0,0.99,1.0,33.0,763.0,18.0,4.0,False
39,7.0,226.0,3.38,2.0,28.17,1.25,32.0,25.0,False
40,3.5,1406.0,1.37,1.0,13.25,888.0,88.0,5.0,False
41,2.5,1455.5,0.8,1.0,70.0,913.0,83.0,0.0,False
42,1.56,1499.0,3.17,1.0,21.0,968.0,430.0,4.0,False
43,4.25,876.5,1.77,1.0,8.0,728.0,74.0,4.0,False
44,6.18,1596.0,3.6,2.0,41.12,0.99,560.0,17.0,False
45,4.2,1615.0,2.01,2.0,1.6,0.13,119.0,4.0,False
46,20.19,1684.5,2.91,2.0,63.75,0.99,390.0,29.0,False
47,4.83,959.5,3.62,1.0,190.5,809.0,227.0,52.0,False
48,27.0,957.83,0.99,1.0,107.0,815.0,46.0,16.0,False
49,2.0,1814.5,0.96,1.0,0.0,1225.0,243.0,2.0,False
