,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,1.7,23.0,2.71,1.0,0.1,17.0,60.0,62.0,False
1,0.0,114.0,3.46,1.0,0.0,0.0,1096.0,0.0,False
2,4.25,180.0,1.33,1.0,0.5,106.0,70.0,26.0,False
3,0.0,17.0,2.44,1.0,0.0,8.0,493.0,0.0,False
4,8.26,300.0,3.64,2.0,11.11,0.22,680.0,98.0,False
5,1.0,348.0,1.0,1.0,0.0,41.0,21.0,5.0,False
6,2.67,395.0,3.42,2.0,0.0,0.22,420.0,28.0,False
7,7.0,167.0,0.0,1.0,0.0,39.0,5.0,0.0,False
8,0.0,925.0,3.0,1.0,0.0,354.0,605.0,0.0,False
9,14.0,929.0,0.0,1.0,148.0,356.0,4.0,1.0,False
10,2.0,54.0,0.96,1.0,7.0,27.0,67.0,10.0,False
11,0.0,118.0,0.0,1.0,0.0,38.0,48.0,0.0,False
12,26.29,258.0,2.59,2.0,7.71,0.44,50.0,9.0,False
13,10.0,893.5,0.0,1.0,90.0,564.0,88.0,23.0,False
14,4.22,296.0,2.56,2.0,0.89,0.44,28.0,24.0,False
15,32.73,320.0,2.84,3.0,30.91,0.5,59.0,94.0,False
16,27.67,357.0,2.97,4.0,18.4,0.33,117.0,95.0,False
17,0.0,125.0,0.99,1.0,0.0,73.0,4.0,3.0,False
18,1.0,432.0,0.0,1.0,0.0,136.0,3.0,4.0,False
19,34.0,509.0,0.0,1.0,11.0,269.0,19.0,4.0,False
20,4.8,60.0,2.14,2.0,3.6,0.7,157.0,48.0,False
21,8.2,589.0,1.44,1.0,0.0,274.0,17.0,17.0,False
22,1.0,613.0,1.57,1.0,0.0,294.0,49.0,20.0,False
23,24.4,553.0,1.6,2.0,1.4,0.44,112.0,9.0,False
24,11.67,695.0,1.73,1.0,68.17,343.0,226.0,15.0,False
25,0.83,736.0,1.9,1.0,0.0,510.0,118.0,31.0,False
26,0.0,740.0,0.0,1.0,0.0,513.0,14.0,38.0,False
27,13.67,762.0,1.4,2.0,0.0,0.22,15.0,10.0,False
28,16.07,915.0,4.45,2.0,12.0,0.99,32.0,44.0,False
29,16.6,978.0,1.66,1.0,0.6,500.0,158.0,15.0,False
30,1.0,982.0,0.0,1.0,0.0,517.0,9.0,6.0,False
31,22.5,1053.0,0.83,1.0,0.0,572.0,50.0,0.0,False
32,13.5,1087.5,2.15,1.0,3.75,581.0,43.0,188.0,False
33,9.67,1115.0,1.47,1.0,0.67,608.0,44.0,39.0,False
34,17.41,1131.5,3.14,2.0,48.41,0.99,42.0,189.0,False
35,2.0,709.5,1.58,1.0,23.33,48.0,6.0,6.0,False
36,8.33,712.5,2.37,2.0,4.67,0.44,10.0,8.0,False
37,8.0,1189.5,0.99,1.0,156.0,673.0,14.0,6.0,False
38,15.67,1281.0,1.08,1.0,2.67,731.0,157.0,2.0,False
39,9.5,1347.5,0.95,1.0,46.0,807.0,31.0,1.0,False
40,11.5,1353.0,0.27,1.0,0.0,821.0,62.0,3.0,False
41,8.0,1405.0,0.0,1.0,56.0,883.0,2.0,0.0,False
42,2.5,1455.5,0.8,1.0,70.0,913.0,83.0,0.0,False
43,8.11,1531.5,2.58,1.0,114.22,998.0,356.0,38.0,False
44,3.5,266.5,3.12,1.0,117.64,152.0,0.0,27.0,False
45,7.0,271.5,0.0,1.0,129.0,158.0,3.0,0.0,False
46,19.5,1613.0,1.0,1.0,9.0,993.0,26.0,9.0,False
47,2.5,1711.0,0.44,1.0,58.0,1127.0,21.0,1.0,False
48,28.0,1725.0,1.2,1.0,15.33,1143.0,69.0,19.0,False
49,0.0,1742.5,0.0,1.0,0.0,1156.0,95.0,0.0,False
