,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,1.0,8.0,0.93,1.0,0.0,4.0,19.0,4.0,False
1,3.43,123.0,2.39,2.0,1.43,0.22,162.0,44.0,False
2,5.71,143.0,1.8,2.0,11.86,0.04,37.0,37.0,False
3,5.86,397.0,3.11,2.0,5.71,0.22,189.0,47.0,False
4,0.06,398.0,4.85,1.0,0.18,200.0,1601.0,99.0,False
5,2.0,443.0,1.12,2.0,1.0,0.0,24.0,32.0,False
6,3.0,465.0,0.0,1.0,96.0,239.0,5.0,0.0,False
7,1.0,551.0,0.0,1.0,0.0,19.0,9.0,5.0,False
8,1.25,554.0,1.4,2.0,10.0,0.0,197.0,22.0,False
9,1.0,564.0,0.0,1.0,0.0,28.0,12.0,1.0,False
10,0.0,710.0,1.58,1.0,0.0,232.0,113.0,0.0,False
11,11.0,813.0,0.0,1.0,0.0,295.0,41.0,20.0,False
12,6.5,31.0,0.94,1.0,19.0,8.0,40.0,13.0,False
13,2.0,50.0,1.55,2.0,4.0,1.25,117.0,1.0,False
14,8.0,212.0,0.0,1.0,5.0,102.0,6.0,2.0,False
15,0.0,236.0,0.0,1.0,0.0,114.0,81.0,0.0,False
16,0.0,257.0,0.95,1.0,0.0,128.0,86.0,0.0,False
17,1.5,292.0,0.99,2.0,2.5,0.44,3.0,4.0,False
18,27.33,321.0,1.06,1.0,24.33,163.0,3.0,13.0,False
19,0.5,325.0,0.72,1.0,0.0,167.0,68.0,13.0,False
20,3.8,435.0,1.95,1.0,82.2,43.0,18.0,18.0,False
21,4.41,463.0,3.7,1.0,87.77,202.0,196.0,125.0,False
22,26.5,493.0,0.98,1.0,0.0,305.0,4.0,15.0,False
23,0.0,583.0,0.9,1.0,0.0,302.0,101.0,0.0,False
24,1.5,516.0,1.77,1.0,60.5,326.0,274.0,2.0,False
25,13.33,596.0,1.26,1.0,3.33,305.0,16.0,7.0,False
26,32.0,535.0,0.51,1.0,13.0,171.0,157.0,43.0,False
27,9.91,111.0,2.62,2.0,4.91,0.7,196.0,7.0,False
28,12.45,659.0,3.37,1.0,60.73,328.0,15.0,15.0,False
29,30.0,15.0,0.0,1.0,0.0,11.0,12.0,12.0,False
30,6.48,876.0,3.89,2.0,40.83,0.99,114.0,124.0,False
31,2.57,651.5,2.26,1.0,4.29,218.0,1004.0,25.0,False
32,65.0,662.5,0.91,1.0,12.5,239.0,26.0,2.0,False
33,2.67,1089.5,0.62,1.0,9.33,583.0,116.0,8.0,False
34,5.22,1144.5,2.37,1.0,31.22,654.0,56.0,19.0,False
35,9.0,1145.5,0.54,1.0,0.0,655.0,1.0,15.0,False
36,6.0,1153.0,1.5,1.0,0.0,664.0,3.0,5.0,False
37,10.0,220.0,0.77,1.0,21.33,116.0,244.0,45.0,False
38,18.2,1265.0,1.54,2.0,34.0,0.99,50.0,25.0,False
39,31.25,232.0,2.33,1.0,5.62,140.0,30.0,28.0,False
40,3.25,1481.0,1.76,1.0,47.5,927.0,33.0,30.0,False
41,3.2,26.0,3.44,1.0,74.0,25.0,963.0,33.0,False
42,1.67,1542.5,0.83,1.0,4.67,1010.0,200.0,8.0,False
43,4.33,71.0,3.37,1.0,27.2,57.0,1050.0,6.0,False
44,5.0,891.5,2.26,1.0,0.6,94.0,190.0,2.0,False
45,7.95,226.5,4.14,2.0,112.95,1.25,131.0,138.0,False
46,5.5,1703.0,1.0,1.0,158.0,1061.0,10.0,6.0,False
47,7.0,920.0,1.37,1.0,200.33,110.0,348.0,142.0,False
48,1.0,13.0,2.69,1.0,31.67,5.0,285.0,76.0,False
49,0.0,960.5,4.43,1.0,0.0,123.0,1678.0,0.0,False
