,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,1.6,5.0,1.79,1.0,0.0,2.0,103.0,13.0,False
1,12.0,18.0,0.0,1.0,0.0,12.0,5.0,5.0,False
2,0.0,22.0,2.11,1.0,0.0,0.0,338.0,0.0,False
3,1.0,24.0,0.0,1.0,0.0,11.0,16.0,0.0,False
4,3.89,243.0,2.59,2.0,2.56,0.22,200.0,32.0,False
5,1.0,295.0,0.82,1.0,0.0,10.0,32.0,3.0,False
6,2.33,4.0,1.49,2.0,3.67,1.44,7.0,14.0,False
7,1.0,380.0,0.0,1.0,6.0,191.0,6.0,5.0,False
8,12.75,439.0,2.24,4.0,9.75,0.02,52.0,15.0,False
9,9.0,608.0,0.63,1.0,6.0,307.0,35.0,3.0,False
10,6.73,635.0,2.83,1.0,8.55,321.0,322.0,37.0,False
11,4.33,832.0,1.17,1.0,43.33,438.0,90.0,52.0,False
12,2.73,9.0,2.84,1.0,1.64,4.0,608.0,0.0,False
13,4.33,907.0,1.03,1.0,71.67,471.0,52.0,22.0,False
14,34.0,919.0,0.55,2.0,54.5,0.22,20.0,11.0,False
15,4.67,42.0,1.55,2.0,56.67,1.25,54.0,34.0,False
16,10.2,953.0,1.88,2.0,5.2,0.22,5.0,13.0,False
17,3.0,952.5,0.78,1.0,33.0,523.0,12.0,1.0,False
18,6.0,140.0,1.31,1.0,2.0,89.0,11.0,11.0,False
19,14.0,195.0,0.0,1.0,10.0,53.0,6.0,6.0,False
20,3.0,284.0,0.0,1.0,110.0,138.0,26.0,6.0,False
21,0.75,883.5,2.2,1.0,0.0,424.0,116.0,30.0,False
22,16.29,113.0,2.41,2.0,6.29,1.25,187.0,4.0,False
23,4.0,372.0,0.99,1.0,138.0,158.0,5.0,2.0,False
24,6.25,427.0,2.23,1.0,53.75,269.0,138.0,5.0,False
25,18.33,440.0,1.22,1.0,1.33,277.0,8.0,10.0,False
26,5.25,475.0,1.43,1.0,43.25,209.0,81.0,70.0,False
27,1.5,490.0,0.1,1.0,84.0,219.0,79.0,0.0,False
28,61.5,543.0,0.47,1.0,7.5,254.0,3.0,7.0,False
29,10.5,564.0,0.8,1.0,0.0,263.0,90.0,14.0,False
30,58.0,591.0,0.07,1.0,7.0,276.0,199.0,268.0,False
31,4.89,555.0,3.69,1.0,64.84,349.0,43.0,50.0,False
32,19.0,653.0,1.35,1.0,29.33,320.0,9.0,9.0,False
33,12.57,567.0,2.32,1.0,97.43,354.0,71.0,23.0,False
34,13.4,600.0,2.7,1.0,56.7,384.0,109.0,94.0,False
35,1.4,16.0,1.32,1.0,12.6,12.0,85.0,8.0,False
36,0.0,769.0,0.0,1.0,0.0,380.0,106.0,0.0,False
37,6.45,788.0,2.92,1.0,1.64,392.0,82.0,81.0,False
38,0.0,722.0,0.89,1.0,0.0,497.0,46.0,3.0,False
39,1.5,757.0,1.8,1.0,2.0,529.0,31.0,6.0,False
40,6.75,875.0,1.28,1.0,48.0,450.0,113.0,6.0,False
41,4.54,1009.0,3.39,1.0,7.92,533.0,72.0,76.0,False
42,27.0,662.5,0.84,1.0,16.5,231.0,55.0,5.0,False
43,1.0,662.0,0.0,1.0,0.0,458.0,21.0,62.0,False
44,5.22,736.0,3.04,1.0,195.89,536.0,48.0,20.0,False
45,10.0,751.5,1.44,1.0,68.0,552.0,15.0,6.0,False
46,2.0,1272.5,0.41,1.0,2.0,726.0,3.0,9.0,False
47,0.0,3.0,0.0,1.0,0.0,3.0,85.0,0.0,False
48,2.67,1318.0,1.46,1.0,3.67,793.0,12.0,13.0,False
49,6.67,1336.5,2.51,1.0,60.67,808.0,15.0,26.0,False
50,43.09,18.33,2.97,5.0,22.04,0.21,214.0,45.0,False
51,18.8,1476.0,1.15,1.0,31.4,949.0,245.0,4.0,False
52,7.71,1498.0,2.49,1.0,196.57,967.0,417.0,21.0,False
53,5.67,876.0,1.77,2.0,10.0,0.44,111.0,15.0,False
54,22.8,1584.0,1.46,1.0,23.6,980.0,173.0,3.0,False
55,13.76,1659.5,4.48,1.0,74.72,1098.0,46.0,24.0,False
56,3.67,902.5,0.99,1.0,34.0,749.0,124.0,0.0,False
57,6.6,1702.0,2.18,1.0,135.2,1060.0,39.0,19.0,False
58,97.0,1812.5,0.97,1.0,28.5,1223.0,2.0,3.0,False
59,19.0,970.83,1.0,1.0,6.0,827.0,25.0,15.0,False
60,19.5,1877.5,0.97,2.0,0.0,0.99,37.0,1.0,False
61,0.0,1889.0,2.0,1.0,0.0,1308.0,223.0,0.0,False
62,94.33,1935.0,1.55,2.0,40.67,0.99,9.0,4.0,False
63,12.5,2000.83,2.42,2.0,53.33,0.99,23.0,8.0,False
64,0.0,9.0,1.84,1.0,0.0,2.0,355.0,0.0,False
65,0.5,1108.83,0.93,1.0,0.0,960.0,7.0,22.0,False
66,3.78,2027.5,2.76,1.0,16.44,1435.0,298.0,7.0,False
67,27.14,2039.83,1.54,1.0,127.43,1555.0,227.0,67.0,False
68,6.53,2076.33,3.29,2.0,76.97,0.99,936.0,118.0,False
