,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,10.0,20.0,0.0,1.0,4.0,0.0,9.0,0.0,False
1,0.75,352.0,2.61,1.0,0.25,42.0,304.0,86.0,False
2,3.0,526.0,0.0,1.0,2.0,148.0,8.0,0.0,False
3,3.0,545.0,0.0,1.0,7.0,276.0,13.0,4.0,False
4,5.4,573.0,1.3,1.0,5.4,286.0,121.0,8.0,False
5,6.0,620.0,0.0,1.0,21.0,314.0,1.0,1.0,False
6,0.0,655.0,2.46,1.0,0.0,202.0,516.0,0.0,False
7,2.0,688.0,0.0,1.0,9.0,221.0,1.0,1.0,False
8,8.37,7.0,2.72,1.0,23.47,3.0,137.0,350.0,False
9,0.0,710.0,1.58,1.0,0.0,232.0,113.0,0.0,False
10,31.4,43.0,1.97,3.0,59.0,0.46,15.0,15.0,False
11,5.5,953.0,0.9,1.0,4.5,528.0,34.0,4.0,False
12,17.0,2.0,0.0,1.0,17.0,1.0,18.0,0.0,False
13,22.33,200.0,2.53,2.0,8.0,0.44,32.0,33.0,False
14,10.67,163.0,1.57,1.0,0.0,82.0,93.0,11.0,False
15,4.6,204.0,1.91,1.0,22.0,98.0,155.0,17.0,False
16,0.0,291.0,0.0,1.0,0.0,122.0,84.0,0.0,False
17,6.33,379.0,1.07,1.0,56.67,161.0,23.0,5.0,False
18,6.56,397.0,3.51,1.0,104.06,171.0,182.0,42.0,False
19,0.0,410.0,0.0,1.0,0.0,218.0,61.0,0.0,False
20,12.5,481.0,0.76,1.0,5.0,214.0,37.0,9.0,False
21,16.5,549.0,0.81,1.0,114.5,285.0,1.0,3.0,False
22,6.0,508.0,0.0,1.0,0.0,319.0,16.0,0.0,False
23,1.0,110.0,0.8,1.0,0.5,64.0,65.0,1.0,False
24,6.0,604.0,0.0,1.0,95.0,388.0,2.0,2.0,False
25,2.36,160.0,2.72,1.0,0.64,4.0,517.0,0.0,False
26,1.0,197.0,1.0,1.0,1.5,1.0,32.0,0.0,False
27,4.75,25.0,1.17,1.0,3.0,21.0,55.0,56.0,False
28,13.0,630.0,0.0,1.0,1.0,411.0,4.0,1.0,False
29,1.33,743.0,1.27,1.0,0.0,516.0,16.0,16.0,False
30,7.05,31.0,3.67,1.0,30.95,27.0,761.0,296.0,False
31,4.58,721.83,3.1,1.0,96.5,556.0,262.0,140.0,False
32,2.1,171.5,2.46,1.0,28.2,126.0,486.0,162.0,False
33,5.94,1163.5,3.22,2.0,5.69,0.99,426.0,74.0,False
34,10.0,763.5,1.51,1.0,127.0,564.0,10.0,5.0,False
35,33.0,1295.5,0.0,1.0,0.0,747.0,3.0,5.0,False
36,6.93,1336.5,4.67,2.0,77.36,0.99,120.0,112.0,False
37,5.0,12.0,0.0,1.0,13.0,12.0,5.0,5.0,False
38,13.62,1348.5,3.79,3.0,113.19,0.5,74.0,230.0,False
39,24.0,1512.0,1.91,2.0,54.8,0.99,34.0,14.0,False
40,5.67,876.0,1.77,2.0,10.0,0.44,111.0,15.0,False
41,9.5,1585.0,0.35,1.0,0.5,981.0,224.0,5.0,False
42,0.0,1593.0,0.0,1.0,0.0,1050.0,59.0,0.0,False
43,4.33,71.0,3.37,1.0,27.2,57.0,1050.0,6.0,False
44,65.0,1653.5,0.0,1.0,2.0,1096.0,1.0,1.0,False
45,4.75,1733.0,4.95,1.0,14.19,1086.0,1635.0,177.0,False
46,18.42,1753.0,3.16,1.0,37.65,1167.0,536.0,44.0,False
47,2.0,62.5,0.0,1.0,124.0,64.0,2.0,1.0,False
48,3.0,1898.5,2.08,2.0,26.0,0.87,421.0,0.0,False
49,2.0,2009.67,0.51,1.0,3.0,1357.0,23.0,12.0,False
50,0.8,1149.5,0.64,1.0,1.6,1008.0,453.0,401.0,False
51,2.6,1150.5,3.19,1.0,0.6,1009.0,1.0,14.0,False
52,8.03,2060.33,3.09,2.0,28.97,0.99,323.0,59.0,False
53,1.5,2063.17,0.21,1.0,0.5,1477.0,85.0,3.0,False
54,21.0,2100.5,0.53,1.0,202.5,1624.0,29.0,4.0,False
55,7.6,217.67,1.84,1.0,160.8,189.0,34.0,10.0,False
56,39.0,2175.0,0.0,1.0,33.0,1690.0,3.0,2.0,False
57,12.0,2235.83,0.0,1.0,0.0,1744.0,5.0,7.0,False
58,13.33,2271.5,3.28,1.0,17.83,1709.0,465.0,48.0,False
59,2.0,1220.67,0.0,1.0,81.0,172.0,2.0,1.0,False
60,31.0,2303.5,0.0,1.0,1.0,1815.0,21.0,1.0,False
61,1.5,2305.33,0.13,1.0,174.5,1759.0,53.0,1.0,False
62,3.67,24.0,2.27,1.0,178.83,19.0,82.0,7.0,False
63,11.0,2381.33,1.35,1.0,569.2,1905.0,200.0,23.0,False
64,3.0,2438.83,0.0,1.0,0.0,1925.0,0.0,2.0,False
65,5.25,46.0,2.0,1.0,99.25,31.0,4.0,4.0,False
66,12.5,1210.0,0.74,1.0,43.5,1250.0,42.0,5.0,False
67,39.5,2492.33,2.65,2.0,0.8,0.99,237.0,18.0,False
68,4.4,2511.67,1.91,1.0,73.2,176.0,27.0,29.0,False
69,176.0,2493.67,0.81,2.0,26.5,0.0,5.0,3.0,False
70,0.0,2488.75,0.0,1.0,0.0,2082.0,62.0,0.0,False
71,1.33,2547.58,1.58,1.0,0.0,207.0,0.0,3.0,False
72,5.0,1129.75,0.0,1.0,5.0,1350.0,16.0,0.0,False
73,6.12,2574.83,2.66,2.0,0.0,0.99,323.0,83.0,False
74,0.33,2603.92,1.15,1.0,34.33,2294.0,73.0,0.0,False
75,1.4,2617.83,1.85,1.0,0.0,2329.0,93.0,94.0,False
76,18.0,2589.42,1.2,1.0,2.67,2387.0,21.0,5.0,False
77,26.0,59.0,0.0,1.0,16.0,14.0,6.0,2.0,False
78,34.08,2596.42,4.85,4.0,157.03,0.33,68.0,65.0,False
79,4.22,2593.83,2.99,1.0,18.33,193.0,22.0,22.0,False
80,0.0,45.67,0.0,1.0,0.0,52.0,47.0,0.0,False
81,1.0,46.67,0.0,1.0,0.0,53.0,2.0,13.0,False
82,0.0,296.55,1.47,1.0,0.0,637.0,116.0,0.0,False
83,10.0,2586.25,2.5,2.0,62.71,0.99,264.0,4.0,False
84,18.0,2621.2,4.7,2.0,169.91,0.99,997.0,174.0,False
85,19.0,2624.55,0.0,1.0,0.0,2620.0,12.0,6.0,False
86,3.0,2656.63,1.0,1.0,349.0,2703.0,4.0,65.0,False
87,50.0,2690.35,1.5,1.0,6.0,2728.0,18.0,0.0,False
88,10.0,2602.57,1.58,1.0,236.67,2844.0,51.0,37.0,False
89,41.0,1034.03,2.1,2.0,18.57,0.42,137.0,12.0,False
90,48.5,1049.6,1.0,1.0,45.5,1598.0,9.0,4.0,False
91,9.0,2627.47,0.0,1.0,132.0,2920.0,28.0,7.0,False
92,7.8,2637.8,2.08,1.0,400.0,2926.0,0.0,348.0,False
93,6.0,315.0,0.0,1.0,0.0,197.0,8.0,4.0,False
94,5.0,317.0,0.72,1.0,110.5,198.0,9.0,6.0,False
95,4.33,1080.62,1.17,1.0,614.0,1717.0,72.0,9.0,False
96,4.0,2707.52,0.94,1.0,239.0,2907.0,83.0,9.0,False
97,2.0,1090.4,0.21,1.0,111.5,1744.0,30.0,0.0,False
98,7.0,288.17,0.34,1.0,302.5,239.0,28.0,19.0,False
99,9.0,72.0,0.0,1.0,0.0,2.0,7.0,7.0,False
100,94.0,360.0,0.74,1.0,58.0,134.0,26.0,3.0,False
101,2.2,2820.87,1.72,1.0,4.6,3306.0,156.0,13.0,False
102,1.0,111.35,0.49,1.0,0.0,213.0,18.0,1.0,False
103,5.0,2847.57,0.0,1.0,0.0,3164.0,26.0,14.0,False
