,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,2.0,2.0,14.0,4.0,3.0,1.25,234.0,214.0,1
1,5.33,142.0,10.0,3.0,19.33,0.49,386.0,156.0,0
2,2.14,20.0,9.0,4.0,5.1,0.33,1602.0,529.0,0
3,1.85,32.0,15.0,3.0,8.49,0.5,562.0,391.0,0
4,19.63,15.0,12.0,2.0,18.22,0.86,157.0,54.0,0
5,15.0,131.0,7.0,2.0,89.5,1.0,95.0,295.0,0
6,12.3,140.0,8.0,3.0,60.4,0.5,183.0,439.0,0
7,9.66,47.0,15.0,1.0,165.05,36.0,159.0,319.0,0
8,11.75,356.0,10.0,2.0,119.64,1.85,785.0,1037.0,0
9,9.15,230.0,17.0,2.0,7.36,0.0,459.0,480.0,0
10,28.22,247.0,8.0,2.0,174.44,1.0,26.0,30.0,0
11,11.43,248.0,13.0,4.0,6.57,0.33,1099.0,750.0,0
12,5.81,10.0,12.0,1.0,344.28,8.0,699.0,675.0,0
13,9.56,54.0,11.0,4.0,0.25,0.33,1596.0,4.0,1
14,30.32,9.0,16.0,2.0,107.63,1.71,310.0,33.0,0
15,29.61,7.0,6.0,2.0,137.67,0.66,582.0,494.0,0
16,13.65,0.0,12.0,3.0,36.7,0.0,1174.0,9.0,1
17,8.44,42.0,11.0,3.0,0.94,0.5,178.0,79.0,1
18,18.59,8.0,17.0,3.0,45.9,0.82,1821.0,60.0,0
19,3.33,213.0,21.0,5.0,19.83,0.0,558.0,560.0,0
20,4.31,91.0,9.0,5.0,34.46,0.0,345.0,98.0,0
21,3.95,79.0,18.0,6.0,50.89,0.0,726.0,662.0,0
22,0.95,81.0,15.0,6.0,2.13,0.0,510.0,1406.0,1
23,5.0,6.0,11.0,4.0,17.23,0.65,455.0,23.0,0
24,2.9,15.0,8.0,5.0,4.8,0.0,528.0,2.0,1
25,3.3,305.0,13.0,6.0,28.09,0.0,143.0,112.0,0
26,5.51,2.0,15.0,5.0,39.46,0.96,585.0,116.0,0
27,6.65,106.0,12.0,3.0,4.5,0.0,81.0,183.0,0
28,7.96,421.0,7.0,5.0,0.92,0.0,549.0,468.0,1
29,8.48,115.0,12.0,5.0,7.09,0.04,1021.0,4.0,0
30,9.15,437.0,10.0,6.0,12.8,0.0,665.0,257.0,0
31,7.05,14.0,11.0,5.0,3.7,0.0,1807.0,43.0,0
32,0.0,127.0,12.0,6.0,0.0,0.0,1114.0,486.0,1
33,0.0,45.0,9.0,6.0,0.0,0.0,1405.0,301.0,1
34,4.92,0.0,6.0,5.0,55.75,0.0,267.0,159.0,1
35,1.5,89.0,13.0,8.0,8.66,0.0,658.0,734.0,0
36,2.23,59.0,10.0,4.0,16.08,0.0,91.0,54.0,0
37,2.69,533.0,11.0,3.0,30.65,0.0,372.0,286.0,0
38,7.72,31.0,15.0,4.0,1.97,0.0,700.0,887.0,1
39,2.31,126.0,9.0,3.0,14.38,0.0,655.0,217.0,0
40,6.16,129.0,13.0,6.0,26.58,0.0,304.0,313.0,0
41,2.04,141.0,18.0,7.0,43.81,0.0,488.0,52.0,0
42,7.86,2.0,12.0,5.0,0.79,0.0,43.0,41.0,1
43,11.62,180.0,13.0,6.0,4.95,0.0,661.0,113.0,0
44,11.08,46.0,10.0,4.0,6.75,0.0,638.0,830.0,0
45,11.61,52.0,15.0,6.0,4.86,0.0,1113.0,1176.0,0
46,5.89,54.0,10.0,3.0,6.0,0.0,232.0,293.0,0
47,8.26,63.0,15.0,5.0,16.47,0.0,622.0,710.0,0
48,5.61,0.0,12.0,4.0,36.17,0.0,46.0,63.0,1
49,3.77,253.0,7.0,5.0,11.54,0.0,844.0,55.0,0
50,7.04,560.0,10.0,6.0,35.08,0.0,293.0,185.0,0
51,12.3,199.0,14.0,5.0,16.0,0.04,926.0,391.0,0
52,10.8,83.0,9.0,6.0,1.7,0.0,114.0,141.0,1
53,12.2,85.0,7.0,5.0,20.4,0.0,263.0,96.0,0
54,6.92,98.0,9.0,3.0,13.54,0.5,378.0,616.0,0
55,15.31,208.0,9.0,7.0,19.69,0.02,443.0,825.0,0
56,2.25,220.0,8.0,5.0,71.17,0.0,26.0,68.0,0
57,3.85,202.0,13.0,6.0,5.2,0.0,1197.0,326.0,0
58,10.5,0.0,14.0,6.0,50.19,0.0,19.0,19.0,1
59,7.47,2.0,18.0,7.0,57.91,0.16,2187.0,164.0,0
60,13.19,5.0,15.0,3.0,3.07,0.17,316.0,166.0,0
61,4.91,389.0,9.0,3.0,47.53,0.0,1782.0,627.0,0
62,8.43,250.0,22.0,5.0,9.86,0.0,710.0,536.0,0
63,10.62,6.0,6.0,4.0,34.0,0.05,217.0,35.0,0
64,0.66,212.0,16.0,3.0,2.23,0.0,1031.0,827.0,1
65,13.75,49.0,15.0,7.0,16.36,0.0,652.0,251.0,0
66,10.32,434.0,11.0,5.0,30.21,0.0,678.0,604.0,0
67,36.2,148.0,7.0,4.0,19.53,0.0,243.0,221.0,0
68,7.09,450.0,8.0,3.0,75.82,0.0,461.0,224.0,0
69,11.97,0.0,14.0,5.0,71.57,0.0,246.0,248.0,1
70,2.26,193.0,13.0,4.0,14.05,0.0,1244.0,269.0,0
71,4.57,202.0,8.0,4.0,6.43,0.0,369.0,299.0,0
72,8.5,210.0,10.0,4.0,7.93,0.0,128.0,157.0,0
73,17.41,1.0,11.0,6.0,4.27,0.0,1884.0,2.0,1
74,3.82,545.0,18.0,4.0,63.21,0.0,247.0,141.0,0
75,5.31,55.0,6.0,2.0,227.77,0.0,363.0,152.0,0
76,7.39,185.0,15.0,7.0,107.46,0.0,124.0,25.0,0
77,18.28,604.0,11.0,4.0,36.45,0.0,622.0,339.0,0
78,21.88,198.0,7.0,5.0,5.12,0.0,197.0,118.0,0
79,23.0,649.0,10.0,5.0,18.29,0.0,480.0,56.0,0
80,3.73,4.0,17.0,8.0,103.03,0.14,287.0,112.0,0
81,16.54,38.0,7.0,5.0,82.08,0.0,7.0,192.0,0
82,3.36,7.0,9.0,3.0,19.68,0.0,435.0,84.0,0
83,27.8,0.0,8.0,7.0,14.7,0.0,159.0,2.0,1
84,18.13,208.0,10.0,3.0,30.17,0.0,1008.0,283.0,0
85,9.17,669.0,12.0,4.0,7.91,0.0,292.0,119.0,0
86,8.06,39.0,9.0,6.0,34.78,0.0,573.0,599.0,0
87,30.41,9.0,15.0,7.0,67.0,0.02,45.0,51.0,0
88,17.29,0.0,5.0,3.0,88.43,0.0,153.0,92.0,0
89,8.68,8.0,15.0,8.0,47.52,0.3,1358.0,56.0,0
