,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,2.09,6.0,10.0,3.0,2.45,0.01,67.0,48.0,1
1,2.09,6.0,10.0,3.0,2.45,0.01,67.0,48.0,1
2,2.25,8.0,8.0,2.0,3.43,0.06,382.0,654.0,1
3,2.4,14.0,5.0,2.0,10.4,0.07,63.0,13.0,0
4,2.28,15.0,8.0,1.0,11.16,10.0,120.0,110.0,0
5,2.55,37.0,7.0,1.0,11.55,29.0,526.0,96.0,0
6,1.8,38.0,6.0,2.0,8.8,0.96,452.0,125.0,0
7,4.14,39.0,7.0,2.0,1.0,0.96,115.0,116.0,0
8,3.44,44.0,10.0,1.0,14.56,35.0,490.0,303.0,0
9,4.15,6.0,11.0,3.0,9.23,1.46,252.0,195.0,0
10,2.83,56.0,6.0,1.0,12.5,41.0,390.0,99.0,0
11,3.57,8.0,5.0,2.0,18.64,1.76,415.0,112.0,0
12,1.58,31.0,10.0,2.0,5.38,0.07,271.0,411.0,0
13,2.42,77.0,9.0,2.0,27.17,0.96,117.0,27.0,0
14,6.0,80.0,10.0,2.0,7.29,0.96,366.0,129.0,0
15,5.22,87.0,6.0,1.0,19.11,68.0,242.0,11.0,0
16,3.89,95.0,9.0,1.0,23.67,72.0,82.0,54.0,0
17,2.0,56.0,12.0,1.0,8.91,44.0,82.0,90.0,0
18,3.33,26.0,5.0,2.0,7.33,1.85,139.0,98.0,0
19,6.91,119.0,7.0,1.0,15.36,89.0,84.0,28.0,0
20,3.5,31.0,5.0,2.0,2.0,1.85,42.0,21.0,1
21,3.75,13.0,11.0,2.0,36.15,0.69,188.0,116.0,0
22,5.24,50.0,7.0,1.0,13.48,28.0,140.0,51.0,0
23,3.75,162.0,5.0,2.0,25.92,0.96,342.0,263.0,0
24,4.62,19.0,5.0,2.0,6.62,0.95,331.0,20.0,0
25,4.72,165.0,7.0,2.0,22.83,0.96,593.0,421.0,0
26,10.0,196.0,7.0,2.0,23.78,0.96,130.0,4.0,0
27,1.5,12.0,6.0,2.0,24.0,0.0,691.0,190.0,0
28,10.24,86.0,6.0,2.0,11.0,1.85,173.0,42.0,0
29,2.07,30.0,10.0,2.0,4.29,0.0,119.0,210.0,0
30,2.59,33.0,6.0,2.0,1.18,1.0,621.0,266.0,1
31,2.24,34.0,9.0,3.0,3.97,0.5,161.0,198.0,0
32,3.76,35.0,7.0,2.0,2.0,1.0,307.0,213.0,1
33,4.0,37.0,8.0,2.0,0.0,0.0,413.0,156.0,1
34,6.93,129.0,9.0,2.0,34.93,1.85,325.0,391.0,0
35,9.08,307.0,7.0,2.0,28.85,0.96,392.0,175.0,0
36,2.93,41.0,8.0,1.0,5.69,29.0,457.0,222.0,0
37,2.29,144.0,9.0,1.0,29.14,95.0,591.0,73.0,0
38,7.7,18.0,6.0,1.0,9.3,12.0,282.0,244.0,0
39,3.95,60.0,8.0,2.0,7.12,1.0,863.0,245.0,0
40,0.55,68.0,8.0,2.0,2.76,0.0,194.0,7.0,0
41,3.87,70.0,7.0,1.0,5.93,48.0,351.0,109.0,0
42,4.88,73.0,6.0,1.0,4.71,50.0,576.0,125.0,0
43,5.06,74.0,9.0,2.0,6.21,1.0,735.0,287.0,0
44,1.81,11.0,7.0,1.0,8.06,10.0,154.0,10.0,0
45,4.45,24.0,11.0,1.0,1.85,21.0,159.0,168.0,0
46,19.63,15.0,12.0,2.0,18.22,0.86,157.0,54.0,0
47,6.6,26.0,8.0,1.0,2.13,23.0,113.0,80.0,0
48,7.73,37.0,6.0,1.0,2.73,34.0,130.0,82.0,0
49,2.18,89.0,5.0,2.0,3.55,0.0,361.0,324.0,0
50,8.19,43.0,10.0,1.0,6.44,40.0,212.0,269.0,0
51,9.77,22.0,10.0,1.0,3.0,16.0,39.0,39.0,0
52,0.75,17.0,6.0,1.0,1.62,11.0,320.0,3.0,0
53,1.21,23.0,7.0,1.0,0.0,17.0,354.0,77.0,0
54,7.93,333.0,9.0,2.0,32.68,1.85,343.0,165.0,0
55,1.76,7.0,7.0,2.0,0.0,1.01,90.0,82.0,1
56,2.92,31.0,7.0,1.0,0.0,25.0,110.0,95.0,0
57,2.35,33.0,7.0,1.0,12.55,26.0,573.0,126.0,0
58,3.71,35.0,7.0,1.0,0.0,28.0,146.0,60.0,0
59,3.88,47.0,10.0,1.0,12.29,37.0,232.0,61.0,0
60,4.56,49.0,9.0,1.0,2.67,39.0,114.0,92.0,0
61,2.95,28.0,7.0,2.0,27.95,1.12,839.0,223.0,0
62,2.88,41.0,5.0,2.0,0.88,1.23,128.0,82.0,1
63,9.56,43.0,6.0,1.0,0.89,34.0,121.0,33.0,0
64,9.17,44.0,6.0,1.0,1.25,35.0,261.0,178.0,0
65,4.53,52.0,6.0,1.0,3.0,40.0,533.0,78.0,0
66,7.79,53.0,9.0,2.0,6.21,1.12,106.0,69.0,0
67,10.45,243.0,8.0,2.0,36.73,1.0,58.0,51.0,0
68,4.73,59.0,11.0,1.0,5.09,47.0,399.0,203.0,0
69,4.62,80.0,9.0,1.0,4.29,66.0,510.0,228.0,0
70,8.44,42.0,11.0,3.0,0.94,0.5,178.0,79.0,1
71,3.13,73.0,8.0,1.0,16.6,53.0,6.0,275.0,0
72,0.4,13.0,7.0,1.0,0.0,0.0,33.0,37.0,1
73,4.91,189.0,8.0,1.0,17.09,26.0,100.0,166.0,0
74,0.0,0.0,6.0,3.0,0.0,0.0,460.0,0.0,1
75,3.71,214.0,10.0,3.0,21.47,0.0,430.0,465.0,0
76,7.06,2.0,5.0,2.0,50.31,0.0,243.0,30.0,0
77,6.65,106.0,12.0,3.0,4.5,0.0,81.0,183.0,0
78,7.18,13.0,10.0,2.0,32.5,0.0,181.0,273.0,0
79,0.0,24.0,9.0,3.0,0.0,0.0,272.0,316.0,1
80,0.0,25.0,8.0,1.0,0.0,1.0,75.0,100.0,1
81,3.56,7.0,6.0,1.0,15.17,4.0,505.0,139.0,0
82,7.28,34.0,8.0,1.0,0.0,34.0,94.0,78.0,0
83,8.09,41.0,8.0,1.0,0.0,41.0,376.0,307.0,0
84,8.32,45.0,8.0,1.0,0.0,45.0,350.0,393.0,0
85,5.67,34.0,6.0,1.0,0.0,34.0,186.0,133.0,0
86,5.06,0.0,6.0,1.0,0.0,0.0,580.0,89.0,1
87,15.64,69.0,7.0,1.0,0.0,69.0,175.0,105.0,0
88,10.71,48.0,10.0,1.0,0.0,48.0,481.0,142.0,0
89,11.59,48.0,11.0,1.0,0.0,48.0,302.0,256.0,0
90,12.09,52.0,10.0,1.0,0.0,52.0,250.0,201.0,0
91,16.87,55.0,8.0,1.0,0.0,55.0,56.0,59.0,0
92,0.77,18.0,8.0,1.0,0.0,18.0,269.0,7.0,0
93,16.12,5.0,10.0,1.0,0.0,5.0,190.0,96.0,0
94,4.2,23.0,11.0,1.0,0.0,23.0,686.0,203.0,0
95,17.6,2.0,10.0,1.0,0.0,2.0,208.0,269.0,1
96,18.92,6.0,8.0,1.0,0.0,6.0,262.0,120.0,0
97,13.13,13.0,10.0,1.0,0.0,13.0,553.0,258.0,0
98,1.65,108.0,8.0,1.0,0.0,108.0,228.0,269.0,0
99,7.67,110.0,8.0,1.0,0.0,110.0,652.0,4.0,0
100,0.0,17.0,11.0,1.0,0.0,17.0,61.0,66.0,0
101,1.0,127.0,5.0,2.0,4.44,0.0,144.0,36.0,0
102,12.44,43.0,5.0,2.0,1.06,1.0,187.0,242.0,0
103,1.58,38.0,5.0,2.0,0.83,0.0,133.0,56.0,1
104,6.74,151.0,8.0,1.0,1.74,150.0,203.0,154.0,0
105,9.0,55.0,10.0,1.0,6.77,55.0,229.0,206.0,0
106,5.0,43.0,6.0,1.0,1.71,42.0,255.0,249.0,0
107,5.21,163.0,5.0,2.0,0.93,1.0,492.0,203.0,0
108,0.91,50.0,11.0,2.0,13.78,0.0,268.0,379.0,0
109,5.27,120.0,6.0,1.0,13.45,34.0,351.0,207.0,0
110,2.31,126.0,9.0,3.0,14.38,0.0,655.0,217.0,0
111,9.62,65.0,10.0,1.0,15.69,65.0,29.0,33.0,0
112,6.0,134.0,7.0,3.0,6.9,0.0,5.0,168.0,0
113,2.0,151.0,5.0,2.0,14.0,0.0,317.0,23.0,0
114,7.19,50.0,6.0,2.0,2.38,0.0,441.0,88.0,0
115,5.89,54.0,10.0,3.0,6.0,0.0,232.0,293.0,0
116,9.08,179.0,9.0,2.0,14.38,0.0,137.0,33.0,0
117,5.83,66.0,8.0,2.0,11.25,1.0,543.0,150.0,0
118,8.67,70.0,6.0,2.0,21.4,1.0,193.0,187.0,0
119,10.6,59.0,5.0,2.0,4.0,1.0,68.0,29.0,0
120,18.23,82.0,7.0,2.0,4.77,1.0,425.0,292.0,0
121,4.45,38.0,7.0,1.0,2.0,30.0,76.0,26.0,0
122,8.93,87.0,8.0,2.0,42.59,1.0,412.0,435.0,0
123,5.56,91.0,5.0,2.0,15.89,1.0,161.0,134.0,0
124,14.57,92.0,5.0,2.0,4.79,1.0,359.0,79.0,0
125,9.56,100.0,7.0,1.0,0.62,97.0,134.0,76.0,0
126,10.61,104.0,9.0,1.0,6.78,100.0,241.0,82.0,0
127,14.32,112.0,9.0,1.0,19.0,108.0,406.0,143.0,0
128,15.56,93.0,7.0,3.0,29.89,0.0,266.0,52.0,0
129,12.39,118.0,11.0,3.0,26.65,0.5,385.0,96.0,0
130,2.05,138.0,11.0,2.0,2.05,0.0,332.0,249.0,1
131,3.68,140.0,6.0,2.0,1.41,0.0,322.0,133.0,1
132,13.79,115.0,8.0,3.0,8.79,0.0,487.0,172.0,0
133,0.0,0.0,7.0,1.0,0.0,0.0,700.0,135.0,1
134,1.53,147.0,11.0,2.0,5.06,0.0,464.0,43.0,1
135,2.27,149.0,7.0,1.0,5.13,25.0,50.0,51.0,0
136,11.14,15.0,5.0,2.0,1.43,1.0,508.0,1.0,1
137,11.78,26.0,6.0,2.0,0.0,0.13,108.0,283.0,0
138,1.8,157.0,6.0,3.0,1.6,0.0,469.0,171.0,1
139,10.33,17.0,7.0,1.0,20.67,17.0,41.0,98.0,0
140,3.21,8.0,9.0,2.0,2.26,1.0,727.0,272.0,1
141,3.47,9.0,6.0,1.0,4.4,9.0,455.0,136.0,0
142,4.36,3.0,5.0,2.0,3.07,0.75,259.0,81.0,0
143,3.25,97.0,11.0,1.0,4.71,14.0,90.0,71.0,0
144,6.4,11.0,7.0,2.0,1.5,1.01,730.0,144.0,1
145,4.4,63.0,7.0,1.0,23.6,43.0,254.0,79.0,0
146,1.25,14.0,7.0,1.0,20.0,2.0,371.0,118.0,0
147,1.67,221.0,8.0,3.0,8.67,0.0,198.0,28.0,0
148,1.75,25.0,5.0,2.0,4.25,1.0,376.0,47.0,0
149,5.47,185.0,8.0,2.0,10.27,0.0,357.0,85.0,0
150,5.07,187.0,8.0,1.0,5.6,62.0,327.0,58.0,0
151,7.86,191.0,6.0,2.0,9.79,0.0,120.0,40.0,0
152,5.79,192.0,7.0,3.0,4.36,0.0,192.0,30.0,0
153,5.75,123.0,7.0,1.0,13.12,37.0,151.0,38.0,0
154,2.69,159.0,9.0,3.0,4.38,0.0,181.0,25.0,0
155,8.24,128.0,11.0,1.0,17.19,42.0,69.0,87.0,0
156,1.0,133.0,8.0,1.0,17.2,47.0,378.0,67.0,0
157,0.43,136.0,8.0,1.0,0.29,50.0,561.0,5.0,0
158,6.46,8.0,5.0,2.0,21.23,0.98,45.0,28.0,0
159,13.22,207.0,6.0,2.0,5.11,0.0,93.0,6.0,0
160,3.88,208.0,8.0,2.0,15.88,0.0,202.0,117.0,0
161,0.16,24.0,5.0,2.0,0.42,0.0,358.0,53.0,0
162,4.73,53.0,9.0,2.0,37.67,0.0,323.0,316.0,0
163,1.35,60.0,9.0,2.0,26.0,0.0,156.0,172.0,0
164,3.75,13.0,7.0,1.0,2.94,0.0,439.0,38.0,1
165,6.25,164.0,6.0,3.0,0.0,0.0,215.0,107.0,0
166,0.17,45.0,6.0,1.0,18.5,3.0,215.0,108.0,0
167,0.8,1.0,8.0,2.0,6.4,0.0,518.0,582.0,0
168,2.0,58.0,5.0,2.0,15.83,0.0,125.0,32.0,0
169,3.56,82.0,11.0,2.0,33.76,0.0,423.0,74.0,0
170,3.19,123.0,7.0,2.0,53.57,0.0,171.0,174.0,0
171,8.76,24.0,8.0,2.0,35.79,0.0,615.0,32.0,0
172,1.22,27.0,8.0,2.0,10.83,0.0,138.0,130.0,0
173,0.34,253.0,7.0,1.0,8.68,10.0,316.0,110.0,0
174,1.73,261.0,11.0,2.0,43.33,0.0,15.0,70.0,0
175,1.62,7.0,5.0,2.0,12.0,0.84,160.0,61.0,0
176,3.82,0.0,5.0,2.0,45.0,0.0,96.0,16.0,1
177,3.73,69.0,6.0,2.0,1.91,0.0,163.0,18.0,1
178,15.85,96.0,10.0,2.0,69.19,0.0,71.0,63.0,0
179,1.22,52.0,7.0,2.0,0.56,0.0,835.0,19.0,1
180,6.21,8.0,9.0,2.0,50.18,1.18,762.0,108.0,0
181,4.48,78.0,10.0,1.0,13.81,17.0,439.0,164.0,0
182,3.83,3.0,8.0,1.0,10.17,2.0,54.0,54.0,0
183,1.47,0.0,10.0,2.0,24.67,0.0,275.0,186.0,1
184,3.0,66.0,7.0,2.0,11.39,0.0,471.0,80.0,0
185,4.27,13.0,9.0,2.0,16.18,0.0,22.0,36.0,0
186,10.31,129.0,8.0,3.0,6.62,0.0,78.0,40.0,0
187,2.77,7.0,9.0,2.0,29.27,1.88,589.0,543.0,0
188,1.02,1.0,8.0,1.0,17.83,1.0,760.0,0.0,1
189,6.71,101.0,7.0,2.0,23.53,0.0,723.0,106.0,0
190,1.58,7.0,8.0,3.0,19.74,0.05,638.0,10.0,0
191,6.53,103.0,7.0,2.0,21.21,0.0,654.0,112.0,0
192,9.56,14.0,5.0,2.0,37.33,1.02,132.0,8.0,0
193,1.12,90.0,9.0,2.0,33.25,0.0,397.0,619.0,0
194,12.75,26.0,7.0,2.0,45.0,1.14,177.0,304.0,0
195,15.36,4.0,8.0,1.0,35.43,4.0,462.0,64.0,0
196,7.0,23.0,9.0,2.0,15.33,0.7,465.0,166.0,0
197,0.25,0.0,7.0,1.0,0.0,0.0,132.0,12.0,1
198,0.07,0.0,10.0,2.0,1.4,0.0,615.0,208.0,1
199,1.57,1.0,8.0,1.0,1.57,1.0,477.0,126.0,1
200,3.24,35.0,6.0,3.0,14.53,0.07,458.0,84.0,0
201,10.82,0.0,9.0,2.0,13.91,0.0,640.0,102.0,1
202,2.91,3.0,7.0,2.0,13.64,1.0,880.0,0.0,0
203,11.21,2.0,5.0,2.0,23.21,0.25,225.0,23.0,0
204,3.83,14.0,6.0,1.0,8.33,8.0,140.0,13.0,0
205,5.0,9.0,9.0,1.0,7.06,9.0,339.0,60.0,0
206,3.75,179.0,8.0,1.0,33.12,86.0,325.0,177.0,0
207,1.5,62.0,7.0,1.0,2.75,5.0,130.0,41.0,0
208,8.94,40.0,10.0,1.0,23.0,23.0,203.0,95.0,0
209,7.2,44.0,10.0,2.0,47.53,1.02,273.0,112.0,0
210,8.27,1.0,11.0,3.0,35.67,0.67,677.0,10.0,0
211,14.56,4.0,7.0,3.0,18.33,0.0,531.0,0.0,0
212,4.88,12.0,7.0,3.0,0.0,0.0,450.0,106.0,0
213,13.55,159.0,11.0,2.0,60.74,0.19,134.0,123.0,0
214,9.12,1.0,8.0,2.0,68.29,0.0,137.0,28.0,0
215,3.43,0.0,7.0,2.0,34.21,0.0,786.0,13.0,1
216,16.65,42.0,8.0,2.0,18.65,0.01,671.0,65.0,0
217,2.31,9.0,7.0,1.0,20.46,5.0,113.0,19.0,0
218,9.12,67.0,7.0,2.0,47.81,0.76,304.0,80.0,0
219,8.1,11.0,9.0,2.0,27.5,0.77,561.0,289.0,0
220,16.0,68.0,6.0,2.0,11.44,0.76,80.0,40.0,0
221,2.2,11.0,6.0,1.0,23.0,6.0,145.0,49.0,0
222,2.62,16.0,6.0,1.0,2.25,2.0,423.0,22.0,1
223,1.25,179.0,7.0,1.0,2.08,6.0,280.0,107.0,0
224,1.89,43.0,6.0,2.0,0.33,0.05,634.0,32.0,1
225,9.5,0.0,6.0,3.0,36.2,0.0,532.0,271.0,1
226,8.38,58.0,5.0,2.0,22.38,0.77,122.0,3.0,0
227,6.55,65.0,7.0,2.0,24.64,0.77,319.0,62.0,0
228,1.12,0.0,6.0,2.0,14.5,0.0,479.0,2.0,1
229,11.55,71.0,6.0,1.0,18.82,38.0,240.0,95.0,0
230,2.25,13.0,6.0,3.0,32.83,0.12,473.0,48.0,0
231,5.7,16.0,5.0,2.0,2.7,0.29,315.0,3.0,0
232,4.69,20.0,6.0,2.0,3.38,0.29,783.0,60.0,0
233,1.3,18.0,6.0,2.0,8.8,0.0,230.0,96.0,0
234,10.69,103.0,8.0,1.0,60.92,46.0,318.0,72.0,0
235,5.8,112.0,6.0,1.0,10.2,52.0,188.0,263.0,0
236,6.0,1.0,9.0,1.0,26.58,1.0,725.0,39.0,0
