,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,1.58,31.0,10.0,2.0,5.38,0.07,271.0,411.0,0
1,6.0,80.0,10.0,2.0,7.29,0.96,366.0,129.0,0
2,2.0,56.0,12.0,1.0,8.91,44.0,82.0,90.0,0
3,3.86,28.0,7.0,2.0,20.0,1.85,829.0,367.0,0
4,3.75,13.0,11.0,2.0,36.15,0.69,188.0,116.0,0
5,5.33,142.0,10.0,3.0,19.33,0.49,386.0,156.0,0
6,6.36,159.0,8.0,2.0,8.5,0.96,277.0,223.0,0
7,3.81,173.0,9.0,1.0,19.21,126.0,779.0,557.0,0
8,5.12,148.0,7.0,1.0,13.71,95.0,927.0,98.0,0
9,1.5,12.0,6.0,2.0,24.0,0.0,691.0,190.0,0
10,0.58,251.0,17.0,2.0,15.02,0.06,376.0,374.0,0
11,3.68,27.0,10.0,2.0,4.68,1.0,1273.0,305.0,0
12,1.85,32.0,15.0,3.0,8.49,0.5,562.0,391.0,0
13,2.59,33.0,6.0,2.0,1.18,1.0,621.0,266.0,1
14,4.0,37.0,8.0,2.0,0.0,0.0,413.0,156.0,1
15,3.0,15.0,7.0,1.0,59.5,12.0,1311.0,703.0,0
16,4.0,38.0,8.0,2.0,6.45,0.0,1661.0,593.0,0
17,6.93,129.0,9.0,2.0,34.93,1.85,325.0,391.0,0
18,2.29,144.0,9.0,1.0,29.14,95.0,591.0,73.0,0
19,0.95,55.0,5.0,1.0,1.4,40.0,725.0,94.0,0
20,8.0,157.0,7.0,1.0,8.67,106.0,1161.0,465.0,0
21,14.14,8.0,13.0,1.0,19.76,6.0,1057.0,92.0,0
22,3.95,60.0,8.0,2.0,7.12,1.0,863.0,245.0,0
23,3.42,65.0,8.0,1.0,5.18,44.0,1162.0,315.0,0
24,2.71,66.0,5.0,1.0,3.21,45.0,1129.0,489.0,0
25,3.87,70.0,7.0,1.0,5.93,48.0,351.0,109.0,0
26,5.06,74.0,9.0,2.0,6.21,1.0,735.0,287.0,0
27,2.79,14.0,9.0,1.0,8.74,12.0,1106.0,111.0,0
28,16.65,171.0,14.0,1.0,4.19,50.0,852.0,106.0,0
29,4.91,21.0,9.0,1.0,0.09,18.0,181.0,51.0,0
30,4.45,24.0,11.0,1.0,1.85,21.0,159.0,168.0,0
31,6.7,25.0,8.0,1.0,2.29,22.0,737.0,671.0,0
32,19.63,15.0,12.0,2.0,18.22,0.86,157.0,54.0,0
33,8.19,43.0,10.0,1.0,6.44,40.0,212.0,269.0,0
34,4.58,104.0,8.0,2.0,1.26,0.0,691.0,664.0,1
35,7.67,107.0,7.0,2.0,5.61,0.0,860.0,665.0,0
36,4.55,114.0,10.0,2.0,32.59,0.0,1372.0,499.0,0
37,14.22,37.0,6.0,1.0,49.06,29.0,878.0,474.0,0
38,8.85,64.0,6.0,1.0,3.59,60.0,632.0,16.0,0
39,0.0,2.0,5.0,1.0,0.0,0.0,949.0,0.0,1
40,0.67,9.0,5.0,1.0,0.0,6.0,819.0,19.0,0
41,11.69,164.0,13.0,1.0,46.25,106.0,429.0,521.0,0
42,0.58,20.0,10.0,1.0,3.47,14.0,1781.0,482.0,0
43,1.21,23.0,7.0,1.0,0.0,17.0,354.0,77.0,0
44,7.93,333.0,9.0,2.0,32.68,1.85,343.0,165.0,0
45,12.39,173.0,7.0,1.0,56.1,111.0,725.0,422.0,0
46,2.35,33.0,7.0,1.0,12.55,26.0,573.0,126.0,0
47,3.88,47.0,10.0,1.0,12.29,37.0,232.0,61.0,0
48,4.56,49.0,9.0,1.0,2.67,39.0,114.0,92.0,0
49,1.29,21.0,11.0,3.0,30.53,0.54,828.0,127.0,0
50,7.8,23.0,5.0,1.0,0.0,18.0,759.0,13.0,0
51,15.33,185.0,13.0,1.0,39.23,121.0,1008.0,941.0,0
52,1.36,51.0,7.0,1.0,6.09,40.0,360.0,13.0,0
53,2.95,28.0,7.0,2.0,27.95,1.12,839.0,223.0,0
54,14.47,215.0,9.0,1.0,18.59,135.0,564.0,296.0,0
55,3.71,36.0,6.0,1.0,2.36,28.0,555.0,199.0,0
56,9.15,230.0,17.0,2.0,7.36,0.0,459.0,480.0,0
57,4.53,52.0,6.0,1.0,3.0,40.0,533.0,78.0,0
58,5.89,58.0,6.0,1.0,8.06,46.0,833.0,17.0,0
59,5.93,76.0,8.0,1.0,39.07,62.0,276.0,114.0,0
60,8.1,79.0,11.0,1.0,5.95,65.0,328.0,570.0,0
61,4.62,80.0,9.0,1.0,4.29,66.0,510.0,228.0,0
62,0.47,87.0,5.0,1.0,4.53,73.0,1078.0,6.0,0
63,7.38,1.0,17.0,1.0,34.28,0.0,419.0,480.0,0
64,11.0,5.0,14.0,1.0,20.95,4.0,872.0,443.0,0
