,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,2.0,2.0,14.0,4.0,3.0,1.25,234.0,214.0,1
1,1.03,14.0,12.0,4.0,11.32,0.33,2543.0,184.0,0
2,0.58,251.0,17.0,2.0,15.02,0.06,376.0,374.0,0
3,0.06,18.0,7.0,2.0,0.41,0.0,2652.0,0.0,1
4,2.58,24.0,10.0,2.0,5.96,0.0,1148.0,1322.0,0
5,2.31,28.0,10.0,3.0,5.89,0.5,1057.0,682.0,0
6,1.85,32.0,15.0,3.0,8.49,0.5,562.0,391.0,0
7,2.57,36.0,13.0,3.0,1.89,0.0,2881.0,2378.0,1
8,0.68,131.0,8.0,1.0,6.32,84.0,2874.0,293.0,0
9,3.42,40.0,12.0,3.0,8.73,0.5,2565.0,1354.0,0
10,1.59,140.0,7.0,1.0,25.3,92.0,1923.0,399.0,0
11,5.96,386.0,14.0,2.0,87.96,0.96,327.0,2470.0,0
12,2.12,50.0,9.0,1.0,11.78,37.0,2992.0,311.0,0
13,2.73,52.0,19.0,2.0,5.61,1.0,1429.0,1152.0,0
14,8.0,157.0,7.0,1.0,8.67,106.0,1161.0,465.0,0
15,3.42,65.0,8.0,1.0,5.18,44.0,1162.0,315.0,0
16,5.0,286.0,21.0,1.0,41.22,179.0,1155.0,144.0,0
17,5.06,74.0,9.0,2.0,6.21,1.0,735.0,287.0,0
18,10.28,167.0,28.0,2.0,3.06,1.85,4431.0,3362.0,0
19,3.65,80.0,11.0,2.0,58.24,0.0,338.0,1820.0,0
20,16.65,171.0,14.0,1.0,4.19,50.0,852.0,106.0,0
21,4.74,88.0,10.0,2.0,5.47,0.0,3072.0,2033.0,0
22,8.61,38.0,12.0,1.0,7.18,35.0,625.0,780.0,0
23,2.57,90.0,8.0,2.0,3.62,0.0,2313.0,2482.0,1
24,11.45,5.0,17.0,1.0,36.73,1.0,2358.0,1694.0,0
25,4.58,104.0,8.0,2.0,1.26,0.0,691.0,664.0,1
26,3.81,111.0,12.0,2.0,28.26,0.0,2405.0,1273.0,0
