,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,1.0,8.0,1.0,1.0,0.0,6.0,28.0,0.0,True
1,1.33,13.0,2.0,1.0,0.67,9.0,8.0,4.0,True
2,1.0,14.0,2.0,1.0,1.0,1.0,28.0,11.0,True
3,2.67,23.0,2.0,1.0,2.0,17.0,4.0,7.0,True
4,0.67,3.0,1.0,1.0,0.0,2.0,90.0,0.0,True
5,0.0,20.0,1.0,1.0,0.0,2.0,0.0,5.0,False
6,2.0,40.0,1.0,1.0,0.0,16.0,1.0,1.0,True
7,4.0,10.0,1.0,1.0,3.0,5.0,1.0,1.0,True
8,0.31,66.0,4.0,1.0,1.23,6.0,21.0,21.0,True
9,0.46,81.0,3.0,1.0,1.15,54.0,666.0,331.0,True
10,1.0,83.0,1.0,1.0,7.0,7.0,1.0,2.0,True
11,7.0,29.0,1.0,1.0,5.0,24.0,6.0,4.0,True
12,6.0,35.0,3.0,1.0,5.33,24.0,17.0,7.0,True
13,0.0,53.0,1.0,1.0,0.0,45.0,205.0,0.0,True
14,1.0,174.0,1.0,1.0,57.0,113.0,17.0,1.0,True
15,1.0,189.0,1.0,1.0,61.0,119.0,6.0,5.0,True
16,4.0,205.0,2.0,1.0,21.33,125.0,55.0,6.0,True
17,0.25,72.0,1.0,1.0,16.75,62.0,152.0,6.0,True
18,2.0,273.0,1.0,1.0,33.5,123.0,54.0,15.0,True
19,5.67,51.0,3.0,2.0,1.67,0.06,2.0,9.0,True
20,4.0,316.0,1.0,1.0,1.0,207.0,24.0,0.0,True
21,5.43,353.0,5.0,1.0,48.86,177.0,44.0,2.0,True
22,0.0,362.0,2.0,1.0,0.0,1.0,94.0,95.0,True
23,3.0,373.0,1.0,1.0,13.0,183.0,2.0,1.0,True
24,8.75,384.0,4.0,1.0,2.75,189.0,191.0,1.0,True
25,2.71,353.0,2.0,1.0,34.57,241.0,99.0,6.0,True
26,1.06,123.0,4.0,1.0,16.15,109.0,2953.0,1910.0,True
27,1.67,75.0,1.0,1.0,0.0,3.0,76.0,76.0,True
28,7.5,66.0,1.0,1.0,4.0,17.0,16.0,2.0,True
29,6.5,452.0,11.0,1.0,79.94,293.0,89.0,12.0,True
30,4.0,502.0,1.0,1.0,0.0,266.0,6.0,2.0,True
31,4.5,116.0,2.0,1.0,2.0,41.0,4.0,3.0,True
32,1.0,462.0,1.0,1.0,131.0,1.0,1.0,0.0,True
33,14.25,466.0,2.0,1.0,37.5,298.0,67.0,23.0,True
34,4.0,125.0,1.0,1.0,0.0,47.0,2.0,2.0,True
35,13.5,539.0,2.0,1.0,99.5,289.0,84.0,14.0,True
36,16.0,500.0,1.0,1.0,11.0,322.0,6.0,0.0,True
37,43.0,519.0,1.0,1.0,0.0,337.0,15.0,16.0,True
38,8.0,531.0,1.0,1.0,0.0,349.0,11.0,0.0,True
39,4.0,549.0,1.0,1.0,6.0,358.0,3.0,0.0,True
40,18.0,140.0,1.0,1.0,6.0,125.0,9.0,6.0,True
41,3.5,145.0,2.0,1.0,10.0,130.0,172.0,47.0,True
42,0.0,591.0,4.0,1.0,0.0,0.0,0.0,263.0,False
43,10.5,595.0,3.0,1.0,19.0,327.0,66.0,13.0,True
44,1.67,596.0,2.0,1.0,8.67,328.0,260.0,0.0,True
45,20.0,587.0,1.0,1.0,13.0,379.0,25.0,17.0,True
46,16.33,589.0,2.0,1.0,24.0,381.0,35.0,5.0,True
47,2.5,595.0,2.0,1.0,14.0,387.0,55.0,0.0,True
48,0.26,600.0,5.0,3.0,1.84,0.33,303.0,44.0,True
49,20.67,614.0,2.0,1.0,21.33,341.0,112.0,63.0,True
50,5.67,653.0,2.0,1.0,30.67,364.0,17.0,0.0,True
51,1.0,626.0,1.0,1.0,0.0,1.0,202.0,59.0,True
52,1.75,628.0,2.0,1.0,1.0,2.0,76.0,58.0,True
53,6.0,183.0,1.0,1.0,27.0,163.0,19.0,0.0,True
54,9.0,210.0,2.0,1.0,4.75,187.0,221.0,56.0,True
55,68.0,217.0,1.0,1.0,0.0,194.0,1.0,1.0,True
56,23.0,218.0,1.0,1.0,26.0,195.0,74.0,78.0,True
57,26.0,253.0,1.0,1.0,1.0,230.0,1.0,1.0,True
58,27.0,268.0,1.0,1.0,26.0,245.0,1.0,1.0,True
59,4.0,275.0,1.0,1.0,61.0,252.0,38.0,11.0,True
60,6.04,283.0,8.0,1.0,26.42,259.0,843.0,368.0,True
61,12.0,314.0,1.0,1.0,41.0,289.0,2.0,3.0,True
62,11.0,318.0,1.0,1.0,3.0,293.0,0.0,1.0,True
63,3.0,704.0,1.0,1.0,105.0,448.0,8.0,3.0,True
64,18.33,45.0,3.0,1.0,67.83,26.0,136.0,70.0,True
65,7.44,384.0,6.0,1.0,85.76,356.0,641.0,497.0,True
66,7.0,752.0,1.0,1.0,123.0,475.0,5.0,7.0,True
67,52.6,756.0,5.0,4.0,17.0,1.01,31.0,44.0,True
68,10.0,757.0,1.0,1.0,131.0,478.0,12.0,2.0,True
69,1.0,759.0,1.0,1.0,15.0,479.0,104.0,18.0,True
70,6.5,786.0,2.0,1.0,202.5,463.0,73.0,57.0,True
71,4.0,400.0,1.0,1.0,329.0,370.0,18.0,0.0,True
72,90.0,415.0,1.0,1.0,89.0,379.0,1.0,2.0,True
73,45.0,797.0,1.0,1.0,4.0,474.0,9.0,14.0,True
74,0.33,832.0,4.0,1.0,10.33,526.0,202.0,3.0,True
75,24.0,57.0,1.0,1.0,69.0,35.0,21.0,12.0,True
