,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,1.0,6.0,1.0,1.0,0.0,4.0,3.0,1.0,True
1,0.0,20.0,1.0,1.0,0.0,2.0,0.0,5.0,False
2,2.5,36.0,1.0,1.0,0.0,14.0,68.0,8.0,True
3,2.0,40.0,1.0,1.0,0.0,16.0,1.0,1.0,True
4,0.24,67.0,8.0,1.0,3.91,1.0,130.0,130.0,True
5,1.0,51.0,1.0,1.0,1.0,36.0,45.0,17.0,True
6,1.33,104.0,2.0,1.0,0.67,26.0,9.0,5.0,True
7,1.0,12.0,1.0,1.0,6.0,7.0,37.0,3.0,True
8,2.0,13.0,1.0,1.0,0.0,8.0,1.0,1.0,True
9,2.0,28.0,1.0,1.0,2.0,23.0,37.0,22.0,True
10,1.62,162.0,3.0,1.0,13.54,69.0,625.0,41.0,True
11,1.5,130.0,2.0,1.0,37.0,78.0,61.0,30.0,True
12,1.0,208.0,1.0,1.0,0.0,3.0,1.0,1.0,True
13,9.0,142.0,1.0,1.0,1.0,90.0,15.0,3.0,True
14,3.08,63.0,2.0,1.0,6.75,55.0,274.0,34.0,True
15,2.75,66.0,1.0,1.0,0.0,57.0,96.0,9.0,True
16,3.0,259.0,2.0,1.0,9.42,168.0,320.0,242.0,True
17,2.0,79.0,1.0,1.0,3.0,69.0,4.0,0.0,True
18,4.0,316.0,1.0,1.0,1.0,207.0,24.0,0.0,True
19,2.0,331.0,1.0,1.0,76.0,163.0,4.0,1.0,True
20,7.59,376.0,9.0,1.0,13.7,186.0,250.0,86.0,True
21,0.5,402.0,2.0,1.0,2.5,200.0,41.0,1.0,True
22,10.33,417.0,1.0,1.0,18.33,211.0,24.0,1.0,True
23,10.8,426.0,4.0,1.0,14.2,217.0,213.0,37.0,True
24,3.0,402.0,1.0,1.0,51.0,261.0,5.0,1.0,True
25,15.33,67.0,3.0,1.0,44.67,37.0,14.0,7.0,True
26,1.6,77.0,1.0,1.0,0.0,5.0,195.0,12.0,True
27,9.0,428.0,1.0,1.0,68.0,276.0,3.0,0.0,True
28,0.0,475.0,3.0,1.0,0.0,1.0,238.0,0.0,True
29,15.0,553.0,1.0,1.0,10.0,299.0,2.0,1.0,True
30,16.0,500.0,1.0,1.0,11.0,322.0,6.0,0.0,True
31,6.0,521.0,5.0,1.0,6.83,339.0,746.0,68.0,True
32,7.0,526.0,1.0,1.0,3.0,344.0,0.0,85.0,True
33,0.0,591.0,4.0,1.0,0.0,0.0,0.0,263.0,False
34,12.6,574.0,2.0,1.0,10.4,371.0,257.0,120.0,True
35,13.0,586.0,2.0,1.0,11.5,378.0,28.0,10.0,True
36,9.83,596.0,2.0,1.0,18.67,388.0,443.0,93.0,True
37,25.0,27.0,1.0,1.0,32.0,10.0,31.0,22.0,True
38,11.0,167.0,1.0,1.0,40.0,149.0,0.0,1.0,True
39,1.0,185.0,1.0,1.0,36.0,0.0,6.0,6.0,True
40,5.0,214.0,1.0,1.0,3.0,191.0,5.0,0.0,True
41,11.0,737.0,1.0,1.0,21.0,423.0,6.0,5.0,True
42,68.0,217.0,1.0,1.0,0.0,194.0,1.0,1.0,True
43,25.0,220.0,1.0,1.0,33.0,197.0,5.0,0.0,True
44,4.0,230.0,1.0,1.0,41.0,207.0,43.0,35.0,True
45,44.5,291.0,1.0,1.0,10.0,267.0,2.0,0.0,True
46,24.0,757.0,1.0,1.0,9.0,441.0,43.0,34.0,True
47,0.0,313.0,1.0,1.0,0.0,288.0,124.0,0.0,True
48,4.0,336.0,1.0,1.0,0.0,311.0,1.0,1.0,True
49,18.0,705.0,1.0,1.0,140.0,449.0,10.0,2.0,True
