,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,1.0,19.0,1.0,1.0,2.0,13.0,3.0,1.0,True
1,0.0,20.0,1.0,1.0,0.0,2.0,0.0,5.0,False
2,1.67,6.0,2.0,2.0,0.0,0.52,625.0,183.0,True
3,2.67,38.0,2.0,1.0,6.0,15.0,194.0,311.0,True
4,1.0,56.0,1.0,1.0,1.0,40.0,4.0,0.0,True
5,2.5,57.0,2.0,1.0,0.0,41.0,8.0,3.0,True
6,3.0,132.0,1.0,1.0,6.0,45.0,12.0,4.0,True
7,5.0,1.0,1.0,1.0,17.0,0.0,1.0,1.0,True
8,1.25,2.0,6.0,2.0,10.5,0.5,831.0,107.0,True
9,0.0,31.0,1.0,1.0,0.0,13.0,368.0,0.0,True
10,12.0,209.0,1.0,1.0,1.0,96.0,21.0,28.0,True
11,1.5,44.0,1.0,1.0,47.5,37.0,26.0,19.0,True
12,22.0,250.0,1.0,1.0,0.0,161.0,1.0,1.0,True
13,8.0,270.0,1.0,1.0,0.0,175.0,10.0,0.0,True
14,5.46,272.0,5.0,1.0,0.31,177.0,153.0,83.0,True
15,0.0,47.0,1.0,1.0,0.0,1.0,142.0,141.0,True
16,1.6,50.0,2.0,1.0,5.8,6.0,129.0,39.0,True
17,4.91,301.0,7.0,1.0,4.7,195.0,468.0,141.0,True
18,4.0,316.0,1.0,1.0,1.0,207.0,24.0,0.0,True
19,2.5,319.0,2.0,1.0,42.5,210.0,5.0,3.0,True
20,5.5,323.0,1.0,1.0,23.0,11.0,65.0,0.0,True
21,6.0,327.0,1.0,1.0,14.0,217.0,1.0,1.0,True
22,6.6,83.0,5.0,1.0,15.47,72.0,210.0,25.0,True
23,0.4,328.0,3.0,1.0,2.2,218.0,355.0,2.0,True
24,7.0,368.0,2.0,1.0,18.0,22.0,4.0,1.0,True
25,9.11,380.0,6.0,4.0,12.56,0.25,13.0,24.0,True
26,9.0,88.0,1.0,1.0,23.0,77.0,11.0,3.0,True
27,3.0,92.0,1.0,1.0,4.0,81.0,3.0,1.0,True
28,33.0,346.0,1.0,1.0,2.0,234.0,4.0,3.0,True
29,1.12,99.0,2.0,1.0,4.12,88.0,476.0,21.0,True
30,20.0,104.0,1.0,1.0,5.0,93.0,2.0,2.0,True
31,1.06,123.0,4.0,1.0,16.15,109.0,2953.0,1910.0,True
32,0.8,375.0,6.0,1.0,0.0,3.0,261.0,116.0,True
33,2.67,384.0,1.0,1.0,51.67,251.0,20.0,9.0,True
34,6.0,461.0,1.0,1.0,109.0,242.0,3.0,3.0,True
35,27.0,436.0,1.0,1.0,37.0,280.0,23.0,1.0,True
36,1.0,439.0,1.0,1.0,162.0,283.0,3.0,1.0,True
37,6.5,452.0,11.0,1.0,79.94,293.0,89.0,12.0,True
38,0.2,510.0,3.0,1.0,37.0,274.0,1308.0,2.0,True
39,16.0,500.0,1.0,1.0,11.0,322.0,6.0,0.0,True
40,8.0,567.0,1.0,1.0,89.0,306.0,0.0,1.0,True
41,26.0,584.0,2.0,1.0,10.0,319.0,13.0,6.0,True
42,0.0,591.0,4.0,1.0,0.0,0.0,0.0,263.0,False
43,14.0,592.0,1.0,1.0,21.67,325.0,6.0,0.0,True
44,15.6,609.0,9.0,1.0,23.0,337.0,25.0,16.0,True
45,19.67,22.0,2.0,1.0,23.0,5.0,13.0,6.0,True
46,13.29,620.0,4.0,1.0,0.0,343.0,46.0,249.0,True
47,1.0,602.0,2.0,1.0,17.0,392.0,28.0,2.0,True
48,9.8,645.0,15.0,2.0,62.25,0.52,191.0,162.0,True
49,2.5,619.0,2.0,1.0,41.0,404.0,111.0,5.0,True
50,61.0,663.0,1.0,1.0,2.0,369.0,25.0,20.0,True
51,6.0,677.0,1.0,1.0,10.0,382.0,1.0,2.0,True
52,4.0,187.0,1.0,1.0,63.0,0.0,4.0,3.0,True
53,21.5,690.0,4.0,1.0,47.88,393.0,127.0,71.0,True
54,1.0,725.0,1.0,1.0,0.0,413.0,1.0,0.0,True
55,2.67,38.0,1.0,1.0,97.67,19.0,245.0,22.0,True
56,23.0,218.0,1.0,1.0,26.0,195.0,74.0,78.0,True
57,11.0,250.0,1.0,1.0,17.0,227.0,1.0,1.0,True
58,5.86,277.0,5.0,1.0,47.43,254.0,62.0,454.0,True
59,2.11,281.0,6.0,1.0,13.94,257.0,2977.0,112.0,True
60,2.0,664.0,2.0,1.0,22.0,28.0,140.0,70.0,True
61,5.91,290.0,5.0,1.0,24.64,266.0,86.0,126.0,True
62,27.0,666.0,2.0,1.0,54.33,428.0,31.0,12.0,True
63,29.0,692.0,1.0,1.0,0.0,442.0,2.0,1.0,True
64,2.0,0.0,1.0,1.0,103.0,0.0,3.0,1.0,True
65,80.0,329.0,1.0,1.0,1.0,304.0,3.0,0.0,True
66,6.0,44.0,1.0,1.0,92.0,25.0,30.0,17.0,True
67,27.89,50.0,4.0,1.0,48.56,31.0,243.0,109.0,True
68,7.0,718.0,1.0,1.0,223.0,459.0,3.0,0.0,True
69,85.0,746.0,1.0,1.0,5.0,470.0,1.0,1.0,True
70,1.0,405.0,1.0,1.0,233.5,1.0,2.0,5.0,True
71,17.8,812.0,1.0,1.0,25.2,514.0,448.0,307.0,True
72,0.0,813.0,1.0,1.0,0.0,515.0,24.0,0.0,True
73,7.0,817.0,1.0,1.0,1.0,20.0,95.0,169.0,True
74,28.0,830.0,2.0,1.0,25.0,504.0,13.0,0.0,True
75,19.0,478.0,1.0,1.0,34.0,436.0,15.0,6.0,True
76,15.0,867.0,1.0,1.0,0.0,537.0,3.0,3.0,True
77,11.5,532.0,2.0,1.0,39.5,487.0,80.0,42.0,True
78,30.0,872.0,3.0,1.0,38.0,540.0,32.0,18.0,True
79,33.0,548.0,1.0,1.0,0.0,503.0,0.0,1.0,True
80,42.0,592.0,1.0,1.0,99.0,547.0,65.0,9.0,True
81,24.23,609.0,6.0,1.0,49.0,563.0,386.0,218.0,True
82,45.67,844.0,4.0,2.0,8.17,1.12,179.0,1.0,True
83,0.5,657.0,1.0,1.0,39.5,608.0,52.0,2.0,True
84,13.0,670.0,2.0,1.0,0.0,621.0,19.0,5.0,True
85,15.5,935.0,1.0,1.0,28.5,596.0,1.0,1.0,True
86,10.0,946.0,1.0,1.0,0.0,607.0,25.0,8.0,True
87,16.5,862.0,3.0,1.0,43.5,543.0,68.0,19.0,True
88,47.75,869.0,4.0,3.0,60.25,0.67,83.0,42.0,True
89,46.0,794.0,1.0,1.0,0.0,740.0,1.0,1.0,True
90,69.0,840.0,1.0,1.0,6.0,783.0,11.0,5.0,True
91,0.5,879.0,2.0,1.0,0.0,3.0,292.0,29.0,True
92,15.0,4.0,1.0,1.0,186.67,3.0,6.0,6.0,True
93,8.0,895.0,1.0,1.0,0.0,556.0,9.0,1.0,True
94,88.0,889.0,1.0,1.0,16.0,828.0,11.0,0.0,True
95,91.0,908.0,1.0,1.0,3.0,843.0,1.0,1.0,True
96,65.0,1090.0,1.0,1.0,6.0,703.0,5.0,1.0,True
97,129.0,919.0,1.0,1.0,1.0,854.0,16.0,8.0,True
