,nuc,aexp,nd,ns,age,la,ld,target
0,1.0,58.0,2.0,1.0,162.0,51.0,0.0,1
1,37.43,4.0,4.0,2.0,166.0,243.0,139.0,1
2,219.0,3.0,3.0,2.0,165.0,19.0,0.0,1
3,248.8,8.0,4.0,1.0,289.4,192.0,10.0,1
4,628.5,17.0,2.0,1.0,174.5,32.0,0.0,1
5,258.6,32.0,4.0,1.0,279.4,267.0,12.0,1
6,236.67,37.0,3.0,1.0,195.83,325.0,42.0,1
7,209.57,31.0,3.0,1.0,158.57,79.0,63.0,1
8,17.75,482.0,3.0,2.0,259.25,92.0,50.0,1
9,200.62,51.0,6.0,2.0,186.38,320.0,39.0,1
10,217.78,58.0,4.0,1.0,170.22,211.0,30.0,1
11,760.0,59.0,2.0,1.0,246.0,23.0,0.0,1
12,548.67,66.0,3.0,1.0,365.67,81.0,4.0,1
13,114.36,117.0,5.0,2.0,415.09,242.0,96.0,1
14,452.25,119.0,2.0,1.0,166.5,109.0,46.0,1
15,34.5,70.0,7.0,1.0,162.3,262.0,0.0,1
16,75.19,87.0,12.0,1.0,278.49,75.0,73.0,1
17,333.25,233.0,2.0,1.0,240.5,310.0,234.0,1
18,662.67,348.0,3.0,1.0,234.33,107.0,0.0,1
19,75.9,130.0,5.0,3.0,289.8,383.0,264.0,1
20,265.6,66.0,4.0,1.0,146.9,259.0,22.0,1
21,321.14,208.0,3.0,2.0,238.29,607.0,38.0,1
22,203.09,378.0,6.0,1.0,317.45,93.0,869.0,1
23,90.68,0.0,3.0,2.0,351.36,480.0,204.0,1
24,328.71,23.0,4.0,1.0,250.57,97.0,125.0,1
25,498.4,4.0,5.0,2.0,239.0,10.0,3.0,1
26,486.5,10.0,3.0,1.0,177.83,94.0,10.0,1
27,163.67,64.0,1.0,1.0,153.33,91.0,36.0,1
28,356.64,224.0,6.0,1.0,199.73,56.0,55.0,1
29,398.0,133.0,5.0,1.0,157.88,193.0,40.0,1
30,482.5,264.0,4.0,2.0,188.0,334.0,24.0,1
31,136.68,52.0,8.0,1.0,178.07,360.0,239.0,1
32,627.8,268.0,3.0,2.0,292.6,28.0,3.0,1
33,775.5,63.0,2.0,1.0,263.25,14.0,16.0,1
34,385.0,165.0,3.0,1.0,171.5,132.0,59.0,1
35,1096.33,24.0,3.0,1.0,234.0,17.0,5.0,1
36,367.09,208.0,5.0,1.0,161.64,169.0,12.0,1
37,334.27,305.0,6.0,1.0,277.18,43.0,23.0,1
38,160.22,313.0,8.0,1.0,231.15,124.0,109.0,1
39,300.87,187.0,6.0,2.0,221.87,472.0,67.0,1
40,225.08,268.25,5.3,1.0,257.46,151.39,571.05,1
41,217.45,306.32,5.54,1.0,278.27,131.14,674.39,1
42,223.92,274.03,5.33,1.0,260.62,148.32,586.75,1
43,241.86,184.49,4.76,1.0,211.67,195.96,343.67,1
44,257.93,104.31,4.25,1.0,167.84,238.62,125.99,1
45,216.84,309.37,5.56,1.0,279.94,129.52,682.68,1
46,239.12,198.16,4.85,1.0,219.14,188.68,380.78,1
47,264.41,71.95,4.04,1.0,150.15,255.83,38.16,1
48,208.05,353.25,5.84,1.0,303.92,106.17,801.8,1
49,233.89,224.26,5.01,1.0,233.41,174.8,451.64,1
50,214.17,322.7,5.65,1.0,287.22,122.42,718.87,1
51,213.61,325.51,5.66,1.0,288.76,120.93,726.51,1
52,242.89,179.36,4.73,1.0,208.87,198.69,329.75,1
53,264.32,72.37,4.04,1.0,150.38,255.61,39.28,1
54,258.72,100.32,4.22,1.0,165.66,240.74,115.18,1
55,238.75,200.01,4.86,1.0,220.16,187.7,385.81,1
56,219.79,294.63,5.47,1.0,271.88,137.36,642.67,1
57,207.25,357.24,5.87,1.0,306.1,104.05,812.63,1
58,231.39,236.74,5.09,1.0,240.23,168.16,485.5,1
59,220.25,292.37,5.45,1.0,270.65,138.56,636.54,1
60,217.89,304.14,5.53,1.0,277.08,132.3,668.49,1
61,255.43,116.77,4.33,1.0,174.65,231.99,159.82,1
62,237.54,206.07,4.9,1.0,223.47,184.47,402.26,1
63,254.76,120.09,4.35,1.0,176.47,230.22,168.84,1
64,242.23,182.66,4.75,1.0,210.67,196.93,338.7,1
65,235.16,217.95,4.97,1.0,229.96,178.16,434.5,1
66,205.11,367.93,5.94,1.0,311.95,98.36,841.66,1
67,237.98,203.85,4.88,1.0,222.25,185.66,396.22,1
68,227.07,258.31,5.23,1.0,252.03,156.68,544.08,1
69,210.32,341.92,5.77,1.0,297.73,112.19,771.07,1
70,237.82,204.64,4.89,1.0,222.69,185.24,398.37,1
71,204.77,369.64,5.95,1.0,312.88,97.45,846.3,1
72,233.24,227.51,5.04,1.0,235.19,173.07,460.46,1
73,220.1,293.11,5.46,1.0,271.05,138.17,638.53,1
74,207.02,358.38,5.87,1.0,306.73,103.44,815.74,1
75,222.32,282.02,5.38,1.0,264.99,144.06,608.45,1
76,239.78,194.89,4.83,1.0,217.36,190.42,371.91,1
77,210.4,341.5,5.77,1.0,297.5,112.42,769.92,1
78,216.92,308.95,5.56,1.0,279.71,129.74,681.55,1
79,211.05,338.26,5.75,1.0,295.73,114.14,761.12,1
80,242.22,182.69,4.75,1.0,210.69,196.91,338.78,1
81,255.49,116.48,4.32,1.0,174.49,232.14,159.03,1
82,231.54,236.01,5.09,1.0,239.84,168.54,483.54,1
83,223.51,276.06,5.35,1.0,261.73,147.24,592.27,1
84,235.17,217.87,4.97,1.0,229.92,178.2,434.28,1
85,212.51,331.0,5.7,1.0,291.76,118.01,741.41,1
86,210.89,339.05,5.75,1.0,296.16,113.72,763.27,1
87,207.57,355.64,5.86,1.0,305.23,104.9,808.3,1
88,234.67,220.4,4.99,1.0,231.31,176.85,441.17,1
89,234.37,221.89,5.0,1.0,232.12,176.06,445.21,1
90,227.97,253.81,5.2,1.0,249.56,159.08,531.85,1
91,217.47,306.25,5.54,1.0,278.23,131.17,674.22,1
92,265.39,67.04,4.01,1.0,147.47,258.45,24.83,1
93,234.46,221.43,5.0,1.0,231.87,176.3,443.95,1
94,204.33,371.8,5.96,1.0,314.07,96.3,852.17,1
95,255.77,115.09,4.31,1.0,173.73,232.88,155.26,1
96,232.89,229.25,5.05,1.0,236.14,172.14,465.18,1
97,236.82,209.66,4.92,1.0,225.43,182.57,412.0,1
98,252.21,132.82,4.43,1.0,183.43,223.45,203.39,1
99,255.39,116.97,4.33,1.0,174.76,231.88,160.37,1
100,208.43,351.34,5.83,1.0,302.88,107.19,796.61,1
101,257.59,105.99,4.26,1.0,168.76,237.72,130.55,1
102,261.88,84.55,4.12,1.0,157.04,249.13,72.34,1
103,230.82,239.62,5.11,1.0,241.81,166.63,493.32,1
104,220.57,290.75,5.44,1.0,269.76,139.42,632.13,1
105,250.46,141.54,4.48,1.0,188.2,218.81,227.08,1
106,214.97,318.71,5.62,1.0,285.04,124.54,708.05,1
107,255.47,116.58,4.32,1.0,174.55,232.09,159.3,1
108,230.46,241.37,5.12,1.0,242.77,165.69,498.09,1
109,243.1,178.33,4.72,1.0,208.3,199.24,326.94,1
110,213.91,324.0,5.65,1.0,287.93,121.73,722.4,1
111,210.54,340.82,5.76,1.0,297.13,112.78,768.08,1
112,224.19,272.7,5.33,1.0,259.89,149.02,583.15,1
113,256.63,110.78,4.29,1.0,171.38,235.17,143.57,1
114,243.12,178.18,4.72,1.0,208.22,199.31,326.55,1
115,212.54,330.84,5.7,1.0,291.67,118.09,740.97,1
116,246.38,161.91,4.61,1.0,199.33,207.97,282.37,1
117,261.85,84.69,4.12,1.0,157.12,249.05,72.75,1
118,206.44,361.28,5.89,1.0,308.32,101.89,823.62,1
119,222.37,281.76,5.38,1.0,264.84,144.2,607.73,1
120,228.34,251.99,5.19,1.0,248.57,160.04,526.92,1
121,255.94,114.23,4.31,1.0,173.27,233.34,152.94,1
