,nuc,aexp,nd,ns,age,la,ld,target
0,366.0,7.0,2.0,1.0,88.33,272.0,96.0,1
1,646.5,14.0,2.0,1.0,83.0,4.0,1.0,1
2,446.33,3.0,2.0,1.0,58.0,65.0,5.0,1
3,385.0,18.0,3.0,1.0,57.25,87.0,29.0,1
4,348.5,34.0,2.0,1.0,67.25,94.0,125.0,1
5,386.5,60.0,3.0,1.0,91.0,80.0,2.0,1
6,517.33,59.0,3.0,1.0,28.0,76.0,29.0,1
7,546.67,101.0,3.0,1.0,41.33,20.0,16.0,1
8,811.5,78.0,2.0,1.0,29.0,103.0,3.0,1
9,561.67,66.0,3.0,1.0,76.67,70.0,3.0,1
10,833.5,70.0,2.0,1.0,30.5,4.0,0.0,1
11,848.0,69.0,2.0,1.0,53.0,3.0,0.0,1
12,860.0,72.0,2.0,1.0,62.0,19.0,15.0,1
13,533.5,104.0,2.0,1.0,33.0,92.0,77.0,1
14,509.75,87.0,3.0,1.0,48.0,285.0,228.0,1
15,661.0,110.0,3.0,1.0,103.0,23.0,26.0,1
16,509.0,60.0,2.0,1.0,58.0,149.0,182.0,1
17,343.44,76.0,2.0,1.0,51.67,46.0,57.0,1
18,411.0,112.0,2.0,1.0,41.67,108.0,13.0,1
19,756.33,22.0,2.0,1.0,107.33,81.0,99.0,1
20,764.0,11.0,3.0,1.0,59.33,11.0,1.0,1
21,776.33,2.0,3.0,1.0,28.0,36.0,25.0,1
22,639.0,34.0,2.0,1.0,107.5,102.0,6.0,1
23,503.8,14.0,4.0,1.0,92.4,75.0,12.0,1
24,799.67,48.0,3.0,1.0,82.33,8.0,0.0,1
25,504.0,131.0,3.0,1.0,81.0,95.0,5.0,1
26,605.2,116.0,3.0,1.0,67.6,39.0,32.0,1
27,507.6,20.0,3.0,1.0,53.0,89.0,43.0,1
28,669.0,66.0,2.0,1.0,35.25,84.0,0.0,1
29,465.83,19.0,3.0,1.0,60.83,136.0,135.0,1
30,662.5,25.0,3.0,1.0,106.5,14.0,7.0,1
31,700.0,145.0,2.0,1.0,72.75,197.0,32.0,1
32,591.8,157.0,2.0,1.0,66.8,23.0,15.0,1
33,478.33,1.0,2.0,1.0,84.0,50.0,12.0,1
34,532.67,32.0,3.0,1.0,43.5,108.0,11.0,1
35,588.83,73.0,3.0,1.0,78.0,144.0,33.0,1
36,591.25,38.0,2.0,1.0,58.75,27.0,7.0,1
37,490.71,7.0,2.0,1.0,55.71,317.0,202.0,1
38,890.0,4.0,3.0,1.0,48.25,53.0,8.0,1
39,894.0,0.0,3.0,1.0,53.25,33.0,7.0,1
40,712.21,20.53,2.59,1.0,79.29,48.7,3.07,1
41,667.51,28.75,2.23,1.0,96.52,81.25,4.86,1
42,713.57,20.28,2.6,1.0,78.77,47.71,3.02,1
43,642.83,33.29,2.03,1.0,106.02,99.21,5.85,1
44,651.35,31.73,2.1,1.0,102.74,93.01,5.51,1
45,640.18,33.78,2.01,1.0,107.04,101.14,5.95,1
46,683.13,25.88,2.35,1.0,90.5,69.88,4.23,1
47,684.55,25.62,2.36,1.0,89.95,68.84,4.18,1
48,740.33,15.36,2.81,1.0,68.45,28.23,1.95,1
49,754.55,12.74,2.92,1.0,62.97,17.88,1.38,1
50,687.23,25.12,2.39,1.0,88.91,66.89,4.07,1
51,649.13,32.14,2.08,1.0,103.6,94.63,5.59,1
52,685.75,25.4,2.37,1.0,89.48,67.96,4.13,1
53,671.55,28.01,2.26,1.0,94.96,78.3,4.7,1
54,747.27,14.08,2.87,1.0,65.78,23.18,1.67,1
55,747.89,13.96,2.87,1.0,65.54,22.73,1.64,1
56,711.71,20.62,2.58,1.0,79.48,49.07,3.09,1
57,699.44,22.88,2.48,1.0,84.21,58.0,3.58,1
58,761.91,11.38,2.98,1.0,60.14,12.52,1.08,1
59,663.82,29.43,2.2,1.0,97.93,83.93,5.01,1
60,691.11,24.41,2.42,1.0,87.42,64.06,3.92,1
61,708.66,21.18,2.56,1.0,80.66,51.29,3.21,1
62,757.28,12.24,2.95,1.0,61.92,15.89,1.27,1
63,682.88,25.93,2.35,1.0,90.59,70.06,4.24,1
64,736.23,16.11,2.78,1.0,70.03,31.22,2.11,1
65,645.76,32.76,2.05,1.0,104.89,97.08,5.73,1
66,651.26,31.74,2.1,1.0,102.77,93.07,5.51,1
67,712.82,20.42,2.59,1.0,79.06,48.26,3.05,1
68,716.63,19.72,2.62,1.0,77.59,45.48,2.89,1
69,716.87,19.67,2.62,1.0,77.49,45.31,2.89,1
70,748.21,13.91,2.87,1.0,65.42,22.5,1.63,1
71,743.76,14.72,2.84,1.0,67.13,25.73,1.81,1
72,678.77,26.68,2.32,1.0,92.18,73.05,4.41,1
73,747.77,13.99,2.87,1.0,65.59,22.82,1.65,1
74,759.33,11.86,2.96,1.0,61.13,14.4,1.19,1
75,737.81,15.82,2.79,1.0,69.43,30.07,2.05,1
76,702.3,22.35,2.51,1.0,83.11,55.92,3.47,1
77,672.67,27.8,2.27,1.0,94.52,77.48,4.65,1
78,675.16,27.35,2.29,1.0,93.56,75.67,4.55,1
79,658.77,30.36,2.16,1.0,99.88,87.6,5.21,1
80,738.25,15.74,2.79,1.0,69.25,29.74,2.03,1
81,749.18,13.73,2.88,1.0,65.04,21.79,1.59,1
82,640.99,33.63,2.02,1.0,106.73,100.55,5.92,1
83,726.99,17.81,2.7,1.0,73.59,37.94,2.48,1
84,729.29,17.39,2.72,1.0,72.71,36.27,2.39,1
85,735.25,16.29,2.77,1.0,70.41,31.93,2.15,1
86,650.65,31.86,2.09,1.0,103.01,93.52,5.53,1
87,698.31,23.09,2.47,1.0,84.64,58.82,3.63,1
88,729.91,17.27,2.73,1.0,72.47,35.81,2.36,1
89,697.48,23.24,2.47,1.0,84.96,59.42,3.66,1
90,653.68,31.3,2.12,1.0,101.84,91.31,5.41,1
91,675.82,27.22,2.29,1.0,93.31,75.19,4.53,1
92,718.15,19.44,2.63,1.0,77.0,44.38,2.83,1
93,742.25,15.0,2.83,1.0,67.71,26.83,1.87,1
94,686.43,25.27,2.38,1.0,89.22,67.47,4.1,1
95,715.32,19.96,2.61,1.0,78.09,46.44,2.95,1
96,670.48,28.21,2.25,1.0,95.37,79.09,4.74,1
97,759.54,11.82,2.96,1.0,61.05,14.25,1.18,1
98,689.82,24.65,2.41,1.0,87.92,65.0,3.97,1
99,665.95,29.04,2.22,1.0,97.11,82.38,4.92,1
100,660.45,30.05,2.17,1.0,99.24,86.39,5.14,1
101,660.5,30.04,2.17,1.0,99.22,86.35,5.14,1
102,730.81,17.11,2.73,1.0,72.12,35.16,2.33,1
103,700.77,22.63,2.49,1.0,83.7,57.03,3.53,1
104,669.69,28.35,2.25,1.0,95.67,79.66,4.77,1
105,652.11,31.59,2.1,1.0,102.45,92.46,5.48,1
