,nuc,aexp,nd,ns,age,la,ld,target
0,0.0,3.0,2.0,1.0,0.0,355.0,0.0,1
1,5.25,16.0,4.0,1.0,5.75,954.0,73.0,1
2,13.46,29.0,2.0,1.0,0.0,383.0,177.0,1
3,0.0,10.0,1.0,1.0,0.0,311.0,0.0,1
4,0.0,26.0,1.0,1.0,0.0,964.0,0.0,1
5,6.0,1.0,2.0,1.0,7.67,158.0,15.0,1
6,8.8,49.0,2.0,1.0,7.8,464.0,256.0,1
7,12.5,80.0,2.0,1.0,25.5,937.0,223.0,1
8,9.0,88.0,2.0,1.0,9.5,267.0,209.0,1
9,7.38,89.0,2.0,1.0,4.62,286.0,270.0,1
10,8.0,93.0,3.0,1.0,6.4,368.0,142.0,1
11,3.11,57.0,4.0,1.0,17.56,377.0,44.0,1
12,9.38,90.0,3.0,1.0,37.0,254.0,217.0,1
13,1.0,99.0,2.0,1.0,0.0,426.0,18.0,1
14,14.33,24.0,3.0,1.0,6.33,296.0,2.0,1
15,12.4,66.0,2.0,1.0,9.6,340.0,230.0,1
16,9.33,9.0,3.0,1.0,13.83,252.0,53.0,1
17,3.75,68.0,3.0,1.0,8.5,274.0,122.0,1
18,18.8,32.0,2.0,1.0,14.6,158.0,11.0,1
19,16.5,98.0,3.0,1.0,2.58,545.0,59.0,1
20,51.57,58.0,3.0,1.0,45.0,207.0,29.0,1
21,13.27,22.0,4.0,1.0,0.0,715.0,227.0,1
22,67.91,4.0,2.0,1.0,11.36,109.0,65.0,1
23,0.0,1.0,1.0,1.0,0.0,423.0,0.0,1
24,116.47,5.0,3.0,1.0,20.13,316.0,146.0,1
25,5.42,68.0,2.0,1.0,0.17,631.0,2.0,1
26,16.83,13.0,2.0,1.0,0.17,213.0,50.0,1
27,48.5,0.0,4.0,1.0,15.38,579.0,113.0,1
28,17.0,45.0,3.0,1.0,7.25,244.0,51.0,1
29,53.91,2.0,3.0,1.0,6.64,484.0,108.0,1
30,265.27,3.0,3.0,1.0,45.47,659.0,115.0,1
31,58.7,13.0,4.0,1.0,13.8,896.0,112.0,1
32,17.0,12.0,2.0,1.0,1.57,1030.0,14.0,1
33,24.8,24.0,2.0,1.0,2.0,465.0,57.0,1
34,18.5,26.0,2.0,1.0,1.0,150.0,189.0,1
35,10.5,27.0,3.0,1.0,7.25,186.0,113.0,1
36,67.0,60.0,3.0,1.0,2.7,765.0,335.0,1
37,13.17,33.0,4.0,1.0,3.5,768.0,72.0,1
38,59.33,64.0,2.0,1.0,3.0,238.0,45.0,1
39,28.0,48.0,3.0,1.0,3.25,649.0,290.0,1
40,53.1,52.96,2.91,1.0,41.86,197.85,32.36,1
41,60.96,26.97,2.43,1.0,25.67,150.68,49.69,1
42,66.62,8.25,2.08,1.0,14.01,116.71,62.17,1
43,60.16,29.62,2.47,1.0,27.32,155.49,47.92,1
44,64.93,13.85,2.18,1.0,17.5,126.87,58.44,1
45,53.6,51.3,2.88,1.0,40.83,194.85,33.46,1
46,57.01,40.04,2.67,1.0,33.81,174.41,40.97,1
47,66.35,9.15,2.1,1.0,14.57,118.35,61.56,1
48,62.8,20.89,2.31,1.0,21.89,139.66,53.74,1
49,59.67,31.22,2.5,1.0,28.32,158.39,46.86,1
50,61.81,24.16,2.37,1.0,23.92,145.59,51.56,1
51,61.71,24.5,2.38,1.0,24.14,146.21,51.33,1
52,55.64,44.56,2.75,1.0,36.63,182.6,37.96,1
53,67.35,5.83,2.03,1.0,12.51,112.33,63.78,1
54,63.23,19.46,2.29,1.0,20.99,137.06,54.69,1
55,59.65,31.3,2.51,1.0,28.37,158.55,46.8,1
56,61.73,24.44,2.38,1.0,24.1,146.09,51.37,1
57,51.89,56.94,2.98,1.0,44.34,205.08,29.7,1
58,65.98,10.39,2.12,1.0,15.34,120.59,60.74,1
59,58.33,35.67,2.59,1.0,31.09,166.48,43.88,1
60,54.06,49.77,2.85,1.0,39.87,192.06,34.49,1
61,61.83,24.11,2.37,1.0,23.89,145.49,51.6,1
62,65.88,10.71,2.12,1.0,15.54,121.17,60.53,1
63,54.16,49.45,2.84,1.0,39.67,191.49,34.7,1
64,64.18,16.31,2.23,1.0,19.03,131.35,56.79,1
65,57.76,37.56,2.62,1.0,32.27,169.9,42.63,1
66,66.53,8.54,2.08,1.0,14.19,117.24,61.97,1
67,66.99,7.04,2.06,1.0,13.26,114.51,62.98,1
68,67.25,6.18,2.04,1.0,12.72,112.96,63.54,1
69,58.94,33.66,2.55,1.0,29.84,162.82,45.23,1
70,56.79,40.76,2.68,1.0,34.26,175.72,40.49,1
71,53.92,50.24,2.86,1.0,40.17,192.93,34.17,1
72,67.58,5.1,2.02,1.0,12.05,111.0,64.26,1
73,62.92,20.47,2.31,1.0,21.63,138.9,54.02,1
74,63.69,17.96,2.26,1.0,20.06,134.33,55.7,1
75,58.06,36.55,2.6,1.0,31.64,168.08,43.3,1
76,62.08,23.28,2.36,1.0,23.37,143.99,52.15,1
77,61.69,24.57,2.38,1.0,24.17,146.32,51.29,1
78,53.88,50.39,2.86,1.0,40.26,193.18,34.08,1
79,67.67,4.79,2.01,1.0,11.85,110.43,64.48,1
80,62.94,20.44,2.3,1.0,21.6,138.83,54.04,1
81,55.86,43.82,2.74,1.0,36.17,181.26,38.45,1
82,60.64,28.03,2.45,1.0,26.33,152.62,48.98,1
83,63.45,18.74,2.27,1.0,20.55,135.75,55.17,1
84,62.86,20.69,2.31,1.0,21.76,139.3,53.87,1
85,57.27,39.16,2.65,1.0,33.26,172.81,41.56,1
86,62.07,23.28,2.36,1.0,23.38,144.0,52.14,1
87,55.37,45.43,2.77,1.0,37.17,184.2,37.38,1
88,66.63,8.23,2.08,1.0,14.0,116.68,62.18,1
89,60.28,29.22,2.47,1.0,27.07,154.77,48.19,1
90,60.23,29.37,2.47,1.0,27.16,155.04,48.09,1
91,57.12,39.67,2.66,1.0,33.58,173.73,41.22,1
92,57.03,39.94,2.67,1.0,33.75,174.23,41.04,1
93,59.55,31.62,2.51,1.0,28.57,159.13,46.58,1
94,67.42,5.63,2.03,1.0,12.38,111.96,63.91,1
95,58.1,36.44,2.6,1.0,31.57,167.87,43.37,1
96,55.12,46.27,2.78,1.0,37.7,185.72,36.82,1
97,56.67,41.14,2.69,1.0,34.5,176.4,40.24,1
98,57.48,38.48,2.64,1.0,32.84,171.57,42.01,1
99,58.37,35.53,2.58,1.0,31.01,166.23,43.98,1
100,57.38,38.79,2.64,1.0,33.03,172.13,41.81,1
101,65.94,10.49,2.12,1.0,15.41,120.78,60.67,1
102,62.81,20.87,2.31,1.0,21.87,139.61,53.75,1
103,58.19,36.12,2.59,1.0,31.37,167.29,43.59,1
104,59.32,32.38,2.53,1.0,29.04,160.5,46.08,1
105,55.63,44.59,2.75,1.0,36.65,182.67,37.94,1
106,60.65,28.0,2.44,1.0,26.31,152.55,49.0,1
107,61.87,23.97,2.37,1.0,23.8,145.24,51.69,1
108,67.52,5.28,2.02,1.0,12.16,111.33,64.14,1
109,58.22,36.03,2.59,1.0,31.32,167.14,43.64,1
110,56.25,42.54,2.71,1.0,35.37,178.94,39.31,1
111,64.9,13.94,2.18,1.0,17.55,127.03,58.38,1
112,66.91,7.31,2.06,1.0,13.43,115.02,62.79,1
113,65.93,10.55,2.12,1.0,15.44,120.88,60.64,1
114,58.95,33.61,2.55,1.0,29.81,162.73,45.26,1
115,61.21,26.13,2.41,1.0,25.15,149.17,50.24,1
116,66.6,8.33,2.08,1.0,14.06,116.87,62.11,1
117,64.36,15.74,2.22,1.0,18.68,130.31,57.17,1
118,65.49,11.98,2.15,1.0,16.33,123.48,59.68,1
119,55.23,45.9,2.78,1.0,37.47,185.05,37.06,1
120,65.82,10.92,2.13,1.0,15.67,121.56,60.39,1
121,64.94,13.82,2.18,1.0,17.48,126.82,58.46,1
122,61.5,25.17,2.39,1.0,24.55,147.42,50.89,1
123,60.71,27.8,2.44,1.0,26.19,152.2,49.13,1
124,67.51,5.32,2.02,1.0,12.19,111.39,64.12,1
125,53.33,52.2,2.89,1.0,41.39,196.47,32.87,1
126,58.85,33.93,2.55,1.0,30.01,163.31,45.05,1
127,60.18,29.56,2.47,1.0,27.29,155.39,47.96,1
128,53.9,50.3,2.86,1.0,40.2,193.02,34.14,1
129,67.48,5.43,2.03,1.0,12.25,111.59,64.05,1
130,66.76,7.81,2.07,1.0,13.74,115.92,62.46,1
131,66.45,8.82,2.09,1.0,14.37,117.75,61.78,1
132,60.94,27.02,2.43,1.0,25.7,150.78,49.65,1
