,nuc,aexp,nd,ns,age,la,ld,target
0,171.5,393.0,2.0,1.0,1.75,137.0,14.0,1
1,1.71,397.0,2.0,1.0,2.86,47.0,38.0,1
2,2.67,403.0,3.0,1.0,32.33,88.0,9.0,1
3,2.6,416.0,3.0,1.0,19.6,63.0,2.0,1
4,5.67,417.0,2.0,1.0,0.0,62.0,1.0,1
5,12.33,427.0,2.0,1.0,0.0,34.0,2.0,1
6,8.0,428.0,2.0,1.0,3.5,171.0,8.0,1
7,206.0,430.0,3.0,1.0,23.0,75.0,0.0,1
8,196.5,366.0,2.0,1.0,9.0,127.0,6.0,1
9,14.43,433.0,3.0,1.0,6.71,40.0,21.0,1
10,14.75,444.0,3.0,1.0,18.38,160.0,80.0,1
11,17.4,454.0,3.0,1.0,0.0,74.0,30.0,1
12,1.0,393.0,1.0,1.0,1.0,2.0,0.0,1
13,286.67,398.0,2.0,1.0,13.67,47.0,6.0,1
14,151.0,411.0,3.0,1.0,41.17,34.0,33.0,1
15,129.0,353.0,2.0,1.0,14.75,88.0,62.0,1
16,110.3,358.0,2.0,1.0,10.2,63.0,70.0,1
17,157.43,366.0,2.0,1.0,1.0,89.0,31.0,1
18,310.0,422.0,2.0,1.0,21.0,69.0,1.0,1
19,105.0,379.0,2.0,1.0,8.3,159.0,137.0,1
20,209.8,393.0,2.0,1.0,3.2,87.0,22.0,1
21,236.67,473.0,2.0,1.0,34.33,107.0,3.0,1
22,329.33,476.0,2.0,1.0,8.67,11.0,12.0,1
23,23.14,404.0,3.0,1.0,7.86,78.0,28.0,1
24,333.33,406.0,2.0,1.0,34.67,31.0,6.0,1
25,257.5,410.0,2.0,1.0,14.5,99.0,19.0,1
26,51.12,429.0,3.0,1.0,7.5,87.0,123.0,1
27,25.55,432.0,3.0,1.0,3.45,76.0,68.0,1
28,372.67,436.0,2.0,1.0,19.0,21.0,0.0,1
29,29.0,451.0,3.0,1.0,6.5,39.0,0.0,1
30,38.33,389.0,2.0,1.0,6.33,74.0,2.0,1
31,37.4,482.0,3.0,1.0,4.8,180.0,5.0,1
32,52.2,485.0,3.0,1.0,3.0,236.0,49.0,1
33,43.71,494.0,3.0,1.0,26.14,39.0,15.0,1
34,39.6,514.0,3.0,1.0,35.8,60.0,7.0,1
35,46.5,523.0,2.0,1.0,2.75,18.0,5.0,1
36,215.17,375.0,2.0,1.0,18.33,228.0,17.0,1
37,70.0,342.0,2.0,1.0,6.5,33.0,3.0,1
38,20.9,356.0,2.0,1.0,15.1,130.0,63.0,1
39,23.67,362.0,2.0,1.0,6.0,189.0,87.0,1
40,213.15,395.32,2.0,1.0,3.35,84.87,21.72,1
41,226.62,404.68,2.0,1.0,3.97,76.3,20.59,1
42,323.97,472.27,2.0,1.0,8.42,14.41,12.45,1
43,320.63,469.96,2.0,1.0,8.27,16.53,12.73,1
44,242.62,415.79,2.0,1.0,4.7,66.13,19.25,1
45,258.74,426.98,2.0,1.0,5.44,55.88,17.91,1
46,309.84,462.47,2.0,1.0,7.78,23.39,13.63,1
47,305.85,459.7,2.0,1.0,7.59,25.93,13.96,1
48,215.22,396.76,2.0,1.0,3.45,83.56,21.55,1
49,298.25,454.42,2.0,1.0,7.25,30.76,14.6,1
50,277.85,440.25,2.0,1.0,6.31,43.73,16.31,1
51,320.32,469.74,2.0,1.0,8.25,16.73,12.75,1
52,329.09,475.83,2.0,1.0,8.66,11.15,12.02,1
53,249.52,420.58,2.0,1.0,5.02,61.75,18.68,1
54,274.57,437.98,2.0,1.0,6.16,45.82,16.58,1
55,281.67,442.9,2.0,1.0,6.49,41.31,15.99,1
56,256.79,425.63,2.0,1.0,5.35,57.12,18.07,1
57,243.81,416.62,2.0,1.0,4.76,65.37,19.15,1
58,237.08,411.94,2.0,1.0,4.45,69.65,19.72,1
59,329.07,475.82,2.0,1.0,8.65,11.17,12.02,1
60,312.2,464.1,2.0,1.0,7.88,21.9,13.43,1
61,312.86,464.56,2.0,1.0,7.91,21.48,13.38,1
62,312.94,464.62,2.0,1.0,7.92,21.42,13.37,1
63,240.0,413.97,2.0,1.0,4.58,67.8,19.47,1
64,276.99,439.65,2.0,1.0,6.27,44.28,16.38,1
65,234.66,410.26,2.0,1.0,4.34,71.19,19.92,1
66,275.48,438.61,2.0,1.0,6.2,45.24,16.51,1
67,321.88,470.83,2.0,1.0,8.33,15.74,12.62,1
68,222.49,401.81,2.0,1.0,3.78,78.93,20.94,1
69,257.11,425.85,2.0,1.0,5.36,56.92,18.04,1
70,262.1,429.32,2.0,1.0,5.59,53.74,17.62,1
71,325.36,473.24,2.0,1.0,8.48,13.53,12.33,1
72,222.71,401.96,2.0,1.0,3.79,78.79,20.92,1
73,288.36,447.55,2.0,1.0,6.79,37.05,15.43,1
74,213.05,395.26,2.0,1.0,3.35,84.93,21.73,1
75,210.35,393.38,2.0,1.0,3.22,86.65,21.95,1
76,306.69,460.28,2.0,1.0,7.63,25.4,13.89,1
77,239.43,413.57,2.0,1.0,4.55,68.16,19.52,1
78,299.57,455.33,2.0,1.0,7.31,29.92,14.49,1
79,289.9,448.62,2.0,1.0,6.86,36.07,15.3,1
80,288.06,447.34,2.0,1.0,6.78,37.24,15.45,1
81,249.15,420.33,2.0,1.0,5.0,61.98,18.71,1
82,270.88,435.42,2.0,1.0,5.99,48.16,16.89,1
83,323.59,472.01,2.0,1.0,8.4,14.65,12.48,1
84,261.22,428.7,2.0,1.0,5.55,54.31,17.7,1
85,244.99,417.44,2.0,1.0,4.81,64.63,19.06,1
86,213.54,395.6,2.0,1.0,3.37,84.62,21.69,1
87,303.44,458.02,2.0,1.0,7.48,27.46,14.17,1
88,307.12,460.57,2.0,1.0,7.65,25.13,13.86,1
89,319.72,469.32,2.0,1.0,8.23,17.11,12.8,1
90,293.66,451.23,2.0,1.0,7.04,33.68,14.98,1
91,294.5,451.82,2.0,1.0,7.07,33.15,14.91,1
92,256.84,425.67,2.0,1.0,5.35,57.09,18.06,1
93,230.48,407.36,2.0,1.0,4.15,73.85,20.27,1
94,327.77,474.92,2.0,1.0,8.6,11.99,12.13,1
95,274.59,437.99,2.0,1.0,6.16,45.8,16.58,1
96,324.36,472.55,2.0,1.0,8.44,14.16,12.42,1
97,254.6,424.11,2.0,1.0,5.25,58.52,18.25,1
98,253.97,423.67,2.0,1.0,5.22,58.92,18.3,1
99,309.97,462.55,2.0,1.0,7.78,23.31,13.62,1
100,291.89,450.0,2.0,1.0,6.95,34.81,15.13,1
101,214.16,396.03,2.0,1.0,3.4,84.23,21.64,1
102,230.95,407.68,2.0,1.0,4.17,73.55,20.23,1
103,251.56,422.0,2.0,1.0,5.11,60.45,18.51,1
104,325.92,473.63,2.0,1.0,8.51,13.17,12.29,1
105,264.31,430.85,2.0,1.0,5.69,52.34,17.44,1
106,254.78,424.23,2.0,1.0,5.26,58.4,18.24,1
107,318.03,468.15,2.0,1.0,8.15,18.19,12.95,1
108,218.13,398.79,2.0,1.0,3.58,81.7,21.3,1
109,232.5,408.76,2.0,1.0,4.24,72.57,20.1,1
110,313.99,465.35,2.0,1.0,7.97,20.75,13.28,1
111,264.36,430.89,2.0,1.0,5.7,52.31,17.44,1
112,232.07,408.47,2.0,1.0,4.22,72.84,20.14,1
113,292.8,450.63,2.0,1.0,7.0,34.23,15.06,1
114,304.8,458.97,2.0,1.0,7.54,26.6,14.05,1
115,301.46,456.64,2.0,1.0,7.39,28.72,14.33,1
116,262.51,429.6,2.0,1.0,5.61,53.48,17.59,1
117,325.37,473.25,2.0,1.0,8.49,13.52,12.33,1
118,318.9,468.76,2.0,1.0,8.19,17.63,12.87,1
119,327.94,475.03,2.0,1.0,8.6,11.89,12.12,1
120,273.67,437.35,2.0,1.0,6.12,46.39,16.66,1
121,300.46,455.95,2.0,1.0,7.35,29.36,14.42,1
122,305.67,459.57,2.0,1.0,7.58,26.04,13.98,1
123,232.1,408.48,2.0,1.0,4.22,72.82,20.13,1
124,275.57,438.67,2.0,1.0,6.21,45.18,16.5,1
125,328.59,475.48,2.0,1.0,8.63,11.47,12.06,1
126,314.09,465.41,2.0,1.0,7.97,20.69,13.28,1
127,222.14,401.57,2.0,1.0,3.76,79.15,20.97,1
128,240.46,414.29,2.0,1.0,4.6,67.51,19.43,1
129,316.53,467.11,2.0,1.0,8.08,19.14,13.07,1
130,245.34,417.68,2.0,1.0,4.83,64.4,19.03,1
131,278.27,440.54,2.0,1.0,6.33,43.47,16.27,1
132,290.65,449.14,2.0,1.0,6.9,35.59,15.24,1
133,323.6,472.02,2.0,1.0,8.4,14.64,12.48,1
134,319.4,469.1,2.0,1.0,8.21,17.32,12.83,1
135,277.28,439.85,2.0,1.0,6.29,44.1,16.35,1
136,260.32,428.08,2.0,1.0,5.51,54.88,17.77,1
137,221.33,401.01,2.0,1.0,3.73,79.67,21.04,1
138,268.51,433.76,2.0,1.0,5.88,49.67,17.09,1
139,219.72,399.89,2.0,1.0,3.65,80.7,21.17,1
140,304.36,458.66,2.0,1.0,7.52,26.88,14.09,1
141,249.44,420.52,2.0,1.0,5.01,61.8,18.68,1
142,241.34,414.9,2.0,1.0,4.64,66.94,19.36,1
143,235.1,410.57,2.0,1.0,4.36,70.91,19.88,1
144,278.5,440.7,2.0,1.0,6.34,43.32,16.25,1
145,246.66,418.6,2.0,1.0,4.89,63.56,18.92,1
146,292.21,450.23,2.0,1.0,6.97,34.6,15.11,1
147,226.24,404.41,2.0,1.0,3.95,76.55,20.62,1
148,223.86,402.76,2.0,1.0,3.84,78.06,20.82,1
149,262.35,429.49,2.0,1.0,5.6,53.59,17.6,1
150,292.94,450.73,2.0,1.0,7.0,34.14,15.04,1
151,235.79,411.05,2.0,1.0,4.39,70.47,19.83,1
152,279.52,441.41,2.0,1.0,6.39,42.67,16.17,1
153,316.13,466.83,2.0,1.0,8.06,19.4,13.1,1
154,309.39,462.16,2.0,1.0,7.75,23.68,13.67,1
155,325.17,473.11,2.0,1.0,8.48,13.65,12.35,1
156,284.95,445.18,2.0,1.0,6.64,39.22,15.71,1
157,218.1,398.77,2.0,1.0,3.58,81.72,21.31,1
158,291.9,450.01,2.0,1.0,6.95,34.8,15.13,1
159,246.99,418.82,2.0,1.0,4.9,63.35,18.89,1
160,305.64,459.55,2.0,1.0,7.58,26.06,13.98,1
161,216.36,397.56,2.0,1.0,3.5,82.83,21.45,1
162,303.47,458.04,2.0,1.0,7.48,27.44,14.16,1
163,238.98,413.26,2.0,1.0,4.53,68.45,19.56,1
164,311.0,463.27,2.0,1.0,7.83,22.65,13.53,1
165,234.11,409.88,2.0,1.0,4.31,71.55,19.97,1
166,222.47,401.8,2.0,1.0,3.78,78.95,20.94,1
167,243.9,416.68,2.0,1.0,4.76,65.32,19.15,1
168,255.67,424.85,2.0,1.0,5.3,57.83,18.16,1
169,311.47,463.6,2.0,1.0,7.85,22.36,13.49,1
170,306.53,460.17,2.0,1.0,7.62,25.5,13.91,1
171,297.04,453.58,2.0,1.0,7.19,31.53,14.7,1
172,319.82,469.39,2.0,1.0,8.23,17.05,12.8,1
173,317.7,467.92,2.0,1.0,8.13,18.4,12.97,1
174,241.52,415.03,2.0,1.0,4.65,66.83,19.35,1
175,278.3,440.57,2.0,1.0,6.33,43.45,16.27,1
176,249.57,420.62,2.0,1.0,5.02,61.71,18.67,1
177,225.81,404.12,2.0,1.0,3.93,76.82,20.66,1
178,309.67,462.35,2.0,1.0,7.77,23.5,13.64,1
179,266.13,432.11,2.0,1.0,5.78,51.19,17.29,1
180,316.83,467.32,2.0,1.0,8.09,18.95,13.05,1
181,229.64,406.77,2.0,1.0,4.11,74.39,20.34,1
182,290.19,448.82,2.0,1.0,6.88,35.89,15.27,1
183,266.17,432.14,2.0,1.0,5.78,51.16,17.28,1
184,258.41,426.75,2.0,1.0,5.42,56.09,17.93,1
185,252.11,422.38,2.0,1.0,5.13,60.1,18.46,1
186,304.35,458.65,2.0,1.0,7.52,26.88,14.09,1
187,220.79,400.63,2.0,1.0,3.7,80.02,21.08,1
188,326.89,474.31,2.0,1.0,8.56,12.55,12.2,1
189,321.49,470.55,2.0,1.0,8.31,15.99,12.66,1
190,229.2,406.47,2.0,1.0,4.09,74.67,20.38,1
191,259.37,427.42,2.0,1.0,5.47,55.48,17.85,1
192,276.3,439.18,2.0,1.0,6.24,44.72,16.44,1
193,278.04,440.38,2.0,1.0,6.32,43.61,16.29,1
194,266.25,432.2,2.0,1.0,5.78,51.11,17.28,1
195,236.86,411.79,2.0,1.0,4.44,69.8,19.74,1
196,251.09,421.67,2.0,1.0,5.09,60.75,18.55,1
197,269.01,434.11,2.0,1.0,5.91,49.35,17.05,1
198,237.33,412.12,2.0,1.0,4.46,69.49,19.7,1
199,235.55,410.88,2.0,1.0,4.38,70.63,19.85,1
200,281.65,442.89,2.0,1.0,6.49,41.31,15.99,1
201,215.46,396.93,2.0,1.0,3.46,83.4,21.53,1
