,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,6.0,80.0,10.0,2.0,7.29,0.96,366.0,129.0,False
1,2.0,1.0,1.0,1.0,11.0,0.0,1289.0,1.0,True
2,8.67,118.0,6.0,1.0,58.39,74.0,979.0,800.0,False
3,10.05,119.0,4.0,1.0,37.95,75.0,860.0,674.0,False
4,5.5,42.0,5.0,2.0,7.38,1.0,965.0,312.0,False
5,5.38,147.0,9.0,1.0,17.6,97.0,2057.0,250.0,False
6,2.73,52.0,19.0,2.0,5.61,1.0,1429.0,1152.0,False
7,0.0,8.0,2.0,1.0,0.0,6.0,587.0,0.0,False
8,1.4,61.0,3.0,1.0,4.36,42.0,668.0,500.0,False
9,2.71,66.0,5.0,1.0,3.21,45.0,1129.0,489.0,False
10,1.44,5.0,3.0,1.0,1.78,5.0,8898.0,68.0,False
11,5.06,74.0,9.0,2.0,6.21,1.0,735.0,287.0,False
12,20.2,22.0,4.0,3.0,24.2,0.97,346.0,152.0,False
13,3.25,7.0,2.0,1.0,0.25,3.0,627.0,3.0,False
14,16.88,12.0,3.0,2.0,29.0,0.09,381.0,208.0,False
15,8.1,112.0,8.0,2.0,7.48,0.0,970.0,988.0,False
16,21.26,710.0,13.0,3.0,18.05,0.49,1137.0,969.0,False
17,4.55,114.0,10.0,2.0,32.59,0.0,1372.0,499.0,False
18,0.0,312.0,2.0,1.0,0.0,199.0,834.0,0.0,False
19,17.43,861.0,10.0,1.0,17.22,679.0,1785.0,1345.0,False
20,0.0,83.0,1.0,1.0,0.0,77.0,578.0,14.0,False
21,0.0,293.0,1.0,1.0,0.0,209.0,612.0,0.0,False
22,0.58,20.0,10.0,1.0,3.47,14.0,1781.0,482.0,False
23,1.5,25.0,10.0,1.0,5.6,19.0,877.0,436.0,False
24,0.62,42.0,5.0,1.0,0.0,34.0,524.0,144.0,False
25,14.23,180.0,2.0,1.0,41.67,117.0,710.0,74.0,False
26,1.36,51.0,7.0,1.0,6.09,40.0,360.0,13.0,False
27,3.57,424.0,9.0,3.0,30.51,0.98,2469.0,907.0,False
28,5.89,58.0,6.0,1.0,8.06,46.0,833.0,17.0,False
29,20.33,482.0,9.0,1.0,49.25,335.0,1021.0,1184.0,False
30,4.62,80.0,9.0,1.0,4.29,66.0,510.0,228.0,False
31,4.62,321.0,5.0,1.0,4.0,17.0,532.0,377.0,False
32,21.86,506.0,17.0,1.0,31.7,356.0,1543.0,1486.0,False
33,0.42,88.0,3.0,1.0,7.0,74.0,681.0,668.0,False
34,12.38,509.0,6.0,1.0,9.88,359.0,734.0,540.0,False
35,9.51,510.0,30.0,1.0,35.64,360.0,3248.0,298.0,False
36,6.76,556.0,5.0,1.0,67.94,401.0,810.0,616.0,False
37,9.56,54.0,11.0,4.0,0.25,0.33,1596.0,4.0,True
38,13.65,0.0,12.0,3.0,36.7,0.0,1174.0,9.0,False
39,21.12,126.0,7.0,1.0,36.88,88.0,539.0,138.0,False
