,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,14.5,68.0,2.0,2.0,1.0,1.85,352.0,99.0,False
1,26.5,59.0,2.0,2.0,6.5,1.0,7.0,17.0,False
2,24.75,11.0,1.0,1.0,7.25,9.0,55.0,2.0,False
3,15.23,0.0,5.0,1.0,6.69,0.0,755.0,50.0,False
4,46.33,21.0,3.0,1.0,2.0,17.0,53.0,43.0,False
5,25.0,23.0,1.0,1.0,4.0,5.0,5.0,0.0,False
6,36.0,38.0,1.0,1.0,23.0,27.0,1.0,0.0,False
7,16.88,12.0,3.0,2.0,29.0,0.09,381.0,208.0,False
8,23.0,234.0,2.0,1.0,9.5,168.0,280.0,118.0,False
9,36.0,249.0,1.0,1.0,2.0,181.0,20.0,12.0,False
10,35.0,38.0,4.0,1.0,30.5,31.0,60.0,19.0,False
11,20.0,42.0,2.0,1.0,0.0,32.0,97.0,35.0,False
12,21.75,48.0,2.0,1.0,1.38,38.0,128.0,22.0,False
13,36.0,50.0,2.0,1.0,0.0,40.0,54.0,8.0,False
14,31.75,55.0,2.0,1.0,0.75,45.0,128.0,40.0,False
15,30.0,56.0,1.0,1.0,1.0,46.0,4.0,10.0,False
16,28.75,58.0,3.0,1.0,0.0,48.0,57.0,471.0,False
17,43.0,61.0,1.0,1.0,0.0,50.0,1.0,1.0,False
18,39.0,64.0,1.0,1.0,2.5,53.0,66.0,8.0,False
19,22.6,55.0,7.0,2.0,26.6,0.86,29.0,10.0,False
20,47.25,58.0,4.0,1.0,4.5,37.0,122.0,11.0,False
21,37.0,311.0,3.0,1.0,19.0,69.0,93.0,6.0,False
22,28.5,24.0,1.0,1.0,16.0,18.0,145.0,70.0,False
23,30.11,1.0,2.0,2.0,50.89,0.5,17.0,30.0,False
24,49.0,66.0,1.0,1.0,28.0,54.0,1.0,1.0,False
25,15.86,178.0,4.0,2.0,19.79,1.0,245.0,134.0,False
26,28.33,69.0,2.0,1.0,8.0,57.0,182.0,274.0,False
27,34.33,70.0,2.0,1.0,2.67,58.0,92.0,26.0,False
28,40.0,71.0,1.0,1.0,8.0,59.0,6.0,2.0,False
29,25.67,184.0,2.0,1.0,43.0,66.0,28.0,1.0,False
30,37.0,77.0,1.0,1.0,0.0,64.0,18.0,17.0,False
31,36.0,78.0,1.0,1.0,1.0,65.0,3.0,1.0,False
32,17.57,199.0,5.0,2.0,23.64,1.0,79.0,132.0,False
33,45.0,203.0,1.0,1.0,0.0,74.0,3.0,4.0,False
34,19.67,3.0,2.0,1.0,0.0,3.0,126.0,114.0,False
35,41.33,85.0,1.0,1.0,0.0,71.0,5.0,1.0,False
36,47.25,96.0,1.0,1.0,1.75,81.0,5.0,1.0,False
37,66.0,97.0,1.0,1.0,3.0,82.0,4.0,0.0,False
38,26.0,107.0,1.0,1.0,1.0,90.0,1.0,0.0,False
39,45.0,67.0,1.0,1.0,2.0,53.0,5.0,9.0,False
40,52.0,291.0,1.0,1.0,4.0,86.0,1.0,1.0,False
41,44.0,306.0,1.0,1.0,6.0,201.0,11.0,3.0,False
42,31.2,11.0,4.0,1.0,31.2,9.0,67.0,78.0,False
43,30.0,14.0,1.0,1.0,29.0,2.0,1.0,1.0,True
44,36.5,35.0,2.0,2.0,55.5,0.53,27.0,8.0,False
45,20.38,24.0,3.0,2.0,13.25,1.0,27.0,63.0,False
46,44.8,7.0,4.0,1.0,91.2,5.0,74.0,6.0,False
47,42.0,32.0,2.0,1.0,36.0,24.0,35.0,12.0,False
48,55.0,3.0,1.0,1.0,50.0,2.0,1.0,1.0,True
49,23.0,72.0,2.0,1.0,4.0,52.0,6.0,6.0,False
50,53.0,80.0,2.0,1.0,7.67,60.0,52.0,23.0,False
51,30.0,85.0,1.0,1.0,11.0,64.0,0.0,32.0,False
52,30.0,99.0,2.0,1.0,13.67,73.0,317.0,207.0,False
53,24.0,115.0,2.0,1.0,37.0,81.0,14.0,21.0,False
54,45.0,119.0,1.0,1.0,29.0,83.0,2.0,2.0,False
55,21.12,126.0,7.0,1.0,36.88,88.0,539.0,138.0,False
56,20.5,33.0,2.0,2.0,9.0,0.0,27.0,24.0,False
57,26.0,10.0,1.0,1.0,11.0,1.0,7.0,0.0,True
58,22.0,40.0,2.0,2.0,6.0,0.0,112.0,40.0,False
59,22.0,44.0,2.0,2.0,11.0,0.0,32.0,7.0,False
60,27.0,40.0,1.0,1.0,0.0,40.0,167.0,111.0,False
61,20.83,0.0,3.0,1.0,0.0,0.0,122.0,19.0,False
62,27.1,2.0,3.0,1.0,0.0,2.0,157.0,66.0,True
63,21.86,66.0,7.0,1.0,0.0,66.0,110.0,210.0,False
64,19.0,11.0,4.0,1.0,0.0,11.0,143.0,44.0,False
65,22.6,83.0,2.0,1.0,0.0,83.0,47.0,28.0,False
66,20.6,83.0,3.0,1.0,0.0,83.0,30.0,13.0,False
67,37.6,110.0,2.0,1.0,0.0,110.0,142.0,331.0,False
68,31.33,89.0,2.0,1.0,0.0,89.0,313.0,499.0,False
69,34.0,6.0,1.0,1.0,0.0,6.0,330.0,141.0,False
70,36.92,10.0,3.0,1.0,0.0,10.0,443.0,279.0,False
71,50.0,111.0,3.0,1.0,0.0,111.0,111.0,91.0,False
72,28.0,64.0,1.0,1.0,8.0,5.0,10.0,12.0,False
73,28.0,5.0,1.0,1.0,0.0,5.0,272.0,181.0,False
74,21.5,27.0,2.0,1.0,0.5,20.0,368.0,23.0,False
75,33.0,13.0,1.0,1.0,2.0,3.0,76.0,34.0,False
76,23.5,2.0,2.0,1.0,1.0,2.0,207.0,154.0,False
77,24.5,3.0,2.0,1.0,0.0,3.0,65.0,26.0,False
78,25.5,30.0,2.0,1.0,0.0,23.0,35.0,3.0,False
79,36.0,6.0,1.0,1.0,0.0,6.0,0.0,9.0,False
80,29.0,31.0,2.0,1.0,0.0,24.0,4.0,4.0,False
81,26.0,41.0,1.0,1.0,14.0,6.0,43.0,44.0,False
82,38.67,81.0,5.0,3.0,4.67,0.0,22.0,480.0,False
83,26.0,90.0,1.0,1.0,2.0,89.0,11.0,18.0,False
84,25.5,43.0,2.0,1.0,8.0,35.0,32.0,30.0,False
85,39.4,204.0,4.0,4.0,22.8,0.06,18.0,2.0,False
86,43.0,1.0,2.0,1.0,20.5,0.0,56.0,67.0,False
87,17.0,43.0,2.0,1.0,13.75,8.0,366.0,46.0,False
88,65.0,2.0,1.0,1.0,0.0,1.0,180.0,125.0,False
89,66.0,3.0,1.0,1.0,1.0,2.0,156.0,191.0,True
90,26.6,90.0,5.0,2.0,9.4,0.0,83.0,81.0,False
91,29.33,121.0,2.0,1.0,2.0,117.0,36.0,35.0,False
92,25.43,102.0,7.0,1.0,25.57,63.0,95.0,44.0,False
93,17.1,112.0,5.0,2.0,5.9,0.0,298.0,145.0,False
94,23.0,120.0,3.0,2.0,2.0,0.0,5.0,1.0,True
95,14.0,44.0,4.0,2.0,15.4,0.0,195.0,1.0,False
96,11.14,15.0,5.0,2.0,1.43,1.0,508.0,1.0,True
97,17.0,53.0,3.0,2.0,36.0,0.0,67.0,28.0,False
98,45.0,81.0,2.0,2.0,4.5,0.01,3.0,7.0,False
99,17.8,3.0,4.0,1.0,30.2,2.0,91.0,149.0,False
100,31.75,12.0,4.0,3.0,15.0,0.24,84.0,18.0,False
101,36.2,148.0,7.0,4.0,19.53,0.0,243.0,221.0,False
102,39.0,0.0,1.0,1.0,8.0,0.0,43.0,0.0,True
