,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,2.09,6.0,10.0,3.0,2.45,0.01,67.0,48.0,False
1,2.25,8.0,8.0,2.0,3.43,0.06,382.0,654.0,False
2,0.0,9.0,1.0,1.0,0.0,5.0,469.0,0.0,False
3,4.15,6.0,11.0,3.0,9.23,1.46,252.0,195.0,False
4,0.67,30.0,1.0,1.0,13.67,23.0,989.0,52.0,False
5,2.36,10.0,4.0,2.0,31.55,1.85,204.0,262.0,False
6,2.0,1.0,1.0,1.0,11.0,0.0,1289.0,1.0,True
7,8.25,8.0,4.0,2.0,0.75,1.0,57.0,77.0,False
8,4.62,19.0,5.0,2.0,6.62,0.95,331.0,20.0,False
9,0.0,3.0,3.0,1.0,0.0,2.0,682.0,0.0,False
10,4.03,142.0,4.0,1.0,11.26,90.0,453.0,4.0,False
11,1.22,144.0,5.0,1.0,14.22,92.0,150.0,2.0,False
12,0.06,18.0,7.0,2.0,0.41,0.0,2652.0,0.0,False
13,0.0,23.0,5.0,1.0,0.0,12.0,1300.0,0.0,False
14,4.0,38.0,8.0,2.0,6.45,0.0,1661.0,593.0,False
15,9.5,310.0,7.0,2.0,21.83,0.96,193.0,548.0,False
16,2.93,41.0,8.0,1.0,5.69,29.0,457.0,222.0,False
17,11.0,29.0,5.0,1.0,30.8,24.0,226.0,133.0,False
18,7.1,16.0,7.0,1.0,107.5,11.0,238.0,159.0,False
19,2.29,144.0,9.0,1.0,29.14,95.0,591.0,73.0,False
20,5.38,147.0,9.0,1.0,17.6,97.0,2057.0,250.0,False
21,3.0,278.0,2.0,1.0,64.5,13.0,604.0,1.0,False
22,3.42,65.0,8.0,1.0,5.18,44.0,1162.0,315.0,False
23,3.87,70.0,7.0,1.0,5.93,48.0,351.0,109.0,False
24,4.88,73.0,6.0,1.0,4.71,50.0,576.0,125.0,False
25,4.88,170.0,2.0,1.0,51.75,116.0,718.0,710.0,False
26,6.7,25.0,8.0,1.0,2.29,22.0,737.0,671.0,False
27,4.14,20.0,5.0,1.0,5.71,14.0,81.0,12.0,False
28,2.29,32.0,4.0,1.0,3.43,26.0,190.0,18.0,False
29,10.38,113.0,6.0,2.0,6.23,0.0,1589.0,1411.0,False
30,11.92,48.0,5.0,1.0,45.98,40.0,112.0,111.0,False
31,6.5,314.0,9.0,2.0,52.42,1.85,1609.0,1195.0,False
32,6.41,68.0,5.0,1.0,16.84,59.0,606.0,44.0,False
33,0.58,20.0,10.0,1.0,3.47,14.0,1781.0,482.0,False
34,2.35,33.0,7.0,1.0,12.55,26.0,573.0,126.0,False
35,0.62,42.0,5.0,1.0,0.0,34.0,524.0,144.0,False
36,15.86,178.0,4.0,2.0,19.79,1.0,245.0,134.0,False
37,4.56,49.0,9.0,1.0,2.67,39.0,114.0,92.0,False
38,12.58,182.0,5.0,2.0,16.67,0.0,108.0,65.0,False
39,15.33,185.0,13.0,1.0,39.23,121.0,1008.0,941.0,False
40,2.15,32.0,4.0,1.0,8.62,24.0,236.0,119.0,False
41,1.36,240.0,5.0,2.0,8.27,0.0,78.0,489.0,False
42,8.16,245.0,11.0,4.0,9.76,0.0,1396.0,1099.0,False
43,11.43,248.0,13.0,4.0,6.57,0.33,1099.0,750.0,False
44,9.82,17.0,5.0,1.0,6.36,13.0,95.0,143.0,False
45,14.86,280.0,5.0,1.0,42.75,183.0,297.0,226.0,False
46,3.5,70.0,5.0,1.0,13.5,56.0,76.0,66.0,False
47,15.71,19.0,6.0,1.0,1.71,15.0,106.0,3.0,False
48,9.56,54.0,11.0,4.0,0.25,0.33,1596.0,4.0,True
49,3.13,73.0,8.0,1.0,16.6,53.0,6.0,275.0,False
50,12.75,105.0,3.0,1.0,33.75,22.0,269.0,248.0,False
51,1.5,112.0,2.0,1.0,0.0,1.0,405.0,370.0,False
52,21.12,126.0,7.0,1.0,36.88,88.0,539.0,138.0,False
53,2.33,7.0,3.0,1.0,20.0,1.0,397.0,119.0,False
54,0.04,0.0,2.0,1.0,0.83,0.0,999.0,3.0,True
55,4.91,189.0,8.0,1.0,17.09,26.0,100.0,166.0,False
56,0.0,0.0,6.0,3.0,0.0,0.0,460.0,0.0,True
57,2.93,206.0,8.0,2.0,29.57,0.0,262.0,254.0,False
58,4.04,209.0,15.0,4.0,24.71,0.0,772.0,427.0,False
59,5.0,6.0,11.0,4.0,17.23,0.65,455.0,23.0,False
60,1.33,13.0,5.0,4.0,4.17,0.0,300.0,0.0,False
61,0.0,1.0,1.0,1.0,0.0,1.0,574.0,0.0,True
