,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,2.0,21.0,3.0,1.0,4.67,19.0,267.0,140.0,False
1,2.45,22.0,2.0,1.0,20.55,17.0,173.0,17.0,False
2,1.8,38.0,6.0,2.0,8.8,0.96,452.0,125.0,False
3,3.25,40.0,4.0,1.0,8.17,32.0,381.0,79.0,False
4,5.0,46.0,4.0,1.0,0.57,36.0,238.0,218.0,False
5,2.75,47.0,3.0,1.0,8.0,37.0,201.0,25.0,False
6,3.57,8.0,5.0,2.0,18.64,1.76,415.0,112.0,False
7,3.43,1.0,3.0,2.0,9.57,1.0,310.0,220.0,False
8,0.0,3.0,1.0,1.0,0.0,3.0,194.0,0.0,False
9,1.5,92.0,2.0,1.0,17.5,70.0,252.0,3.0,False
10,2.5,51.0,4.0,2.0,13.12,0.06,204.0,30.0,False
11,0.0,0.0,1.0,1.0,0.0,0.0,347.0,0.0,True
12,2.0,1.0,1.0,1.0,11.0,0.0,1289.0,1.0,True
13,1.0,3.0,5.0,1.0,1.0,2.0,532.0,53.0,False
14,1.0,7.0,3.0,3.0,2.2,0.82,230.0,8.0,False
15,2.91,16.0,4.0,2.0,12.09,1.85,205.0,161.0,False
16,2.64,32.0,2.0,2.0,39.91,1.85,610.0,384.0,False
17,5.1,40.0,4.0,2.0,6.8,1.85,71.0,76.0,False
18,7.75,140.0,3.0,1.0,16.5,100.0,381.0,303.0,False
19,3.6,41.0,5.0,2.0,13.85,1.85,420.0,557.0,False
20,12.4,66.0,3.0,1.0,0.2,40.0,296.0,117.0,False
21,14.5,68.0,2.0,2.0,1.0,1.85,352.0,99.0,False
22,0.0,4.0,1.0,1.0,0.0,2.0,479.0,0.0,False
23,2.2,106.0,3.0,2.0,19.2,1.85,751.0,103.0,False
24,8.75,112.0,3.0,2.0,28.58,1.85,285.0,143.0,False
25,5.5,42.0,5.0,2.0,7.38,1.0,965.0,312.0,False
26,8.5,23.0,2.0,1.0,11.0,18.0,177.0,0.0,False
27,0.4,7.0,3.0,1.0,0.0,5.0,181.0,17.0,False
28,10.25,165.0,5.0,2.0,11.38,1.85,558.0,225.0,False
29,0.0,9.0,1.0,1.0,0.0,6.0,351.0,0.0,False
30,0.4,10.0,1.0,1.0,1.2,7.0,143.0,4.0,False
31,2.0,13.0,1.0,1.0,0.0,10.0,154.0,25.0,False
32,6.12,84.0,5.0,1.0,7.08,61.0,457.0,377.0,False
33,3.25,7.0,2.0,1.0,0.25,3.0,627.0,3.0,False
34,1.5,14.0,1.0,1.0,0.5,11.0,329.0,20.0,False
35,4.5,57.0,3.0,1.0,22.58,54.0,267.0,144.0,False
36,1.67,71.0,2.0,1.0,2.17,66.0,139.0,92.0,False
37,8.0,38.0,2.0,1.0,0.0,28.0,173.0,25.0,False
38,0.0,290.0,2.0,2.0,0.0,1.85,216.0,0.0,False
39,2.14,4.0,5.0,2.0,29.14,0.19,426.0,424.0,False
40,0.67,9.0,5.0,1.0,0.0,6.0,819.0,19.0,False
41,1.33,57.0,2.0,1.0,0.0,46.0,281.0,5.0,False
42,2.95,28.0,7.0,2.0,27.95,1.12,839.0,223.0,False
43,0.86,40.0,3.0,1.0,0.0,31.0,244.0,6.0,False
44,5.0,75.0,3.0,1.0,0.33,61.0,355.0,3.0,False
45,0.47,87.0,5.0,1.0,4.53,73.0,1078.0,6.0,False
46,2.33,30.0,2.0,1.0,22.0,23.0,313.0,209.0,False
47,0.3,120.0,5.0,1.0,0.0,4.0,828.0,0.0,False
48,0.04,0.0,2.0,1.0,0.83,0.0,999.0,3.0,True
49,0.0,195.0,2.0,2.0,0.0,0.0,197.0,0.0,False
50,4.0,20.0,2.0,2.0,11.33,0.0,90.0,13.0,False
51,1.43,76.0,3.0,2.0,5.14,0.0,43.0,30.0,False
52,1.75,0.0,1.0,1.0,8.0,0.0,196.0,3.0,True
53,0.2,265.0,3.0,2.0,6.2,0.0,164.0,23.0,False
54,0.0,7.0,1.0,1.0,0.0,0.0,220.0,0.0,False
