,nuc,aexp,nd,ns,age,asexp,la,ld,target
0,2.33,17.0,2.0,1.0,11.5,15.0,255.0,100.0,False
1,5.0,16.0,3.0,1.0,18.14,11.0,5.0,41.0,False
2,2.36,54.0,4.0,1.0,24.55,40.0,83.0,11.0,False
3,0.0,66.0,2.0,1.0,0.0,51.0,590.0,0.0,False
4,3.67,36.0,3.0,1.0,14.67,26.0,188.0,113.0,False
5,5.22,87.0,6.0,1.0,19.11,68.0,242.0,11.0,False
6,2.11,55.0,2.0,1.0,32.67,43.0,319.0,65.0,False
7,2.91,16.0,4.0,2.0,12.09,1.85,205.0,161.0,False
8,5.0,39.0,2.0,2.0,0.0,1.85,17.0,1.0,True
9,5.1,40.0,4.0,2.0,6.8,1.85,71.0,76.0,False
10,3.75,162.0,5.0,2.0,25.92,0.96,342.0,263.0,False
11,16.5,182.0,2.0,2.0,4.5,0.96,33.0,23.0,False
12,4.03,142.0,4.0,1.0,11.26,90.0,453.0,4.0,False
13,5.0,29.0,1.0,1.0,12.0,11.0,462.0,0.0,False
14,5.44,180.0,4.0,1.0,4.78,116.0,601.0,25.0,False
15,7.0,73.0,3.0,1.0,9.0,44.0,12.0,5.0,False
16,10.8,248.0,4.0,2.0,10.2,0.96,199.0,53.0,False
17,7.33,82.0,3.0,2.0,11.0,1.85,162.0,25.0,False
18,3.78,92.0,3.0,2.0,38.56,1.85,235.0,291.0,False
19,2.0,15.0,3.0,2.0,4.43,0.0,440.0,103.0,False
20,16.5,100.0,2.0,1.0,14.5,60.0,307.0,311.0,False
21,8.25,18.0,3.0,2.0,43.25,0.5,27.0,2.0,False
22,7.92,155.0,3.0,1.0,0.0,104.0,62.0,70.0,False
23,5.38,83.0,3.0,1.0,8.75,60.0,41.0,44.0,False
24,6.5,15.0,1.0,1.0,0.33,11.0,143.0,28.0,False
25,5.0,33.0,3.0,1.0,0.0,30.0,238.0,12.0,False
26,4.8,36.0,3.0,1.0,1.4,33.0,177.0,102.0,False
27,7.73,37.0,6.0,1.0,2.73,34.0,130.0,82.0,False
28,12.56,91.0,2.0,2.0,10.11,1.0,71.0,68.0,False
29,16.0,6.0,1.0,1.0,0.0,2.0,314.0,144.0,True
30,17.0,3.0,1.0,1.0,1.0,2.0,122.0,87.0,True
31,11.0,44.0,1.0,1.0,1.0,33.0,164.0,168.0,False
