,nuc,arexp,ent,ndev,age,asexp,la,ld
7151,243.714285714286,563.5,1.63700140270759,7.0,67.0,1.25720880955949,64.5,1337
6765,,,,,,,,
7166,306.75,283.0,1.63700140270759,5.705882352941179,53.8125,1.0,64.5,950
6814,93.58333333333334,283.0,1.63700140270759,1.59259259259259,12.8888888888889,0.982099484701632,64.5,434
7135,108.40350877193,41.0,1.63700140270759,3.03508771929825,20.73055555555555,0.699999487173208,64.5,33.0
7015,67.75,283.0,1.63700140270759,4.54285714285714,43.3714285714286,0.916662598374953,64.5,97
6533,93.58333333333334,712.166666666678,1.63700140270759,1.4047619047619,2.6153846153846203,0.0010376573272888,64.5,242
6586,78.0,563.5,1.63700140270759,4.28571428571429,8.436507936507935,0.0010376573272888,64.5,133
6964,28.282894736842103,283.0,0.8511627848851526,1.5,135.5,0.587874770489042,64.5,20
6802,67.75,283.0,1.63700140270759,4.64285714285714,10.9642857142857,1.07611836836991,64.5,59
6851,,,,,,,,
6527,,,,,,,,
6818,,,,,,,,
7140,,,,,,,,
6620,93.58333333333334,283.0,1.63700140270759,1.26530612244898,28.6530612244898,0.4154459032189579,64.5,1833
6581,67.75,283.0,1.63700140270759,3.025,47.6,1.15703902668251,64.5,442
7098,,,,,,,,
6656,,,,,,,,
6719,93.58333333333334,563.5,1.63700140270759,3.1666666666666696,5.75,1.7144260926158495e-05,64.5,97
6772,93.58333333333334,283.0,1.63700140270759,1.33333333333333,39.3333333333333,0.6040903009913261,64.5,782
6968,,,,,,,,
6959,302.91666666666697,283.0,1.03558651173634,5.705882352941179,112.222222222222,0.333333329275701,64.5,412
6599,93.58333333333334,356.5,1.63700140270759,0.794871794871795,10.3846153846154,0.227547918446589,64.5,33.0
6972,302.91666666666697,2.0,1.63700140270759,5.705882352941179,159.5,0.24,64.5,205
6776,,,,,,,,
7011,,,,,,,,
6984,302.91666666666697,668.75,1.26652427770071,5.705882352941179,30.3333333333333,0.69168000839166,64.5,683
7105,,,,,,,,
6903,,,,,,,,
6745,,,,,,,,
6594,,,,,,,,
7117,,,,,,,,
6546,67.75,118.0,1.63700140270759,7.0,40.085714285714296,0.7138666491518859,64.5,98
6529,,,,,,,,
7081,168.935483870968,82.7500000000003,1.63700140270759,7.0,20.73055555555555,0.9949720761457672,64.5,246
6700,28.282894736842103,399.5,1.63700140270759,1.23809523809524,14.333333333333302,0.227547918446589,64.5,33.0
6846,28.282894736842103,195.5,1.63700140270759,1.28571428571429,42.2857142857143,1.15547929956196,64.5,33.0
6646,67.75,327.33333333333303,1.63700140270759,0.916666666666667,37.884615384615394,0.484444303402537,64.5,361
6559,,,,,,,,
6540,,,,,,,,
7188,,,,,,,,
7202,67.75,668.75,1.63700140270759,5.7741935483871,133.193548387097,0.5328161789729071,64.5,214
7217,,,,,,,,
7222,,,,,,,,
7227,,,,,,,,
7263,,,,,,,,
7271,,,,,,,,
7272,,,,,,,,
7281,67.75,1058.3333333334,1.63700140270759,2.67142857142857,75.0142857142857,0.543492801277996,64.5,33.0
7282,302.91666666666697,283.0,1.63700140270759,16.9090909090909,39.454545454545496,0.400925709275877,64.5,3
7312,,,,,,,,
7328,,,,,,,,
7377,93.58333333333334,283.0,1.63700140270759,3.7272727272727297,80.1818181818182,1.6338195800781203,64.5,7
7393,67.75,35.0,1.63700140270759,5.705882352941179,6.66666666666667,1.4254120125038,64.5,11
7403,67.75,283.0,1.63700140270759,5.71428571428571,106.714285714286,0.726571382082057,64.5,907
7435,,,,,,,,
7492,,,,,,,,
7496,,,,,,,,
7508,,,,,,,,
7510,302.91666666666697,9.5,1.63700140270759,5.705882352941179,11.4,0.3555707931518549,47.5,9
7539,,,,,,,,
7541,,,,,,,,
7547,,,,,,,,
7686,67.75,283.0,1.63700140270759,3.68253968253968,143.777777777778,0.4519742951083221,64.5,190
7774,,,,,,,,
7825,,,,,,,,
7858,67.75,97.5,1.63700140270759,2.88888888888889,20.73055555555555,0.395366698883839,64.5,87
7866,,,,,,,,
7871,,,,,,,,
7875,,,,,,,,
7881,,,,,,,,
7894,,,,,,,,
7943,,,,,,,,
7962,302.91666666666697,8.0,1.63700140270759,5.705882352941179,4.625,0.28125,64.5,128
7997,143.042253521127,283.0,1.63700140270759,4.32394366197183,165.901408450704,0.4323079399024249,64.5,33.0
8068,,,,,,,,
8083,135.74074074074102,283.0,1.63700140270759,3.31481481481481,175.12962962963002,0.491986687835889,64.5,33.0
8090,92.0,283.0,1.63700140270759,7.0,91.7333333333333,0.634765625,64.5,30
8091,,,,,,,,
6530,93.58333333333334,563.5,1.63700140270759,1.292857142857145,62.875,0.0010376573272888,64.5,1029
6531,,,,,,,,
6532,28.282894736842103,563.5,1.860295923339075,0.916666666666667,0.0,1.65685419499641,64.5,99
6537,,,,,,,,
6543,,,,,,,,
6544,,,,,,,,
6545,105.71186440678,283.0,1.63700140270759,3.5,20.73055555555555,1.15703902668251,64.5,214
6550,,,,,,,,
6555,302.91666666666697,283.0,1.07010621239758,5.705882352941179,2.3333333333333304,1.38764997489117,64.5,3
6569,93.58333333333334,668.75,1.63700140270759,1.292857142857145,117.59375,0.227547918446589,64.5,818
