,nuc,aexp,nd,ns,age,la,ld,target
0,91.2,84.0,3.0,2.0,57.4,167.0,32.0,True
1,55.8,68.0,5.0,2.0,74.1,181.0,23.0,True
2,163.0,86.0,3.0,2.0,59.0,11.0,0.0,True
3,68.22,91.0,3.0,2.0,41.44,210.0,117.0,True
4,109.17,77.0,4.0,2.0,57.5,392.0,68.0,True
5,79.36,82.0,5.0,2.0,31.0,175.0,41.0,True
6,137.67,92.0,3.0,2.0,48.83,45.0,17.0,True
7,222.33,96.0,3.0,2.0,79.33,7.0,4.0,True
8,205.5,76.0,4.0,2.0,63.0,36.0,10.0,True
9,117.0,82.0,4.0,2.0,88.33,64.0,6.0,True
10,123.86,92.0,4.0,2.0,30.43,91.0,44.0,True
11,58.71,97.0,6.0,2.0,61.29,330.0,122.0,True
12,128.57,120.0,5.0,2.0,46.57,239.0,211.0,True
13,64.19,126.0,6.0,2.0,46.81,86.0,38.0,True
14,131.89,133.0,4.0,2.0,12.78,240.0,29.0,True
15,124.89,123.0,3.0,2.0,23.78,343.0,52.0,True
16,193.8,151.0,3.0,2.0,39.4,173.0,89.0,True
17,173.5,145.0,2.0,2.0,37.5,427.0,112.0,True
18,310.67,175.0,3.0,2.0,39.0,7.0,46.0,True
19,24.55,191.0,6.0,2.0,22.91,378.0,46.0,True
20,11.89,206.0,5.0,2.0,44.22,191.0,118.0,True
21,15.22,155.0,5.0,2.0,19.33,192.0,124.0,True
22,87.6,165.0,5.0,2.0,11.8,29.0,1.0,True
23,30.75,281.0,6.0,2.0,21.0,239.0,164.0,True
24,46.07,282.0,3.0,2.0,8.07,134.0,131.0,True
25,96.6,293.0,5.0,2.0,34.2,171.0,35.0,True
26,48.25,297.0,4.0,2.0,42.88,675.0,120.0,True
27,114.17,379.0,5.0,2.0,48.0,30.0,37.0,True
28,123.6,384.0,4.0,2.0,40.0,97.0,13.0,True
29,86.44,398.0,4.0,2.0,39.89,185.0,25.0,True
30,151.83,247.0,3.0,2.0,12.67,61.0,2.0,True
31,103.55,266.0,5.0,2.0,99.91,74.0,60.0,True
32,152.8,184.0,4.0,2.0,44.8,241.0,23.0,True
33,2.2,133.0,3.0,2.0,89.0,318.0,0.0,True
34,231.38,137.0,6.0,2.0,67.75,67.0,16.0,True
35,190.1,86.0,4.0,2.0,84.5,57.0,64.0,True
36,40.8,92.0,3.0,2.0,44.6,39.0,10.0,True
37,348.88,244.0,5.0,2.0,70.0,218.0,21.0,True
38,274.38,147.0,4.0,2.0,74.75,113.0,18.0,True
39,218.4,256.0,6.0,2.0,59.2,482.0,87.0,True
40,50.68,185.0,5.0,2.0,27.61,108.01,58.06,True
41,34.15,193.94,5.0,2.0,34.69,143.37,83.6,True
42,44.57,188.3,5.0,2.0,30.23,121.08,67.5,True
43,57.56,181.27,5.0,2.0,24.66,93.27,47.42,True
44,21.28,200.91,5.0,2.0,40.2,170.91,103.49,True
45,86.34,165.68,5.0,2.0,12.34,31.69,2.94,True
46,54.83,182.75,5.0,2.0,25.83,99.12,51.64,True
47,14.35,204.67,5.0,2.0,43.17,185.74,114.2,True
48,13.85,204.94,5.0,2.0,43.38,186.81,114.97,True
49,57.82,181.13,5.0,2.0,24.55,92.73,47.02,True
50,80.01,169.11,5.0,2.0,15.05,45.23,12.72,True
51,27.35,197.63,5.0,2.0,37.6,157.91,94.1,True
52,74.41,172.14,5.0,2.0,17.45,57.22,21.38,True
53,73.76,172.49,5.0,2.0,17.72,58.6,22.38,True
54,22.28,200.37,5.0,2.0,39.77,168.77,101.94,True
55,49.94,185.4,5.0,2.0,27.93,109.59,59.2,True
56,29.12,196.67,5.0,2.0,36.84,154.13,91.37,True
57,32.57,194.8,5.0,2.0,35.37,146.75,86.04,True
58,30.37,195.99,5.0,2.0,36.31,151.45,89.43,True
59,46.81,187.09,5.0,2.0,29.27,116.28,64.04,True
60,24.1,199.39,5.0,2.0,38.99,164.88,99.14,True
61,69.46,174.83,5.0,2.0,19.57,67.82,29.04,True
62,24.03,199.43,5.0,2.0,39.02,165.03,99.24,True
63,62.48,178.6,5.0,2.0,22.56,82.75,39.82,True
64,73.52,172.63,5.0,2.0,17.83,59.13,22.76,True
65,69.89,174.59,5.0,2.0,19.39,66.9,28.38,True
66,79.89,169.17,5.0,2.0,15.1,45.49,12.91,True
67,51.55,184.52,5.0,2.0,27.24,106.14,56.71,True
68,21.4,200.85,5.0,2.0,40.15,170.64,103.3,True
69,60.99,179.41,5.0,2.0,23.2,85.94,42.12,True
70,36.72,192.56,5.0,2.0,33.59,137.88,79.63,True
71,26.95,197.84,5.0,2.0,37.77,158.77,94.73,True
72,55.56,182.35,5.0,2.0,25.52,97.55,50.51,True
73,71.29,173.83,5.0,2.0,18.79,63.91,26.21,True
74,84.9,166.46,5.0,2.0,12.96,34.79,5.18,True
75,49.64,185.56,5.0,2.0,28.06,110.23,59.67,True
76,15.18,204.22,5.0,2.0,42.81,183.96,112.91,True
77,72.78,173.02,5.0,2.0,18.15,60.71,23.9,True
78,63.59,178.0,5.0,2.0,22.08,80.37,38.1,True
79,22.76,200.11,5.0,2.0,39.57,167.75,101.21,True
80,14.88,204.38,5.0,2.0,42.94,184.59,113.37,True
81,33.81,194.13,5.0,2.0,34.83,144.09,84.12,True
82,61.77,178.99,5.0,2.0,22.86,84.26,40.91,True
83,72.2,173.34,5.0,2.0,18.4,61.95,24.8,True
84,36.36,192.75,5.0,2.0,33.74,138.63,80.18,True
85,43.13,189.08,5.0,2.0,30.84,124.15,69.72,True
86,79.66,169.3,5.0,2.0,15.2,45.99,13.27,True
87,62.05,178.83,5.0,2.0,22.74,83.66,40.48,True
88,52.44,184.04,5.0,2.0,26.86,104.23,55.33,True
89,37.96,191.88,5.0,2.0,33.06,135.22,77.71,True
90,16.52,203.49,5.0,2.0,42.24,181.08,110.84,True
91,37.45,192.16,5.0,2.0,33.27,136.3,78.49,True
92,20.69,201.24,5.0,2.0,40.45,172.17,104.4,True
93,29.37,196.53,5.0,2.0,36.73,153.59,90.98,True
94,65.91,176.75,5.0,2.0,21.09,75.41,34.52,True
95,26.95,197.84,5.0,2.0,37.77,158.77,94.72,True
96,66.35,176.51,5.0,2.0,20.9,74.47,33.84,True
97,31.37,195.45,5.0,2.0,35.88,149.31,87.89,True
98,15.14,204.24,5.0,2.0,42.83,184.05,112.98,True
99,26.02,198.35,5.0,2.0,38.17,160.77,96.17,True
100,67.74,175.75,5.0,2.0,20.3,71.49,31.69,True
101,53.49,183.47,5.0,2.0,26.41,101.98,53.71,True
102,83.28,167.34,5.0,2.0,13.65,38.25,7.68,True
103,19.63,201.81,5.0,2.0,40.91,174.44,106.04,True
104,21.49,200.8,5.0,2.0,40.11,170.46,103.17,True
105,61.25,179.27,5.0,2.0,23.08,85.37,41.71,True
106,53.44,183.5,5.0,2.0,26.43,102.09,53.79,True
107,47.52,186.7,5.0,2.0,28.96,114.76,62.94,True
108,43.98,188.62,5.0,2.0,30.48,122.33,68.41,True
109,40.9,190.29,5.0,2.0,31.8,128.92,73.17,True
110,76.38,171.08,5.0,2.0,16.6,53.01,18.34,True
111,80.93,168.61,5.0,2.0,14.66,43.28,11.31,True
112,47.75,186.58,5.0,2.0,28.87,114.27,62.59,True
113,45.32,187.9,5.0,2.0,29.91,119.47,66.34,True
114,79.84,169.2,5.0,2.0,15.12,45.61,12.99,True
115,48.99,185.91,5.0,2.0,28.33,111.61,60.66,True
116,32.15,195.03,5.0,2.0,35.54,147.64,86.68,True
117,25.34,198.72,5.0,2.0,38.46,162.23,97.22,True
118,46.85,187.07,5.0,2.0,29.25,116.2,63.98,True
119,36.06,192.91,5.0,2.0,33.87,139.29,80.65,True
120,69.36,174.88,5.0,2.0,19.61,68.03,29.19,True
121,37.49,192.14,5.0,2.0,33.26,136.22,78.44,True
122,74.86,171.9,5.0,2.0,17.26,56.26,20.69,True
123,32.8,194.67,5.0,2.0,35.27,146.25,85.68,True
124,78.72,169.81,5.0,2.0,15.6,48.0,14.72,True
125,33.53,194.28,5.0,2.0,34.96,144.7,84.56,True
126,24.71,199.06,5.0,2.0,38.73,163.57,98.19,True
127,14.35,204.67,5.0,2.0,43.17,185.74,114.2,True
128,47.75,186.58,5.0,2.0,28.86,114.26,62.58,True
129,20.66,201.25,5.0,2.0,40.47,172.23,104.45,True
130,24.86,198.98,5.0,2.0,38.67,163.25,97.96,True
131,46.11,187.47,5.0,2.0,29.57,117.77,65.11,True
132,69.59,174.75,5.0,2.0,19.51,67.54,28.83,True
133,19.28,202.0,5.0,2.0,41.06,175.18,106.57,True
134,69.59,174.75,5.0,2.0,19.51,67.54,28.83,True
135,67.36,175.96,5.0,2.0,20.47,72.3,32.27,True
136,78.16,170.11,5.0,2.0,15.84,49.2,15.59,True
137,12.8,205.5,5.0,2.0,43.83,189.04,116.59,True
138,84.78,166.53,5.0,2.0,13.01,35.03,5.35,True
139,29.92,196.24,5.0,2.0,36.5,152.43,90.14,True
140,85.86,165.94,5.0,2.0,12.55,32.73,3.7,True
141,72.42,173.22,5.0,2.0,18.3,61.48,24.46,True
142,83.92,166.99,5.0,2.0,13.38,36.88,6.69,True
143,17.41,203.01,5.0,2.0,41.86,179.19,109.47,True
144,72.42,173.22,5.0,2.0,18.3,61.48,24.46,True
145,20.58,201.29,5.0,2.0,40.5,172.41,104.57,True
146,57.08,181.53,5.0,2.0,24.87,94.31,48.17,True
147,65.48,176.98,5.0,2.0,21.27,76.33,35.19,True
148,31.09,195.6,5.0,2.0,36.0,149.9,88.32,True
149,80.74,168.71,5.0,2.0,14.74,43.68,11.6,True
150,36.02,192.93,5.0,2.0,33.89,139.36,80.7,True
151,71.29,173.83,5.0,2.0,18.78,63.89,26.2,True
152,77.61,170.41,5.0,2.0,16.08,50.39,16.45,True
153,17.93,202.73,5.0,2.0,41.64,178.08,108.67,True
154,27.51,197.54,5.0,2.0,37.53,157.58,93.87,True
155,79.25,169.52,5.0,2.0,15.38,46.87,13.91,True
156,70.32,174.36,5.0,2.0,19.2,65.97,27.7,True
157,80.35,168.93,5.0,2.0,14.91,44.52,12.21,True
158,40.94,190.27,5.0,2.0,31.78,128.85,73.11,True
159,81.28,168.42,5.0,2.0,14.5,42.51,10.76,True
160,43.59,188.83,5.0,2.0,30.65,123.17,69.01,True
161,39.71,190.93,5.0,2.0,32.31,131.47,75.0,True
162,15.12,204.25,5.0,2.0,42.84,184.09,113.01,True
163,40.17,190.69,5.0,2.0,32.11,130.49,74.3,True
164,13.4,205.18,5.0,2.0,43.57,187.76,115.66,True
165,53.6,183.41,5.0,2.0,26.36,101.74,53.54,True
166,21.7,200.69,5.0,2.0,40.02,170.0,102.83,True
167,36.1,192.89,5.0,2.0,33.86,139.2,80.59,True
168,56.16,182.03,5.0,2.0,25.27,96.28,49.59,True
169,49.09,185.86,5.0,2.0,28.29,111.41,60.52,True
170,58.14,180.95,5.0,2.0,24.42,92.04,46.53,True
171,48.08,186.4,5.0,2.0,28.73,113.57,62.08,True
172,79.31,169.49,5.0,2.0,15.35,46.74,13.81,True
173,53.58,183.42,5.0,2.0,26.37,101.79,53.57,True
174,23.52,199.7,5.0,2.0,39.24,166.12,100.03,True
175,55.63,182.31,5.0,2.0,25.49,97.41,50.41,True
176,74.51,172.09,5.0,2.0,17.4,57.01,21.23,True
177,23.87,199.51,5.0,2.0,39.09,165.36,99.48,True
178,42.04,189.67,5.0,2.0,31.31,126.48,71.4,True
179,20.02,201.6,5.0,2.0,40.74,173.6,105.44,True
180,19.03,202.13,5.0,2.0,41.16,175.71,106.96,True
181,13.2,205.29,5.0,2.0,43.66,188.19,115.97,True
182,62.02,178.85,5.0,2.0,22.76,83.74,40.53,True
183,65.89,176.76,5.0,2.0,21.1,75.45,34.55,True
184,42.84,189.24,5.0,2.0,30.97,124.78,70.17,True
185,59.54,180.19,5.0,2.0,23.82,89.04,44.36,True
186,76.57,170.97,5.0,2.0,16.52,52.61,18.05,True
187,62.6,178.54,5.0,2.0,22.51,82.49,39.63,True
188,71.78,173.57,5.0,2.0,18.57,62.84,25.44,True
189,16.0,203.77,5.0,2.0,42.46,182.2,111.64,True
190,46.98,187.0,5.0,2.0,29.19,115.91,63.77,True
191,70.42,174.3,5.0,2.0,19.16,65.75,27.54,True
192,20.79,201.18,5.0,2.0,40.41,171.95,104.24,True
193,28.34,197.09,5.0,2.0,37.18,155.8,92.58,True
194,63.57,178.01,5.0,2.0,22.09,80.42,38.14,True
195,60.25,179.81,5.0,2.0,23.51,87.52,43.26,True
196,17.24,203.1,5.0,2.0,41.93,179.55,109.73,True
197,46.78,187.1,5.0,2.0,29.28,116.33,64.08,True
198,56.77,181.7,5.0,2.0,25.0,94.97,48.64,True
199,52.27,184.13,5.0,2.0,26.93,104.6,55.6,True
200,77.42,170.52,5.0,2.0,16.16,50.79,16.74,True
201,73.76,172.49,5.0,2.0,17.73,58.61,22.38,True
202,31.85,195.19,5.0,2.0,35.67,148.29,87.15,True
203,52.71,183.89,5.0,2.0,26.74,103.66,54.92,True
204,86.74,165.46,5.0,2.0,12.17,30.83,2.32,True
205,55.12,182.59,5.0,2.0,25.71,98.5,51.19,True
206,76.32,171.11,5.0,2.0,16.63,53.14,18.43,True
207,73.17,172.82,5.0,2.0,17.98,59.88,23.31,True
208,35.63,193.14,5.0,2.0,34.06,140.2,81.31,True
209,82.51,167.76,5.0,2.0,13.98,39.89,8.87,True
210,63.22,178.21,5.0,2.0,22.24,81.18,38.68,True
211,82.84,167.58,5.0,2.0,13.84,39.19,8.36,True
212,86.8,165.43,5.0,2.0,12.14,30.71,2.24,True
213,46.26,187.39,5.0,2.0,29.5,117.45,64.88,True
214,72.37,173.25,5.0,2.0,18.32,61.59,24.54,True
215,62.4,178.65,5.0,2.0,22.59,82.93,39.95,True
216,82.48,167.77,5.0,2.0,13.99,39.95,8.91,True
217,56.13,182.04,5.0,2.0,25.28,96.35,49.64,True
218,24.84,198.99,5.0,2.0,38.68,163.29,97.98,True
219,58.67,180.67,5.0,2.0,24.19,90.9,45.71,True
220,67.33,175.98,5.0,2.0,20.48,72.37,32.33,True
221,40.98,190.24,5.0,2.0,31.76,128.75,73.04,True
222,41.07,190.2,5.0,2.0,31.72,128.55,72.9,True
223,30.36,196.0,5.0,2.0,36.31,151.47,89.45,True
224,52.35,184.09,5.0,2.0,26.9,104.43,55.48,True
225,32.74,194.71,5.0,2.0,35.29,146.38,85.78,True
226,19.85,201.69,5.0,2.0,40.81,173.96,105.69,True
227,67.46,175.91,5.0,2.0,20.42,72.09,32.12,True
228,81.22,168.45,5.0,2.0,14.53,42.64,10.85,True
229,53.33,183.56,5.0,2.0,26.47,102.32,53.95,True
230,62.01,178.86,5.0,2.0,22.76,83.76,40.55,True
231,56.89,181.63,5.0,2.0,24.95,94.7,48.45,True
232,23.03,199.97,5.0,2.0,39.45,167.17,100.79,True
233,60.49,179.68,5.0,2.0,23.41,87.0,42.89,True
234,41.04,190.21,5.0,2.0,31.74,128.62,72.95,True
235,70.7,174.15,5.0,2.0,19.04,65.17,27.12,True
236,73.21,172.79,5.0,2.0,17.96,59.79,23.24,True
237,83.37,167.29,5.0,2.0,13.61,38.05,7.54,True
238,27.24,197.68,5.0,2.0,37.65,158.14,94.27,True
239,74.78,171.94,5.0,2.0,17.29,56.43,20.81,True
240,87.22,165.2,5.0,2.0,11.96,29.8,1.58,True
241,32.5,194.84,5.0,2.0,35.4,146.9,86.15,True
242,55.17,182.56,5.0,2.0,25.69,98.39,51.12,True
243,56.0,182.11,5.0,2.0,25.33,96.62,49.83,True
244,19.36,201.96,5.0,2.0,41.02,175.02,106.46,True
245,82.53,167.74,5.0,2.0,13.97,39.84,8.83,True
246,38.7,191.48,5.0,2.0,32.74,133.63,76.56,True
247,43.04,189.13,5.0,2.0,30.88,124.34,69.86,True
248,67.9,175.67,5.0,2.0,20.24,71.15,31.44,True
249,40.47,190.52,5.0,2.0,31.98,129.83,73.83,True
250,63.08,178.28,5.0,2.0,22.3,81.47,38.89,True
251,52.61,183.95,5.0,2.0,26.78,103.87,55.07,True
252,56.79,181.68,5.0,2.0,24.99,94.93,48.61,True
253,25.27,198.76,5.0,2.0,38.49,162.38,97.33,True
254,77.71,170.36,5.0,2.0,16.04,50.17,16.29,True
255,53.98,183.2,5.0,2.0,26.2,100.93,52.95,True
256,49.58,185.59,5.0,2.0,28.08,110.36,59.76,True
257,73.33,172.73,5.0,2.0,17.91,59.53,23.05,True
258,52.16,184.19,5.0,2.0,26.98,104.83,55.77,True
259,21.0,201.07,5.0,2.0,40.32,171.51,103.92,True
