,nuc,aexp,nd,ns,age,la,ld,target
0,5.25,16.0,4.0,1.0,5.75,954.0,73.0,True
1,2.5,72.0,4.0,1.0,7.88,295.0,244.0,True
2,4.83,79.0,4.0,1.0,25.48,267.0,170.0,True
3,8.0,93.0,3.0,1.0,6.4,368.0,142.0,True
4,3.11,57.0,4.0,1.0,17.56,377.0,44.0,True
5,2.69,139.0,4.0,1.0,2.0,367.0,138.0,True
6,14.33,24.0,3.0,1.0,6.33,296.0,2.0,True
7,3.75,68.0,3.0,1.0,8.5,274.0,122.0,True
8,4.22,69.0,4.0,1.0,7.44,339.0,128.0,True
9,9.5,76.0,4.0,1.0,7.3,547.0,12.0,True
10,14.5,126.0,3.0,1.0,15.5,352.0,61.0,True
11,15.5,127.0,3.0,1.0,0.0,352.0,61.0,True
12,14.14,168.0,3.0,1.0,0.0,412.0,127.0,True
13,11.77,137.0,3.0,1.0,9.54,357.0,63.0,True
14,11.04,164.0,5.0,1.0,0.22,642.0,72.0,True
15,16.5,98.0,3.0,1.0,2.58,545.0,59.0,True
16,7.1,165.0,5.0,1.0,3.1,434.0,30.0,True
17,9.0,166.0,4.0,1.0,3.91,331.0,48.0,True
18,8.83,66.0,5.0,1.0,9.92,573.0,144.0,True
19,44.4,39.0,4.0,1.0,4.8,219.0,1.0,True
20,16.0,39.0,5.0,1.0,5.5,926.0,38.0,True
21,22.46,49.0,4.0,1.0,28.38,267.0,24.0,True
22,25.93,128.0,5.0,1.0,9.47,432.0,138.0,True
23,67.67,161.0,4.0,1.0,24.11,825.0,158.0,True
24,13.27,22.0,4.0,1.0,0.0,715.0,227.0,True
25,55.83,69.0,4.0,1.0,1.0,220.0,30.0,True
26,168.89,57.0,3.0,1.0,8.11,325.0,36.0,True
27,61.91,130.0,4.0,1.0,2.73,253.0,20.0,True
28,35.27,167.0,4.0,1.0,8.0,719.0,82.0,True
29,52.33,80.0,5.0,1.0,7.33,347.0,27.0,True
30,170.08,45.0,5.0,1.0,6.33,353.0,45.0,True
31,111.0,8.0,5.0,1.0,7.62,719.0,45.0,True
32,5.42,68.0,2.0,1.0,0.17,631.0,2.0,True
