,nuc,aexp,nd,ns,age,la,ld,target
0,2.25,295.0,2.0,1.0,0.25,654.0,277.0,True
1,122.25,324.0,3.0,1.0,16.75,447.0,31.0,True
2,145.33,327.0,2.0,1.0,11.67,106.0,19.0,True
3,61.0,355.0,3.0,1.0,30.0,340.0,47.0,True
4,67.56,365.0,3.0,1.0,14.0,117.0,7.0,True
5,67.91,378.0,3.0,1.0,13.45,549.0,74.0,True
6,169.75,281.0,2.0,1.0,9.5,381.0,14.0,True
7,171.5,393.0,2.0,1.0,1.75,137.0,14.0,True
8,1.0,395.0,3.0,1.0,5.0,97.0,21.0,True
9,1.71,397.0,2.0,1.0,2.86,47.0,38.0,True
10,2.4,404.0,3.0,1.0,11.6,426.0,165.0,True
11,5.67,417.0,2.0,1.0,0.0,62.0,1.0,True
12,12.33,427.0,2.0,1.0,0.0,34.0,2.0,True
13,8.0,428.0,2.0,1.0,3.5,171.0,8.0,True
14,196.5,366.0,2.0,1.0,9.0,127.0,6.0,True
15,14.75,444.0,3.0,1.0,18.38,160.0,80.0,True
16,131.86,333.0,2.0,1.0,15.86,382.0,87.0,True
17,1.0,393.0,1.0,1.0,1.0,2.0,0.0,True
18,17.67,344.0,3.0,1.0,0.78,184.0,30.0,True
19,129.0,353.0,2.0,1.0,14.75,88.0,62.0,True
20,110.3,358.0,2.0,1.0,10.2,63.0,70.0,True
21,157.43,366.0,2.0,1.0,1.0,89.0,31.0,True
22,10.33,372.0,3.0,1.0,3.5,250.0,123.0,True
23,105.0,379.0,2.0,1.0,8.3,159.0,137.0,True
24,2.33,270.0,1.0,1.0,4.33,700.0,218.0,True
25,209.8,393.0,2.0,1.0,3.2,87.0,22.0,True
26,23.14,404.0,3.0,1.0,7.86,78.0,28.0,True
27,25.0,419.0,3.0,1.0,6.06,477.0,228.0,True
28,34.0,423.0,3.0,1.0,0.75,352.0,28.0,True
29,17.64,326.0,3.0,1.0,3.45,353.0,131.0,True
30,25.55,432.0,3.0,1.0,3.45,76.0,68.0,True
31,38.33,389.0,2.0,1.0,6.33,74.0,2.0,True
32,37.4,482.0,3.0,1.0,4.8,180.0,5.0,True
33,52.2,485.0,3.0,1.0,3.0,236.0,49.0,True
34,178.0,406.0,3.0,1.0,10.22,775.0,91.0,True
35,39.82,511.0,3.0,1.0,1.47,561.0,137.0,True
36,215.17,375.0,2.0,1.0,18.33,228.0,17.0,True
37,70.0,342.0,2.0,1.0,6.5,33.0,3.0,True
38,20.9,356.0,2.0,1.0,15.1,130.0,63.0,True
39,23.67,362.0,2.0,1.0,6.0,189.0,87.0,True
40,67.84,363.95,2.42,1.0,7.35,142.42,92.51,True
41,13.83,371.51,2.97,1.0,3.73,243.47,121.15,True
42,76.17,362.78,2.34,1.0,7.91,126.84,88.09,True
43,34.15,368.66,2.76,1.0,5.1,205.45,110.37,True
44,42.36,367.52,2.68,1.0,5.65,190.1,106.02,True
45,27.7,369.57,2.83,1.0,4.66,217.51,113.79,True
46,95.56,360.06,2.15,1.0,9.21,90.57,77.81,True
47,109.8,358.07,2.0,1.0,10.17,63.93,70.26,True
48,39.6,367.9,2.71,1.0,5.46,195.25,107.48,True
49,103.05,359.02,2.07,1.0,9.71,76.57,73.85,True
50,73.57,363.14,2.37,1.0,7.74,131.72,89.48,True
51,56.92,365.48,2.53,1.0,6.62,162.86,98.3,True
52,90.02,360.84,2.2,1.0,8.84,100.94,80.75,True
53,13.05,371.62,2.97,1.0,3.68,244.92,121.56,True
54,105.19,358.72,2.05,1.0,9.86,72.56,72.71,True
55,107.83,358.35,2.02,1.0,10.03,67.61,71.31,True
56,36.19,368.38,2.74,1.0,5.23,201.64,109.29,True
57,35.29,368.5,2.75,1.0,5.17,203.31,109.77,True
58,35.85,368.43,2.74,1.0,5.21,202.26,109.47,True
59,46.25,366.97,2.64,1.0,5.91,182.81,103.96,True
60,72.0,363.36,2.38,1.0,7.63,134.64,90.3,True
61,56.87,365.48,2.53,1.0,6.62,162.95,98.33,True
62,62.89,364.64,2.47,1.0,7.02,151.69,95.14,True
63,63.43,364.56,2.47,1.0,7.06,150.67,94.85,True
64,22.71,370.27,2.88,1.0,4.33,226.84,116.44,True
65,20.02,370.64,2.9,1.0,4.15,231.88,117.86,True
66,79.13,362.37,2.31,1.0,8.11,121.31,86.53,True
67,48.14,366.71,2.62,1.0,6.03,179.28,102.96,True
68,53.13,366.01,2.57,1.0,6.37,169.93,100.31,True
69,76.45,362.74,2.34,1.0,7.93,126.31,87.94,True
70,10.72,371.95,3.0,1.0,3.53,249.28,122.79,True
71,19.69,370.69,2.91,1.0,4.13,232.5,118.04,True
72,68.19,363.9,2.42,1.0,7.38,141.77,92.33,True
73,77.04,362.66,2.33,1.0,7.97,125.22,87.64,True
74,78.83,362.41,2.31,1.0,8.09,121.88,86.69,True
75,61.48,364.84,2.49,1.0,6.93,154.32,95.88,True
76,14.45,371.42,2.96,1.0,3.78,242.29,120.82,True
77,46.4,366.95,2.64,1.0,5.92,182.53,103.88,True
78,85.08,361.53,2.25,1.0,8.51,110.18,83.37,True
79,82.97,361.83,2.27,1.0,8.37,114.12,84.49,True
80,72.98,363.23,2.37,1.0,7.7,132.81,89.78,True
81,99.16,359.56,2.11,1.0,9.45,83.84,75.91,True
82,69.4,363.73,2.41,1.0,7.46,139.52,91.69,True
83,90.32,360.8,2.2,1.0,8.86,100.37,80.59,True
84,30.74,369.14,2.8,1.0,4.87,211.82,112.18,True
85,83.07,361.81,2.27,1.0,8.38,113.93,84.43,True
86,58.76,365.22,2.52,1.0,6.75,159.41,97.32,True
87,87.11,361.25,2.23,1.0,8.65,106.38,82.29,True
88,21.66,370.41,2.89,1.0,4.26,228.82,117.0,True
89,67.38,364.01,2.43,1.0,7.32,143.29,92.76,True
90,77.21,362.63,2.33,1.0,7.98,124.89,87.54,True
91,57.68,365.37,2.53,1.0,6.67,161.44,97.9,True
92,47.55,366.79,2.63,1.0,5.99,180.38,103.27,True
93,82.38,361.91,2.28,1.0,8.33,115.24,84.8,True
94,90.86,360.72,2.19,1.0,8.9,99.37,80.31,True
95,105.76,358.64,2.05,1.0,9.9,71.5,72.41,True
96,77.39,362.61,2.33,1.0,7.99,124.57,87.45,True
97,105.57,358.66,2.05,1.0,9.88,71.84,72.51,True
98,107.73,358.36,2.03,1.0,10.03,67.81,71.36,True
99,102.66,359.07,2.08,1.0,9.69,77.28,74.05,True
100,77.71,362.56,2.33,1.0,8.02,123.96,87.28,True
101,106.96,358.47,2.03,1.0,9.98,69.26,71.77,True
102,30.5,369.18,2.8,1.0,4.85,212.27,112.31,True
103,50.55,366.37,2.6,1.0,6.2,174.78,101.68,True
104,42.03,367.56,2.68,1.0,5.62,190.72,106.2,True
105,105.48,358.67,2.05,1.0,9.88,72.01,72.55,True
106,42.89,367.44,2.67,1.0,5.68,189.09,105.74,True
107,106.96,358.47,2.03,1.0,9.98,69.25,71.77,True
108,99.17,359.56,2.11,1.0,9.45,83.81,75.9,True
109,72.53,363.29,2.38,1.0,7.67,133.65,90.02,True
110,58.15,365.3,2.52,1.0,6.7,160.55,97.65,True
111,48.34,366.68,2.62,1.0,6.05,178.91,102.85,True
112,47.75,366.76,2.63,1.0,6.01,180.01,103.16,True
113,53.35,365.98,2.57,1.0,6.38,169.54,100.2,True
114,98.46,359.66,2.12,1.0,9.41,85.14,76.28,True
115,99.8,359.47,2.1,1.0,9.5,82.63,75.56,True
116,100.62,359.36,2.1,1.0,9.55,81.11,75.13,True
117,52.58,366.08,2.58,1.0,6.33,170.96,100.6,True
118,86.12,361.39,2.24,1.0,8.58,108.23,82.82,True
119,106.51,358.53,2.04,1.0,9.95,70.08,72.01,True
120,95.08,360.13,2.15,1.0,9.18,91.46,78.07,True
121,25.14,369.93,2.85,1.0,4.49,222.3,115.15,True
122,84.11,361.67,2.26,1.0,8.44,111.99,83.89,True
123,82.02,361.96,2.28,1.0,8.3,115.9,84.99,True
124,79.6,362.3,2.31,1.0,8.14,120.42,86.27,True
125,13.52,371.55,2.97,1.0,3.71,244.04,121.31,True
126,45.08,367.13,2.65,1.0,5.83,185.0,104.58,True
127,46.02,367.0,2.64,1.0,5.89,183.25,104.08,True
128,76.26,362.77,2.34,1.0,7.92,126.67,88.05,True
129,88.17,361.1,2.22,1.0,8.72,104.39,81.73,True
130,54.23,365.85,2.56,1.0,6.44,167.89,99.73,True
131,22.21,370.34,2.88,1.0,4.3,227.78,116.7,True
132,29.11,369.37,2.81,1.0,4.76,214.88,113.05,True
133,39.17,367.96,2.71,1.0,5.43,196.05,107.71,True
134,89.63,360.89,2.21,1.0,8.81,101.66,80.96,True
135,74.56,363.0,2.36,1.0,7.8,129.85,88.95,True
136,13.53,371.55,2.97,1.0,3.71,244.02,121.31,True
137,77.05,362.66,2.33,1.0,7.97,125.19,87.63,True
138,83.33,361.78,2.27,1.0,8.39,113.45,84.3,True
139,72.91,363.24,2.37,1.0,7.69,132.94,89.82,True
140,36.34,368.36,2.74,1.0,5.24,201.35,109.21,True
141,75.79,362.83,2.35,1.0,7.89,127.55,88.3,True
142,61.95,364.77,2.48,1.0,6.96,153.45,95.63,True
143,73.65,363.13,2.37,1.0,7.74,131.57,89.43,True
144,106.14,358.58,2.04,1.0,9.92,70.78,72.21,True
145,78.11,362.51,2.32,1.0,8.04,123.22,87.07,True
146,63.83,364.51,2.46,1.0,7.09,149.93,94.64,True
147,21.54,370.43,2.89,1.0,4.25,229.04,117.06,True
148,91.47,360.64,2.19,1.0,8.94,98.23,79.98,True
149,73.0,363.22,2.37,1.0,7.7,132.78,89.78,True
150,14.54,371.41,2.96,1.0,3.78,242.12,120.77,True
151,78.85,362.4,2.31,1.0,8.09,121.83,86.68,True
152,110.21,358.01,2.0,1.0,10.19,63.17,70.05,True
153,71.42,363.45,2.39,1.0,7.59,135.74,90.61,True
154,103.45,358.96,2.07,1.0,9.74,75.82,73.63,True
155,57.66,365.37,2.53,1.0,6.67,161.48,97.91,True
156,21.11,370.49,2.89,1.0,4.22,229.84,117.29,True
157,31.2,369.08,2.79,1.0,4.9,210.96,111.94,True
158,18.92,370.8,2.91,1.0,4.08,233.95,118.45,True
159,94.04,360.28,2.16,1.0,9.11,93.42,78.62,True
160,47.89,366.74,2.62,1.0,6.02,179.75,103.09,True
161,45.99,367.01,2.64,1.0,5.89,183.29,104.09,True
162,30.68,369.15,2.8,1.0,4.86,211.94,112.21,True
163,14.03,371.48,2.96,1.0,3.75,243.08,121.04,True
164,12.42,371.71,2.98,1.0,3.64,246.1,121.89,True
165,58.57,365.24,2.52,1.0,6.73,159.77,97.43,True
166,75.34,362.9,2.35,1.0,7.86,128.39,88.53,True
167,91.56,360.62,2.19,1.0,8.94,98.05,79.93,True
168,21.31,370.46,2.89,1.0,4.24,229.47,117.18,True
169,24.64,370.0,2.86,1.0,4.46,223.23,115.41,True
170,89.18,360.96,2.21,1.0,8.78,102.51,81.2,True
171,51.42,366.25,2.59,1.0,6.25,173.15,101.22,True
172,33.32,368.78,2.77,1.0,5.04,206.99,110.81,True
173,81.93,361.97,2.28,1.0,8.3,116.07,85.04,True
174,43.17,367.4,2.67,1.0,5.7,188.57,105.59,True
175,106.61,358.52,2.04,1.0,9.95,69.9,71.96,True
176,100.03,359.44,2.1,1.0,9.51,82.2,75.44,True
177,58.33,365.28,2.52,1.0,6.72,160.21,97.55,True
178,52.4,366.11,2.58,1.0,6.32,171.31,100.7,True
179,49.95,366.45,2.6,1.0,6.16,175.89,102.0,True
180,80.4,362.19,2.3,1.0,8.2,118.94,85.85,True
181,98.19,359.7,2.12,1.0,9.39,85.66,76.42,True
182,17.11,371.05,2.93,1.0,3.95,237.32,119.41,True
183,95.81,360.03,2.14,1.0,9.23,90.11,77.68,True
184,101.31,359.26,2.09,1.0,9.6,79.81,74.76,True
185,51.92,366.18,2.58,1.0,6.29,172.21,100.95,True
186,63.83,364.51,2.46,1.0,7.09,149.93,94.64,True
187,61.1,364.89,2.49,1.0,6.9,155.04,96.09,True
188,19.12,370.77,2.91,1.0,4.09,233.57,118.34,True
189,102.79,359.05,2.08,1.0,9.7,77.04,73.98,True
