,nuc,arexp,nd,ns,age,la,ld
7097,14.5,326.333333333332,2,2,8.4,82.5,21.5
7217,9.925,357.49999999999915,2,2,13.55,82.5,0
7639,6.66666666666667,288.633333333335,3,2,54.9895833333333,79,0
7153,6.21428571428571,337.833333333332,2,2,54.9895833333333,82.5,21.5
8012,15.0,347.083333333333,2,2,8.4,82.5,21.5
7162,19.41365131578945,455.5,2,1,54.9895833333333,82.5,21.5
6836,19.41365131578945,288.66666666666697,2,2,54.9895833333333,82.5,4
7198,9.925,109.061904761905,9,1,51.9090909090909,82.5,21.5
6672,19.41365131578945,197.5,4,2,54.9895833333333,82.5,21.5
6746,19.41365131578945,243.5,2,2,8.4,82.5,21.5
6625,19.41365131578945,144.5,4,2,54.9895833333333,82.5,21.5
6789,19.41365131578945,270.0,4,2,54.9895833333333,82.5,21.5
6984,52.72222222222224,277.166666666666,4,2,54.9895833333333,82.5,21.5
6928,12.5,345.333333333331,2,2,8.4,82.5,21.5
7014,19.41365131578945,306.0,21,2,8.4,82.5,21.5
7120,9.925,220.41526251526292,4,2,8.4,82.5,21.5
7192,9.925,288.633333333335,3,2,4.66666666666667,82.5,21.5
7614,19.41365131578945,192.0,3,2,54.9895833333333,82.5,21.5
7962,19.41365131578945,137.5,2,2,13.55,82.5,21.5
7963,19.41365131578945,138.5,1,2,13.55,82.5,21.5
