,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,1248.0,281.33,1.36,26.33,4.67,1.0,10.0,0.0,False
1,1893.5,35.0,0.81,40.0,16.5,0.96,4.0,0.0,False
2,1264.0,42.0,1.22,26.67,1.67,0.03,8.0,1.0,False
3,1265.33,43.83,1.35,27.0,38.0,0.03,11.0,0.0,False
4,1282.67,261.5,1.33,27.0,14.67,0.93,9.0,3.0,False
5,1374.67,1.0,1.06,29.67,0.0,0.5,46.0,80.0,False
6,1297.67,132.0,1.3,29.0,5.0,1.07,8.0,0.0,False
7,1298.67,134.0,1.3,29.0,0.0,1.07,8.0,0.0,False
8,1287.33,8.0,1.08,29.33,32.33,1.41,30.0,22.0,False
9,1942.5,1.0,0.92,45.5,3.0,1.0,3.0,0.0,False
10,1419.33,377.5,1.2,30.0,28.67,0.58,12.0,2.0,False
11,1405.67,1.0,0.98,33.33,13.33,1.0,39.0,0.0,False
12,870.0,26.0,0.0,37.0,54.0,24.0,28.0,6.0,False
13,1339.33,230.0,1.06,31.67,0.0,1.07,40.0,48.0,False
14,1418.0,249.0,1.18,32.0,0.67,0.51,15.0,7.0,False
15,1334.0,1.0,1.06,33.33,12.67,0.33,20.0,6.0,False
16,1476.33,7.0,0.2,33.67,29.33,1.16,77.0,0.0,False
17,1337.0,2.0,1.07,33.67,0.0,0.67,67.0,8.0,False
18,1343.0,4.0,0.74,33.67,14.0,1.0,28.0,24.0,False
19,1707.33,1124.42,1.52,35.33,8.67,0.05,3.0,2.0,False
20,1083.25,2.0,1.58,25.75,27.25,1.3,56.0,1.0,False
21,1373.0,298.83,1.19,34.67,21.67,1.67,12.0,0.0,False
22,1357.67,4.0,0.61,34.67,2.33,1.0,79.0,5.0,False
23,890.0,33.5,0.0,39.0,2.0,33.0,9.0,13.0,False
24,1410.33,0.5,1.52,35.0,17.33,1.0,3.0,2.0,False
25,1368.0,1.5,1.3,35.0,74.67,1.5,5.0,3.0,False
26,1701.33,309.0,0.61,36.67,3.67,1.67,17.0,1.0,False
27,1663.0,94.12,0.9,36.67,46.33,0.96,35.0,0.0,False
28,1025.5,69.0,1.27,26.25,27.5,1.08,39.0,6.0,False
29,1394.67,3.0,0.67,35.0,12.0,1.38,5.0,11.0,False
30,1378.33,296.92,1.27,35.33,13.33,1.0,14.0,7.0,False
31,1678.0,293.5,0.72,35.33,2.0,0.51,52.0,4.0,False
32,1111.5,308.33,1.13,26.75,4.25,0.93,84.0,40.0,False
33,1157.0,909.38,1.98,27.25,4.5,0.88,10.0,1.0,False
34,1735.33,312.83,0.61,38.0,5.0,1.67,1.0,17.0,False
35,1371.25,321.5,1.55,28.0,4.5,1.07,34.0,17.0,False
